This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 INV portfolios in Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. Investment is the change in total assets from the fiscal year ending in year t-2
to the fiscal year ending in t-1, divided by t-2 total assets.
The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.
201301    875    633    749    207    270    204
201302    875    633    749    207    270    204
201303    871    633    749    207    270    204
201304    869    633    747    207    269    204
201305    868    633    747    207    269    204
201306    868    633    744    207    269    204
201307    909    722    749    191    256    191
201308    905    718    748    190    256    191
201309    905    718    747    190    256    191
201310    905    712    741    190    254    189
201311    905    710    739    190    254    186
201312    903    710    738    190    254    186
201401    903    707    738    190    254    186
201402    902    707    737    190    254    186
201403    901    706    737    190    254    186
201404    898    705    735    189    254    186
201405    898    705    734    189    254    186
201406    896    705    733    189    254    186
201407   1143    644    582    205    273    205
201408   1143    644    582    204    273    205
201409   1140    644    581    203    273    205
201410   1135    642    580    204    272    204
201411   1135    641    580    204    272    204
201412   1134    641    579    204    272    204
201501   1132    640    578    204    272    204
201502   1129    640    577    204    272    204
201503   1128    638    577    204    272    204
201504   1127    636    576    204    272    203
201505   1126    636    576    204    272    203
201506   1124    636    575    204    272    203
201507   1044    757    635    197    262    197
201508   1041    754    634    196    262    197
201509   1040    753    632    196    262    197
201510   1035    750    632    194    261    197
201511   1035    750    631    194    261    197
201512   1033    750    630    194    261    197
201601   1032    748    630    194    261    197
201602   1031    747    630    194    261    197
201603   1031    747    628    194    261    197
201604   1028    747    624    192    261    197
201605   1026    747    623    192    261    197
201606   1021    745    623    192    261    197
201607   1090    661    712    202    270    202
201608   1087    661    712    202    269    202
201609   1086    660    710    201    269    202
201610   1084    660    708    201    267    202
201611   1080    660    707    201    267    202
201612   1077    658    707    201    267    202
201701   1075    657    706    201    267    202
201702   1074    655    705    201    267    202
201703   1073    655    704    201    267    202
201704   1072    654    704    199    266    202
201705   1071    653    703    199    266    202
201706   1067    653    703    199    265    202
201707    855    780    820    215    286    215
201708    852    778    819    215    286    215
201709    852    776    819    215    286    214
201710    851    776    817    215    286    213
201711    851    776    816    215    286    213
201712    851    775    816    215    286    213
201801    848    775    816    215    286    213
201802    845    775    815    215    286    213
201803    845    775    815    215    286    213
201804    842    768    814    213    286    213
201805    842    768    814    213    286    213
201806    840    768    814    213    286    213
201807    919    800    769    224    300    224
201808    917    800    768    224    300    224
201809    910    800    763    224    300    224
201810    906    792    762    224    299    224
201811    903    792    762    224    299    224
201812    905    788    756    224    299    224
201901    906    787    757    222    299    224
201902    905    787    762    220    299    224
201903    904    786    763    220    299    224
201904    900    783    761    220    298    224
201905    900    783    758    220    298    223
201906    899    783    758    220    298    223
201907    914    683    956    208    276    208
201908    913    681    956    208    276    208
201909    911    681    955    208    275    208
201910    908    681    955    208    275    208
201911    906    681    955    208    275    208
201912    905    681    954    208    275    208
202001    905    680    954    208    275    208
202002    905    679    952    208    274    208
202003    901    678    952    208    274    207
202004    900    678    947    208    274    206
202005    898    677    947    208    274    206
202006    894    676    946    208    273    206



  Average Firm Size
                       Small                                Big
              Low         2           High        Low         2           High
199007      432.48      442.40      438.03     3639.12     4083.86     4456.69
199008      458.05      469.50      464.95     3652.39     4054.12     4441.63
199009      382.46      404.71      384.85     3218.89     3622.24     4032.25
199010      321.52      337.57      322.18     2671.70     2988.86     3372.75
199011      412.02      428.22      411.83     3543.00     3726.55     4163.88
199012      334.01      347.90      332.68     2972.00     3276.32     3685.35
199101      326.16      337.81      322.89     3110.32     3427.90     3737.40
199102      311.69      315.28      298.80     3130.10     3552.28     3824.11
199103      387.80      398.32      372.18     3531.56     3980.43     4252.71
199104      380.43      390.76      372.16     3334.48     3804.96     4024.58
199105      396.59      405.83      379.24     3330.48     3927.78     4153.93
199106      387.86      393.45      372.57     3274.26     3882.84     4074.71
199107      319.19      349.68      358.27     2922.17     3468.31     4157.68
199108      319.79      349.11      354.70     2995.13     3547.25     4285.37
199109      282.21      308.76      310.97     2808.20     3313.15     4037.51
199110      318.32      342.07      346.11     3092.92     3578.70     4391.37
199111      344.53      366.08      369.13     3202.81     3738.03     4612.04
199112      307.59      325.44      328.66     2965.20     3429.06     4244.35
199201      321.95      343.14      339.01     3083.30     3557.27     4349.60
199202      304.27      321.24      318.05     2940.40     3369.16     4085.65
199203      292.80      304.11      303.04     2795.60     3110.53     3717.91
199204      253.98      263.09      266.96     2477.45     2761.05     3289.98
199205      226.18      233.84      240.47     2336.15     2595.60     3006.23
199206      258.21      269.31      276.42     2543.82     2805.32     3261.67
199207      197.27      219.54      218.61     3372.36     2442.49     2006.65
199208      183.60      202.49      198.29     3412.92     2344.56     1903.13
199209      203.79      227.29      226.23     4120.61     2649.27     2234.09
199210      205.79      227.35      225.86     4005.23     2568.32     2145.73
199211      190.71      214.74      210.56     3782.59     2455.11     2033.27
199212      190.10      214.10      207.54     3900.34     2495.99     2085.55
199301      190.08      217.52      208.96     3859.51     2467.73     2058.98
199302      186.69      212.28      202.51     3832.08     2455.16     2050.00
199303      197.62      224.29      216.46     4030.51     2534.38     2147.83
199304      229.23      260.26      253.43     4688.47     2911.08     2514.40
199305      274.29      306.25      298.60     5454.84     3431.65     2929.78
199306      321.81      350.72      347.54     5787.29     3496.59     3028.97
199307      260.00      283.65      307.77     4231.34     4336.75     2833.03
199308      265.51      291.99      316.85     4579.80     4644.08     3024.69
199309      268.04      299.48      325.20     4691.28     4755.50     3100.71
199310      251.79      286.83      315.15     4363.33     4493.89     3007.93
199311      226.75      259.39      289.92     4339.80     4451.07     2869.28
199312      183.49      215.27      242.75     3478.33     3827.70     2500.83
199401      188.63      220.09      243.63     3580.72     3929.95     2517.64
199402      228.26      258.01      285.95     4245.70     4582.86     2912.36
199403      240.70      269.33      301.20     4413.31     4773.16     3015.70
199404      249.61      277.07      307.71     4264.91     4644.00     2934.40
199405      266.17      291.71      322.07     4458.17     4771.41     3017.39
199406      269.27      291.02      320.67     4601.47     4853.43     3002.52
199407      294.16      321.41      340.36     5986.01     4129.82     3499.74
199408      283.05      312.54      330.88     5711.62     3965.55     3394.65
199409      277.57      307.28      323.96     5660.53     4039.97     3392.76
199410      263.72      292.52      310.40     5488.49     3951.78     3248.97
199411      272.53      299.55      312.60     5668.22     4086.87     3263.51
199412      250.35      276.77      287.21     5317.49     3841.81     3080.88
199501      259.33      282.08      291.92     5483.62     3891.31     3120.55
199502      239.52      270.64      283.05     5183.07     3552.93     2968.89
199503      227.19      254.24      263.27     4890.76     3379.07     2830.25
199504      241.84      269.28      277.62     5258.25     3738.17     3080.54
199505      246.19      274.70      283.10     5606.61     3834.80     3202.14
199506      222.07      251.98      258.91     5260.22     3600.81     3003.48
199507      212.56      250.77      269.48     4509.09     4205.50     3200.75
199508      229.03      265.30      283.34     4932.81     4427.73     3357.63
199509      232.64      265.30      281.00     4751.67     4339.65     3240.95
199510      222.53      255.20      274.89     4709.51     4260.25     3220.16
199511      217.21      250.49      265.71     4487.91     4088.68     3118.83
199512      233.27      262.63      274.64     4790.77     4255.85     3191.33
199601      250.24      281.14      292.66     5063.34     4427.21     3326.92
199602      257.64      287.43      296.39     4981.55     4362.39     3289.95
199603      250.62      282.44      293.71     4850.45     4320.34     3261.07
199604      258.13      286.53      297.83     4937.44     4401.21     3330.38
199605      289.68      320.01      328.74     5231.83     4672.84     3558.83
199606      279.31      309.18      317.98     4983.94     4467.76     3395.34
199607      244.22      270.39      273.84     4562.55     3963.94     3534.74
199608      226.16      255.65      260.40     4290.19     3790.96     3412.18
199609      219.37      246.17      249.72     4095.34     3618.58     3278.17
199610      217.90      242.60      245.34     4222.80     3744.08     3361.55
199611      204.25      227.69      229.83     3929.62     3482.85     3133.81
199612      195.99      220.88      221.67     3913.47     3536.39     3196.14
199701      171.02      197.76      199.22     3509.62     3329.23     3067.36
199702      153.58      178.85      180.55     3008.74     3003.04     2803.35
199703      152.76      179.56      177.56     3087.17     3065.23     2845.16
199704      139.90      166.97      163.90     2925.27     2977.85     2735.94
199705      136.14      161.42      159.74     2962.31     3026.09     2845.05
199706      159.44      187.59      187.45     3348.36     3483.98     3173.22
199707      191.47      206.29      196.20     3504.23     4606.66     4343.76
199708      167.07      183.68      176.58     3209.23     4446.31     4400.46
199709      150.00      165.35      156.38     3001.44     4053.57     3872.95
199710      127.12      144.13      136.14     2811.64     3964.57     3972.85
199711      128.40      143.55      133.76     2595.94     3641.85     3600.05
199712      103.82      120.74      110.43     2239.72     3443.43     3449.75
199801       87.22      103.70       96.21     1960.20     3228.00     3271.29
199802      111.50      126.19      118.35     2274.63     3536.45     3508.12
199803      120.71      132.85      122.88     2373.37     3555.35     3472.97
199804      108.39      120.99      111.43     2188.99     3335.28     3251.15
199805      102.09      115.41      107.15     2100.08     3288.62     3243.06
199806       97.64      110.69      102.98     2007.75     3150.32     3077.35
199807      109.36      131.38      119.77     2207.31     3419.79     4597.29
199808      107.10      130.00      119.36     2125.54     3402.69     4565.64
199809       96.63      120.32      111.23     1943.35     3133.01     4103.91
199810       89.85      113.37      104.35     1857.56     3038.44     3981.13
199811      104.19      127.20      115.83     2238.48     3552.21     4569.67
199812      110.56      134.35      123.97     2295.99     3587.40     4897.57
199901      110.74      136.83      129.84     2316.61     3760.34     5031.59
199902      111.54      136.97      130.00     2345.58     3782.78     5120.28
199903      109.63      133.65      132.38     2274.04     3671.55     5027.85
199904      125.18      148.73      152.50     2540.22     4152.92     5769.92
199905      140.20      162.72      168.60     2647.82     4345.48     6009.64
199906      132.38      153.44      159.95     2513.86     4138.21     5721.64
199907      153.66      181.08      171.99     3313.11     3775.88     8066.28
199908      164.95      193.46      183.08     3581.31     4116.85     9079.54
199909      168.80      199.90      195.12     3700.82     4323.39     9240.10
199910      171.75      203.45      204.89     3907.28     4519.63    10140.83
199911      171.84      198.57      203.91     4013.03     4669.16    11287.19
199912      163.71      193.69      206.32     3895.33     4673.31    13222.24
200001      151.62      179.33      196.79     3714.75     4755.70    14495.72
200002      152.03      177.46      193.42     3720.66     4523.14    13463.85
200003      147.02      170.66      196.82     3460.91     4304.46    13655.64
200004      161.49      186.20      204.83     3871.44     4720.19    14165.78
200005      142.31      167.12      183.51     3656.39     4506.47    12634.02
200006      145.54      173.16      181.62     3607.91     4465.79    11062.32
200007      171.49      221.25      245.84     7120.97     6064.56    10034.05
200008      150.38      201.02      217.88     6149.87     5441.25     8853.68
200009      163.13      213.03      233.80     6790.81     5758.51     9336.20
200010      153.71      205.01      218.83     6236.49     5558.41     8831.11
200011      137.53      188.64      197.09     5920.71     5182.02     8144.34
200012      140.71      190.35      194.57     5603.68     5097.53     7967.48
200101      129.09      176.59      177.55     5146.85     4819.66     6843.94
200102      129.27      173.54      177.71     5217.17     4656.64     6951.54
200103      131.21      176.14      178.06     4918.00     4458.64     6426.68
200104      125.64      169.27      170.52     4147.06     4318.48     6252.88
200105      142.98      188.09      184.63     4570.57     4687.38     6770.48
200106      144.09      191.07      194.50     4510.11     4710.60     6781.64
200107      136.16      139.30      158.07     4016.25     4048.30     5800.67
200108      125.84      130.97      143.48     3695.89     3763.68     5192.77
200109      129.42      133.74      144.51     3692.40     3698.07     4815.94
200110      116.53      124.53      130.02     3240.98     3470.95     4541.38
200111      119.13      126.47      136.02     3276.68     3484.66     4672.49
200112      110.94      119.95      130.55     3227.35     3438.28     4703.00
200201       97.26      109.09      116.73     3004.91     3197.52     4318.78
200202       91.76      103.40      110.44     2787.13     2928.17     4011.22
200203       99.98      110.16      116.10     2949.90     3076.67     4186.51
200204      101.79      112.53      122.09     3094.83     3169.17     4502.33
200205      107.82      119.10      129.59     3301.67     3351.05     4677.46
200206      119.57      129.48      141.94     3541.40     3595.53     4950.77
200207      111.37      123.20      124.45     2840.19     3319.86     5232.27
200208      110.36      121.68      120.67     2694.48     3082.60     4891.17
200209      108.84      121.05      116.33     2679.35     3062.28     4796.37
200210      105.46      116.71      108.21     2606.66     2923.07     4446.27
200211       96.80      109.34       99.22     2477.81     2712.61     4211.15
200212       94.60      107.79       97.13     2548.39     2815.50     4357.92
200301       94.29      108.45       96.49     2546.99     2786.89     4135.21
200302       95.74      108.03       96.53     2482.13     2683.56     3935.93
200303      102.65      114.85       99.49     2570.40     2709.42     3930.20
200304      103.35      114.86       98.13     2509.33     2606.41     3772.79
200305      108.15      118.45      103.19     2624.34     2611.15     3731.59
200306      114.55      125.01      109.83     2707.98     2704.82     3954.12
200307      103.88      119.23      110.52     2366.41     3108.91     3484.14
200308      106.18      120.60      114.80     2515.02     3207.06     3550.53
200309      118.57      130.38      122.97     2830.02     3478.20     3845.87
200310      127.92      140.21      135.59     2961.91     3695.79     4151.09
200311      136.46      145.13      150.15     3171.56     3758.55     4277.67
200312      125.52      137.34      139.49     3024.85     3642.91     4168.80
200401      132.38      146.06      146.15     3239.50     3859.41     4425.73
200402      142.87      153.95      156.27     3331.47     3870.64     4549.21
200403      141.60      155.35      156.34     3242.24     3846.42     4662.17
200404      171.75      184.41      193.66     3707.01     4288.69     5251.13
200405      171.78      184.75      202.04     3535.07     4027.11     4977.31
200406      161.21      177.32      188.20     3418.43     3927.98     4874.02
200407      146.77      168.20      200.76     3252.40     4086.69     4466.30
200408      136.61      160.14      183.72     2984.34     3871.71     4191.73
200409      139.57      161.63      185.52     2994.21     3925.92     4251.81
200410      135.86      157.07      175.55     2908.37     3816.26     4117.75
200411      140.98      160.40      178.26     2980.14     3906.90     4222.76
200412      147.08      163.52      184.07     3146.01     4086.07     4423.98
200501      153.79      171.39      192.76     3283.52     4302.64     4655.69
200502      162.51      178.93      202.69     3263.48     4244.85     4547.63
200503      170.18      186.95      208.06     3345.98     4316.13     4572.60
200504      171.21      187.96      207.87     3275.26     4242.32     4442.19
200505      169.78      188.47      211.36     3204.03     4163.62     4297.58
200506      162.23      181.79      201.89     3130.25     4078.28     4199.49
200507      153.62      181.32      194.88     4063.68     4216.24     3191.94
200508      157.20      185.27      198.35     4056.87     4265.41     3217.27
200509      163.81      191.67      202.63     4305.68     4561.73     3420.61
200510      168.95      197.90      204.75     4692.73     4907.36     3606.49
200511      173.13      200.75      210.52     4695.75     4897.65     3562.91
200512      176.58      206.17      217.34     4858.36     5003.37     3784.99
200601      196.80      229.41      251.00     5275.79     5392.86     4287.66
200602      202.94      242.21      258.43     5514.63     5640.59     4387.69
200603      188.92      227.70      241.31     5402.01     5586.16     4280.98
200604      192.39      234.05      247.51     5526.51     5727.71     4380.76
200605      194.47      238.91      249.05     5630.16     5920.90     4481.40
200606      175.89      220.73      226.35     5352.32     5491.38     4118.24
200607      188.05      223.80      236.88     5454.32     5016.27     6227.67
200608      175.84      214.29      213.22     5412.13     4979.48     6095.49
200609      178.25      217.14      220.19     5600.28     4992.20     6301.27
200610      172.52      211.40      212.61     5527.69     4917.08     6198.63
200611      171.50      210.15      210.63     5612.55     4978.09     6380.78
200612      167.53      209.60      205.10     5665.01     4961.65     6381.72
200701      167.59      210.79      202.50     5710.44     5049.46     6611.19
200702      171.21      212.23      205.72     5769.85     5102.75     6639.34
200703      177.96      220.72      207.05     6076.85     5275.02     6840.36
200704      174.85      218.72      202.35     6057.61     5190.70     6676.41
200705      169.46      214.64      192.79     5855.42     5149.45     6503.15
200706      165.39      209.16      189.29     5847.60     5222.23     6661.37
200707      182.99      233.97      209.64     6376.33     5622.95     7827.24
200708      184.85      236.63      207.99     6350.08     5610.61     7901.72
200709      175.15      225.88      190.62     6361.88     5389.23     7591.45
200710      172.06      224.41      186.89     6452.60     5446.47     7796.95
200711      172.57      224.48      200.66     6544.28     5364.05     7855.75
200712      169.87      215.63      189.96     6567.23     5251.80     7598.16
200801      161.25      205.82      177.56     6355.53     5052.00     7294.29
200802      158.03      196.30      165.14     6070.44     4812.49     6931.64
200803      161.03      201.05      171.19     6081.00     4862.98     7029.64
200804      160.38      198.78      165.01     6013.74     4617.10     6492.79
200805      160.93      198.48      166.09     6343.29     5042.43     6963.52
200806      167.64      206.46      171.43     6415.39     5202.60     7104.12
200807      157.87      207.86      165.33     6282.52     4394.19     8002.64
200808      154.79      201.29      153.75     6351.35     4276.42     7571.74
200809      147.44      190.33      139.62     6084.37     4116.82     7271.56
200810      134.83      175.15      123.70     5652.34     3620.07     6254.11
200811      128.15      165.08      105.11     5066.73     3062.07     5268.04
200812      133.81      171.32      109.41     5160.53     3120.13     5036.05
200901      146.61      186.18      119.40     5698.96     3336.08     5399.28
200902      141.83      177.42      115.89     5349.12     3030.39     5097.35
200903      124.41      155.20       98.59     4673.23     2586.94     4647.69
200904      125.78      156.94      100.83     4482.46     2695.91     4802.45
200905      129.75      160.75      107.20     4677.78     2958.44     5402.35
200906      142.75      178.30      126.44     5067.35     3335.53     5969.13
200907      133.56      163.64      143.77     3498.12     5016.33     4818.31
200908      134.80      169.68      148.87     3698.89     5195.55     5052.93
200909      142.92      180.04      160.11     3791.65     5438.41     5162.06
200910      140.83      180.60      162.09     3699.07     5414.37     5089.26
200911      136.22      176.34      158.60     3617.79     5224.93     5071.43
200912      128.36      168.52      148.37     3497.27     5215.34     4956.43
201001      126.97      164.47      145.23     3619.07     5105.15     5041.85
201002      130.97      169.26      147.85     3653.53     5246.23     5209.06
201003      133.22      170.76      149.35     3652.77     5288.86     5251.01
201004      138.95      177.01      155.29     3809.89     5480.04     5482.82
201005      146.40      183.13      164.66     3846.00     5480.58     5452.92
201006      135.39      171.33      152.57     3485.55     5116.01     4968.17
201007      133.96      160.18      161.05     4692.94     4735.46     4677.56
201008      136.71      161.83      163.97     4872.52     4895.15     4812.53
201009      128.47      158.09      161.09     4648.85     4773.86     4782.90
201010      139.88      167.35      172.14     5010.12     4938.54     4828.68
201011      136.69      162.60      169.57     5104.79     5000.89     4910.51
201012      144.33      164.51      170.54     5303.12     5087.22     4919.28
201101      162.12      181.59      185.92     5659.71     5465.51     5269.14
201102      167.25      186.05      189.26     5770.04     5458.03     5215.51
201103      177.05      193.18      197.89     6032.89     5709.30     5488.06
201104      162.92      182.25      184.40     5423.28     5111.56     4954.53
201105      161.09      180.66      184.80     5486.76     5146.95     5022.92
201106      158.90      174.97      181.32     5466.56     5008.71     4977.74
201107      131.36      195.47      175.87     4575.97     6526.63     3969.60
201108      136.00      205.16      184.74     4756.16     6826.58     4112.01
201109      131.08      199.70      178.80     4310.59     6312.00     3821.81
201110      128.24      200.50      176.11     4205.11     6263.29     3792.04
201111      125.22      191.01      170.59     4206.70     6209.33     3715.54
201112      123.84      187.99      165.63     4073.74     5976.48     3498.99
201201      126.36      192.47      169.06     4079.94     6075.22     3528.95
201202      137.11      205.66      175.97     4259.34     6348.11     3636.92
201203      138.71      205.60      178.57     4430.16     6569.76     3797.08
201204      141.19      207.00      182.98     4514.03     6565.46     3827.07
201205      141.86      208.33      187.76     4376.35     6460.19     3752.51
201206      128.35      192.84      174.99     3974.68     5968.18     3395.27
201207      137.72      169.89      152.37     4784.11     4807.34     3992.22
201208      134.43      167.21      150.44     4673.96     4703.90     3994.66
201209      133.10      165.84      148.90     4675.60     4656.64     3972.06
201210      134.24      168.33      151.78     4770.16     4719.82     4061.26
201211      133.25      163.23      149.57     4732.49     4593.71     3974.39
201212      134.71      165.34      150.35     4842.35     4670.12     4030.90
201301      141.12      169.35      152.60     5064.09     4860.87     4153.56
201302      148.63      176.22      161.60     5287.72     5014.31     4293.57
201303      152.10      180.10      168.48     5481.71     5159.61     4365.11
201304      164.87      189.22      186.09     5686.10     5405.84     4554.74
201305      183.87      199.74      210.16     6255.29     5838.15     4955.52
201306      168.78      186.88      203.06     5963.88     5509.82     4694.78
201307      139.72      209.32      182.95     4741.45     7161.56     5355.43
201308      146.13      216.17      191.67     4769.11     7199.10     5477.51
201309      141.65      211.92      187.08     4639.00     7020.40     5326.32
201310      158.88      230.33      206.27     5037.96     7551.60     5812.92
201311      158.02      229.00      206.30     5015.88     7576.51     5814.93
201312      157.13      226.14      203.46     5087.69     7666.51     5914.89
201401      159.62      227.71      205.65     5102.86     7708.57     5991.98
201402      163.48      232.49      211.31     4949.49     7402.05     5860.44
201403      159.19      227.10      204.15     4978.39     7350.69     5829.44
201404      157.63      227.47      203.08     4859.93     7197.49     5691.92
201405      152.86      224.17      198.99     4761.76     7022.65     5543.24
201406      158.19      227.22      204.77     5023.23     7273.83     5727.05
201407      167.83      230.56      207.08     4430.78     6168.80     7661.61
201408      170.96      231.92      207.78     4508.19     6195.30     7712.73
201409      173.44      232.58      207.50     4425.60     6078.75     7491.06
201410      167.88      228.53      198.38     4308.92     5982.06     7473.03
201411      159.67      219.69      188.20     4250.29     5890.27     7293.59
201412      157.85      214.19      186.80     4190.42     5876.22     7391.25
201501      158.37      218.84      187.46     4179.99     5759.29     7319.03
201502      162.40      225.14      191.44     4369.47     5861.76     7526.54
201503      165.74      228.99      193.83     4563.38     6259.16     7943.43
201504      164.48      230.80      200.44     4571.69     6356.68     8058.01
201505      169.80      238.07      204.96     4746.18     6629.55     8273.34
201506      169.04      238.69      203.41     4791.79     6707.26     8346.81
201507      171.86      223.03      230.03     5750.13     6366.83     8516.28
201508      172.34      221.47      231.40     5990.91     6367.49     8531.09
201509      167.79      216.46      220.42     5771.96     5997.48     7964.49
201510      161.52      208.29      211.05     5383.39     5582.86     7396.02
201511      169.03      219.31      221.88     5835.07     6109.15     8209.21
201512      170.89      223.87      227.30     5692.28     6096.08     8280.29
201601      173.03      225.15      228.72     5772.79     6098.46     8255.61
201602      162.29      208.15      211.62     5446.21     5574.13     7589.61
201603      162.25      206.64      210.29     5420.69     5424.39     7382.68
201604      170.49      219.78      229.00     5548.29     5693.51     7669.20
201605      178.59      228.41      240.58     5849.86     5945.90     8119.53
201606      175.43      229.03      241.88     5780.03     5886.79     8025.53
201607      160.64      225.34      204.88     6153.54     4786.62     7886.95
201608      170.62      242.94      214.85     6482.05     5084.26     8582.85
201609      166.82      234.76      208.00     6282.24     5010.25     8678.93
201610      175.55      246.52      221.14     6479.42     5139.78     8632.63
201611      179.99      252.78      225.44     6539.02     5193.71     8878.93
201612      172.32      241.88      213.44     6275.20     5047.05     8524.21
201701      174.71      247.20      218.14     6318.72     5095.38     8677.42
201702      184.31      260.33      230.66     6523.82     5289.78     9024.33
201703      191.11      269.06      238.50     6607.15     5323.59     9079.92
201704      192.05      271.05      242.07     6687.21     5303.98     9048.22
201705      191.94      272.25      241.94     6820.92     5383.18     9131.96
201706      200.30      282.08      256.45     7044.60     5490.52     9399.17
201707      204.64      239.89      233.41     6378.85     7908.51     6099.20
201708      214.89      249.28      241.07     6584.00     8078.26     6179.63
201709      220.29      256.00      245.85     6611.47     8047.39     6238.68
201710      224.46      260.59      247.60     6741.05     8098.74     6287.08
201711      231.39      268.41      255.46     7065.38     8449.11     6535.24
201712      235.82      273.18      266.02     7181.06     8641.10     6818.40
201801      243.80      281.28      274.19     7383.13     8653.50     6858.43
201802      259.55      293.72      293.20     7701.56     9032.72     7149.26
201803      255.24      289.36      295.19     7596.25     8899.63     7043.49
201804      244.17      281.42      292.37     7307.58     8692.78     7043.78
201805      241.78      281.55      283.72     7371.29     8757.71     7052.00
201806      238.65      278.63      290.02     7211.11     8597.34     7051.50
201807      199.88      275.54      266.43     6813.49     7913.81     6931.15
201808      197.78      274.47      262.46     6850.38     7937.88     6901.99
201809      196.03      271.10      266.37     6790.73     7868.31     7005.49
201810      196.44      274.59      267.09     7018.99     8056.68     7132.70
201811      180.89      251.60      240.65     6495.30     7432.42     6352.79
201812      181.66      256.39      246.06     6485.28     7476.45     6516.96
201901      165.27      231.23      212.61     6098.63     7017.78     5976.14
201902      172.40      237.69      223.73     6491.03     7383.81     6306.70
201903      175.03      243.34      232.16     6444.58     7337.31     6453.94
201904      171.67      238.96      232.36     6383.13     7226.87     6519.49
201905      172.35      241.95      234.43     6364.72     7373.02     6693.73
201906      165.77      234.65      228.10     6169.98     7089.79     6431.53
201907      196.08      233.48      232.49     8429.25     6927.93     6751.33
201908      198.03      235.73      237.50     8370.31     6951.71     6874.81
201909      191.98      229.93      228.47     8307.39     6928.42     6771.80
201910      199.06      236.29      234.26     8540.84     7186.25     6935.56
201911      210.41      250.46      248.39     9007.79     7530.03     7232.52
201912      212.84      252.81      255.78     9081.61     7557.45     7299.16
202001      218.31      261.21      263.74     9180.83     7694.96     7533.60
202002      211.12      253.30      253.89     9052.62     7630.68     7304.76
202003      180.46      218.77      215.97     8195.59     6867.14     6638.50
202004      172.63      208.78      201.38     7644.88     6484.46     6223.41
202005      180.20      217.40      220.19     7817.84     6710.77     6829.28
202006      193.69      232.42      243.65     8196.79     7151.71     7311.53
