This file was created by CMPT_ME_BEME_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for the intersections of  2
ME portfolios and  3 D/P portfolios.   

The portfolios are constructed at the end of Jun.  ME is market cap at the end
of Jun.  D/P is the total dividends paid from July of t-1 to June of t per dollar of equity in June of t.
Firms with negative or zero
D/P are not included in any portfolio.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weight Average Returns -- Monthly
               Small                 Big         
          Low     2    High    Low     2    High 
198902      120.02      125.25      112.86     2102.79     3305.01     3756.30
198903      120.27      126.15      113.29     2059.44     3209.58     3673.78
198904      123.05      127.47      113.69     2106.17     3258.11     3775.68
198905      128.49      132.63      117.37     2231.22     3417.71     3831.15
198906      131.99      136.96      120.37     2342.28     3522.61     3963.21
198907      130.61      130.20      119.80     2343.31     3372.57     4085.28
198908      135.36      134.75      122.22     2565.07     3727.07     4311.44
198909      140.50      139.14      124.47     2589.25     3813.59     4336.31
198910      142.13      137.58      123.56     2615.88     3739.21     4318.30
198911      135.09      129.42      117.25     2537.40     3649.77     4207.82
198912      135.96      128.99      116.49     2585.94     3740.44     4251.04
199001      134.68      126.83      114.74     2552.93     3856.90     4359.00
199002      121.19      117.97      107.34     2352.84     3560.16     4101.80
199003      124.29      119.12      108.71     2387.28     3589.10     4149.70
199004      128.49      121.16      110.56     2458.32     3704.45     4165.03
199005      124.83      116.95      106.30     2413.67     3614.77     3998.93
199006      132.18      121.58      107.63     2684.16     3960.23     4255.82
199007      126.64      113.85      112.12     3427.85     4058.87     3310.22
199008      122.47      109.89      107.81     3382.44     4077.89     3303.45
199009      107.05       96.34       98.84     3080.18     3694.25     3040.38
199010       97.57       88.46       91.40     2879.71     3542.22     2917.32
199011       92.13       82.82       85.52     2838.01     3507.14     2955.25
199012       99.13       87.49       89.63     3051.99     3731.39     3082.26
199101      104.99       90.87       90.73     3169.37     3826.98     3106.15
199102      112.35       96.75       95.36     3330.19     4002.91     3149.65
199103      123.81      106.62      103.94     3612.07     4246.19     3334.41
199104      130.04      111.74      106.88     3739.74     4316.87     3414.17
199105      131.17      113.99      109.32     3727.52     4329.42     3425.29
199106      137.57      117.80      112.71     3877.50     4522.75     3486.75
199107      139.16      113.37      107.69     3328.77     3838.59     4228.38
199108      143.27      116.15      112.28     3535.81     3990.77     4365.31
199109      148.57      118.83      116.04     3624.44     4083.75     4410.63
199110      150.53      118.21      114.57     3533.22     3975.37     4436.49
199111      153.27      118.67      116.37     3608.71     4029.96     4466.08
199112      147.12      114.50      113.36     3566.56     3816.22     4264.57
199201      160.44      122.94      119.85     4078.87     4296.02     4528.16
199202      168.30      131.16      127.79     3999.73     4214.59     4450.61
199203      172.25      136.49      133.97     4020.90     4277.56     4452.47
199204      169.66      136.46      135.20     3904.61     4212.84     4379.87
199205      164.50      136.23      135.19     3890.02     4308.64     4661.66
199206      166.27      138.35      138.94     3950.67     4304.57     4664.82
199207      145.12      140.48      124.71     3802.70     4037.99     4828.56
199208      150.60      145.18      130.37     3971.03     4159.22     5056.82
199209      146.64      142.58      129.55     3898.65     4022.69     4979.59
199210      148.60      144.46      129.10     3929.96     4108.07     4985.86
199211      152.62      146.83      129.29     4040.85     4148.18     4873.58
199212      162.81      155.44      133.18     4218.72     4339.33     4868.59
199301      169.56      162.53      138.35     4257.84     4392.94     4953.70
199302      176.25      169.66      142.33     4248.68     4415.53     4994.58
199303      175.76      170.93      145.47     4188.05     4439.03     5212.07
199304      180.20      176.16      149.74     4276.47     4517.78     5326.42
199305      173.68      171.85      145.92     4074.12     4418.54     5252.18
199306      177.73      174.37      145.72     4231.18     4503.26     5278.23
199307      185.67      163.06      167.81     3889.40     4507.32     5623.69
199308      186.97      167.75      171.59     3865.98     4469.99     5646.64
199309      194.08      172.81      175.57     4037.13     4577.68     5841.75
199310      197.93      176.10      179.91     4073.23     4511.42     5810.09
199311      199.79      178.87      181.78     4153.31     4559.87     5855.08
199312      193.08      175.11      178.54     4072.78     4545.71     5671.04
199401      201.38      183.91      180.51     4121.36     4662.58     5692.24
199402      205.95      187.41      183.14     4251.19     4804.63     5824.68
199403      205.29      187.51      182.56     4233.58     4646.90     5543.14
199404      195.18      179.41      176.26     4048.47     4448.11     5326.87
199405      196.69      179.56      176.19     4008.52     4517.24     5459.00
199406      194.54      178.96      173.23     4040.21     4606.47     5461.06
199407      180.95      157.50      165.21     3438.57     4673.64     5064.21
199408      183.72      160.35      167.48     3540.82     4846.45     5210.08
199409      192.50      166.28      172.02     3696.58     5026.78     5356.19
199410      188.32      165.44      170.07     3577.00     4882.66     5244.58
199411      184.33      162.62      168.57     3682.57     4920.06     5325.23
199412      176.04      156.95      164.02     3532.63     4690.57     5168.29
199501      180.01      159.17      168.61     3552.34     4801.97     5169.16
