yearmo,SENT^ ,SENT,pdnd,ripo,nipo,cefd,se,sd,s,,indpro,consdur,consnon,consserv,recess,employ,cpi
201209.0000,-0.0008,-0.3020,-7.0411,29.6000,10.0000,8.8936,133779.0000,5432.0000,0.1183,,99.8944,1151.9000,2511.6000,7398.0000,0.0000,134535.0000,231.4070
201210.0000,0.0950,-0.2372,-5.0473,14.2000,28.0000,9.5075,115353.0000,6349.0000,0.1206,,100.1192,1141.2000,2524.4000,7434.3000,0.0000,134693.0000,231.3170
201211.0000,-0.1317,-0.3647,-5.6477,2.4000,12.0000,11.2410,140803.0000,3938.0000,0.1172,,100.6100,1169.4000,2509.9000,7457.5000,0.0000,134851.0000,230.2210
201212.0000,-0.2071,-0.4237,-6.1881,24.2000,8.0000,12.1792,83250.0000,53831.0000,0.1165,,100.9267,1180.1000,2497.2000,7463.1000,0.0000,135088.0000,229.6010
201301.0000,-0.0322,-0.3126,0.7778,17.8000,13.0000,10.4157,7359.0000,126337.0000,0.1173,,100.8779,1192.6000,2541.3000,7469.0000,0.0000,135283.0000,230.2800
201302.0000,0.1277,-0.1848,0.9120,32.3000,10.0000,9.4998,6054.0000,112718.0000,0.1194,,101.4265,1193.2000,2557.5000,7488.9000,0.0000,135562.0000,232.1660
201303.0000,0.0723,-0.1173,-0.1552,13.9000,17.0000,9.4846,5686.0000,103492.0000,0.1194,,101.8186,1180.5000,2529.7000,7516.8000,0.0000,135698.0000,232.7730
201304.0000,0.0020,-0.2179,1.1462,13.6000,16.0000,9.4342,4131.0000,108345.0000,0.1195,,101.6950,1182.3000,2504.3000,7518.7000,0.0000,135890.0000,232.5310
201305.0000,0.0804,-0.1651,-1.7043,17.0000,31.0000,8.6994,8146.0000,118997.0000,0.1192,,101.7517,1187.1000,2517.7000,7539.8000,0.0000,136114.0000,232.9450
201306.0000,0.1423,-0.1030,-2.5683,19.3000,25.0000,7.6357,9401.0000,61114.0000,0.1254,,101.9486,1186.9000,2519.6000,7562.3000,0.0000,136295.0000,233.5040
201307.0000,0.1284,-0.1958,-4.2522,19.3000,23.0000,8.7418,4972.0000,93110.0000,0.1240,,101.4460,1190.8000,2538.0000,7567.9000,0.0000,136400.0000,233.5960
201308.0000,0.0828,-0.1081,-5.0192,20.7000,16.0000,8.2327,10402.0000,75517.0000,0.1230,,102.1758,1187.7000,2538.4000,7603.1000,0.0000,136642.0000,233.8770
201309.0000,0.0852,-0.0783,-7.5551,30.1000,24.0000,8.9091,16898.0000,163318.0000,0.1216,,102.6774,1188.3000,2547.8000,7630.8000,0.0000,136831.0000,234.1490
201310.0000,0.0342,-0.1251,-4.6132,25.1000,33.0000,8.8568,24619.0000,114620.0000,0.1261,,102.5438,1191.4000,2552.3000,7676.1000,0.0000,137056.0000,233.5460
201311.0000,-0.0247,-0.1770,-5.9734,20.8000,31.0000,10.8932,14504.0000,136047.0000,0.1286,,102.8625,1201.7000,2563.5000,7722.5000,0.0000,137323.0000,233.0690
201312.0000,0.0974,-0.0675,-6.6863,24.1000,13.0000,9.4683,12303.0000,84547.0000,0.1287,,103.1747,1190.4000,2576.6000,7751.0000,0.0000,137390.0000,233.0490
201401.0000,-0.0932,-0.2611,-10.9240,27.6000,19.0000,9.8741,13416.0000,95693.0000,0.1292,,102.7053,1174.3000,2576.5000,7761.7000,0.0000,137567.0000,233.9160
201402.0000,-0.0793,-0.2221,-13.0567,9.4000,23.0000,9.5570,10821.0000,115752.0000,0.1270,,103.6016,1199.9000,2592.7000,7773.6000,0.0000,137735.0000,234.7810
201403.0000,-0.0782,-0.2192,-9.7471,28.8000,32.0000,9.6857,13045.0000,136902.0000,0.1216,,104.5893,1233.6000,2587.4000,7822.0000,0.0000,137985.0000,236.2930
201404.0000,-0.0820,-0.2355,-3.9115,10.4000,28.0000,9.3562,19585.0000,109390.0000,0.1230,,104.7423,1228.1000,2620.4000,7854.2000,0.0000,138312.0000,237.0720
201405.0000,-0.0651,-0.1799,-4.7357,10.5000,23.0000,9.7632,16783.0000,133683.0000,0.1189,,105.0571,1239.3000,2613.7000,7895.4000,0.0000,138533.0000,237.9000
201406.0000,-0.0224,-0.1384,-6.7324,13.3000,32.0000,9.8329,24850.0000,152983.0000,0.1184,,105.4084,1251.5000,2629.6000,7935.9000,0.0000,138857.0000,238.3430
201407.0000,0.0660,-0.0029,-5.3389,12.3000,37.0000,8.3691,16122.0000,89590.0000,0.1208,,105.5609,1246.5000,2639.7000,7974.4000,0.0000,139084.0000,238.2500
201408.0000,0.0132,-0.0422,-6.4485,11.4000,14.0000,9.8991,3398.0000,75644.0000,0.1170,,105.4797,1257.8000,2649.8000,8036.7000,0.0000,139272.0000,237.8520
201409.0000,0.0746,0.0163,-5.5586,22.2000,17.0000,10.3659,20162.0000,153037.0000,0.1195,,105.7908,1264.8000,2630.2000,8062.4000,0.0000,139583.0000,238.0310
201410.0000,-0.0368,-0.0794,-6.0799,5.2000,36.0000,11.3791,14547.0000,107849.0000,0.1144,,105.8154,1264.9000,2644.8000,8113.3000,0.0000,139841.0000,237.4330
201411.0000,0.0101,-0.0167,-4.5383,15.7000,28.0000,11.2132,15428.0000,175098.0000,0.1121,,106.6630,1272.9000,2634.7000,8143.8000,0.0000,140127.0000,236.1510
201412.0000,0.0580,0.0347,-4.7672,23.6000,16.0000,10.5990,6244.0000,75058.0000,0.1093,,106.5032,1274.7000,2610.4000,8176.9000,0.0000,140396.0000,234.8120
201501.0000,0.0875,0.1629,-6.5846,30.1000,14.0000,10.5072,16295.0000,92259.0000,0.1112,,105.8772,1275.1000,2564.3000,8206.6000,0.0000,140609.0000,233.7070
201502.0000,0.1524,0.2096,-7.7959,-6.0000,12.0000,9.9061,29533.0000,167611.0000,0.1177,,105.4193,1266.8000,2569.4000,8246.2000,0.0000,140857.0000,234.7220
201503.0000,0.1806,0.1571,-9.9446,4.5000,10.0000,9.0961,22813.0000,150998.0000,0.1218,,105.0856,1302.4000,2599.4000,8256.5000,0.0000,140934.0000,236.1190
201504.0000,-0.0069,-0.0347,-6.6103,30.3000,17.0000,9.1899,16386.0000,146037.0000,0.1176,,104.5604,1303.7000,2587.6000,8302.5000,0.0000,141234.0000,236.5990
201505.0000,0.1011,-0.0121,-7.9901,6.3000,23.0000,8.7771,14521.0000,189507.0000,0.1128,,104.0675,1311.0000,2622.7000,8334.4000,0.0000,141553.0000,237.8050
201506.0000,0.1818,0.0365,-10.1584,29.3000,30.0000,8.4956,21710.0000,126283.0000,0.1129,,103.6891,1310.1000,2633.0000,8365.2000,0.0000,141723.0000,238.6380
201507.0000,0.0134,-0.1334,-10.2376,24.6000,23.0000,10.6658,12322.0000,147536.0000,0.1074,,104.2443,1315.0000,2649.3000,8391.1000,0.0000,142016.0000,238.6540
201508.0000,-0.0097,-0.1432,-10.5362,19.4000,10.0000,11.2461,9095.0000,68509.0000,0.1107,,104.1318,1322.4000,2644.8000,8426.9000,0.0000,142138.0000,238.3160
201509.0000,-0.1238,-0.2404,-8.4514,38.0000,7.0000,12.2570,8811.0000,120568.0000,0.1063,,103.7281,1314.3000,2624.5000,8454.0000,0.0000,142271.0000,237.9450
201510.0000,-0.1432,-0.3029,-8.9453,3.6000,20.0000,12.1639,10481.0000,116241.0000,0.1037,,103.3569,1310.2000,2615.4000,8490.5000,0.0000,142610.0000,237.8380
201511.0000,-0.1253,-0.3808,-10.4759,13.3000,14.0000,12.3024,7986.0000,119378.0000,0.1032,,102.7323,1326.7000,2623.7000,8499.7000,0.0000,142845.0000,237.3360
201512.0000,-0.0885,-0.3536,-9.8273,32.3000,2.0000,11.4536,3915.0000,64761.0000,0.1026,,102.2696,1321.1000,2623.3000,8524.7000,0.0000,143125.0000,236.5250
201601.0000,-0.2083,-0.4240,-6.8798,.,0.0000,13.7524,13066.0000,62841.0000,0.1027,,103.0314,1315.8000,2612.2000,8554.1000,0.0000,143215.0000,236.9160
201602.0000,-0.2242,-0.4061,-5.6653,-4.3000,5.0000,13.4840,10776.0000,142825.0000,0.0938,,102.3429,1333.7000,2604.8000,8611.7000,0.0000,143447.0000,237.1110
201603.0000,-0.1636,-0.3661,-5.7650,-2.5000,4.0000,12.6386,9465.0000,125596.0000,0.0876,,101.5415,1321.7000,2608.4000,8617.1000,0.0000,143681.0000,238.1320
201604.0000,-0.1955,-0.3691,-1.0936,7.0000,8.0000,11.1025,10582.0000,86890.0000,0.0875,,101.7479,1329.5000,2638.0000,8678.6000,0.0000,143892.0000,239.2610
201605.0000,-0.2072,-0.3389,-3.1427,8.9000,19.0000,10.9586,13813.0000,205276.0000,0.0862,,101.6011,1334.4000,2650.3000,8713.7000,0.0000,143907.0000,240.2290
201606.0000,-0.1640,-0.2788,-1.4627,32.0000,9.0000,11.1267,9964.0000,128410.0000,0.0789,,101.9476,1344.9000,2673.8000,8756.3000,0.0000,144189.0000,241.0180
201607.0000,-0.1116,-0.2007,-3.9569,11.5000,11.0000,9.7574,9201.0000,93805.0000,0.0798,,102.1435,1352.9000,2647.0000,8790.2000,0.0000,144525.0000,240.6280
201608.0000,-0.0860,-0.1987,-4.6287,3.0000,8.0000,10.0748,13602.0000,122965.0000,0.0796,,102.0654,1355.1000,2657.4000,8829.3000,0.0000,144660.0000,240.8490
201609.0000,-0.1745,-0.3042,-6.2640,46.0000,17.0000,11.6054,16876.0000,129803.0000,0.0848,,101.9304,1365.0000,2664.4000,8874.1000,0.0000,144930.0000,241.4280
201610.0000,-0.1730,-0.2877,-6.7445,9.5000,21.0000,11.9900,10911.0000,119147.0000,0.0849,,102.0557,1369.1000,2672.2000,8903.2000,0.0000,145058.0000,241.7290
201611.0000,-0.1789,-0.2310,-6.2846,-0.1000,3.0000,11.5416,11126.0000,108819.0000,0.0874,,101.8293,1354.1000,2674.4000,8951.9000,0.0000,145228.0000,241.3530
201612.0000,-0.2060,-0.2453,-5.3840,9.9000,8.0000,11.4714,8621.0000,75334.0000,0.0895,,102.7877,1383.0000,2693.7000,8966.6000,0.0000,145443.0000,241.4320
201701.0000,-0.1381,-0.3243,-7.9445,5.1000,10.0000,11.1851,16256.0000,158616.0000,0.0861,,102.5393,1382.0000,2722.3000,8994.4000,0.0000,145695.0000,242.8390
201702.0000,-0.0996,-0.2872,-8.1252,1.9000,8.0000,10.2226,9402.0000,120622.0000,0.0865,,102.1574,1364.4000,2703.7000,9016.3000,0.0000,145836.0000,243.6030
201703.0000,-0.1504,-0.2486,-9.1790,15.5000,14.0000,9.8587,17172.0000,176813.0000,0.0880,,102.7236,1380.4000,2718.4000,9060.6000,0.0000,145963.0000,243.8010
201704.0000,-0.2260,-0.3341,2.4874,12.2000,20.0000,8.1786,9358.0000,95672.0000,0.0869,,103.7148,1387.7000,2729.6000,9086.7000,0.0000,146176.0000,244.5240
201705.0000,-0.1650,-0.2478,1.5999,3.4000,19.0000,7.8250,17667.0000,206374.0000,0.0890,,103.7121,1393.5000,2719.1000,9116.9000,0.0000,146304.0000,244.7330
201706.0000,-0.2600,-0.3433,0.4677,9.5000,23.0000,8.3529,8653.0000,134584.0000,0.0879,,103.7710,1399.1000,2722.4000,9144.6000,0.0000,146533.0000,244.9550
201707.0000,-0.2671,-0.3641,-0.2566,28.3000,15.0000,9.2745,13387.0000,104768.0000,0.0896,,103.6206,1408.6000,2723.0000,9160.5000,0.0000,146737.0000,244.7860
201708.0000,-0.2368,-0.4016,-0.8525,-4.9000,8.0000,9.8369,8753.0000,155325.0000,0.0854,,103.1956,1396.5000,2757.0000,9185.7000,0.0000,146924.0000,245.5190
201709.0000,-0.0374,-0.2226,-0.6847,24.9000,19.0000,8.4180,11769.0000,153609.0000,0.0816,,103.1760,1428.5000,2784.4000,9233.1000,0.0000,146942.0000,246.8190
201710.0000,-0.0747,-0.1876,-2.2556,36.5000,22.0000,8.4545,13920.0000,164179.0000,0.0811,,104.7647,1438.7000,2780.3000,9286.6000,0.0000,147202.0000,246.6630
201711.0000,-0.0627,-0.1987,-1.0152,9.2000,32.0000,9.1928,11333.0000,166490.0000,0.0787,,105.2943,1453.2000,2814.3000,9331.0000,0.0000,147422.0000,246.6690
201712.0000,-0.0388,-0.1912,-0.7039,7.2000,12.0000,8.1970,6326.0000,77892.0000,0.0775,,105.7698,1445.3000,2821.0000,9367.4000,0.0000,147596.0000,246.5240
201801.0000,0.0377,-0.1113,-4.6709,27.6000,20.0000,7.8356,18558.0000,136187.0000,0.0796,,105.4371,1437.6000,2839.1000,9386.0000,0.0000,147767.0000,247.8670
201802.0000,0.1329,-0.0519,-6.1864,-2.9000,19.0000,6.8896,5523.0000,122793.0000,0.0775,,105.9166,1418.5000,2830.2000,9397.2000,0.0000,148097.0000,248.9910
201803.0000,0.1640,-0.0133,-6.8918,22.7000,17.0000,7.0827,15139.0000,173307.0000,0.0766,,106.4488,1447.4000,2830.3000,9452.5000,0.0000,148279.0000,249.5540
201804.0000,-0.0919,-0.2827,-3.0943,29.7000,13.0000,5.5652,7873.0000,14833.0000,0.0743,,107.6624,1456.9000,2848.1000,9500.3000,0.0000,148475.0000,250.5460
201805.0000,-0.0468,-0.3047,-4.2877,10.4000,23.0000,6.3839,12533.0000,135754.0000,0.0746,,106.7781,1460.4000,2880.5000,9539.7000,0.0000,148745.0000,251.5880
201806.0000,-0.0918,-0.2957,-6.1939,22.6000,36.0000,6.5903,13224.0000,152594.0000,0.0762,,107.4443,1458.9000,2883.8000,9598.4000,0.0000,149007.0000,251.9890
201807.0000,-0.0549,-0.2411,-6.6581,21.5000,25.0000,6.8741,12753.0000,90735.0000,0.0764,,107.8948,1466.4000,2900.1000,9641.9000,0.0000,149185.0000,252.0060
201808.0000,-0.1330,-0.2370,-9.6155,11.4000,15.0000,7.1547,9276.0000,118346.0000,0.0783,,108.8232,1471.1000,2906.8000,9684.7000,0.0000,149467.0000,252.1460
201809.0000,-0.2098,-0.2943,-8.5659,26.1000,24.0000,7.4525,18262.0000,137867.0000,0.0824,,109.0200,1468.0000,2901.5000,9710.8000,0.0000,149575.0000,252.4390
201810.0000,-0.1572,-0.3196,-7.0801,21.3000,27.0000,11.0125,5618.0000,139181.0000,0.0792,,109.3289,1473.1000,2927.0000,9773.0000,0.0000,149852.0000,252.8850
201811.0000,-0.2328,-0.3621,-8.8729,0.9000,11.0000,10.2223,816.0000,119616.0000,0.0797,,109.9836,1504.0000,2938.1000,9810.6000,0.0000,150048.0000,252.0380
201812.0000,-0.2821,-0.4100,-8.7847,-1.4000,9.0000,10.8992,4352.0000,27414.0000,0.0811,,110.0826,1475.4000,2882.6000,9818.2000,0.0000,150275.0000,251.2330
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
