This file was created using the 202005 Bloomberg database.

Missing data are indicated by -99.99.



,WML
20160615   ,-0.23
20160616    ,0.39
20160617   ,-1.26
20160620   ,-0.62
20160621    ,0.19
20160622   ,-0.07
20160623   ,-0.99
20160624    ,3.08
20160627    ,2.49
20160628   ,-0.02
20160629   ,-0.38
20160630    ,0.01
20160701    ,0.45
20160704    ,0.47
20160705    ,1.19
20160706    ,1.34
20160707   ,-0.54
20160708   ,-0.68
20160711   ,-0.94
20160712   ,-1.93
20160713   ,-0.15
20160714   ,-0.33
20160715   ,-0.87
20160718   ,-0.06
20160719    ,0.64
20160720    ,0.05
20160721   ,-0.82
20160722    ,0.41
20160725   ,-0.30
20160726    ,0.57
20160727   ,-1.04
20160728    ,0.66
20160729    ,0.01
20160801    ,0.36
20160802    ,1.15
20160803   ,-0.11
20160804   ,-0.89
20160805   ,-0.95
20160808   ,-1.36
20160809    ,0.19
20160810    ,0.43
20160811    ,0.22
20160812   ,-0.11
20160815   ,-0.01
20160816    ,0.06
20160817   ,-0.55
20160818    ,0.12
20160819   ,-0.30
20160822   ,-0.06
20160823   ,-0.10
20160824   ,-0.80
20160825    ,0.15
20160826   ,-0.01
20160829   ,-0.29
20160830   ,-0.71
20160831   ,-0.74
20160901   ,-0.18
20160902    ,0.18
20160905   ,-0.04
20160906    ,0.59
20160907    ,0.52
20160908   ,-0.74
20160909   ,-0.91
20160912    ,0.50
20160913    ,0.37
20160914    ,0.18
20160915    ,0.39
20160916    ,0.18
20160919    ,0.18
20160920    ,0.58
20160921   ,-0.23
20160922   ,-0.02
20160923    ,0.52
20160926    ,0.73
20160927    ,0.38
20160928   ,-0.07
20160929   ,-0.35
20160930    ,0.17
20161003    ,0.07
20161004   ,-0.55
20161005   ,-0.83
20161006   ,-0.31
20161007    ,0.18
20161010    ,0.04
20161011   ,-0.08
20161012    ,0.05
20161013    ,0.67
20161014   ,-0.18
20161017    ,0.13
20161018   ,-0.03
20161019    ,0.14
20161020   ,-0.61
20161021   ,-0.25
20161024   ,-0.28
20161025    ,0.11
20161026   ,-0.28
20161027   ,-0.63
20161028   ,-0.07
20161031    ,0.55
20161101    ,0.09
20161102    ,0.17
20161103   ,-0.49
20161104    ,0.10
20161107   ,-0.37
20161108    ,0.02
20161109   ,-0.29
20161110   ,-1.00
20161111   ,-1.39
20161114   ,-0.64
20161115    ,0.07
20161116    ,0.14
20161117    ,0.01
20161118   ,-0.21
20161121    ,0.24
20161122    ,0.32
20161123   ,-0.01
20161124   ,-0.37
20161125   ,-0.26
20161128    ,0.41
20161129   ,-0.30
20161130    ,0.17
20161201   ,-0.21
20161202   ,-0.35
20161205    ,0.38
20161206   ,-0.79
20161207   ,-0.41
20161208   ,-0.23
20161209   ,-0.42
20161212    ,0.13
20161213   ,-0.34
20161214   ,-0.14
20161215   ,-0.70
20161216   ,-0.16
20161219   ,-0.09
20161220   ,-0.01
20161221    ,0.14
20161222    ,0.13
20161223   ,-0.13
20161226    ,0.07
20161227    ,0.00
20161228    ,0.58
20161229    ,0.02
20161230    ,0.00
20170102   ,-0.02
20170103    ,0.13
20170104    ,0.00
20170105   ,-0.14
20170106   ,-0.12
20170109    ,0.07
20170110    ,0.31
20170111    ,0.42
20170112    ,0.41
20170113   ,-0.08
20170116    ,0.12
20170117   ,-0.28
20170118    ,0.25
20170119    ,0.04
20170120    ,0.23
20170123    ,0.11
20170124    ,0.58
20170125    ,0.59
20170126    ,0.29
20170127   ,-0.14
20170130   ,-0.34
20170131   ,-0.19
20170201    ,0.38
20170202    ,0.15
20170203   ,-0.10
20170206   ,-0.12
20170207   ,-0.44
20170208   ,-0.47
20170209   ,-0.07
20170210    ,0.35
20170213    ,0.20
20170214    ,0.21
20170215    ,0.00
20170216   ,-0.10
20170217   ,-0.54
20170220    ,0.10
20170221   ,-0.05
20170222   ,-0.27
20170223   ,-0.35
20170224   ,-0.53
20170227   ,-0.20
20170228    ,0.12
20170301    ,0.73
20170302   ,-0.14
20170303    ,0.06
20170306   ,-0.21
20170307   ,-0.07
20170308    ,0.07
20170309   ,-0.31
20170310    ,0.11
20170313    ,0.12
20170314    ,0.04
20170315    ,0.30
20170316    ,0.15
20170317   ,-0.20
20170320   ,-0.06
20170321   ,-0.37
20170322   ,-0.24
20170323   ,-0.11
20170324   ,-0.02
20170327   ,-0.36
20170328    ,0.59
20170329    ,0.31
20170330    ,0.22
20170331   ,-0.38
20170403   ,-0.10
20170404   ,-0.06
20170405    ,0.10
20170406   ,-0.14
20170407    ,0.02
20170410    ,0.03
20170411   ,-0.40
20170412   ,-0.43
20170413   ,-0.23
20170414    ,0.01
20170417   ,-0.14
20170418   ,-0.20
20170419    ,0.13
20170420    ,0.42
20170421    ,0.23
20170424    ,0.55
20170425    ,0.55
20170426    ,0.34
20170427   ,-0.16
20170428    ,0.08
20170501    ,0.29
20170502   ,-0.13
20170503   ,-0.15
20170504   ,-0.05
20170505   ,-0.02
20170508   ,-0.15
20170509   ,-0.17
20170510    ,0.05
20170511    ,0.24
20170512   ,-0.37
20170515    ,0.13
20170516    ,0.17
20170517   ,-0.42
20170518   ,-0.18
20170519    ,0.32
20170522   ,-0.08
20170523    ,0.14
20170524    ,0.20
20170525    ,0.08
20170526    ,0.01
20170529    ,0.04
20170530    ,0.23
20170531    ,0.02
20170601    ,0.11
20170602    ,0.43
20170605   ,-0.11
20170606   ,-0.03
20170607    ,0.29
20170608    ,0.42
20170609    ,0.61
20170612   ,-0.78
20170613    ,0.05
20170614   ,-0.20
20170615   ,-0.33
20170616    ,0.00
20170619    ,0.41
20170620    ,0.16
20170621    ,0.01
20170622   ,-0.17
20170623   ,-0.26
20170626    ,0.15
20170627    ,0.34
20170628   ,-0.04
20170629    ,0.17
20170630   ,-0.01
20170703    ,0.36
20170704   ,-0.49
20170705    ,0.43
20170706    ,0.17
20170707    ,0.18
20170710    ,0.34
20170711    ,0.34
20170712   ,-0.23
20170713    ,0.00
20170714   ,-0.16
20170717   ,-0.07
20170718   ,-0.08
20170719    ,0.07
20170720    ,0.06
20170721    ,0.05
20170724    ,0.42
20170725    ,0.22
20170726   ,-0.23
20170727   ,-0.11
20170728   ,-0.14
20170731    ,0.17
20170801   ,-0.06
20170802    ,0.18
20170803    ,0.18
20170804    ,0.27
20170807    ,0.27
20170808    ,0.29
20170809   ,-0.44
20170810   ,-0.10
20170811   ,-0.22
20170814    ,0.42
20170815    ,0.15
20170816    ,0.26
20170817   ,-0.02
20170818    ,0.04
20170821    ,0.08
20170822    ,0.26
20170823    ,0.17
20170824    ,0.16
20170825    ,0.07
20170828   ,-0.06
20170829   ,-0.07
20170830    ,0.09
20170831    ,0.09
20170901    ,0.24
20170904   ,-0.17
20170905   ,-0.77
20170906    ,0.16
20170907   ,-0.04
20170908    ,0.24
20170911    ,0.51
20170912    ,0.27
20170913    ,0.09
20170914   ,-0.22
20170915    ,0.05
20170918    ,0.29
20170919    ,0.23
20170920   ,-0.21
20170921    ,0.03
20170922   ,-0.12
20170925   ,-0.39
20170926   ,-0.22
20170927    ,0.56
20170928    ,0.38
20170929    ,0.21
20171002    ,0.20
20171003    ,0.01
20171004   ,-0.07
20171005    ,0.00
20171006   ,-0.03
20171009   ,-0.07
20171010    ,0.36
20171011    ,0.03
20171012    ,0.20
20171013    ,0.10
20171016    ,0.01
20171017    ,0.04
20171018   ,-0.22
20171019    ,0.00
20171020    ,0.21
20171023    ,0.43
20171024    ,0.35
20171025    ,0.49
20171026    ,0.27
20171027    ,0.03
20171030    ,0.22
20171031    ,0.10
20171101    ,0.40
20171102   ,-0.01
20171103    ,0.08
20171106   ,-0.23
20171107    ,0.06
20171108    ,0.02
20171109   ,-0.43
20171110    ,0.33
20171113    ,0.12
20171114    ,0.36
20171115   ,-0.39
20171116    ,0.51
20171117    ,0.16
20171120    ,0.30
20171121    ,0.49
20171122   ,-0.02
20171123    ,0.11
20171124    ,0.27
20171127    ,0.19
20171128   ,-0.23
20171129   ,-0.47
20171130   ,-0.50
20171201   ,-0.21
20171204   ,-0.15
20171205   ,-0.24
20171206   ,-0.15
20171207    ,0.57
20171208    ,0.09
20171211   ,-0.25
20171212   ,-0.32
20171213   ,-0.27
20171214    ,0.20
20171215    ,0.33
20171218    ,0.33
20171219   ,-0.04
20171220   ,-0.10
20171221   ,-0.04
20171222   ,-0.06
20171225    ,0.17
20171226   ,-0.06
20171227    ,0.06
20171228   ,-0.17
20171229   ,-0.26
20180101    ,0.00
20180102   ,-0.08
20180103    ,0.23
20180104    ,0.24
20180105    ,0.05
20180108    ,0.02
20180109    ,0.14
20180110   ,-0.11
20180111   ,-0.18
20180112   ,-0.12
20180115   ,-0.01
20180116    ,0.53
20180117    ,0.29
20180118    ,0.02
20180119    ,0.66
20180122   ,-0.14
20180123    ,0.13
20180124   ,-0.45
20180125   ,-0.13
20180126    ,0.25
20180129    ,0.31
20180130   ,-0.12
20180131    ,0.15
20180201    ,0.22
20180202   ,-0.24
20180205   ,-0.59
20180206   ,-0.98
20180207    ,0.62
20180208   ,-0.07
20180209   ,-0.60
20180212    ,0.15
20180213    ,0.21
20180214   ,-0.05
20180215    ,0.81
20180216    ,0.17
20180219    ,0.44
20180220   ,-0.02
20180221    ,0.61
20180222   ,-0.11
20180223   ,-0.05
20180226    ,0.09
20180227    ,0.14
20180228    ,0.33
20180301   ,-0.33
20180302   ,-0.28
20180305   ,-0.77
20180306    ,0.82
20180307   ,-0.04
20180308    ,0.05
20180309   ,-0.01
20180312    ,0.20
20180313    ,0.23
20180314    ,0.14
20180315    ,0.53
20180316   ,-0.23
20180319   ,-0.16
20180320    ,0.05
20180321    ,0.10
20180322    ,0.25
20180323   ,-0.96
20180326   ,-0.04
20180327    ,0.46
20180328   ,-0.97
20180329    ,0.22
20180330    ,0.32
20180402    ,0.11
20180403    ,0.22
20180404   ,-0.65
20180405   ,-0.21
20180406   ,-0.14
20180409    ,0.10
20180410    ,0.35
20180411   ,-0.18
20180412   ,-0.04
20180413   ,-0.11
20180416   ,-0.12
20180417   ,-0.12
20180418    ,0.40
20180419   ,-0.23
20180420   ,-0.01
20180423   ,-0.12
20180424    ,0.17
20180425   ,-0.52
20180426    ,0.13
20180427    ,0.12
20180430   ,-0.15
20180501   ,-0.07
20180502    ,0.45
20180503    ,0.12
20180504    ,0.04
20180507    ,0.29
20180508   ,-0.12
20180509   ,-0.06
20180510    ,0.30
20180511    ,0.45
20180514    ,0.05
20180515    ,0.06
20180516    ,0.20
20180517    ,0.12
20180518    ,0.05
20180521    ,0.33
20180522   ,-0.25
20180523   ,-0.40
20180524   ,-0.19
20180525   ,-0.27
20180528   ,-0.03
20180529    ,0.14
20180530    ,0.21
20180531    ,0.71
20180601   ,-0.19
20180604   ,-0.03
20180605    ,0.07
20180606    ,0.16
20180607    ,0.16
20180608    ,0.11
20180611   ,-0.03
20180612   ,-0.23
20180613    ,0.14
20180614   ,-0.09
20180615   ,-0.15
20180618    ,0.11
20180619   ,-0.53
20180620   ,-0.01
20180621    ,0.10
20180622    ,0.03
20180625   ,-0.59
20180626    ,0.02
20180627    ,0.62
20180628   ,-0.25
20180629   ,-0.12
20180702   ,-0.49
20180703   ,-0.24
20180704   ,-0.33
20180705   ,-0.31
20180706    ,0.20
20180709    ,0.35
20180710    ,0.18
20180711   ,-0.17
20180712    ,0.23
20180713    ,0.41
20180716   ,-0.19
20180717    ,0.11
20180718    ,0.14
20180719   ,-0.37
20180720   ,-0.17
20180723   ,-0.29
20180724    ,0.03
20180725    ,0.23
20180726   ,-0.22
20180727   ,-0.19
20180730   ,-0.80
20180731   ,-0.25
20180801   ,-0.01
20180802    ,0.16
20180803    ,0.02
20180806    ,0.12
20180807    ,0.01
20180808   ,-0.08
20180809    ,0.24
20180810    ,0.33
20180813    ,0.24
20180814    ,0.16
20180815   ,-0.11
20180816   ,-0.18
20180817   ,-0.14
20180820    ,0.02
20180821    ,0.03
20180822    ,0.21
20180823    ,0.48
20180824    ,0.24
20180827    ,0.22
20180828    ,0.03
20180829    ,0.18
20180830    ,0.64
20180831    ,0.26
20180903    ,0.15
20180904    ,0.04
20180905   ,-0.57
20180906   ,-0.29
20180907    ,0.18
20180910   ,-0.04
20180911    ,0.68
20180912    ,0.28
20180913   ,-0.39
20180914    ,0.06
20180917   ,-0.26
20180918   ,-0.04
20180919   ,-0.37
20180920   ,-0.24
20180921   ,-0.06
20180924    ,0.34
20180925    ,0.64
20180926    ,0.42
20180927    ,0.04
20180928    ,0.68
20181001    ,0.40
20181002   ,-0.25
20181003   ,-0.22
20181004   ,-0.48
20181005   ,-0.01
20181008   ,-0.19
20181009    ,0.04
20181010   ,-0.71
20181011   ,-0.39
20181012    ,0.36
20181015   ,-0.10
20181016    ,0.08
20181017    ,0.17
20181018    ,0.34
20181019    ,0.42
20181022   ,-0.22
20181023   ,-0.32
20181024    ,0.27
20181025   ,-0.30
20181026   ,-0.42
20181029   ,-0.79
20181030    ,0.11
20181031    ,0.67
20181101   ,-0.64
20181102   ,-0.37
20181105    ,0.05
20181106    ,0.20
20181107   ,-0.01
20181108    ,0.43
20181109   ,-0.02
20181112    ,0.21
20181113   ,-0.30
20181114   ,-0.54
20181115    ,0.28
20181116    ,0.26
20181119   ,-0.33
20181120   ,-0.18
20181121   ,-0.41
20181122    ,0.01
20181123   ,-0.17
20181126   ,-0.63
20181127   ,-0.03
20181128    ,0.03
20181129    ,0.27
20181130    ,0.35
20181203    ,0.10
20181204    ,0.77
20181205   ,-0.07
20181206    ,0.38
20181207    ,0.83
20181210    ,0.31
20181211    ,0.47
20181212   ,-0.21
20181213   ,-0.24
20181214    ,0.48
20181217    ,0.40
20181218   ,-0.47
20181219    ,0.34
20181220    ,0.49
20181221   ,-0.01
20181224    ,0.03
20181225    ,0.31
20181226   ,-0.17
20181227   ,-0.29
20181228   ,-0.60
20181231   ,-0.01
20190101    ,0.00
20190102   ,-0.11
20190103    ,0.10
20190104   ,-0.64
20190107   ,-0.74
20190108   ,-0.57
20190109   ,-0.42
20190110   ,-0.11
20190111   ,-0.19
20190114    ,0.05
20190115    ,0.00
20190116   ,-0.24
20190117    ,0.30
20190118   ,-0.66
20190121   ,-0.34
20190122    ,0.54
20190123    ,0.28
20190124   ,-0.46
20190125   ,-1.04
20190128    ,0.29
20190129    ,0.55
20190130   ,-0.12
20190131    ,0.39
20190201    ,0.31
20190204    ,0.03
20190205   ,-0.02
20190206   ,-0.47
20190207    ,0.87
20190208    ,1.26
20190211   ,-0.12
20190212   ,-0.77
20190213   ,-0.51
20190214    ,0.49
20190215   ,-0.30
20190218   ,-0.56
20190219    ,0.22
20190220   ,-0.35
20190221    ,0.26
20190222    ,0.00
20190225   ,-0.57
20190226    ,0.03
20190227   ,-0.06
20190228    ,0.00
20190301   ,-0.27
20190304   ,-0.33
20190305    ,0.51
20190306    ,0.05
20190307    ,1.21
20190308    ,0.77
20190311    ,0.05
20190312   ,-0.11
20190313    ,0.31
20190314    ,0.16
20190315   ,-0.28
20190318   ,-0.26
20190319   ,-0.25
20190320    ,0.46
20190321    ,0.28
20190322    ,0.36
20190325    ,0.53
20190326    ,0.07
20190327   ,-0.07
20190328    ,0.54
20190329   ,-0.26
20190401   ,-0.92
20190402   ,-0.52
20190403   ,-0.58
20190404   ,-0.40
20190405   ,-0.32
20190408    ,0.39
20190409    ,0.04
20190410    ,0.18
20190411   ,-0.28
20190412   ,-0.53
20190415   ,-0.49
20190416   ,-0.33
20190417   ,-1.10
20190418   ,-0.08
20190419   ,-0.19
20190422    ,0.07
20190423    ,0.56
20190424    ,0.67
20190425    ,0.25
20190426    ,0.24
20190429   ,-0.21
20190430    ,0.41
20190501    ,0.03
20190502    ,0.07
20190503    ,0.10
20190506    ,0.34
20190507    ,1.20
20190508    ,0.19
20190509    ,0.35
20190510    ,0.12
20190513    ,0.80
20190514    ,0.15
20190515    ,0.31
20190516    ,0.47
20190517    ,0.43
20190520    ,0.29
20190521   ,-0.17
20190522    ,0.59
20190523    ,0.69
20190524    ,0.14
20190527    ,0.10
20190528   ,-0.01
20190529    ,0.17
20190530   ,-0.11
20190531    ,0.44
20190603    ,0.32
20190604   ,-0.95
20190605    ,0.30
20190606    ,0.49
20190607    ,0.12
20190610   ,-0.20
20190611   ,-0.40
20190612    ,0.69
20190613    ,0.09
20190614    ,0.44
20190617    ,0.49
20190618    ,0.04
20190619   ,-0.66
20190620    ,0.10
20190621   ,-0.19
20190624    ,0.43
20190625    ,0.34
20190626   ,-0.78
20190627   ,-0.66
20190628   ,-0.22
20190701   ,-0.45
20190702    ,0.48
20190703    ,0.17
20190704   ,-0.28
20190705   ,-0.45
20190708    ,0.26
20190709    ,0.47
20190710    ,0.08
20190711    ,0.13
20190712   ,-0.21
20190715    ,0.14
20190716   ,-0.06
20190717    ,0.74
20190718    ,0.53
20190719   ,-0.11
20190722   ,-0.17
20190723   ,-0.80
20190724   ,-0.29
20190725    ,0.05
20190726    ,0.36
20190729    ,0.49
20190730    ,0.20
20190731   ,-0.07
20190801    ,0.40
20190802    ,0.71
20190805    ,0.09
20190806    ,0.37
20190807    ,0.51
20190808    ,0.22
20190809    ,0.24
20190812    ,0.57
20190813   ,-0.07
20190814    ,0.64
20190815    ,0.49
20190816   ,-0.36
20190819   ,-0.52
20190820    ,0.54
20190821   ,-0.12
20190822   ,-0.51
20190823    ,0.52
20190826    ,0.09
20190827    ,0.32
20190828    ,0.03
20190829   ,-0.50
20190830   ,-0.12
20190902    ,0.21
20190903    ,0.24
20190904   ,-0.29
20190905   ,-1.41
20190906   ,-0.22
20190909   ,-1.28
20190910   ,-2.35
20190911   ,-0.86
20190912    ,0.16
20190913   ,-1.14
20190916   ,-0.51
20190917    ,1.19
20190918    ,0.65
20190919    ,0.06
20190920    ,0.15
20190923    ,0.76
20190924    ,0.95
20190925   ,-0.15
20190926    ,0.30
20190927   ,-0.29
20190930   ,-0.07
20191001    ,0.05
20191002    ,0.55
20191003    ,0.55
20191004    ,0.48
20191007    ,0.13
20191008    ,0.27
20191009    ,0.36
20191010   ,-0.66
20191011   ,-1.17
20191014    ,0.13
20191015   ,-0.38
20191016   ,-0.32
20191017    ,0.03
20191018   ,-0.07
20191021   ,-0.62
20191022    ,0.12
20191023   ,-0.45
20191024    ,0.27
20191025    ,0.06
20191028   ,-0.16
20191029    ,0.02
20191030    ,0.89
20191031    ,0.28
20191101   ,-0.05
20191104   ,-0.69
20191105   ,-0.85
20191106   ,-0.31
20191107   ,-0.62
20191108   ,-0.01
20191111    ,0.38
20191112    ,0.02
20191113    ,0.88
20191114    ,0.51
20191115   ,-0.02
20191118    ,0.63
20191119    ,0.06
20191120    ,0.18
20191121   ,-0.19
20191122   ,-0.05
20191125   ,-0.18
20191126    ,0.72
20191127   ,-0.06
20191128    ,0.03
20191129    ,0.10
20191202    ,0.11
20191203    ,0.52
20191204   ,-0.13
20191205   ,-0.06
20191206   ,-0.01
20191209   ,-0.05
20191210    ,0.14
20191211    ,0.01
20191212   ,-0.37
20191213   ,-0.05
20191216    ,0.09
20191217    ,0.10
20191218   ,-0.06
20191219    ,0.23
20191220    ,0.26
20191223    ,0.02
20191224    ,0.24
20191225    ,0.14
20191226    ,0.00
20191227    ,0.04
20191230   ,-0.02
20191231   ,-0.12
20200101   ,-0.01
20200102   ,-0.09
20200103    ,0.08
20200106   ,-0.08
20200107    ,0.31
20200108   ,-0.03
20200109    ,0.59
20200110    ,0.18
20200113    ,0.10
20200114    ,0.35
20200115    ,0.23
20200116   ,-0.07
20200117   ,-0.03
20200120    ,0.15
20200121    ,0.55
20200122    ,0.59
20200123    ,0.38
20200124    ,0.49
20200127   ,-0.27
20200128   ,-0.20
20200129    ,0.32
20200130   ,-0.08
20200131    ,0.32
20200203    ,0.33
20200204    ,0.10
20200205   ,-0.20
20200206   ,-0.07
20200207    ,0.10
20200210    ,0.33
20200211    ,0.12
20200212   ,-0.02
20200213    ,0.57
20200214   ,-0.04
20200217   ,-0.12
20200218    ,0.09
20200219    ,0.44
20200220   ,-0.25
20200221    ,0.35
20200224    ,0.09
20200225   ,-0.09
20200226   ,-0.29
20200227   ,-0.04
20200228   ,-0.54
20200302    ,0.96
20200303    ,1.09
20200304    ,0.40
20200305    ,0.78
20200306    ,0.01
20200309    ,1.88
20200310   ,-0.09
20200311   ,-0.46
20200312    ,0.52
20200313   ,-1.11
20200316    ,0.12
20200317   ,-0.04
20200318   ,-0.13
20200319    ,0.04
20200320   ,-0.60
20200323   ,-0.11
20200324   ,-0.60
20200325   ,-0.03
20200326    ,0.32
20200327    ,1.57
20200330    ,0.93
20200331   ,-0.55
20200401    ,0.30
20200402   ,-0.61
20200403    ,0.84
20200406   ,-0.83
20200407   ,-1.37
20200408    ,0.24
20200409   ,-0.85
20200410   ,-0.15
20200413    ,0.33
20200414    ,0.95
20200415    ,2.56
20200416    ,1.40
20200417   ,-1.94
20200420    ,0.52
20200421    ,1.96
20200422    ,0.22
20200423   ,-1.27
20200424    ,0.88
20200427   ,-1.22
20200428   ,-1.19
20200429   ,-2.91
20200430   ,-0.05
20200501    ,1.28
20200504    ,1.07
20200505   ,-0.20
20200506    ,0.96
20200507    ,0.15
20200508   ,-0.90
20200511   ,-0.38
20200512    ,1.32
20200513    ,1.82
20200514    ,0.31
20200515    ,0.17
20200518   ,-1.35
20200519   ,-0.58
20200520    ,0.18
20200521    ,0.04
20200522    ,0.53
20200525   ,-0.61
20200526   ,-2.84
20200527   ,-2.85
20200528    ,0.28
20200529    ,2.52
