This file was created by CMPT_ME_BEME_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for the intersections of  2
ME portfolios and  3 E/P portfolios.   

The portfolios are constructed at the end of Jun.  ME is market cap at the end
of Jun.  E/P is is earnings before extraordinary at the last fiscal year end of the prior calendar 
year divided by ME at the end of December of the prior year.  Firms with negative or zero
E/P are not included in any portfolio.
201404      840.89      974.08      627.91    17525.65    26229.78    25197.77
201405      804.51      948.83      614.94    17346.04    26451.68    25584.56
201406      803.72      949.98      617.27    17865.32    26848.35    26019.71
201407      857.22      937.55      598.52    15740.54    21911.22    34626.77
201408      800.96      882.27      564.32    15545.46    21376.73    34498.84
201409      833.14      923.34      589.03    16318.10    22221.93    35765.74
201410      795.88      883.75      556.44    15964.19    22030.13    35032.20
201411      852.97      945.00      592.69    16389.88    22708.60    35471.33
201412      856.26      937.44      597.31    16893.72    23296.55    36386.88
201501      880.26      955.88      614.15    16756.23    23272.87    36292.33
201502      837.96      911.15      587.61    16814.68    22547.01    34703.52
201503      903.33      962.83      619.80    17605.79    23878.55    36707.37
201504      922.85      982.20      631.40    17511.29    23527.94    35976.48
201505      900.40      967.47      618.05    17596.43    23442.14    36975.00
201506      914.23      977.33      622.70    17980.43    23680.09    37414.09
201507      858.17      862.04      625.91    18072.60    27063.25    22571.85
201508      841.71      840.54      597.53    18679.43    27776.38    22192.48
201509      790.69      800.51      578.38    17539.43    26051.16    20742.18
201510      750.03      778.09      543.51    16947.56    25552.39    19991.34
201511      792.48      818.21      585.28    18052.07    27720.96    21523.48
201512      823.05      841.36      601.93    18247.25    27683.09    21631.67
201601      782.29      803.45      559.75    18059.19    27227.28    20743.56
201602      720.90      757.52      514.72    16946.79    26217.51    19311.09
201603      731.53      769.23      523.66    16894.78    26356.82    19132.67
201604      785.13      827.75      560.72    18043.14    28154.83    20569.80
201605      795.27      842.30      579.02    18156.63    27989.17    21141.66
201606      807.50      852.58      587.00    18504.23    28421.85    21363.47
201607      778.10      717.34      570.36    24905.70    20503.46    28441.73
201608      817.01      753.02      609.34    26067.03    21014.44    29780.76
201609      826.70      770.71      619.15    26034.44    20865.86    30488.98
201610      845.47      766.97      623.59    26260.38    20770.32    30423.13
201611      807.73      747.61      599.04    25768.15    20235.13    30565.81
201612      892.56      855.86      682.59    25989.81    21089.22    33395.29
201701      911.10      892.90      715.92    26307.23    21452.82    34431.32
201702      912.67      882.37      707.89    27168.91    21865.23    34654.98
201703      924.72      885.64      705.44    28106.40    22740.51    36267.94
201704      928.44      881.61      696.75    28445.09    22816.65    35839.91
201705      939.97      901.36      710.64    29079.76    23197.76    35612.41
201706      937.57      872.76      684.34    29819.57    23701.39    35496.41
201707      921.54      895.38      674.24    24361.98    26820.66    31597.42
201708      935.46      900.17      678.89    24888.39    27363.03    32079.16
201709      927.60      870.74      657.01    25086.09    27353.09    32036.81
201710      985.20      945.82      695.82    25515.04    27918.57    32840.00
201711      993.37      958.44      698.92    26259.27    28494.96    33959.84
201712     1020.21      991.30      733.14    26802.12    29549.56    35248.72
201801     1016.45      983.11      733.69    26828.36    29834.79    35783.54
201802     1032.25     1004.87      753.02    28992.41    31355.10    37642.16
201803      982.80      961.41      725.75    28295.98    30024.52    36804.10
201804     1006.62      973.09      733.16    28121.42    29159.70    35313.68
201805     1016.58      977.98      738.49    28689.58    28780.68    35122.07
201806     1079.23     1035.25      778.32    29475.82    29394.18    35453.85
201807     1088.45     1030.47      961.38    33265.65    29522.55    28945.31
201808     1117.23     1050.60      975.15    34586.54    30352.67    30290.62
201809     1162.65     1077.07      987.66    36127.50    31355.64    30917.52
201810     1147.86     1040.77      956.99    36656.09    31370.93    31068.13
201811     1009.08      951.92      857.04    32930.29    29635.56    29934.83
201812     1027.77      972.41      859.20    33972.59    29684.15    30657.78
201901      899.35      858.42      750.44    31160.69    26883.57    27415.91
201902     1000.29      933.14      848.63    33595.02    29340.58    29484.39
201903     1060.32      965.51      882.11    34823.72    30254.93    29978.19
201904     1039.33      927.66      851.46    36368.61    30592.42    29688.42
201905     1075.00      974.07      891.71    38121.99    31835.05    30981.51
201906      984.60      898.16      800.77    35839.79    29421.46    28883.08
201907     1005.87      923.33      788.65    36261.83    33640.73    22730.14
201908     1014.50      931.62      782.71    36274.20    34431.81    23478.46
201909      966.34      883.11      717.51    35964.07    33840.88    22038.51
201910      983.00      925.51      756.50    36102.00    34618.09    23185.92
201911      993.08      959.33      763.64    36670.92    35344.28    23703.25
201912     1022.81      982.42      792.93    37807.33    36771.41    24692.71
202001     1052.25     1014.44      821.36    38849.30    37806.05    25404.84
202002     1025.98      962.14      758.14    39678.61    37559.27    24149.49
202003      940.24      866.29      668.02    37061.79    34222.40    21433.24
202004      768.90      667.54      462.55    34255.62    29523.77    16209.11
202005      878.24      745.54      554.17    38816.50    33451.34    18193.38
202006      946.60      762.38      588.07    40833.12    35151.89    18877.28


  Value Weight Average of E/P when portfolio is formed
             Small                 Big         
        Low     2    High    Low     2    High 
  1951 0.0818 0.1522 0.2602 0.0862 0.1406 0.2225
  1952 0.0829 0.1258 0.1995 0.0691 0.1158 0.1831
  1953 0.0691 0.1048 0.1844 0.0646 0.1024 0.1484
  1954 0.0682 0.1153 0.1974 0.0652 0.1152 0.1852
  1955 0.0520 0.0823 0.1299 0.0545 0.0803 0.1068
  1956 0.0492 0.0879 0.1346 0.0543 0.0839 0.1158
  1957 0.0537 0.0939 0.1387 0.0587 0.0894 0.1445
  1958 0.0629 0.1046 0.1696 0.0624 0.0983 0.1732
  1959 0.0399 0.0635 0.1027 0.0387 0.0610 0.0893
  1960 0.0383 0.0689 0.1036 0.0376 0.0659 0.1080
  1961 0.0358 0.0688 0.1035 0.0397 0.0682 0.1020
  1962 0.0270 0.0517 0.0850 0.0326 0.0527 0.0784
  1963 0.0380 0.0687 0.1088 0.0422 0.0645 0.0976
  1964 0.0334 0.0661 0.1055 0.0388 0.0651 0.0955
  1965 0.0372 0.0684 0.1092 0.0417 0.0639 0.1035
  1966 0.0364 0.0665 0.1026 0.0362 0.0641 0.0965
  1967 0.0438 0.0903 0.1386 0.0465 0.0842 0.1376
  1968 0.0289 0.0636 0.0954 0.0301 0.0663 0.0884
  1969 0.0259 0.0546 0.0822 0.0299 0.0546 0.0773
  1970 0.0345 0.0751 0.1197 0.0324 0.0785 0.1120
  1971 0.0377 0.0723 0.1146 0.0353 0.0743 0.1074
  1972 0.0310 0.0652 0.1066 0.0297 0.0649 0.0961
  1973 0.0339 0.0750 0.1216 0.0304 0.0783 0.1112
  1974 0.0636 0.1382 0.2447 0.0503 0.1323 0.2148
  1975 0.1041 0.2055 0.3843 0.0896 0.2035 0.3216
  1976 0.0651 0.1373 0.2387 0.0615 0.1284 0.2050
  1977 0.0670 0.1228 0.1946 0.0667 0.1171 0.1780
  1978 0.0751 0.1320 0.2000 0.0802 0.1289 0.1960
  1979 0.0793 0.1500 0.2293 0.0857 0.1433 0.2210
  1980 0.0702 0.1475 0.2273 0.0838 0.1453 0.2112
  1981 0.0471 0.1258 0.2051 0.0658 0.1220 0.1837
  1982 0.0580 0.1321 0.2124 0.0735 0.1309 0.2041
  1983 0.0403 0.0956 0.1797 0.0467 0.0918 0.1623
  1984 0.0350 0.0804 0.1499 0.0399 0.0810 0.1495
  1985 0.0459 0.0980 0.1682 0.0560 0.0987 0.1645
  1986 0.0347 0.0756 0.1384 0.0402 0.0733 0.1350
  1987 0.0320 0.0714 0.1344 0.0374 0.0710 0.1217
