cmtcode,date,value
2000008,1959-06-30,1.0396554284866E-01
2000008,1959-07-31,5.9718100890207E-01
2000008,1959-08-31,-4.1184193862288E-01
2000008,1959-09-30,-5.6560452483621E-01
2000008,1959-10-30,1.5037170533904E+00
2000008,1959-11-30,-1.1873716917272E+00
2000008,1959-12-31,-1.5890841709248E+00
2000008,1960-01-29,1.1183384685610E+00
2000008,1960-02-29,2.0387523547438E+00
2000008,1960-03-31,2.8206189097031E+00
2000008,1960-04-29,-1.6983959593717E+00
2000008,1960-05-31,1.5174185534414E+00
2000008,1960-06-30,1.7255523575133E+00
2000008,1960-07-29,3.6755057408420E+00
2000008,1960-08-31,-6.7356366510807E-01
2000008,1960-09-30,7.5240313813692E-01
2000008,1960-10-31,1.5209545817642E-01
2000008,1960-11-30,-1.6624086454152E+00
2000008,1960-12-30,2.9732188522624E+00
2000008,1961-01-31,-1.1041369973803E+00
2000008,1961-02-28,1.8526551583139E+00
2000008,1961-03-30,1.6869985041305E-01
2000008,1961-04-28,1.1845297994781E+00
2000008,1961-05-31,3.2044589467176E-01
2000008,1961-06-30,-2.1592632110968E+00
2000008,1961-07-31,1.1335916200315E-01
2000008,1961-08-31,-8.7574710831457E-01
2000008,1961-09-29,8.2564562306601E-01
2000008,1961-10-31,5.8512240244374E-01
2000008,1961-11-30,-1.5720613728601E-01
2000008,1961-12-29,-5.0282469165014E-01
2000008,1962-01-31,-1.6022376482756E-01
2000008,1962-02-28,7.8278577566421E-01
2000008,1962-03-30,1.7130354209006E+00
2000008,1962-04-30,1.9019804481463E+00
2000008,1962-05-31,1.0480752569479E+00
2000008,1962-06-29,-8.8355267075567E-01
2000008,1962-07-31,-1.0694143004123E+00
2000008,1962-08-31,2.3312305952191E+00
2000008,1962-09-28,4.0651612711788E-01
2000008,1962-10-31,1.2685442402033E+00
2000008,1962-11-30,1.8408279187036E-02
2000008,1962-12-31,2.3583837713010E-01
2000008,1963-01-31,3.7155968483305E-01
2000008,1963-02-28,6.9386101776290E-02
2000008,1963-03-29,3.5043795374219E-01
2000008,1963-04-30,-3.6527429186089E-01
2000008,1963-05-31,-1.0750343323198E-01
2000008,1963-06-28,-2.1043771043772E-01
2000008,1963-07-31,1.8452129902995E-01
2000008,1963-08-30,2.9318679005570E-01
2000008,1963-09-30,5.0895353456612E-01
2000008,1963-10-31,-3.8556193601312E-01
2000008,1963-11-29,-4.0502197300354E-01
2000008,1963-12-31,-1.0865191146881E+00
2000008,1964-01-31,6.7127746135069E-01
2000008,1964-02-28,2.1216407355021E-01
2000008,1964-03-31,-8.0653291662466E-01
2000008,1964-04-30,1.6261815225125E-01
2000008,1964-05-28,9.9298524253855E-01
2000008,1964-06-30,1.2654087854412E+00
2000008,1964-07-31,3.8064625274912E-01
2000008,1964-08-31,1.6776852539894E-01
2000008,1964-09-30,4.3898559148337E-01
2000008,1964-10-30,6.4722454884641E-01
2000008,1964-11-30,-1.1027988788099E-01
2000008,1964-12-31,3.2149676346854E-02
2000008,1965-01-29,5.0835035020126E-01
2000008,1965-02-26,1.4272567034269E-01
2000008,1965-03-31,7.5700345012890E-01
2000008,1965-04-30,3.0145393551978E-01
2000008,1965-05-28,2.0864542682998E-01
2000008,1965-06-30,6.8491567601716E-01
2000008,1965-07-30,-5.3563503359206E-02
2000008,1965-08-31,-1.0197831812335E+00
2000008,1965-09-30,-1.1215618328641E+00
2000008,1965-10-29,2.9491371622573E-01
2000008,1965-11-30,1.1171587788794E-01
2000008,1965-12-31,-1.0624775540015E+00
2000008,1966-01-31,1.0726637953537E-01
2000008,1966-02-28,-2.6531185958679E+00
2000008,1966-03-31,3.1401845690251E+00
2000008,1966-04-29,-7.9573767032683E-01
2000008,1966-05-31,1.1543719503445E-01
2000008,1966-06-30,-1.4145685811697E+00
2000008,1966-07-29,6.9581843877297E-01
2000008,1966-08-31,-9.3703303144632E-01
2000008,1966-09-30,1.9351290086006E+00
2000008,1966-10-31,2.3603185244535E+00
2000008,1966-11-30,-1.3760017538208E+00
2000008,1966-12-30,2.9107058902546E+00
2000008,1967-01-31,2.5789712249332E+00
2000008,1967-02-28,-2.7830558331030E+00
2000008,1967-03-31,1.5301994869522E+00
2000008,1967-04-28,-2.6575106608741E+00
2000008,1967-05-31,-2.8999457031443E-01
2000008,1967-06-30,-2.4162242216474E+00
2000008,1967-07-31,1.9738232732745E+00
2000008,1967-08-31,-5.4362471149228E-01
2000008,1967-09-29,-4.3061559599210E-01
2000008,1967-10-31,-3.9579301640724E+00
2000008,1967-11-30,1.2615422353829E-01
2000008,1967-12-29,9.1871554816694E-01
2000008,1968-01-31,3.9101786023929E+00
2000008,1968-02-29,-5.8059754179903E-01
2000008,1968-03-29,-3.0413403751594E+00
2000008,1968-04-30,1.3774104683196E+00
2000008,1968-05-31,6.2376482213440E-01
2000008,1968-06-28,2.4182164119560E+00
2000008,1968-07-31,2.0315215437167E+00
2000008,1968-08-30,-3.1282080092328E-02
2000008,1968-09-30,-1.2708054089822E+00
2000008,1968-10-31,-1.5243168929369E+00
2000008,1968-11-29,-2.0539936827042E+00
2000008,1968-12-31,-2.7972775540748E+00
2000008,1969-01-31,-1.6258523352152E+00
2000008,1969-02-28,-3.1767260934092E-01
2000008,1969-03-28,-1.9091010869512E+00
2000008,1969-04-30,4.6800486316155E+00
2000008,1969-05-29,-3.9910688043386E+00
2000008,1969-06-30,2.9447925461790E+00
2000008,1969-07-31,1.1976536157436E+00
2000008,1969-08-29,2.1025304550599E-01
2000008,1969-09-30,-7.1158906303627E+00
2000008,1969-10-31,5.5446072997496E+00
2000008,1969-11-28,-3.6448507244967E+00
2000008,1969-12-31,-1.9478815526534E+00
2000008,1970-01-30,5.2700922266139E-01
2000008,1970-02-27,7.5634671223652E+00
2000008,1970-03-31,-9.9202412602674E-01
2000008,1970-04-30,-4.2037393290850E+00
2000008,1970-05-29,-4.3081943551044E+00
2000008,1970-06-30,6.3258625306729E+00
2000008,1970-07-31,3.2371475271647E+00
2000008,1970-08-31,-1.9144964191674E+00
2000008,1970-09-30,3.1652316523165E+00
2000008,1970-10-30,-2.2255782529212E-01
2000008,1970-11-30,5.8372500597467E+00
2000008,1970-12-31,-2.1018760702256E+00
2000008,1971-01-29,5.9468039800225E+00
2000008,1971-02-26,-1.7082150143396E+00
2000008,1971-03-31,3.9613559191233E+00
2000008,1971-04-30,-7.5762847903645E-01
2000008,1971-05-28,5.6800119677617E-01
2000008,1971-06-30,-5.2528088581884E-02
2000008,1971-07-30,5.0323240779500E-01
2000008,1971-08-31,4.7080591277950E+00
2000008,1971-09-30,2.0319148936170E+00
2000008,1971-10-29,1.9010878253919E+00
2000008,1971-11-30,-4.5702592087312E-01
2000008,1971-12-31,-7.8462276433907E-01
2000008,1972-01-31,-7.1139966156716E-01
2000008,1972-02-29,1.1841728582016E+00
2000008,1972-03-30,-2.4531292896553E-01
2000008,1972-04-28,6.3210227272728E-01
2000008,1972-05-31,2.4366574917073E+00
2000008,1972-06-30,-7.8715744871419E-01
2000008,1972-07-31,2.1397569444444E+00
2000008,1972-08-31,7.0106917390751E-01
2000008,1972-09-29,-4.8646074295823E-01
2000008,1972-10-31,1.0357912009025E+00
2000008,1972-11-30,1.3161456218704E+00
2000008,1972-12-29,-2.0904992486225E+00
2000008,1973-01-31,-4.5260752413111E+00
2000008,1973-02-28,8.3750024268976E-02
2000008,1973-03-30,6.8692377138936E-01
2000008,1973-04-30,3.2616829012676E-01
2000008,1973-05-31,-8.5741890945512E-01
2000008,1973-06-29,-2.1164903616486E-01
2000008,1973-07-31,-4.1821624712820E+00
2000008,1973-08-31,3.2931924176409E+00
2000008,1973-09-28,3.9913544668588E+00
2000008,1973-10-31,-1.5498129416655E+00
2000008,1973-11-30,1.4763938833100E+00
2000008,1973-12-31,-6.9555689627673E-01
2000008,1974-01-31,6.5439886919872E-03
2000008,1974-02-28,-3.4912245069572E-01
2000008,1974-03-29,-2.6569604953749E+00
2000008,1974-04-30,-1.9571010285365E+00
2000008,1974-05-31,1.7915073046470E+00
2000008,1974-06-28,1.4722920342941E-01
2000008,1974-07-31,-7.1263811368039E-01
2000008,1974-08-30,-2.0853824717106E+00
2000008,1974-09-30,1.5259043646567E+00
2000008,1974-10-31,4.7660568084415E+00
2000008,1974-11-29,2.4304918819032E+00
2000008,1974-12-31,1.1678188779023E+00
2000008,1975-01-31,1.5788150383057E+00
2000008,1975-02-28,5.7075049321871E-01
2000008,1975-03-31,-3.1057496724504E+00
2000008,1975-04-30,-2.4148995379380E+00
2000008,1975-05-30,3.3398549837037E+00
2000008,1975-06-30,2.9559634138955E+00
2000008,1975-07-31,2.3239395187387E-01
2000008,1975-08-29,-1.7667948228803E+00
2000008,1975-09-30,-2.2855606345792E+00
2000008,1975-10-31,4.2499847122852E+00
2000008,1975-11-28,-9.6785546691691E-02
2000008,1975-12-31,3.0283400809717E+00
2000008,1976-01-30,1.7866499004506E+00
2000008,1976-02-27,1.0449374581768E+00
2000008,1976-03-31,1.3346917982680E+00
2000008,1976-04-30,1.4578725115625E-01
2000008,1976-05-28,-2.1161850177767E+00
2000008,1976-06-30,2.1498900966547E+00
2000008,1976-07-30,8.9019896831246E-01
2000008,1976-08-31,1.1248429602361E+00
2000008,1976-09-30,2.1350976539928E+00
2000008,1976-10-29,1.3549828859155E+00
2000008,1976-11-30,3.3260963759188E+00
2000008,1976-12-31,3.7712164262168E+00
2000008,1977-01-31,-2.3203136244320E+00
2000008,1977-02-28,9.9458678164348E-01
2000008,1977-03-31,1.3575195047902E+00
2000008,1977-04-29,6.8063580843495E-01
2000008,1977-05-31,-1.1100001243212E-02
2000008,1977-06-30,1.6676841112159E+00
2000008,1977-07-29,-1.3291847484920E+00
2000008,1977-08-31,1.8477539278601E+00
2000008,1977-09-30,-9.9130907115698E-01
2000008,1977-10-31,-9.1894116033465E-01
2000008,1977-11-30,5.8621354233586E-01
2000008,1977-12-30,-5.7219730291285E-01
2000008,1978-01-31,-4.6863432299665E-01
2000008,1978-02-28,-4.2027583578828E-01
2000008,1978-03-31,-7.5983647877426E-01
2000008,1978-04-28,-4.2528104885355E-01
2000008,1978-05-31,-2.7545767548983E+00
2000008,1978-06-30,-2.0690952410809E-01
2000008,1978-07-31,1.4765016335763E+00
2000008,1978-08-31,3.8759209956040E+00
2000008,1978-09-29,-4.9174465041426E-01
2000008,1978-10-31,-2.9800233609871E+00
2000008,1978-11-30,1.5634596176307E+00
2000008,1978-12-29,-1.1868176019059E+00
2000008,1979-01-31,1.8009840409880E+00
2000008,1979-02-28,-1.4255984079825E+00
2000008,1979-03-30,1.0467203355192E+00
2000008,1979-04-30,-7.8649314104819E-01
2000008,1979-05-31,1.9602859172263E+00
2000008,1979-06-29,3.5319173265487E+00
2000008,1979-07-31,-6.1436085762015E-01
2000008,1979-08-31,-7.0567316775018E-01
2000008,1979-09-28,-1.0716284275322E+00
2000008,1979-10-31,-8.4062042952814E+00
2000008,1979-11-30,3.1137201181617E+00
2000008,1979-12-31,5.7093023729669E-01
2000008,1980-01-31,-7.4099436768103E+00
2000008,1980-02-29,-4.6718457492058E+00
2000008,1980-03-31,-3.1466611763091E+00
2000008,1980-04-30,1.5234720992028E+01
2000008,1980-05-30,4.5085148248996E+00
2000008,1980-06-30,3.2449467070796E+00
2000008,1980-07-31,-4.2876917932327E+00
2000008,1980-08-29,-4.1686589338146E+00
2000008,1980-09-30,-3.0386373886820E+00
2000008,1980-10-31,-2.5770469076349E+00
2000008,1980-11-28,1.3087988166512E+00
2000008,1980-12-31,3.4020709061254E+00
2000008,1981-01-30,-1.0340050940614E+00
2000008,1981-02-27,-3.9635135178105E+00
2000008,1981-03-31,3.1774490761492E+00
2000008,1981-04-30,-5.2869517011803E+00
2000008,1981-05-29,4.9836990619140E+00
2000008,1981-06-30,-4.7605711967478E-01
2000008,1981-07-31,-3.4094664330428E+00
2000008,1981-08-31,-4.0682324118764E+00
2000008,1981-09-30,-1.7464722811420E+00
2000008,1981-10-30,7.9122418124889E+00
2000008,1981-11-30,1.1367543117998E+01
2000008,1981-12-31,-4.7237321342836E+00
2000008,1982-01-29,-1.0249335339036E-01
2000008,1982-02-26,1.8873424523421E+00
2000008,1982-03-31,2.4665375542366E+00
2000008,1982-04-30,3.2415705478381E+00
2000008,1982-05-28,6.6319640663294E-01
2000008,1982-06-30,-2.1770789984906E+00
2000008,1982-07-30,4.5258132078429E+00
2000008,1982-08-31,8.2303928687234E+00
2000008,1982-09-30,5.9265141124666E+00
2000008,1982-10-29,7.9355341219642E+00
2000008,1982-11-30,-1.1947212036737E+00
2000008,1982-12-31,3.1309379579377E+00
2000008,1983-01-31,-2.8510707790189E+00
2000008,1983-02-28,5.1293175656098E+00
2000008,1983-03-31,-9.3103107227538E-01
2000008,1983-04-29,3.4506619158126E+00
2000008,1983-05-31,-3.8326663230780E+00
2000008,1983-06-30,3.2036557605828E-01
2000008,1983-07-29,-4.7865677603747E+00
2000008,1983-08-31,2.6651928255112E-01
2000008,1983-09-30,5.0743709331314E+00
2000008,1983-10-31,-1.3853159180076E+00
2000008,1983-11-30,1.8419167116528E+00
2000008,1983-12-30,-4.5001086621982E-01
2000008,1984-01-31,2.4018829140885E+00
2000008,1984-02-29,-1.7600844876280E+00
2000008,1984-03-30,-1.5465258252278E+00
2000008,1984-04-30,-7.6467167289994E-01
2000008,1984-05-31,-5.3996885190955E+00
2000008,1984-06-29,1.3634470001502E+00
2000008,1984-07-31,6.8646157356587E+00
2000008,1984-08-31,2.9078144491398E+00
2000008,1984-09-28,3.3218064613129E+00
2000008,1984-10-31,5.8906987531036E+00
2000008,1984-11-30,9.9898312921125E-01
2000008,1984-12-31,1.1143820760522E+00
2000008,1985-01-31,3.9639662033572E+00
2000008,1985-02-28,-5.0693365695212E+00
2000008,1985-03-29,2.8923135955729E+00
2000008,1985-04-30,1.9952011854447E+00
2000008,1985-05-31,9.7206128753607E+00
2000008,1985-06-28,1.1733765418515E+00
2000008,1985-07-31,-1.6024128124067E+00
2000008,1985-08-30,2.7287142558066E+00
2000008,1985-09-30,2.4604092704136E-01
2000008,1985-10-31,3.2256102014660E+00
2000008,1985-11-29,3.8944337917130E+00
2000008,1985-12-31,5.6146153214441E+00
2000008,1986-01-31,4.0462462944475E-01
2000008,1986-02-28,1.1617156435150E+01
2000008,1986-03-31,9.5498689658175E+00
2000008,1986-04-30,-2.1040507457843E-01
2000008,1986-05-30,-7.0527484045469E+00
2000008,1986-06-30,6.3268933065624E+00
2000008,1986-07-31,-3.2196423040745E-01
2000008,1986-08-29,4.2511711155911E+00
2000008,1986-09-30,-3.6389314411649E+00
2000008,1986-10-31,2.0190767739686E+00
2000008,1986-11-28,1.8606537197144E+00
2000008,1986-12-31,-1.5952047179389E-01
2000008,1987-01-30,2.0072033857824E+00
2000008,1987-02-27,1.1973655928611E+00
2000008,1987-03-31,-2.1509123859976E+00
2000008,1987-04-30,-5.0933754250729E+00
2000008,1987-05-29,-1.2908841430494E+00
2000008,1987-06-30,1.4203594188359E+00
2000008,1987-07-31,-1.8849161981780E+00
2000008,1987-08-31,-2.0002193975916E+00
2000008,1987-09-30,-4.5003323981115E+00
2000008,1987-10-30,7.6892218748156E+00
2000008,1987-11-30,8.3815408887723E-02
2000008,1987-12-31,2.2239007756011E+00
2000008,1988-01-29,5.8711715570786E+00
2000008,1988-02-29,1.2673779627883E+00
2000008,1988-03-31,-3.4350813343200E+00
2000008,1988-04-29,-2.0428978551072E+00
2000008,1988-05-31,-1.7823237581920E+00
2000008,1988-06-30,4.3507222385995E+00
2000008,1988-07-29,-2.2820060791925E+00
2000008,1988-08-31,3.9121249404764E-01
2000008,1988-09-30,3.9683723705803E+00
2000008,1988-10-31,3.4609313774187E+00
2000008,1988-11-30,-2.5679460165898E+00
2000008,1988-12-30,1.7213155142868E+00
2000008,1989-01-31,2.3843483409134E+00
2000008,1989-02-28,-2.4278112064152E+00
2000008,1989-03-31,1.0591307388691E+00
2000008,1989-04-28,2.5885933413886E+00
2000008,1989-05-31,3.7986687586831E+00
2000008,1989-06-30,6.0706066611264E+00
2000008,1989-07-31,2.2687037162595E+00
2000008,1989-08-31,-2.6317448446915E+00
2000008,1989-09-29,3.2595873258971E-02
2000008,1989-10-31,4.3612514805601E+00
2000008,1989-11-30,8.5146031887634E-01
2000008,1989-12-29,-2.6291347443841E-01
2000008,1990-01-31,-3.9600106428058E+00
2000008,1990-02-28,-2.6898827059895E-01
2000008,1990-03-30,-2.2654247569005E-01
2000008,1990-04-30,-2.7291987726065E+00
2000008,1990-05-31,4.8853756720364E+00
2000008,1990-06-29,2.3028195655149E+00
2000008,1990-07-31,1.0401258851298E+00
2000008,1990-08-31,-4.5907186880933E+00
2000008,1990-09-28,1.2724299379466E+00
2000008,1990-10-31,2.3220961355542E+00
2000008,1990-11-30,4.5085311873402E+00
2000008,1990-12-31,1.9346430917055E+00
2000008,1991-01-31,1.1511338846330E+00
2000008,1991-02-28,4.0610903485154E-01
2000008,1991-03-28,2.3598929440260E-01
2000008,1991-04-30,1.4065247634764E+00
2000008,1991-05-31,-5.1202076224657E-02
2000008,1991-06-28,-9.7099148280528E-01
2000008,1991-07-31,1.7110588978617E+00
2000008,1991-08-30,3.5040556617889E+00
2000008,1991-09-30,3.2634283692090E+00
2000008,1991-10-31,3.7299718886272E-01
2000008,1991-11-29,3.4983893553959E-01
2000008,1991-12-31,5.9950690335306E+00
2000008,1992-01-31,-3.1173531573610E+00
2000008,1992-02-28,6.3019661832666E-01
2000008,1992-03-31,-1.1506693821995E+00
2000008,1992-04-30,-1.2321497074597E-01
2000008,1992-05-29,2.6314049082252E+00
2000008,1992-06-30,1.3678463174226E+00
2000008,1992-07-31,4.3088019559902E+00
2000008,1992-08-31,5.0099217015653E-01
2000008,1992-09-30,1.7509690294355E+00
2000008,1992-10-30,-2.0310599417272E+00
2000008,1992-11-30,6.7132503681458E-01
2000008,1992-12-31,2.4699679243569E+00
2000008,1993-01-29,2.6044971076693E+00
2000008,1993-02-26,3.4418937724272E+00
2000008,1993-03-31,1.2206785024952E-01
2000008,1993-04-30,8.7670547697779E-01
2000008,1993-05-28,4.5382549411198E-01
2000008,1993-06-30,4.1944027403584E+00
2000008,1993-07-30,1.6639544523447E+00
2000008,1993-08-31,3.7985243715617E+00
2000008,1993-09-30,1.6251491836165E-01
2000008,1993-10-29,8.2350952803480E-01
2000008,1993-11-30,-2.5002200160088E+00
2000008,1993-12-31,2.8325446050556E-01
2000008,1994-01-31,2.5300884652311E+00
2000008,1994-02-28,-3.9881712548976E+00
2000008,1994-03-31,-4.0967008747159E+00
2000008,1994-04-29,-1.3683610787933E+00
2000008,1994-05-31,-7.0677896167568E-01
2000008,1994-06-30,-9.3278383174692E-01
2000008,1994-07-29,3.3906020992790E+00
2000008,1994-08-31,-6.3587800227664E-01
2000008,1994-09-30,-2.9781165478239E+00
2000008,1994-10-31,-3.1881354729490E-01
2000008,1994-11-30,6.1627640912210E-01
2000008,1994-12-30,1.3563981665378E+00
2000008,1995-01-31,2.5987106167201E+00
2000008,1995-02-28,2.6960272400153E+00
2000008,1995-03-31,9.4765314718228E-01
2000008,1995-04-28,1.7695153826696E+00
2000008,1995-05-31,7.6715179369335E+00
2000008,1995-06-30,1.2270702438134E+00
2000008,1995-07-31,-1.4391969452058E+00
2000008,1995-08-31,2.1697768234130E+00
2000008,1995-09-29,1.6986281862629E+00
2000008,1995-10-31,2.7172446322505E+00
2000008,1995-11-30,2.4803886568488E+00
2000008,1995-12-29,2.5104501413487E+00
2000008,1996-01-31,7.8649733652438E-02
2000008,1996-02-29,-4.5365519149456E+00
2000008,1996-03-29,-2.0550933159894E+00
2000008,1996-04-30,-1.6512155716264E+00
2000008,1996-05-31,-5.4435512156798E-01
2000008,1996-06-28,2.0281251259184E+00
2000008,1996-07-31,1.7574345405000E-01
2000008,1996-08-30,-1.3688622293998E+00
2000008,1996-09-30,2.9056696944888E+00
2000008,1996-10-31,4.0289686698910E+00
2000008,1996-11-29,3.4708036137430E+00
2000008,1996-12-31,-2.4967578699889E+00
2000008,1997-01-31,-6.3842503784372E-01
2000008,1997-02-28,-8.5297571327897E-02
2000008,1997-03-31,-2.3726442226029E+00
2000008,1997-04-30,2.2388669131753E+00
2000008,1997-05-30,1.1774561177101E+00
2000008,1997-06-30,1.9949186571918E+00
2000008,1997-07-31,5.6906832779767E+00
2000008,1997-08-29,-2.6807490240569E+00
2000008,1997-09-30,2.8690180999924E+00
2000008,1997-10-31,3.1945026998041E+00
2000008,1997-11-28,1.3072139223492E+00
2000008,1997-12-31,2.0765490190046E+00
2000008,1998-01-30,1.8997391714553E+00
2000008,1998-02-27,-7.7885104219624E-01
2000008,1998-03-31,4.1451467453680E-01
2000008,1998-04-30,1.7517516356666E-01
2000008,1998-05-29,1.9128355687188E+00
2000008,1998-06-30,2.3736435311226E+00
2000008,1998-07-31,-3.3810277554593E-01
2000008,1998-08-31,5.0261014851034E+00
2000008,1998-09-30,3.0752576125970E+00
2000008,1998-10-30,-2.1292632160681E+00
2000008,1998-11-30,1.3215580198636E+00
2000008,1998-12-31,-4.1549832494819E-01
2000008,1999-01-29,9.8899498394982E-01
2000008,1999-02-26,-4.9888616791143E+00
2000008,1999-03-31,-6.8893363495771E-02
2000008,1999-04-30,3.1545665863766E-01
2000008,1999-05-28,-1.4986460893006E+00
2000008,1999-06-30,-1.3138786987425E+00
2000008,1999-07-30,-6.5443590167788E-01
2000008,1999-08-31,-3.6052819566479E-01
2000008,1999-09-30,7.4944657794731E-01
2000008,1999-10-29,-1.4411269783520E-01
2000008,1999-11-30,-3.8449395324575E-01
2000008,1999-12-31,-1.5266870518914E+00
2000008,2000-01-31,1.7035865716965E+00
2000008,2000-02-29,3.0677509517165E+00
2000008,2000-03-31,3.4983940967829E+00
2000008,2000-04-28,-7.8282765326220E-01
2000008,2000-05-31,-4.2463526110425E-01
2000008,2000-06-30,2.0999058302100E+00
2000008,2000-07-31,1.8508416547789E+00
2000008,2000-08-31,2.2423407800665E+00
2000008,2000-09-29,-1.3494421793779E+00
2000008,2000-10-31,1.7417552981039E+00
2000008,2000-11-30,3.0493777665726E+00
2000008,2000-12-29,2.6132807120979E+00
2000008,2001-01-31,2.5106379652235E-01
2000008,2001-02-28,1.8639215205541E+00
2000008,2001-03-30,-7.3155508540129E-01
2000008,2001-04-30,-3.1123309316030E+00
2000008,2001-05-31,3.7025068211927E-01
2000008,2001-06-29,5.3386765104984E-01
2000008,2001-07-31,3.8934572144090E+00
2000008,2001-08-31,2.3600077857057E+00
2000008,2001-09-28,4.8978859935061E-01
2000008,2001-10-31,5.1979780426082E+00
2000008,2001-11-30,-5.1658011167639E+00
2000008,2001-12-31,-1.4911243076614E+00
2000008,2002-01-31,1.1487893953740E+00
2000008,2002-02-28,1.2538229162348E+00
2000008,2002-03-28,-4.0446716651104E+00
2000008,2002-04-30,4.0135404143673E+00
2000008,2002-05-31,1.5333902218217E-01
2000008,2002-06-28,1.8251411024371E+00
2000008,2002-07-31,3.0021024911335E+00
2000008,2002-08-30,4.5546694865332E+00
2000008,2002-09-30,4.1489118349586E+00
2000008,2002-10-31,-2.8103459148480E+00
2000008,2002-11-29,-1.1965843972008E+00
2000008,2002-12-31,4.4020532741398E+00
2000008,2003-01-31,-4.3426654625210E-01
2000008,2003-02-28,3.0871470656874E+00
2000008,2003-03-31,-1.1277591086595E+00
2000008,2003-04-30,9.5850525744315E-01
2000008,2003-05-30,5.7640796047851E+00
2000008,2003-06-30,-1.4020339980306E+00
2000008,2003-07-31,-9.3602928480161E+00
2000008,2003-08-29,9.9017606328964E-01
2000008,2003-09-30,5.8097441563753E+00
2000008,2003-10-31,-2.9366288193483E+00
2000008,2003-11-28,3.8873500636004E-01
2000008,2003-12-31,1.6051677995405E+00
2000008,2004-01-30,1.5763127684248E+00
2000008,2004-02-27,2.3563443463850E+00
2000008,2004-03-31,1.3928957807429E+00
2000008,2004-04-30,-5.9583598711345E+00
2000008,2004-05-28,-4.1003299795626E-01
2000008,2004-06-30,1.3615945342551E+00
2000008,2004-07-30,1.4664359714674E+00
2000008,2004-08-31,3.9549322885882E+00
2000008,2004-09-30,8.6947770957028E-01
2000008,2004-10-29,1.5812997585650E+00
2000008,2004-11-30,-2.2468996142489E+00
2000008,2004-12-31,2.4136380199528E+00
2000008,2005-01-31,2.8470773083250E+00
2000008,2005-02-28,-1.4668083827471E+00
2000008,2005-03-31,-4.3770932961360E-01
2000008,2005-04-29,3.5333424870703E+00
2000008,2005-05-31,3.2169694463304E+00
2000008,2005-06-30,1.7606316735061E+00
2000008,2005-07-29,-3.1632839870896E+00
2000008,2005-08-31,3.2788277043854E+00
2000008,2005-09-30,-3.3297578449925E+00
2000008,2005-10-31,-1.9975295847923E+00
2000008,2005-11-30,7.9717132754739E-01
2000008,2005-12-30,2.7378833297578E+00
2000008,2006-01-31,-1.1112302543583E+00
2000008,2006-02-28,8.7213436139198E-01
2000008,2006-03-31,-4.0187436172527E+00
2000008,2006-04-28,-2.4514228777446E+00
2000008,2006-05-31,-1.5247903503900E-01
2000008,2006-06-30,1.0620120644571E+00
2000008,2006-07-31,2.1198107676213E+00
2000008,2006-08-31,2.8996469377872E+00
2000008,2006-09-29,1.7554335506201E+00
2000008,2006-10-31,8.1100683531507E-01
2000008,2006-11-30,2.0207247364163E+00
2000008,2006-12-29,-2.4170024098266E+00
2000008,2007-01-31,-7.5342989470006E-01
2000008,2007-02-28,2.8796008864090E+00
2000008,2007-03-30,-1.2109542118189E+00
2000008,2007-04-30,8.0954527278971E-01
2000008,2007-05-31,-2.0528964000942E+00
2000008,2007-06-29,-8.9261184937835E-01
2000008,2007-07-31,3.0380714355939E+00
2000008,2007-08-31,1.7483906719642E+00
2000008,2007-09-28,1.4470460889874E-01
2000008,2007-10-31,1.5779927448609E+00
2000008,2007-11-30,4.8778493692487E+00
2000008,2007-12-31,-6.0670809401526E-01
2000008,2008-01-31,2.5688561933594E+00
2000008,2008-02-29,4.0379956158893E-02
2000008,2008-03-31,1.2041824437312E+00
2000008,2008-04-30,-1.8872726042450E+00
2000008,2008-05-30,-2.9604774905658E+00
2000008,2008-06-30,2.3757765654524E+00
2000008,2008-07-31,-8.2702250768922E-02
2000008,2008-08-29,2.3764267669057E+00
2000008,2008-09-30,7.7840552416824E-01
2000008,2008-10-31,-3.6296206958934E+00
2000008,2008-11-28,1.4446142544555E+01
2000008,2008-12-31,9.1421348043461E+00
2000008,2009-01-30,-1.0593105115267E+01
2000008,2009-02-27,-4.1782028568365E-01
2000008,2009-03-31,5.7347218589177E+00
2000008,2009-04-30,-6.1337591812157E+00
2000008,2009-05-29,-2.5809151925741E+00
2000008,2009-06-30,6.7945160315411E-01
2000008,2009-07-31,7.2323662888908E-01
2000008,2009-08-31,2.0938048559014E+00
2000008,2009-09-30,1.6535178358031E+00
2000008,2009-10-30,-1.4159627178910E+00
2000008,2009-11-30,1.8409932453342E+00
2000008,2009-12-31,-5.4418541318315E+00
2000008,2010-01-29,2.9431065961676E+00
2000008,2010-02-26,-2.9644736255444E-01
2000008,2010-03-31,-1.3103289835486E+00
2000008,2010-04-30,2.9068512558837E+00
2000008,2010-05-28,4.0847851442589E+00
2000008,2010-06-30,4.4812511384631E+00
2000008,2010-07-30,-1.5939787452889E-02
2000008,2010-08-31,7.3080630818016E+00
2000008,2010-09-30,-1.7073482131458E+00
2000008,2010-10-29,-2.9153539172443E+00
2000008,2010-11-30,-1.6369369564277E+00
2000008,2010-12-31,-3.8449589385329E+00
2000008,2011-01-31,-1.8942751431071E+00
2000008,2011-02-28,9.3009160054273E-01
2000008,2011-03-31,6.0608336462631E-02
2000008,2011-04-29,2.0521921749266E+00
2000008,2011-05-31,3.3068840954114E+00
