This file was created by CMPT_ME_BEME_OP_INV_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and BEME.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year. 
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
               Small                 Big         
        Lo BM     2   Hi BM  Lo BM     2   Hi BM 
195304   0.6146   1.1048   2.2823   0.5030   0.9601   2.1466
195305   0.6148   1.1045   2.2706   0.5031   0.9603   2.1462
195306   0.6151   1.1034   2.2920   0.5027   0.9611   2.1633
195307   0.6238   1.1600   2.4748   0.5672   1.0866   2.2732
195308   0.6238   1.1591   2.4739   0.5680   1.0860   2.2717
195309   0.6240   1.1565   2.4541   0.5663   1.0824   2.2506
195310   0.6236   1.1554   2.4447   0.5652   1.0803   2.2433
195311   0.6241   1.1544   2.4473   0.5649   1.0811   2.2402
195312   0.6231   1.1554   2.4472   0.5627   1.0793   2.2243
195401   0.6202   1.1530   2.4282   0.5619   1.0774   2.2037
195402   0.6199   1.1542   2.4379   0.5644   1.0808   2.2091
195403   0.6213   1.1524   2.4399   0.5640   1.0796   2.2254
195404   0.6186   1.1513   2.4385   0.5622   1.0793   2.2176
195405   0.6188   1.1501   2.4586   0.5613   1.0786   2.1953
195406   0.6202   1.1509   2.4504   0.5609   1.0812   2.1970
195407   0.5837   1.1528   2.5931   0.4642   0.9653   2.2058
195408   0.5796   1.1511   2.5901   0.4667   0.9638   2.1926
195409   0.5789   1.1523   2.5961   0.4683   0.9631   2.1975
195410   0.5786   1.1511   2.5796   0.4664   0.9623   2.1704
195411   0.5756   1.1509   2.5813   0.4664   0.9618   2.1788
195412   0.5730   1.1522   2.5769   0.4630   0.9617   2.1821
195501   0.5772   1.1536   2.6220   0.4634   0.9634   2.2232
195502   0.5737   1.1521   2.6547   0.4640   0.9603   2.2083
195503   0.5759   1.1528   2.6976   0.4631   0.9611   2.2291
195504   0.5704   1.1522   2.6774   0.4627   0.9603   2.2159
195505   0.5704   1.1513   2.7082   0.4597   0.9616   2.2252
195506   0.5702   1.1507   2.7071   0.4577   0.9617   2.2261
195507   0.4623   0.8648   1.7875   0.3572   0.7575   1.6189
195508   0.4621   0.8658   1.7943   0.3577   0.7552   1.6234
195509   0.4603   0.8654   1.7948   0.3575   0.7555   1.6095
195510   0.4615   0.8629   1.7936   0.3576   0.7558   1.6107
195511   0.4602   0.8632   1.7909   0.3590   0.7556   1.6119
195512   0.4609   0.8614   1.8035   0.3581   0.7531   1.6021
195601   0.4601   0.8594   1.8212   0.3580   0.7523   1.6051
195602   0.4610   0.8618   1.8128   0.3593   0.7532   1.5923
195603   0.4620   0.8608   1.8008   0.3588   0.7530   1.5896
195604   0.4618   0.8594   1.7968   0.3581   0.7497   1.5995
195605   0.4624   0.8599   1.8115   0.3593   0.7484   1.5952
195606   0.4601   0.8588   1.8014   0.3589   0.7493   1.5875
195607   0.4721   0.8840   1.8888   0.3489   0.7919   1.6715
195608   0.4752   0.8819   1.8887   0.3494   0.7901   1.6637
195609   0.4744   0.8831   1.8728   0.3492   0.7908   1.6562
195610   0.4744   0.8875   1.8872   0.3502   0.7915   1.6632
195611   0.4731   0.8863   1.8806   0.3501   0.7913   1.6577
195612   0.4732   0.8861   1.8697   0.3513   0.7910   1.6429
195701   0.4691   0.8843   1.8768   0.3514   0.7908   1.6417
195702   0.4731   0.8868   1.8775   0.3534   0.7926   1.6460
195703   0.4738   0.8875   1.8774   0.3532   0.7929   1.6416
195704   0.4739   0.8864   1.8917   0.3535   0.7931   1.6443
195705   0.4698   0.8874   1.8899   0.3519   0.7924   1.6386
195706   0.4655   0.8857   1.8921   0.3517   0.7919   1.6480
195707   0.5257   0.9400   2.0589   0.3880   0.8467   1.9338
195708   0.5243   0.9403   2.0623   0.3877   0.8464   1.9356
195709   0.5251   0.9384   2.0385   0.3887   0.8466   1.9336
195710   0.5255   0.9392   2.0154   0.3889   0.8461   1.9106
195711   0.5266   0.9401   1.9804   0.3888   0.8447   1.8932
195712   0.5265   0.9383   1.9665   0.3874   0.8429   1.8687
195801   0.5321   0.9361   1.9493   0.3876   0.8407   1.8509
195802   0.5349   0.9389   1.9701   0.3887   0.8422   1.8548
195803   0.5363   0.9384   1.9502   0.3896   0.8416   1.8458
195804   0.5360   0.9387   1.9540   0.3898   0.8405   1.8377
195805   0.5354   0.9394   1.9721   0.3909   0.8408   1.8424
195806   0.5343   0.9407   1.9774   0.3919   0.8413   1.8398
195807   0.4626   1.0149   2.2709   0.4307   0.8776   2.1725
195808   0.4639   1.0165   2.3018   0.4290   0.8774   2.1809
195809   0.4629   1.0152   2.2764   0.4283   0.8774   2.1619
195810   0.4609   1.0174   2.3119   0.4286   0.8774   2.2015
195811   0.4554   1.0147   2.2967   0.4283   0.8755   2.2079
195812   0.4542   1.0133   2.3064   0.4278   0.8750   2.2083
195901   0.4552   1.0134   2.2856   0.4247   0.8734   2.2054
195902   0.4550   1.0162   2.2908   0.4256   0.8739   2.1869
195903   0.4594   1.0158   2.2667   0.4217   0.8733   2.1707
195904   0.4598   1.0107   2.2231   0.4205   0.8740   2.1676
195905   0.4611   1.0094   2.2273   0.4174   0.8753   2.1816
195906   0.4633   1.0112   2.2310   0.4147   0.8762   2.1807
195907   0.3911   0.7855   1.6331   0.3336   0.6914   1.5169
195908   0.3896   0.7851   1.6233   0.3345   0.6918   1.5057
195909   0.3905   0.7847   1.6252   0.3351   0.6902   1.5084
195910   0.3906   0.7864   1.6206   0.3341   0.6893   1.5201
195911   0.3887   0.7852   1.6009   0.3331   0.6879   1.5109
195912   0.3866   0.7853   1.5908   0.3286   0.6865   1.5051
196001   0.3866   0.7841   1.5818   0.3291   0.6864   1.5000
196002   0.3879   0.7858   1.5960   0.3305   0.6866   1.5092
196003   0.3874   0.7851   1.5844   0.3272   0.6846   1.5037
196004   0.3883   0.7839   1.5812   0.3257   0.6842   1.4915
196005   0.3876   0.7830   1.5707   0.3236   0.6833   1.4882
196006   0.3857   0.7840   1.5560   0.3182   0.6800   1.4871
196007   0.4430   0.8600   2.0136   0.3166   0.7198   1.7875
196008   0.4448   0.8604   2.0093   0.3181   0.7209   1.7753
196009   0.4505   0.8584   1.9934   0.3184   0.7202   1.7666
196010   0.4518   0.8568   1.9490   0.3199   0.7213   1.7581
196011   0.4480   0.8560   1.9474   0.3216   0.7200   1.7460
196012   0.4386   0.8544   1.9403   0.3195   0.7191   1.7440
196101   0.4356   0.8541   1.9384   0.3192   0.7180   1.7388
196102   0.4378   0.8587   1.9550   0.3213   0.7195   1.7460
196103   0.4374   0.8569   1.9609   0.3214   0.7191   1.7492
196104   0.4328   0.8533   1.9335   0.3209   0.7172   1.7624
196105   0.4325   0.8538   1.9078   0.3199   0.7180   1.7402
196106   0.4331   0.8558   1.9183   0.3210   0.7181   1.7437
196107   0.3291   0.7201   1.7386   0.3213   0.6688   1.5246
196108   0.3292   0.7216   1.7258   0.3236   0.6689   1.5289
196109   0.3315   0.7222   1.7410   0.3211   0.6668   1.5456
196110   0.3322   0.7216   1.7429   0.3201   0.6663   1.5589
196111   0.3324   0.7190   1.7512   0.3180   0.6661   1.5480
196112   0.3306   0.7177   1.7309   0.3203   0.6640   1.5559
196201   0.3294   0.7205   1.7079   0.3229   0.6671   1.5481
196202   0.3330   0.7214   1.7309   0.3247   0.6690   1.5576
196203   0.3329   0.7225   1.7308   0.3255   0.6696   1.5434
196204   0.3329   0.7218   1.7178   0.3247   0.6694   1.5365
196205   0.3345   0.7239   1.7275   0.3281   0.6699   1.5354
196206   0.3366   0.7252   1.7207   0.3311   0.6723   1.5302
196207   0.4523   0.9887   2.2617   0.3677   0.7468   1.8140
196208   0.4509   0.9874   2.2720   0.3646   0.7446   1.8253
196209   0.4467   0.9873   2.2596   0.3645   0.7437   1.8260
196210   0.4470   0.9836   2.2487   0.3667   0.7418   1.8171
196211   0.4454   0.9837   2.2429   0.3673   0.7413   1.8195
196212   0.4482   0.9911   2.3195   0.3660   0.7453   1.8452
196301   0.4469   0.9855   2.2854   0.3668   0.7416   1.8318
196302   0.4471   0.9915   2.3074   0.3663   0.7432   1.8275
196303   0.4479   0.9901   2.3250   0.3672   0.7427   1.8425
196304   0.4484   0.9907   2.3226   0.3673   0.7426   1.8297
196305   0.4493   0.9955   2.2984   0.3668   0.7442   1.8376
196306   0.4532   1.0001   2.3425   0.3657   0.7466   1.8660
196307   0.3327   0.7600   1.7253   0.3424   0.6711   1.4000
196308   0.3330   0.7597   1.7153   0.3423   0.6703   1.3931
196309   0.3322   0.7594   1.7273   0.3415   0.6714   1.3956
196310   0.3338   0.7570   1.7396   0.3419   0.6723   1.3925
196311   0.3345   0.7553   1.7339   0.3400   0.6721   1.3733
196312   0.3359   0.7558   1.7307   0.3414   0.6719   1.3869
196401   0.3359   0.7542   1.7317   0.3406   0.6711   1.3968
196402   0.3363   0.7558   1.7430   0.3400   0.6692   1.4071
196403   0.3362   0.7557   1.7828   0.3386   0.6705   1.4178
196404   0.3357   0.7573   1.7581   0.3380   0.6715   1.4053
196405   0.3373   0.7577   1.7733   0.3395   0.6715   1.4053
196406   0.3372   0.7580   1.7802   0.3380   0.6723   1.4113
196407   0.3402   0.7227   1.5468   0.3041   0.6092   1.2491
196408   0.3425   0.7227   1.5464   0.3044   0.6094   1.2427
196409   0.3429   0.7237   1.5326   0.3050   0.6103   1.2380
196410   0.3433   0.7251   1.5659   0.3037   0.6110   1.2484
196411   0.3440   0.7221   1.5735   0.3044   0.6107   1.2591
196412   0.3443   0.7214   1.5715   0.3040   0.6103   1.2568
196501   0.3428   0.7220   1.5715   0.3042   0.6096   1.2596
196502   0.3438   0.7227   1.5792   0.3015   0.6110   1.2629
196503   0.3422   0.7220   1.5652   0.3013   0.6120   1.2668
196504   0.3429   0.7224   1.5894   0.3016   0.6134   1.2687
196505   0.3447   0.7227   1.5848   0.2999   0.6139   1.2693
196506   0.3455   0.7233   1.5752   0.3002   0.6134   1.2656
196507   0.3280   0.6946   1.5334   0.2928   0.6225   1.3880
196508   0.3278   0.6945   1.5510   0.2916   0.6234   1.3962
196509   0.3268   0.6936   1.5653   0.2899   0.6234   1.4038
196510   0.3264   0.6916   1.5482   0.2899   0.6237   1.4037
196511   0.3260   0.6920   1.5406   0.2889   0.6248   1.4108
196512   0.3256   0.6895   1.5343   0.2879   0.6259   1.4205
196601   0.3249   0.6895   1.5503   0.2874   0.6268   1.4228
196602   0.3246   0.6885   1.5571   0.2868   0.6278   1.4287
196603   0.3232   0.6853   1.5602   0.2849   0.6273   1.4372
196604   0.3199   0.6845   1.5393   0.2833   0.6281   1.4260
196605   0.3173   0.6813   1.5386   0.2826   0.6284   1.4297
196606   0.3171   0.6838   1.5348   0.2822   0.6283   1.4184
196607   0.3003   0.6444   1.3892   0.2733   0.6473   1.2304
196608   0.3009   0.6434   1.3838   0.2735   0.6475   1.2250
196609   0.3017   0.6442   1.3849   0.2730   0.6494   1.2220
196610   0.3031   0.6439   1.3897   0.2748   0.6499   1.2183
196611   0.3057   0.6468   1.3912   0.2768   0.6510   1.2156
196612   0.3014   0.6403   1.3623   0.2705   0.6490   1.2130
196701   0.2992   0.6409   1.3601   0.2709   0.6493   1.2154
196702   0.2986   0.6407   1.3602   0.2710   0.6496   1.2257
196703   0.2969   0.6375   1.3650   0.2681   0.6490   1.2277
196704   0.2963   0.6353   1.3528   0.2671   0.6493   1.2251
196705   0.2946   0.6344   1.3535   0.2658   0.6496   1.2204
196706   0.2955   0.6335   1.3474   0.2662   0.6488   1.2260
196707   0.2537   0.5683   1.1607   0.2644   0.6496   1.2793
196708   0.2545   0.5684   1.1600   0.2656   0.6490   1.2762
196709   0.2551   0.5707   1.1604   0.2656   0.6503   1.2817
196710   0.2528   0.5666   1.1504   0.2642   0.6499   1.2761
196711   0.2505   0.5643   1.1407   0.2594   0.6504   1.2712
196712   0.2496   0.5617   1.1388   0.2577   0.6500   1.2734
196801   0.2436   0.5546   1.1494   0.2581   0.6491   1.2633
196802   0.2456   0.5572   1.1585   0.2621   0.6515   1.2461
196803   0.2482   0.5639   1.1672   0.2622   0.6523   1.2504
196804   0.2485   0.5618   1.1595   0.2583   0.6534   1.2498
196805   0.2439   0.5541   1.1610   0.2556   0.6516   1.2493
196806   0.2419   0.5487   1.1587   0.2535   0.6499   1.2568
196807   0.2063   0.5027   0.9803   0.2073   0.5530   0.9519
196808   0.2057   0.5026   0.9803   0.2091   0.5551   0.9493
196809   0.2052   0.5007   0.9784   0.2091   0.5556   0.9490
196810   0.2023   0.4996   0.9771   0.2113   0.5559   0.9574
196811   0.2031   0.5005   0.9755   0.2145   0.5561   0.9557
196812   0.2024   0.5008   0.9709   0.2115   0.5567   0.9518
196901   0.2025   0.4981   0.9719   0.2119   0.5575   0.9545
196902   0.2034   0.4966   0.9727   0.2128   0.5584   0.9593
196903   0.2045   0.4979   0.9662   0.2124   0.5578   0.9553
196904   0.2029   0.4968   0.9610   0.2119   0.5587   0.9524
196905   0.2029   0.4950   0.9562   0.2109   0.5580   0.9394
196906   0.2020   0.4951   0.9553   0.2101   0.5583   0.9381
196907   0.2600   0.5944   1.1549   0.2035   0.5498   0.9415
196908   0.2589   0.5960   1.1425   0.2026   0.5489   0.9399
196909   0.2577   0.5943   1.1446   0.2017   0.5493   0.9379
196910   0.2553   0.5932   1.1396   0.2013   0.5480   0.9390
196911   0.2547   0.5943   1.1401   0.2010   0.5478   0.9393
196912   0.2531   0.5924   1.1440   0.1994   0.5474   0.9352
197001   0.2503   0.5872   1.1384   0.1977   0.5473   0.9346
197002   0.2506   0.5898   1.1427   0.1982   0.5471   0.9392
197003   0.2516   0.5905   1.1465   0.1986   0.5467   0.9317
197004   0.2525   0.5915   1.1428   0.1997   0.5462   0.9307
197005   0.2558   0.5896   1.1408   0.2004   0.5463   0.9295
197006   0.2563   0.5894   1.1303   0.2009   0.5485   0.9254
197007   0.5345   1.0769   2.0049   0.3076   0.8345   1.5584
197008   0.5350   1.0795   2.0099   0.3125   0.8375   1.5512
197009   0.5386   1.0873   2.0206   0.3136   0.8361   1.5653
197010   0.5462   1.1005   2.0425   0.3131   0.8388   1.5782
197011   0.5387   1.0879   2.0224   0.3082   0.8381   1.5600
197012   0.5375   1.0876   2.0176   0.3086   0.8376   1.5523
197101   0.5379   1.0894   2.0253   0.3113   0.8403   1.5650
197102   0.5448   1.0945   2.0511   0.3138   0.8425   1.5752
197103   0.5439   1.0947   2.0477   0.3134   0.8407   1.5732
197104   0.5396   1.0985   2.0495   0.3134   0.8399   1.5796
197105   0.5385   1.1002   2.0845   0.3161   0.8391   1.5962
197106   0.5341   1.0988   2.0648   0.3157   0.8387   1.5763
197107   0.2994   0.7011   1.5421   0.2503   0.7533   1.3241
197108   0.3008   0.7033   1.5578   0.2516   0.7537   1.3219
197109   0.3002   0.7022   1.6051   0.2516   0.7509   1.3333
197110   0.2991   0.7024   1.5910   0.2508   0.7516   1.3286
197111   0.2986   0.7044   1.5535   0.2498   0.7532   1.3241
197112   0.2957   0.7041   1.5270   0.2488   0.7525   1.3214
197201   0.2956   0.7025   1.5409   0.2478   0.7519   1.3272
197202   0.2953   0.7005   1.5154   0.2463   0.7510   1.3288
197203   0.2953   0.6981   1.5144   0.2445   0.7494   1.3265
197204   0.2962   0.6973   1.5096   0.2442   0.7485   1.3284
197205   0.2957   0.6968   1.5095   0.2430   0.7474   1.3260
197206   0.2942   0.6956   1.5085   0.2404   0.7476   1.3225
197207   0.3103   0.7072   1.4846   0.2169   0.7373   1.2502
197208   0.3110   0.7080   1.4705   0.2146   0.7371   1.2499
197209   0.3122   0.7102   1.4842   0.2172   0.7389   1.2470
197210   0.3097   0.7112   1.4740   0.2157   0.7395   1.2422
197211   0.3078   0.7144   1.4753   0.2152   0.7404   1.2401
197212   0.3097   0.7170   1.4825   0.2183   0.7422   1.2468
197301   0.3065   0.7165   1.4814   0.2159   0.7410   1.2428
197302   0.3076   0.7179   1.4808   0.2134   0.7426   1.2395
197303   0.3115   0.7223   1.4936   0.2120   0.7422   1.2423
197304   0.3130   0.7233   1.4947   0.2111   0.7431   1.2448
197305   0.3168   0.7263   1.4879   0.2120   0.7451   1.2428
197306   0.3159   0.7288   1.4820   0.2100   0.7451   1.2395
197307   0.5235   1.1085   2.0983   0.2703   0.8514   1.5867
197308   0.5268   1.1255   2.1405   0.2743   0.8535   1.5947
197309   0.5181   1.1202   2.1359   0.2744   0.8537   1.5950
197310   0.5179   1.1232   2.1454   0.2820   0.8560   1.6002
197311   0.5133   1.1139   2.1442   0.2793   0.8509   1.6107
197312   0.5126   1.1012   2.1875   0.2729   0.8448   1.6072
197401   0.5046   1.0962   2.1622   0.2745   0.8421   1.6196
197402   0.5114   1.1075   2.1916   0.2787   0.8506   1.6165
197403   0.5095   1.1080   2.1760   0.2803   0.8520   1.6235
197404   0.5100   1.1029   2.1633   0.2788   0.8526   1.6217
197405   0.5099   1.1028   2.1535   0.2769   0.8528   1.6308
197406   0.5072   1.1032   2.1338   0.2733   0.8536   1.6287
197407   0.6797   1.4160   2.6509   0.4440   1.3223   2.1851
197408   0.6852   1.4181   2.6656   0.4562   1.3309   2.2106
197409   0.6869   1.4157   2.6645   0.4547   1.3250   2.2034
197410   0.6940   1.4182   2.6452   0.4672   1.3319   2.2020
197411   0.6931   1.4184   2.6375   0.4645   1.3341   2.2150
197412   0.6950   1.4256   2.6316   0.4684   1.3387   2.2080
197501   0.6952   1.4274   2.6164   0.4737   1.3353   2.2030
197502   0.6967   1.4344   2.6659   0.4758   1.3410   2.2243
197503   0.6908   1.4331   2.6901   0.4634   1.3373   2.2232
197504   0.6888   1.4312   2.6953   0.4610   1.3338   2.1989
197505   0.6862   1.4278   2.6809   0.4614   1.3304   2.1946
197506   0.6830   1.4310   2.6804   0.4645   1.3342   2.2035
197507   0.5690   1.2425   2.2271   0.5052   1.2509   2.1747
197508   0.5761   1.2494   2.2473   0.5109   1.2493   2.1767
197509   0.5756   1.2549   2.2281   0.5111   1.2531   2.1641
197510   0.5764   1.2567   2.2239   0.5150   1.2509   2.1706
197511   0.5735   1.2526   2.2163   0.5109   1.2474   2.1595
197512   0.5745   1.2547   2.2205   0.5080   1.2474   2.1533
197601   0.5744   1.2553   2.2253   0.5132   1.2472   2.1580
197602   0.5708   1.2491   2.2224   0.5100   1.2472   2.1664
197603   0.5680   1.2478   2.2423   0.5139   1.2437   2.1849
197604   0.5659   1.2469   2.2422   0.5131   1.2440   2.1896
197605   0.5681   1.2516   2.2450   0.5179   1.2466   2.2002
197606   0.5702   1.2555   2.2479   0.5208   1.2458   2.2078
197607   0.5228   1.1237   1.9316   0.4548   1.1247   1.7058
197608   0.5256   1.1283   1.9374   0.4568   1.1270   1.7104
197609   0.5289   1.1302   1.9316   0.4569   1.1301   1.7113
197610   0.5269   1.1296   1.9258   0.4583   1.1296   1.7024
197611   0.5273   1.1301   1.9288   0.4597   1.1305   1.7037
197612   0.5264   1.1292   1.9268   0.4622   1.1310   1.7101
197701   0.5287   1.1291   1.9389   0.4647   1.1288   1.6992
197702   0.5281   1.1290   1.9444   0.4677   1.1314   1.7049
197703   0.5301   1.1299   1.9419   0.4664   1.1315   1.7022
197704   0.5280   1.1279   1.9405   0.4661   1.1314   1.7036
197705   0.5270   1.1288   1.9390   0.4710   1.1298   1.7019
197706   0.5271   1.1302   1.9381   0.4720   1.1314   1.7028
197707   0.5077   1.0372   1.8003   0.5274   1.0721   1.6445
197708   0.5090   1.0409   1.8010   0.5266   1.0743   1.6369
197709   0.5072   1.0399   1.7947   0.5241   1.0738   1.6337
197710   0.5072   1.0413   1.7896   0.5249   1.0738   1.6323
197711   0.5071   1.0433   1.7895   0.5246   1.0738   1.6321
197712   0.5075   1.0407   1.7928   0.5236   1.0732   1.6344
197801   0.5065   1.0380   1.7902   0.5227   1.0725   1.6358
197802   0.5067   1.0390   1.7985   0.5211   1.0735   1.6415
197803   0.5050   1.0376   1.7952   0.5219   1.0733   1.6329
197804   0.5055   1.0392   1.8079   0.5250   1.0739   1.6336
197805   0.5014   1.0388   1.8110   0.5237   1.0710   1.6380
197806   0.5012   1.0367   1.8141   0.5226   1.0702   1.6375
197807   0.4681   1.0101   1.6631   0.5147   1.1176   1.7350
197808   0.4661   1.0095   1.6676   0.5134   1.1151   1.7317
197809   0.4634   1.0070   1.6737   0.5126   1.1146   1.7279
197810   0.4648   1.0071   1.6759   0.5157   1.1170   1.7339
197811   0.4710   1.0178   1.6715   0.5145   1.1209   1.7378
197812   0.4682   1.0121   1.6616   0.5140   1.1197   1.7326
197901   0.4643   1.0077   1.6627   0.5106   1.1189   1.7278
197902   0.4622   1.0068   1.6739   0.5126   1.1185   1.7341
197903   0.4627   1.0062   1.6764   0.5123   1.1213   1.7348
197904   0.4597   1.0032   1.6808   0.5135   1.1197   1.7369
197905   0.4599   1.0026   1.6798   0.5123   1.1190   1.7349
197906   0.4623   1.0023   1.6858   0.5129   1.1193   1.7332
197907   0.4680   1.0422   1.7106   0.5284   1.0963   1.7193
197908   0.4678   1.0439   1.7248   0.5313   1.0949   1.7219
197909   0.4673   1.0443   1.7306   0.5324   1.0929   1.7207
197910   0.4639   1.0429   1.7223   0.5335   1.0898   1.7176
197911   0.4650   1.0411   1.7196   0.5325   1.0887   1.7122
197912   0.4572   1.0370   1.7141   0.5320   1.0854   1.6970
198001   0.4510   1.0322   1.7085   0.5327   1.0838   1.7021
198002   0.4473   1.0253   1.7098   0.5343   1.0760   1.7129
198003   0.4429   1.0215   1.7065   0.5346   1.0721   1.7062
198004   0.4480   1.0335   1.7206   0.5341   1.0798   1.7100
198005   0.4490   1.0348   1.7097   0.5347   1.0837   1.7021
198006   0.4477   1.0353   1.7134   0.5352   1.0826   1.6992
198007   0.4184   1.1262   1.9207   0.5045   1.0132   1.7629
198008   0.4228   1.1255   1.9309   0.5014   1.0161   1.7846
198009   0.4219   1.1252   1.9319   0.4986   1.0151   1.7797
198010   0.4189   1.1233   1.9327   0.4972   1.0067   1.7835
198011   0.4136   1.1207   1.9255   0.4966   0.9977   1.7761
198012   0.4046   1.1173   1.9236   0.4929   0.9796   1.7619
198101   0.4084   1.1165   1.9207   0.4899   0.9898   1.7582
198102   0.4118   1.1157   1.9324   0.4933   0.9991   1.7663
198103   0.4139   1.1116   1.9380   0.4941   1.0027   1.7685
198104   0.4152   1.1124   1.9419   0.4936   1.0078   1.7894
198105   0.4177   1.1117   1.9426   0.4930   1.0163   1.7843
198106   0.4155   1.1102   1.9493   0.4899   1.0223   1.7886
198107   0.3271   0.9251   1.6435   0.4791   0.9918   1.6414
198108   0.3270   0.9287   1.6423   0.4833   0.9968   1.6402
198109   0.3305   0.9300   1.6445   0.4840   0.9973   1.6394
198110   0.3311   0.9280   1.6419   0.4815   1.0008   1.6360
198111   0.3281   0.9273   1.6347   0.4804   0.9974   1.6301
198112   0.3313   0.9288   1.6357   0.4834   1.0001   1.6347
198201   0.3336   0.9268   1.6351   0.4824   1.0005   1.6368
198202   0.3347   0.9284   1.6406   0.4797   1.0000   1.6352
198203   0.3364   0.9280   1.6416   0.4750   1.0011   1.6369
198204   0.3377   0.9278   1.6409   0.4761   0.9984   1.6344
198205   0.3364   0.9277   1.6432   0.4760   0.9955   1.6331
198206   0.3390   0.9281   1.6440   0.4794   0.9967   1.6383
198207   0.5261   1.2462   2.1974   0.5534   1.2846   1.9459
198208   0.5213   1.2432   2.1910   0.5487   1.2820   1.9427
198209   0.5237   1.2481   2.2067   0.5475   1.2850   1.9444
198210   0.5173   1.2447   2.2036   0.5449   1.2826   1.9416
198211   0.5147   1.2430   2.2021   0.5438   1.2866   1.9512
198212   0.5069   1.2434   2.2110   0.5384   1.2824   1.9518
198301   0.5057   1.2387   2.2100   0.5407   1.2826   1.9599
198302   0.5032   1.2397   2.2234   0.5408   1.2840   1.9606
198303   0.5022   1.2389   2.2337   0.5384   1.2805   1.9651
198304   0.5048   1.2378   2.2237   0.5375   1.2804   1.9683
198305   0.5013   1.2365   2.2431   0.5368   1.2825   1.9749
198306   0.5016   1.2356   2.2503   0.5366   1.2845   1.9833
198307   0.2599   0.7554   1.3765   0.3273   0.8593   1.3918
198308   0.2626   0.7612   1.3797   0.3276   0.8630   1.3922
198309   0.2641   0.7650   1.3832   0.3294   0.8667   1.3931
198310   0.2653   0.7648   1.3834   0.3300   0.8653   1.3943
198311   0.2691   0.7691   1.3857   0.3342   0.8660   1.3952
198312   0.2686   0.7667   1.3854   0.3342   0.8646   1.3929
198401   0.2713   0.7661   1.3872   0.3358   0.8642   1.3905
198402   0.2730   0.7708   1.3916   0.3393   0.8656   1.4004
198403   0.2747   0.7745   1.3878   0.3394   0.8673   1.4070
198404   0.2749   0.7734   1.3949   0.3396   0.8657   1.4053
198405   0.2761   0.7724   1.3926   0.3385   0.8640   1.4031
198406   0.2777   0.7757   1.3827   0.3408   0.8643   1.3817
198407   0.3915   0.9067   1.5985   0.4045   0.8954   1.6215
198408   0.3919   0.9082   1.5867   0.4045   0.8966   1.6349
198409   0.3914   0.9123   1.5894   0.4051   0.9002   1.6317
198410   0.3939   0.9098   1.6120   0.4074   0.9045   1.6339
198411   0.3967   0.9099   1.6015   0.4081   0.9037   1.6291
198412   0.3983   0.9130   1.5992   0.4096   0.9043   1.6346
198501   0.3986   0.9140   1.5998   0.4093   0.9075   1.6386
198502   0.3948   0.9167   1.6296   0.4080   0.9091   1.6400
198503   0.3938   0.9160   1.6255   0.4076   0.9080   1.6404
198504   0.3928   0.9150   1.6279   0.4085   0.9052   1.6385
198505   0.3922   0.9164   1.6236   0.4077   0.9049   1.6274
198506   0.3927   0.9173   1.6230   0.4080   0.9030   1.6746
198507   0.3430   0.8147   1.4699   0.3835   0.8026   1.3023
198508   0.3448   0.8153   1.4823   0.3850   0.8031   1.3064
198509   0.3454   0.8138   1.4787   0.3849   0.8033   1.3054
198510   0.3464   0.8145   1.4736   0.3855   0.8022   1.3057
198511   0.3440   0.8097   1.4648   0.3850   0.8051   1.3045
198512   0.3423   0.8070   1.4661   0.3848   0.8043   1.3015
198601   0.3422   0.8067   1.4622   0.3853   0.8054   1.3004
198602   0.3403   0.8015   1.4661   0.3844   0.8041   1.3057
198603   0.3412   0.8004   1.4458   0.3852   0.8021   1.3073
198604   0.3419   0.7996   1.4471   0.3832   0.8024   1.3085
198605   0.3400   0.7969   1.4240   0.3827   0.8003   1.3085
198606   0.3390   0.7956   1.4180   0.3804   0.8012   1.3057
198607   0.2701   0.6617   1.2523   0.3010   0.6647   1.1301
198608   0.2706   0.6600   1.2310   0.3011   0.6658   1.1208
198609   0.2728   0.6619   1.2411   0.3030   0.6718   1.1289
198610   0.2726   0.6654   1.2438   0.3051   0.6752   1.1423
198611   0.2732   0.6627   1.2379   0.3025   0.6735   1.1422
198612   0.2739   0.6670   1.2401   0.3031   0.6749   1.1388
198701   0.2743   0.6680   1.2407   0.3023   0.6754   1.1407
198702   0.2752   0.6681   1.2470   0.3018   0.6769   1.1416
198703   0.2737   0.6665   1.2423   0.3001   0.6729   1.1427
198704   0.2720   0.6674   1.2466   0.3010   0.6758   1.1526
198705   0.2730   0.6705   1.2516   0.3023   0.6782   1.1532
198706   0.2724   0.6714   1.2800   0.3018   0.6802   1.1440
198707   0.2413   0.6290   1.1782   0.2647   0.6015   1.0295
198708   0.2423   0.6286   1.1687   0.2650   0.6010   1.0248
198709   0.2431   0.6280   1.1686   0.2652   0.6012   1.0270
198710   0.2435   0.6291   1.1516   0.2665   0.6029   1.0270
198711   0.2466   0.6406   1.1620   0.2657   0.6123   1.0383
