TICKER,OFTIC,STATPERS,MEASURE,FISCALP,FPI,ESTFLAG,MEANEST,FPEDATS,ACTUAL
@SPX,SPX,14APR2016,EPS,ANN,1,P,150.11,31DEC2016,171
@SPX,SPX,14APR2016,EPS,ANN,2,P,157.19,31DEC2017,219.7
@SPX,SPX,14APR2016,EPS,ANN,3,P,166.94,31DEC2018,249.1
@SPX,SPX,19MAY2016,EPS,ANN,1,P,150.61,31DEC2016,171
@SPX,SPX,19MAY2016,EPS,ANN,2,P,157.7,31DEC2017,219.7
@SPX,SPX,19MAY2016,EPS,ANN,3,P,166.62,31DEC2018,249.1
@SPX,SPX,16JUN2016,EPS,ANN,1,P,150.61,31DEC2016,171
@SPX,SPX,16JUN2016,EPS,ANN,2,P,157.7,31DEC2017,219.7
@SPX,SPX,16JUN2016,EPS,ANN,3,P,166.62,31DEC2018,249.1
@SPX,SPX,14JUL2016,EPS,ANN,1,P,154.21,31DEC2016,171
@SPX,SPX,14JUL2016,EPS,ANN,2,P,163.5,31DEC2017,219.7
@SPX,SPX,14JUL2016,EPS,ANN,3,P,172.42,31DEC2018,249.1
@SPX,SPX,18AUG2016,EPS,ANN,1,P,161.33,31DEC2016,171
@SPX,SPX,18AUG2016,EPS,ANN,2,P,172.52,31DEC2017,219.7
@SPX,SPX,18AUG2016,EPS,ANN,3,P,180.22,31DEC2018,249.1
@SPX,SPX,15SEP2016,EPS,ANN,1,P,162.86,31DEC2016,171
@SPX,SPX,15SEP2016,EPS,ANN,2,P,175.06,31DEC2017,219.7
@SPX,SPX,15SEP2016,EPS,ANN,3,P,182.93,31DEC2018,249.1
@SPX,SPX,20OCT2016,EPS,ANN,1,P,164.49,31DEC2016,171
@SPX,SPX,20OCT2016,EPS,ANN,2,P,179.47,31DEC2017,219.7
@SPX,SPX,20OCT2016,EPS,ANN,3,P,187.69,31DEC2018,249.1
@SPX,SPX,17NOV2016,EPS,ANN,1,P,165.04,31DEC2016,171
@SPX,SPX,17NOV2016,EPS,ANN,2,P,181.63,31DEC2017,219.7
@SPX,SPX,17NOV2016,EPS,ANN,3,P,190.68,31DEC2018,249.1
@SPX,SPX,15DEC2016,EPS,ANN,1,P,166.57,31DEC2016,171
@SPX,SPX,15DEC2016,EPS,ANN,2,P,189.01,31DEC2017,219.7
@SPX,SPX,15DEC2016,EPS,ANN,3,P,199.46,31DEC2018,249.1
@SPX,SPX,19JAN2017,EPS,ANN,1,P,166.6,31DEC2016,171
@SPX,SPX,19JAN2017,EPS,ANN,2,P,189.26,31DEC2017,219.7
@SPX,SPX,19JAN2017,EPS,ANN,3,P,199.81,31DEC2018,249.1
@SPX,SPX,16FEB2017,EPS,ANN,1,P,166.95,31DEC2016,171
@SPX,SPX,16FEB2017,EPS,ANN,2,P,190.6,31DEC2017,219.7
@SPX,SPX,16FEB2017,EPS,ANN,3,P,201.73,31DEC2018,249.1
@SPX,SPX,16MAR2017,EPS,ANN,1,P,195.33,31DEC2017,219.7
@SPX,SPX,16MAR2017,EPS,ANN,2,P,206.77,31DEC2018,249.1
@SPX,SPX,16MAR2017,EPS,ANN,3,P,218.25,31DEC2019,264.9
@SPX,SPX,20APR2017,EPS,ANN,1,P,200.93,31DEC2017,219.7
@SPX,SPX,20APR2017,EPS,ANN,2,P,214.56,31DEC2018,249.1
@SPX,SPX,20APR2017,EPS,ANN,3,P,224.16,31DEC2019,264.9
@SPX,SPX,18MAY2017,EPS,ANN,1,P,201.83,31DEC2017,219.7
@SPX,SPX,18MAY2017,EPS,ANN,2,P,215.83,31DEC2018,249.1
@SPX,SPX,18MAY2017,EPS,ANN,3,P,228.23,31DEC2019,264.9
@SPX,SPX,15JUN2017,EPS,ANN,1,P,207.49,31DEC2017,219.7
@SPX,SPX,15JUN2017,EPS,ANN,2,P,229.8,31DEC2018,249.1
@SPX,SPX,15JUN2017,EPS,ANN,3,P,243.89,31DEC2019,264.9
@SPX,SPX,20JUL2017,EPS,ANN,1,P,207.99,31DEC2017,219.7
@SPX,SPX,20JUL2017,EPS,ANN,2,P,232.81,31DEC2018,249.1
@SPX,SPX,20JUL2017,EPS,ANN,3,P,248.02,31DEC2019,264.9
@SPX,SPX,17AUG2017,EPS,ANN,1,P,210.38,31DEC2017,219.7
@SPX,SPX,17AUG2017,EPS,ANN,2,P,235.83,31DEC2018,249.1
@SPX,SPX,17AUG2017,EPS,ANN,3,P,251.33,31DEC2019,264.9
@SPX,SPX,14SEP2017,EPS,ANN,1,P,211.4,31DEC2017,219.7
@SPX,SPX,14SEP2017,EPS,ANN,2,P,235.86,31DEC2018,249.1
@SPX,SPX,14SEP2017,EPS,ANN,3,P,250.99,31DEC2019,264.9
@SPX,SPX,19OCT2017,EPS,ANN,1,P,212.4,31DEC2017,219.7
@SPX,SPX,19OCT2017,EPS,ANN,2,P,236.93,31DEC2018,249.1
@SPX,SPX,19OCT2017,EPS,ANN,3,P,253.42,31DEC2019,264.9
@SPX,SPX,16NOV2017,EPS,ANN,1,P,212.4,31DEC2017,219.7
@SPX,SPX,16NOV2017,EPS,ANN,2,P,238.54,31DEC2018,249.1
@SPX,SPX,16NOV2017,EPS,ANN,3,P,253.42,31DEC2019,264.9
@SPX,SPX,14DEC2017,EPS,ANN,1,P,212.14,31DEC2017,219.7
@SPX,SPX,14DEC2017,EPS,ANN,2,P,235.67,31DEC2018,249.1
@SPX,SPX,14DEC2017,EPS,ANN,3,P,250.4,31DEC2019,264.9
@SPX,SPX,14DEC2017,EPS,ANN,4,P,262,31DEC2020,
@SPX,SPX,18JAN2018,EPS,ANN,1,P,211.8,31DEC2017,219.7
@SPX,SPX,18JAN2018,EPS,ANN,2,P,236.5,31DEC2018,249.1
@SPX,SPX,18JAN2018,EPS,ANN,3,P,251.69,31DEC2019,264.9
@SPX,SPX,18JAN2018,EPS,ANN,4,P,262,31DEC2020,
@SPX,SPX,15FEB2018,EPS,ANN,1,P,212.09,31DEC2017,219.7
@SPX,SPX,15FEB2018,EPS,ANN,2,P,235.97,31DEC2018,249.1
@SPX,SPX,15FEB2018,EPS,ANN,3,P,251.07,31DEC2019,264.9
@SPX,SPX,15FEB2018,EPS,ANN,4,P,262,31DEC2020,
@SPX,SPX,15MAR2018,EPS,ANN,1,P,238.56,31DEC2018,249.1
@SPX,SPX,15MAR2018,EPS,ANN,2,P,254.23,31DEC2019,264.9
@SPX,SPX,15MAR2018,EPS,ANN,3,P,270.29,31DEC2020,
@SPX,SPX,19APR2018,EPS,ANN,1,P,242.04,31DEC2018,249.1
@SPX,SPX,19APR2018,EPS,ANN,2,P,257.43,31DEC2019,264.9
@SPX,SPX,19APR2018,EPS,ANN,3,P,273.08,31DEC2020,
@SPX,SPX,17MAY2018,EPS,ANN,1,P,243.68,31DEC2018,249.1
@SPX,SPX,17MAY2018,EPS,ANN,2,P,259.07,31DEC2019,264.9
@SPX,SPX,17MAY2018,EPS,ANN,3,P,274.77,31DEC2020,
@SPX,SPX,14JUN2018,EPS,ANN,1,P,243.67,31DEC2018,249.1
@SPX,SPX,14JUN2018,EPS,ANN,2,P,259.07,31DEC2019,264.9
@SPX,SPX,14JUN2018,EPS,ANN,3,P,274.77,31DEC2020,
@SPX,SPX,19JUL2018,EPS,ANN,1,P,244.71,31DEC2018,249.1
@SPX,SPX,19JUL2018,EPS,ANN,2,P,260.92,31DEC2019,264.9
@SPX,SPX,19JUL2018,EPS,ANN,3,P,275.4,31DEC2020,
@SPX,SPX,16AUG2018,EPS,ANN,1,P,247.69,31DEC2018,249.1
@SPX,SPX,16AUG2018,EPS,ANN,2,P,264.72,31DEC2019,264.9
@SPX,SPX,16AUG2018,EPS,ANN,3,P,279.79,31DEC2020,
@SPX,SPX,20SEP2018,EPS,ANN,1,P,247.95,31DEC2018,249.1
@SPX,SPX,20SEP2018,EPS,ANN,2,P,265.92,31DEC2019,264.9
@SPX,SPX,20SEP2018,EPS,ANN,3,P,281.82,31DEC2020,
@SPX,SPX,18OCT2018,EPS,ANN,1,P,249.83,31DEC2018,249.1
@SPX,SPX,18OCT2018,EPS,ANN,2,P,267.16,31DEC2019,264.9
@SPX,SPX,18OCT2018,EPS,ANN,3,P,284.88,31DEC2020,
@SPX,SPX,15NOV2018,EPS,ANN,1,P,248.57,31DEC2018,249.1
@SPX,SPX,15NOV2018,EPS,ANN,2,P,267.15,31DEC2019,264.9
@SPX,SPX,15NOV2018,EPS,ANN,3,P,284.88,31DEC2020,
@SPX,SPX,20DEC2018,EPS,ANN,1,P,248.81,31DEC2018,249.1
@SPX,SPX,20DEC2018,EPS,ANN,2,P,266.22,31DEC2019,264.9
@SPX,SPX,20DEC2018,EPS,ANN,3,P,284.28,31DEC2020,
@SPX,SPX,20DEC2018,EPS,ANN,4,P,299.2,31DEC2021,
@SPX,SPX,20DEC2018,EPS,ANN,5,P,317.9,31DEC2022,
@SPX,SPX,17JAN2019,EPS,ANN,1,P,248.77,31DEC2018,249.1
@SPX,SPX,17JAN2019,EPS,ANN,2,P,267.05,31DEC2019,264.9
@SPX,SPX,17JAN2019,EPS,ANN,3,P,284.52,31DEC2020,
@SPX,SPX,17JAN2019,EPS,ANN,4,P,299.2,31DEC2021,
@SPX,SPX,17JAN2019,EPS,ANN,5,P,317.9,31DEC2022,
@SPX,SPX,14FEB2019,EPS,ANN,1,P,248.77,31DEC2018,249.1
@SPX,SPX,14FEB2019,EPS,ANN,2,P,267.05,31DEC2019,264.9
@SPX,SPX,14FEB2019,EPS,ANN,3,P,284.29,31DEC2020,
@SPX,SPX,14FEB2019,EPS,ANN,4,P,299.2,31DEC2021,
@SPX,SPX,14FEB2019,EPS,ANN,5,P,317.9,31DEC2022,
@SPX,SPX,14MAR2019,EPS,ANN,1,P,263.21,31DEC2019,264.9
@SPX,SPX,14MAR2019,EPS,ANN,2,P,281.98,31DEC2020,
@SPX,SPX,14MAR2019,EPS,ANN,3,P,299.87,31DEC2021,
@SPX,SPX,14MAR2019,EPS,ANN,4,P,317.9,31DEC2022,
@SPX,SPX,18APR2019,EPS,ANN,1,P,262.87,31DEC2019,264.9
@SPX,SPX,18APR2019,EPS,ANN,2,P,282.17,31DEC2020,
@SPX,SPX,18APR2019,EPS,ANN,3,P,310.76,31DEC2021,
@SPX,SPX,18APR2019,EPS,ANN,4,P,331.4,31DEC2022,
@SPX,SPX,18APR2019,EPS,ANN,5,P,352.9,31DEC2023,
@SPX,SPX,16MAY2019,EPS,ANN,1,P,263.89,31DEC2019,264.9
@SPX,SPX,16MAY2019,EPS,ANN,2,P,282.04,31DEC2020,
@SPX,SPX,16MAY2019,EPS,ANN,3,P,300.74,31DEC2021,
@SPX,SPX,16MAY2019,EPS,ANN,4,P,331.4,31DEC2022,
@SPX,SPX,16MAY2019,EPS,ANN,5,P,352.9,31DEC2023,
@SPX,SPX,20JUN2019,EPS,ANN,1,P,261.97,31DEC2019,264.9
@SPX,SPX,20JUN2019,EPS,ANN,2,P,282.64,31DEC2020,
@SPX,SPX,20JUN2019,EPS,ANN,3,P,298.61,31DEC2021,
@SPX,SPX,20JUN2019,EPS,ANN,4,P,331.4,31DEC2022,
@SPX,SPX,20JUN2019,EPS,ANN,5,P,352.9,31DEC2023,
@SPX,SPX,18JUL2019,EPS,ANN,1,P,262.25,31DEC2019,264.9
@SPX,SPX,18JUL2019,EPS,ANN,2,P,283.33,31DEC2020,
@SPX,SPX,18JUL2019,EPS,ANN,3,P,299.22,31DEC2021,
@SPX,SPX,18JUL2019,EPS,ANN,4,P,337.3,31DEC2022,
@SPX,SPX,18JUL2019,EPS,ANN,5,P,359.1,31DEC2023,
@SPX,SPX,15AUG2019,EPS,ANN,1,P,261.67,31DEC2019,264.9
@SPX,SPX,15AUG2019,EPS,ANN,2,P,283.38,31DEC2020,
@SPX,SPX,15AUG2019,EPS,ANN,3,P,300.97,31DEC2021,
@SPX,SPX,15AUG2019,EPS,ANN,4,P,330,31DEC2022,
@SPX,SPX,15AUG2019,EPS,ANN,5,P,352.5,31DEC2023,
@SPX,SPX,19SEP2019,EPS,ANN,1,P,260.8,31DEC2019,264.9
@SPX,SPX,19SEP2019,EPS,ANN,2,P,283.33,31DEC2020,
@SPX,SPX,19SEP2019,EPS,ANN,3,P,301.32,31DEC2021,
@SPX,SPX,19SEP2019,EPS,ANN,4,P,330,31DEC2022,
@SPX,SPX,19SEP2019,EPS,ANN,5,P,352.5,31DEC2023,
@SPX,SPX,17OCT2019,EPS,ANN,1,P,260.08,31DEC2019,264.9
@SPX,SPX,17OCT2019,EPS,ANN,2,P,280.87,31DEC2020,
@SPX,SPX,17OCT2019,EPS,ANN,3,P,298.34,31DEC2021,
@SPX,SPX,17OCT2019,EPS,ANN,4,P,330,31DEC2022,
@SPX,SPX,17OCT2019,EPS,ANN,5,P,352.5,31DEC2023,
@SPX,SPX,14NOV2019,EPS,ANN,1,P,259.54,31DEC2019,264.9
@SPX,SPX,14NOV2019,EPS,ANN,2,P,278.83,31DEC2020,
@SPX,SPX,14NOV2019,EPS,ANN,3,P,296.35,31DEC2021,
@SPX,SPX,14NOV2019,EPS,ANN,4,P,321.8,31DEC2022,
@SPX,SPX,14NOV2019,EPS,ANN,5,P,343.5,31DEC2023,
@SPX,SPX,19DEC2019,EPS,ANN,1,P,259.35,31DEC2019,264.9
@SPX,SPX,19DEC2019,EPS,ANN,2,P,277.54,31DEC2020,
@SPX,SPX,19DEC2019,EPS,ANN,3,P,295.42,31DEC2021,
@SPX,SPX,19DEC2019,EPS,ANN,4,P,321.8,31DEC2022,
@SPX,SPX,19DEC2019,EPS,ANN,5,P,343.5,31DEC2023,
@SPX,SPX,16JAN2020,EPS,ANN,1,P,259.45,31DEC2019,264.9
@SPX,SPX,16JAN2020,EPS,ANN,2,P,276.96,31DEC2020,
@SPX,SPX,16JAN2020,EPS,ANN,3,P,294.45,31DEC2021,
@SPX,SPX,16JAN2020,EPS,ANN,4,P,321.8,31DEC2022,
@SPX,SPX,16JAN2020,EPS,ANN,5,P,343.5,31DEC2023,
@SPX,SPX,20FEB2020,EPS,ANN,1,P,258.68,31DEC2019,264.9
@SPX,SPX,20FEB2020,EPS,ANN,2,P,273.68,31DEC2020,
@SPX,SPX,20FEB2020,EPS,ANN,3,P,291.35,31DEC2021,
@SPX,SPX,20FEB2020,EPS,ANN,4,P,307.7,31DEC2022,
@SPX,SPX,20FEB2020,EPS,ANN,5,P,328.6,31DEC2023,
@SPX,SPX,19MAR2020,EPS,ANN,1,P,268.25,31DEC2020,
@SPX,SPX,19MAR2020,EPS,ANN,2,P,288.1,31DEC2021,
@SPX,SPX,19MAR2020,EPS,ANN,3,P,310.98,31DEC2022,
@SPX,SPX,19MAR2020,EPS,ANN,4,P,328.6,31DEC2023,
@SPX,SPX,16APR2020,EPS,ANN,1,P,246.34,31DEC2020,
@SPX,SPX,16APR2020,EPS,ANN,2,P,276.11,31DEC2021,
@SPX,SPX,16APR2020,EPS,ANN,3,P,292.35,31DEC2022,
@SPX,SPX,16APR2020,EPS,ANN,4,P,308.3,31DEC2023,
@SPX,SPX,14MAY2020,EPS,ANN,1,P,238.48,31DEC2020,
@SPX,SPX,14MAY2020,EPS,ANN,2,P,268.54,31DEC2021,
@SPX,SPX,14MAY2020,EPS,ANN,3,P,289.34,31DEC2022,
@SPX,SPX,14MAY2020,EPS,ANN,4,P,308.3,31DEC2023,
S5,SPX,20FEB2003,EPS,ANN,1,P,51.76,31DEC2003,55.44
S5,SPX,20FEB2003,EPS,ANN,2,P,58.4,31DEC2004,67.1
S5,SPX,20MAR2003,EPS,ANN,1,P,51.82,31DEC2003,55.44
S5,SPX,20MAR2003,EPS,ANN,2,P,57.57,31DEC2004,67.1
S5,SPX,17APR2003,EPS,ANN,1,P,51.83,31DEC2003,55.44
S5,SPX,17APR2003,EPS,ANN,2,P,56.6,31DEC2004,67.1
S5,SPX,15MAY2003,EPS,ANN,1,P,52.37,31DEC2003,55.44
S5,SPX,15MAY2003,EPS,ANN,2,P,57.5,31DEC2004,67.1
S5,SPX,19JUN2003,EPS,ANN,1,P,52.1,31DEC2003,55.44
S5,SPX,19JUN2003,EPS,ANN,2,P,57.53,31DEC2004,67.1
S5,SPX,17JUL2003,EPS,ANN,1,P,52.1,31DEC2003,55.44
S5,SPX,17JUL2003,EPS,ANN,2,P,56.4,31DEC2004,67.1
S5,SPX,14AUG2003,EPS,ANN,1,P,52.27,31DEC2003,55.44
S5,SPX,14AUG2003,EPS,ANN,2,P,57.08,31DEC2004,67.1
S5,SPX,18SEP2003,EPS,ANN,1,P,52.62,31DEC2003,55.44
S5,SPX,18SEP2003,EPS,ANN,2,P,57.81,31DEC2004,67.1
S5,SPX,16OCT2003,EPS,ANN,1,P,52.89,31DEC2003,55.44
S5,SPX,16OCT2003,EPS,ANN,2,P,58.32,31DEC2004,67.1
S5,SPX,20NOV2003,EPS,ANN,1,P,53.27,31DEC2003,55.44
S5,SPX,20NOV2003,EPS,ANN,2,P,58.95,31DEC2004,67.1
S5,SPX,20NOV2003,EPS,ANN,3,P,64.5,31DEC2005,76.28
S5,SPX,18DEC2003,EPS,ANN,1,P,54.1,31DEC2003,55.44
S5,SPX,18DEC2003,EPS,ANN,2,P,60.55,31DEC2004,67.1
S5,SPX,18DEC2003,EPS,ANN,3,P,64.5,31DEC2005,76.28
S5,SPX,15JAN2004,EPS,ANN,1,P,54.18,31DEC2003,55.44
S5,SPX,15JAN2004,EPS,ANN,2,P,60.37,31DEC2004,67.1
S5,SPX,15JAN2004,EPS,ANN,3,P,65.67,31DEC2005,76.28
S5,SPX,19FEB2004,EPS,ANN,1,P,54.64,31DEC2003,55.44
S5,SPX,19FEB2004,EPS,ANN,2,P,60.74,31DEC2004,67.1
S5,SPX,19FEB2004,EPS,ANN,3,P,65.44,31DEC2005,76.28
S5,SPX,18MAR2004,EPS,ANN,1,P,54.67,31DEC2003,55.44
S5,SPX,18MAR2004,EPS,ANN,2,P,61.1,31DEC2004,67.1
S5,SPX,18MAR2004,EPS,ANN,3,P,66.11,31DEC2005,76.28
S5,SPX,15APR2004,EPS,ANN,1,P,54.71,31DEC2003,55.44
S5,SPX,15APR2004,EPS,ANN,2,P,61.25,31DEC2004,67.1
S5,SPX,15APR2004,EPS,ANN,3,P,66.77,31DEC2005,76.28
S5,SPX,20MAY2004,EPS,ANN,1,P,63.27,31DEC2004,67.1
S5,SPX,20MAY2004,EPS,ANN,2,P,69.02,31DEC2005,76.28
S5,SPX,20MAY2004,EPS,ANN,3,P,75,31DEC2006,88.18
S5,SPX,17JUN2004,EPS,ANN,1,P,63.67,31DEC2004,67.1
S5,SPX,17JUN2004,EPS,ANN,2,P,68.98,31DEC2005,76.28
S5,SPX,17JUN2004,EPS,ANN,3,P,75,31DEC2006,88.18
S5,SPX,15JUL2004,EPS,ANN,1,P,64.6,31DEC2004,67.1
S5,SPX,15JUL2004,EPS,ANN,2,P,69.24,31DEC2005,76.28
S5,SPX,15JUL2004,EPS,ANN,3,P,75,31DEC2006,88.18
S5,SPX,19AUG2004,EPS,ANN,1,P,65.12,31DEC2004,67.1
S5,SPX,19AUG2004,EPS,ANN,2,P,69.78,31DEC2005,76.28
S5,SPX,19AUG2004,EPS,ANN,3,P,75,31DEC2006,88.18
S5,SPX,16SEP2004,EPS,ANN,1,P,65.12,31DEC2004,67.1
S5,SPX,16SEP2004,EPS,ANN,2,P,69.8,31DEC2005,76.28
S5,SPX,16SEP2004,EPS,ANN,3,P,75,31DEC2006,88.18
S5,SPX,14OCT2004,EPS,ANN,1,P,65.04,31DEC2004,67.1
S5,SPX,14OCT2004,EPS,ANN,2,P,69.67,31DEC2005,76.28
S5,SPX,14OCT2004,EPS,ANN,3,P,75,31DEC2006,88.18
S5,SPX,14OCT2004,EPS,ANN,4,P,69.5,31DEC2007,85.119
S5,SPX,18NOV2004,EPS,ANN,1,P,65.14,31DEC2004,67.1
S5,SPX,18NOV2004,EPS,ANN,2,P,69.21,31DEC2005,76.28
S5,SPX,18NOV2004,EPS,ANN,3,P,74.67,31DEC2006,88.18
S5,SPX,18NOV2004,EPS,ANN,4,P,69.5,31DEC2007,85.119
S5,SPX,16DEC2004,EPS,ANN,1,P,65.67,31DEC2004,67.1
S5,SPX,16DEC2004,EPS,ANN,2,P,69.69,31DEC2005,76.28
S5,SPX,16DEC2004,EPS,ANN,3,P,75.17,31DEC2006,88.18
S5,SPX,20JAN2005,EPS,ANN,1,P,66.13,31DEC2004,67.1
S5,SPX,20JAN2005,EPS,ANN,2,P,70.11,31DEC2005,76.28
S5,SPX,20JAN2005,EPS,ANN,3,P,75,31DEC2006,88.18
S5,SPX,17FEB2005,EPS,ANN,1,P,66.13,31DEC2004,67.1
S5,SPX,17FEB2005,EPS,ANN,2,P,70.09,31DEC2005,76.28
S5,SPX,17FEB2005,EPS,ANN,3,P,75.56,31DEC2006,88.18
S5,SPX,17MAR2005,EPS,ANN,1,P,66.22,31DEC2004,67.1
S5,SPX,17MAR2005,EPS,ANN,2,P,69.92,31DEC2005,76.28
S5,SPX,17MAR2005,EPS,ANN,3,P,75.19,31DEC2006,88.18
S5,SPX,17MAR2005,EPS,ANN,4,P,70,31DEC2007,85.119
S5,SPX,14APR2005,EPS,ANN,1,P,70.54,31DEC2005,76.28
S5,SPX,14APR2005,EPS,ANN,2,P,76.58,31DEC2006,88.18
S5,SPX,14APR2005,EPS,ANN,3,P,70,31DEC2007,85.119
S5,SPX,19MAY2005,EPS,ANN,1,P,71.75,31DEC2005,76.28
S5,SPX,19MAY2005,EPS,ANN,2,P,75.85,31DEC2006,88.18
S5,SPX,19MAY2005,EPS,ANN,3,P,70,31DEC2007,85.119
S5,SPX,16JUN2005,EPS,ANN,1,P,72.19,31DEC2005,76.28
S5,SPX,16JUN2005,EPS,ANN,2,P,76.71,31DEC2006,88.18
S5,SPX,14JUL2005,EPS,ANN,1,P,72.68,31DEC2005,76.28
S5,SPX,14JUL2005,EPS,ANN,2,P,76.16,31DEC2006,88.18
S5,SPX,18AUG2005,EPS,ANN,1,P,73.56,31DEC2005,76.28
S5,SPX,18AUG2005,EPS,ANN,2,P,77.84,31DEC2006,88.18
S5,SPX,18AUG2005,EPS,ANN,3,P,80,31DEC2007,85.119
S5,SPX,18AUG2005,EPS,ANN,4,P,75,31DEC2008,65.47
S5,SPX,15SEP2005,EPS,ANN,1,P,73.58,31DEC2005,76.28
S5,SPX,15SEP2005,EPS,ANN,2,P,78.23,31DEC2006,88.18
S5,SPX,15SEP2005,EPS,ANN,3,P,80,31DEC2007,85.119
S5,SPX,15SEP2005,EPS,ANN,4,P,75,31DEC2008,65.47
S5,SPX,20OCT2005,EPS,ANN,1,P,74.47,31DEC2005,76.28
S5,SPX,20OCT2005,EPS,ANN,2,P,79.4,31DEC2006,88.18
S5,SPX,20OCT2005,EPS,ANN,3,P,80,31DEC2007,85.119
S5,SPX,20OCT2005,EPS,ANN,4,P,75,31DEC2008,65.47
S5,SPX,17NOV2005,EPS,ANN,1,P,74.43,31DEC2005,76.28
S5,SPX,17NOV2005,EPS,ANN,2,P,79.74,31DEC2006,88.18
S5,SPX,17NOV2005,EPS,ANN,3,P,80,31DEC2007,85.119
S5,SPX,17NOV2005,EPS,ANN,4,P,75,31DEC2008,65.47
S5,SPX,15DEC2005,EPS,ANN,1,P,74.55,31DEC2005,76.28
S5,SPX,15DEC2005,EPS,ANN,2,P,79.93,31DEC2006,88.18
S5,SPX,15DEC2005,EPS,ANN,3,P,80,31DEC2007,85.119
S5,SPX,19JAN2006,EPS,ANN,1,P,75.15,31DEC2005,76.28
S5,SPX,19JAN2006,EPS,ANN,2,P,80.64,31DEC2006,88.18
S5,SPX,19JAN2006,EPS,ANN,3,P,84.5,31DEC2007,85.119
S5,SPX,16FEB2006,EPS,ANN,1,P,75.18,31DEC2005,76.28
S5,SPX,16FEB2006,EPS,ANN,2,P,81.31,31DEC2006,88.18
S5,SPX,16FEB2006,EPS,ANN,3,P,85,31DEC2007,85.119
S5,SPX,16MAR2006,EPS,ANN,1,P,75.2,31DEC2005,76.28
S5,SPX,16MAR2006,EPS,ANN,2,P,81.18,31DEC2006,88.18
S5,SPX,16MAR2006,EPS,ANN,3,P,86.92,31DEC2007,85.119
S5,SPX,20APR2006,EPS,ANN,1,P,82.06,31DEC2006,88.18
S5,SPX,20APR2006,EPS,ANN,2,P,86.55,31DEC2007,85.119
S5,SPX,18MAY2006,EPS,ANN,1,P,82.86,31DEC2006,88.18
S5,SPX,18MAY2006,EPS,ANN,2,P,88.2,31DEC2007,85.119
S5,SPX,15JUN2006,EPS,ANN,1,P,82.86,31DEC2006,88.18
S5,SPX,15JUN2006,EPS,ANN,2,P,88.25,31DEC2007,85.119
S5,SPX,20JUL2006,EPS,ANN,1,P,82.75,31DEC2006,88.18
S5,SPX,20JUL2006,EPS,ANN,2,P,88.5,31DEC2007,85.119
S5,SPX,20JUL2006,EPS,ANN,3,P,93,31DEC2008,65.47
S5,SPX,17AUG2006,EPS,ANN,1,P,83.3,31DEC2006,88.18
S5,SPX,17AUG2006,EPS,ANN,2,P,88.76,31DEC2007,85.119
S5,SPX,17AUG2006,EPS,ANN,3,P,93,31DEC2008,65.47
S5,SPX,14SEP2006,EPS,ANN,1,P,84.27,31DEC2006,88.18
S5,SPX,14SEP2006,EPS,ANN,2,P,90.04,31DEC2007,85.119
S5,SPX,14SEP2006,EPS,ANN,3,P,97.38,31DEC2008,65.47
S5,SPX,14SEP2006,EPS,ANN,4,P,106,31DEC2009,60.798
S5,SPX,14SEP2006,EPS,ANN,5,P,112,31DEC2010,85.276
S5,SPX,19OCT2006,EPS,ANN,1,P,84.68,31DEC2006,88.18
S5,SPX,19OCT2006,EPS,ANN,2,P,90.47,31DEC2007,85.119
S5,SPX,19OCT2006,EPS,ANN,3,P,101.75,31DEC2008,65.47
S5,SPX,19OCT2006,EPS,ANN,4,P,106,31DEC2009,60.798
S5,SPX,19OCT2006,EPS,ANN,5,P,112,31DEC2010,85.276
S5,SPX,16NOV2006,EPS,ANN,1,P,85.2,31DEC2006,88.18
S5,SPX,16NOV2006,EPS,ANN,2,P,91.33,31DEC2007,85.119
S5,SPX,16NOV2006,EPS,ANN,3,P,101.75,31DEC2008,65.47
S5,SPX,16NOV2006,EPS,ANN,4,P,106,31DEC2009,60.798
S5,SPX,16NOV2006,EPS,ANN,5,P,112,31DEC2010,85.276
S5,SPX,14DEC2006,EPS,ANN,1,P,86.95,31DEC2006,88.18
S5,SPX,14DEC2006,EPS,ANN,2,P,91,31DEC2007,85.119
S5,SPX,14DEC2006,EPS,ANN,3,P,97,31DEC2008,65.47
S5,SPX,18JAN2007,EPS,ANN,1,P,87.09,31DEC2006,88.18
S5,SPX,18JAN2007,EPS,ANN,2,P,92,31DEC2007,85.119
S5,SPX,18JAN2007,EPS,ANN,3,P,99.33,31DEC2008,65.47
S5,SPX,18JAN2007,EPS,ANN,4,P,106,31DEC2009,60.798
S5,SPX,18JAN2007,EPS,ANN,5,P,112,31DEC2010,85.276
S5,SPX,15FEB2007,EPS,ANN,1,P,87.71,31DEC2006,88.18
S5,SPX,15FEB2007,EPS,ANN,2,P,92.25,31DEC2007,85.119
S5,SPX,15FEB2007,EPS,ANN,3,P,98.22,31DEC2008,65.47
S5,SPX,15FEB2007,EPS,ANN,4,P,106,31DEC2009,60.798
S5,SPX,15FEB2007,EPS,ANN,5,P,112,31DEC2010,85.276
S5,SPX,15MAR2007,EPS,ANN,1,P,87.71,31DEC2006,88.18
S5,SPX,15MAR2007,EPS,ANN,2,P,92.25,31DEC2007,85.119
S5,SPX,15MAR2007,EPS,ANN,3,P,98.22,31DEC2008,65.47
S5,SPX,15MAR2007,EPS,ANN,4,P,106,31DEC2009,60.798
S5,SPX,15MAR2007,EPS,ANN,5,P,112,31DEC2010,85.276
