This file was created by CMPT_VAR_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The total    return variance is measured over 60 days up to formation monthend requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
197609,    2.86,    1.93,    1.87,    2.66,    2.91,    2.95,    2.71,    1.55,    2.54,    1.84,    1.91,    2.96,    2.27,    3.13,    2.67
197610,   -1.51,   -2.00,   -2.89,   -4.00,   -2.76,   -1.35,   -1.73,   -1.18,   -2.99,   -3.42,   -1.95,   -3.93,   -4.12,   -1.70,   -4.02
197611,    0.60,   -0.15,    0.69,    3.25,    3.98,    1.41,   -0.45,   -0.04,   -0.28,   -0.41,    2.25,    3.36,    3.11,    4.80,    3.02
197612,    5.27,    5.73,    6.62,    9.46,    9.83,    5.26,    5.28,    6.24,    4.63,    6.24,    7.21,    9.22,    9.79,    8.33,   11.51
197701,   -2.89,   -5.89,   -4.77,   -1.77,    0.94,   -2.32,   -3.57,   -6.34,   -5.11,   -4.56,   -5.05,   -1.81,   -1.72,    0.64,    1.28
197702,   -1.41,   -1.40,   -1.79,   -2.50,   -3.10,   -1.17,   -1.93,   -1.08,   -1.80,   -2.24,   -1.11,   -2.90,   -1.92,   -4.07,   -2.06
197703,   -1.37,   -0.82,   -0.02,   -0.50,   -0.06,   -1.44,   -1.19,   -1.16,   -0.38,    0.64,   -0.89,   -0.67,   -0.23,   -0.43,    0.26
197704,    0.42,    0.75,    0.00,    1.58,    0.94,    0.26,    0.75,    0.66,    0.86,   -0.81,    1.34,    1.80,    1.28,    1.36,    0.59
197705,   -0.37,   -1.78,   -1.13,   -2.61,   -0.34,   -0.25,   -0.54,   -2.01,   -1.43,   -0.70,   -1.71,   -3.36,   -1.48,    0.03,   -0.77
197706,    4.04,    5.09,    6.38,    7.38,    8.10,    4.18,    3.84,    4.54,    5.86,    6.26,    6.53,    6.33,    8.97,    8.25,    7.91
197707,   -0.74,   -1.84,   -1.14,   -2.24,   -1.46,    0.06,   -2.01,   -1.25,   -2.45,   -0.58,   -2.03,   -2.30,   -2.12,   -1.51,   -1.41
197708,   -2.39,   -0.60,    0.24,    0.21,   -1.06,   -2.01,   -3.20,   -1.07,   -0.11,   -0.27,    0.85,    0.29,    0.08,   -0.52,   -1.63
197709,    0.52,   -0.27,   -0.16,   -0.33,    0.36,    0.35,    0.76,    0.10,   -0.72,   -0.16,   -0.16,   -0.52,   -0.06,    1.09,   -0.35
197710,   -3.39,   -4.36,   -4.38,   -3.59,   -4.43,   -3.44,   -3.34,   -3.76,   -4.89,   -4.48,   -4.19,   -2.97,   -4.70,   -4.64,   -4.18
197711,    3.02,    5.06,    4.98,    7.08,    8.88,    2.33,    4.44,    4.94,    5.20,    5.23,    4.66,    6.02,    8.49,   10.30,    7.04
197712,    0.95,    0.28,    0.70,    1.42,    0.77,    1.27,    0.32,    0.48,    0.05,    0.70,    0.69,    1.05,    1.82,    1.05,    0.41
197801,   -5.18,   -6.46,   -6.50,   -4.18,   -2.77,   -4.39,   -6.71,   -6.28,   -6.68,   -6.58,   -6.38,   -3.73,   -4.79,   -3.92,   -1.34
197802,   -0.58,   -1.91,   -1.79,    0.85,    0.85,   -0.25,   -1.01,   -2.08,   -1.73,   -2.28,   -1.09,    0.77,    0.98,    0.13,    1.70
197803,    1.88,    3.52,    5.14,    5.18,    7.43,    1.15,    3.59,    3.25,    3.94,    4.66,    5.94,    5.07,    5.34,    8.68,    6.13
197804,    6.66,   10.04,    9.75,   10.45,    7.90,    6.27,    7.41,    9.74,   10.51,    9.23,   10.34,   11.17,    9.48,    9.11,    6.50
197805,    0.28,    2.70,    3.37,    6.19,    7.56,   -0.84,    1.82,    2.82,    2.54,    2.28,    5.02,    5.28,    7.69,    6.75,    8.54
197806,   -1.42,   -0.70,   -1.14,   -1.38,   -0.91,   -1.16,   -1.88,   -0.56,   -0.88,   -1.43,   -0.75,   -2.19,    0.33,   -1.86,    0.36
197807,    3.90,    5.98,    7.02,    8.61,    6.81,    2.96,    5.10,    6.13,    5.76,    6.47,    7.92,    9.52,    7.02,    9.15,    4.45
197808,    3.34,    3.61,    4.82,    6.44,    8.83,    2.80,    3.95,    2.98,    4.37,    4.08,    5.66,    6.58,    6.26,    7.25,   10.65
197809,    0.40,   -1.38,   -1.55,   -1.79,   -2.83,    1.29,   -0.37,   -1.47,   -1.28,   -1.38,   -1.83,   -1.53,   -2.19,   -2.80,   -2.87
197810,   -7.12,  -10.42,  -13.42,  -17.23,  -26.43,   -6.32,   -7.79,   -9.83,  -11.00,  -12.25,  -15.63,  -15.39,  -20.08,  -24.69,  -27.96
197811,    2.22,    2.85,    4.14,    8.06,    9.22,    2.20,    2.24,    2.61,    3.27,    3.52,    5.29,    7.47,    8.83,    8.68,    9.72
197812,    1.63,    1.32,    2.57,    2.23,    1.12,   -0.11,    3.14,    0.75,    2.40,    2.33,    2.91,    2.22,    2.25,    1.88,    0.42
197901,    4.45,    3.91,    5.74,    7.45,    8.54,    4.42,    4.49,    3.78,    4.14,    4.96,    6.51,    6.92,    8.21,    7.37,    9.95
197902,   -2.10,   -3.33,   -2.86,   -4.80,   -3.03,   -2.13,   -2.07,   -2.90,   -3.91,   -2.80,   -3.00,   -4.91,   -4.67,   -3.46,   -2.56
197903,    3.66,    6.83,    9.08,   11.96,   11.86,    3.21,    4.54,    6.32,    7.66,    9.02,    9.19,   11.36,   12.58,   12.93,   10.95
197904,    0.35,    1.44,    0.06,    0.68,    2.64,   -0.63,    2.12,    1.52,    1.36,    0.86,   -0.93,    0.44,    0.95,    2.20,    3.05
197905,   -0.81,   -1.88,   -2.09,   -0.72,   -2.97,   -0.95,   -0.52,   -1.86,   -1.90,   -2.82,   -0.89,   -0.84,   -0.60,   -2.77,   -3.16
197906,    2.83,    5.19,    7.27,    7.08,    6.37,    2.33,    3.94,    4.96,    5.53,    6.52,    8.47,    7.08,    7.09,    7.40,    5.37
197907,    0.77,    2.46,    2.76,    3.51,    0.17,    0.29,    1.42,    1.96,    3.07,    2.93,    2.49,    2.90,    4.17,    1.49,   -1.01
197908,    4.79,    6.87,    8.52,    8.35,    6.28,    3.82,    6.33,    5.95,    8.01,    8.06,    9.11,    8.59,    8.06,    8.13,    4.86
197909,   -0.87,    0.50,    2.18,    0.33,   -0.45,   -1.72,    0.04,   -0.14,    1.12,    2.95,    0.91,    0.38,    0.27,   -0.21,   -0.68
197910,   -6.35,   -7.02,   -8.41,   -7.29,   -9.75,   -6.21,   -6.52,   -6.97,   -7.09,   -8.91,   -7.80,   -6.25,   -8.69,   -7.86,  -12.20
197911,    3.62,    6.47,    9.78,    9.84,    8.76,    3.29,    3.99,    6.22,    6.84,    9.47,   10.30,    9.96,    9.66,    8.90,    8.57
197912,    0.08,    1.98,    5.12,    6.25,    8.12,    0.39,   -0.33,    1.07,    3.64,    4.64,    5.79,    5.34,    7.20,    7.77,    8.47
198001,    2.97,    6.74,   10.10,   10.27,   10.09,    2.60,    3.84,    5.83,    7.99,    8.05,   11.90,   10.75,    9.71,    9.81,   10.41
198002,   -1.78,   -2.46,    3.92,    0.54,    0.37,   -3.76,    0.68,   -4.31,   -1.01,    2.73,    5.12,   -0.40,    1.85,   -0.51,    1.32
198003,   -4.88,   -8.85,  -12.75,  -17.45,  -22.85,   -4.46,   -5.46,   -7.09,  -10.31,  -11.16,  -13.99,  -17.23,  -17.74,  -20.92,  -25.60
198004,    6.33,    4.74,    3.81,    4.64,    6.89,    6.89,    5.66,    5.30,    4.10,    2.74,    5.44,    4.72,    4.53,    6.05,    7.62
198005,    5.82,    5.76,    6.52,    5.39,    7.14,    5.82,    5.81,    6.34,    5.23,    5.08,    8.21,    4.82,    6.43,    9.08,    5.74
198006,    2.57,    4.04,    3.78,    4.43,    4.54,    2.15,    3.10,    4.05,    4.03,    3.34,    4.23,    4.80,    4.05,    3.49,    6.36
198007,    4.53,    8.33,    7.69,    7.38,   10.58,    3.43,    5.77,    7.89,    8.86,    6.93,    8.58,    7.53,    7.23,   14.02,    6.21
198008,    1.29,    1.31,    3.01,    3.88,    6.86,    1.47,    1.04,    1.09,    1.64,    1.16,    5.17,    2.99,    5.21,    7.22,    6.48
198009,    0.06,    3.81,    3.96,    6.27,    4.41,   -0.65,    0.82,    3.06,    4.61,    3.42,    4.53,    7.38,    4.09,    5.40,    3.45
198010,   -0.08,    1.59,    2.78,    4.45,    4.60,   -1.29,    1.03,    0.81,    2.33,    0.70,    4.63,    5.21,    2.93,    4.74,    4.40
198011,    4.31,    8.04,   15.06,   16.04,   15.14,    1.23,    7.84,    5.58,   10.62,   12.57,   17.38,   15.26,   16.79,   16.48,   13.55
198012,    0.52,    0.89,   -4.79,   -7.32,   -8.18,    2.42,   -1.48,    2.22,   -1.05,   -2.13,   -6.51,   -6.69,   -8.08,   -7.68,   -8.73
198101,    1.42,   -2.16,   -6.67,   -8.52,   -7.64,    2.83,   -0.44,   -2.37,   -1.90,   -4.10,   -8.72,   -8.78,   -8.06,   -8.74,   -5.90
198102,    3.00,    2.22,    1.18,    0.45,   -0.21,    3.47,    2.45,    2.22,    2.23,    2.34,   -0.53,   -0.70,    1.76,   -0.30,   -0.11
198103,    3.41,    6.64,    3.27,    6.34,    4.90,    3.99,    2.79,    4.95,    9.25,    1.07,    7.44,    5.42,    7.69,    4.60,    5.27
198104,    1.37,   -0.20,   -3.78,   -3.07,   -1.79,    3.55,   -1.00,   -0.60,    0.20,   -2.94,   -4.62,   -0.82,   -5.17,   -1.67,   -1.91
198105,    2.28,    0.44,   -0.43,    2.11,    2.19,    2.49,    2.03,   -0.38,    1.06,   -1.53,    1.01,    0.52,    3.32,    1.07,    3.23
198106,    0.24,   -0.38,   -1.33,   -0.33,   -6.33,   -0.11,    0.62,   -1.11,    0.43,   -0.34,   -2.05,    0.70,   -1.41,   -6.70,   -5.94
198107,   -1.47,   -3.02,    1.19,    3.24,    2.02,   -1.84,   -1.13,   -3.01,   -3.03,   -0.81,    2.94,    1.03,    5.47,    2.24,    1.77
198108,   -3.53,   -5.59,   -6.53,   -7.81,   -8.18,   -2.58,   -4.65,   -6.05,   -4.99,   -5.56,   -7.33,   -7.88,   -7.77,   -8.64,   -7.81
198109,   -2.50,   -3.85,   -5.83,   -8.96,  -14.37,   -1.62,   -3.92,   -3.28,   -4.49,   -4.82,   -6.69,   -9.73,   -8.15,  -14.11,  -14.56
198110,    2.53,    6.12,    7.23,   10.27,   12.21,    2.74,    2.30,    6.34,    5.90,    6.50,    8.19,    9.64,   10.94,   11.87,   12.51
198111,    5.46,    3.64,    4.55,    4.51,    2.56,    5.72,    5.16,    3.85,    3.46,    4.42,    4.73,    3.47,    5.62,    3.13,    2.00
198112,   -1.87,   -1.62,   -3.17,   -4.37,   -5.63,   -1.50,   -2.28,   -0.50,   -2.76,   -3.28,   -3.03,   -4.03,   -4.86,   -4.53,   -6.74
198201,   -0.74,   -0.67,   -4.24,   -4.19,   -7.22,    0.25,   -2.39,   -2.90,    1.11,   -3.73,   -4.66,   -3.73,   -4.79,   -6.14,   -8.44
198202,   -1.61,   -3.71,   -6.26,  -10.31,   -9.58,   -1.70,   -1.44,   -3.45,   -4.12,   -6.51,   -5.87,  -11.12,   -9.28,  -10.33,   -8.92
198203,    0.52,   -0.04,   -1.62,   -2.52,   -4.08,    0.88,   -0.11,    0.02,   -0.13,   -0.99,   -2.36,   -2.35,   -2.76,   -3.19,   -4.93
198204,    2.99,    4.16,    5.61,    6.16,    5.42,    1.94,    4.74,    4.82,    3.32,    4.85,    6.72,    6.21,    6.11,    6.20,    4.32
198205,   -1.88,   -3.44,   -3.39,   -2.37,   -4.99,   -1.17,   -2.85,   -3.43,   -3.45,   -4.12,   -2.59,   -0.90,   -4.59,   -4.32,   -6.08
198206,   -0.95,   -1.42,   -2.39,   -4.10,   -4.63,   -1.31,   -0.25,   -1.04,   -1.88,   -1.31,   -3.39,   -3.04,   -5.30,   -2.72,   -7.26
198207,   -0.03,   -2.31,   -3.55,   -4.78,   -5.48,    0.76,   -1.55,   -1.98,   -2.61,   -2.63,   -4.46,   -4.53,   -5.03,   -6.52,   -4.18
198208,   11.03,   12.81,   12.78,   13.29,    9.73,   10.53,   11.63,   13.20,   12.41,   11.38,   14.20,   12.55,   14.32,   10.89,    7.98
198209,    1.93,    2.84,    1.65,    1.21,    0.67,    2.35,    1.61,    4.74,    1.25,    2.72,    0.36,    1.30,    1.08,    1.69,   -0.68
198210,    8.38,   10.58,   12.90,   15.65,   17.70,    8.20,    8.64,    8.77,   13.09,   12.44,   13.35,   13.61,   19.32,   21.22,   13.84
198211,    4.24,    4.05,    5.25,    7.80,    7.21,    3.99,    4.36,    3.62,    4.67,    7.43,    3.59,    6.12,   10.09,    7.08,    7.34
198212,    1.67,    2.56,    0.26,    0.59,   -0.15,    1.65,    1.68,    3.34,    1.60,   -0.87,    1.36,   -0.77,    2.74,   -0.97,    0.92
198301,    4.41,    2.72,    3.02,    6.01,    8.47,    3.02,    5.37,    2.67,    2.78,    1.76,    4.46,    4.42,    8.42,    7.78,    9.21
198302,    2.34,    3.58,    5.19,    2.57,    1.77,    3.22,    1.81,    3.16,    4.17,    4.49,    5.75,    1.50,    4.71,    3.00,    0.70
198303,    2.94,    3.70,    4.15,    4.07,    1.84,    2.50,    3.17,    3.05,    4.74,    4.77,    3.45,    3.58,    4.72,    2.21,    1.41
198304,    7.30,    6.59,    7.71,    7.39,    8.56,    4.69,    8.51,    6.70,    6.37,    6.44,    9.16,    6.38,    8.26,    8.07,    9.14
198305,   -1.51,    0.81,    2.41,    2.18,    7.57,   -0.22,   -2.31,   -0.59,    2.71,    2.53,    2.26,    1.54,    2.96,    5.98,    9.70
198306,    2.08,    2.98,    4.51,    6.53,    6.15,   -0.72,    4.10,    2.68,    3.28,    3.55,    5.71,    8.14,    4.34,    7.62,    4.84
198307,   -1.20,   -2.54,   -3.79,   -6.26,   -6.77,    0.49,   -2.74,   -2.23,   -2.79,   -3.77,   -3.84,   -6.23,   -6.31,   -5.54,   -7.92
198308,    1.78,   -0.23,    1.97,   -1.98,   -2.92,    3.11,    0.56,   -0.22,   -0.25,    1.73,    2.23,   -1.43,   -2.70,   -2.69,   -3.13
198309,    3.85,    2.35,   -0.12,   -0.09,   -0.41,    2.92,    4.86,    2.51,    2.15,    0.46,   -0.77,    0.68,   -0.98,    0.85,   -1.38
198310,    0.41,   -1.22,   -2.96,   -5.98,   -9.72,    0.86,    0.06,    0.35,   -3.26,   -2.43,   -3.64,   -5.84,   -6.15,   -7.78,  -11.43
198311,    0.66,    2.92,    3.09,    5.52,    5.23,    1.23,    0.25,    2.13,    3.96,    2.33,    4.15,    4.33,    6.57,    5.77,    4.79
198312,   -0.54,   -0.68,   -1.31,   -1.05,   -2.76,   -2.21,    0.64,   -1.49,    0.29,   -1.05,   -1.68,   -1.08,   -1.02,   -1.25,   -4.23
198401,   -0.69,   -1.00,   -0.03,   -3.14,   -2.21,    1.33,   -2.52,   -0.95,   -1.05,   -1.14,    1.42,   -2.16,   -4.00,   -3.21,   -1.31
198402,   -3.61,   -3.80,   -5.02,   -3.83,   -5.39,   -3.42,   -3.84,   -2.99,   -4.78,   -4.82,   -5.30,   -2.25,   -5.58,   -5.18,   -5.55
198403,    1.02,    2.05,    1.38,    2.96,   -0.65,    1.22,    0.71,    2.37,    1.71,    1.11,    1.71,    2.47,    3.43,   -0.40,   -0.83
198404,    0.96,    1.22,    0.00,   -0.75,   -1.08,    1.21,    0.66,    1.75,    0.55,    0.28,   -0.26,   -1.02,   -0.45,   -1.58,   -0.66
198405,   -3.29,   -5.22,   -6.09,   -6.34,   -7.35,   -2.73,   -3.75,   -4.44,   -6.13,   -6.36,   -5.77,   -6.63,   -6.04,   -7.59,   -7.09
198406,    2.37,    2.57,    2.24,    3.65,    2.57,    2.02,    2.76,    1.73,    3.54,    2.01,    2.49,    2.63,    4.73,    4.06,    1.07
198407,   -0.27,   -1.32,   -3.02,   -2.96,   -5.68,    0.78,   -1.02,   -0.57,   -2.21,   -2.41,   -3.70,   -3.43,   -2.27,   -4.36,   -7.14
198408,    7.80,   12.02,   12.41,   14.11,   13.61,    5.73,    9.70,   11.71,   12.44,   12.22,   12.70,   13.82,   14.50,   14.44,   12.88
198409,    2.30,   -0.50,   -0.13,   -0.29,   -4.28,    2.51,    2.16,   -0.02,   -1.18,   -0.49,    0.28,    0.43,   -1.24,   -5.42,   -2.95
198410,    1.43,    0.28,    0.06,   -0.50,   -3.32,    2.38,    0.75,    0.37,    0.18,    0.64,   -0.42,   -0.06,   -1.12,   -3.13,   -3.59
198411,    0.23,   -1.20,   -0.10,   -2.29,   -4.96,    1.25,   -0.49,   -1.17,   -1.24,    0.32,   -0.70,   -2.08,   -2.53,   -4.29,   -5.76
198412,    2.27,    2.76,    2.43,    2.92,    2.00,    2.44,    2.02,    2.86,    2.66,    3.09,    1.74,    2.79,    3.08,    3.68,    0.27
198501,    6.09,    7.86,    9.10,   11.95,   13.92,    4.26,    7.32,    6.97,    9.37,    8.49,    9.73,   11.28,   12.70,   12.58,   15.42
198502,    2.11,    1.94,    1.55,    1.36,    1.30,    2.79,    1.51,    1.45,    2.59,    1.23,    1.91,    2.20,    0.58,    0.63,    2.03
198503,    1.28,    0.77,   -1.26,   -1.75,   -3.85,    3.33,   -0.25,    1.04,    0.23,   -1.41,   -1.05,   -0.93,   -2.72,   -1.76,   -6.75
198504,    0.71,    0.75,   -0.35,   -1.74,   -4.27,    1.81,    0.11,    1.66,   -0.40,   -0.32,   -0.38,   -2.09,   -1.26,   -3.66,   -5.07
198505,    5.38,    6.72,    7.35,    5.21,    2.52,    5.64,    5.21,    6.76,    6.65,    7.23,    7.48,    5.68,    4.59,    4.14,    0.46
198506,    2.10,    2.25,    1.79,    1.39,    0.71,    3.22,    1.08,    2.37,    2.15,    1.87,    1.71,    1.96,    0.68,    1.06,    0.29
198507,   -0.15,   -0.87,   -0.36,    0.58,    1.66,   -2.31,    1.22,   -1.34,   -0.33,   -1.50,    1.12,   -0.30,    1.57,    1.82,    1.46
198508,    0.00,   -0.41,   -0.38,   -0.53,   -2.79,   -0.33,    0.29,   -0.81,    0.03,   -1.03,    0.25,   -0.25,   -0.71,   -2.79,   -2.79
198509,   -3.05,   -3.80,   -3.80,   -4.23,   -7.96,   -3.40,   -2.72,   -3.65,   -4.01,   -3.44,   -4.27,   -4.55,   -3.79,   -7.29,   -8.74
198510,    4.96,    5.01,    4.42,    4.01,    3.56,    4.53,    5.62,    5.42,    4.64,    4.41,    4.42,    4.45,    3.38,    4.37,    2.39
198511,    7.29,    6.38,    7.80,    7.35,    5.76,    7.75,    6.82,    5.15,    8.08,    8.31,    7.03,    6.99,    7.73,    6.33,    5.10
198512,    5.50,    3.96,    4.81,    3.47,    3.28,    6.16,    4.70,    4.52,    3.30,    4.88,    4.69,    2.32,    4.88,    2.54,    4.22
198601,    1.31,    0.41,    2.17,    1.27,    0.89,    1.38,    1.23,    0.63,    0.18,    1.88,    2.50,    1.74,    0.76,    0.32,    1.72
198602,    8.81,    7.05,    7.79,    7.27,    5.75,    8.55,    9.02,    5.96,    8.72,    8.25,    7.23,    6.36,    8.37,    6.77,    4.30
198603,    6.24,    4.76,    5.76,    6.44,    3.21,    5.71,    6.70,    3.75,    6.17,    6.20,    5.25,    7.80,    4.84,    3.28,    3.12
198604,   -0.62,   -1.70,   -0.01,   -1.22,    0.72,   -1.41,   -0.03,   -1.38,   -2.01,    0.56,   -0.76,   -1.28,   -1.14,    1.08,    0.21
198605,    3.72,    5.86,    6.03,    6.58,    3.67,    2.84,    4.68,    6.55,    4.92,    6.50,    5.56,    7.01,    5.90,    3.67,    3.67
198606,    2.39,    1.95,    1.25,    0.72,   -0.37,    1.54,    3.19,    1.72,    2.22,    0.66,    1.95,   -0.84,    2.78,    0.41,   -1.40
198607,   -2.73,   -5.92,   -6.93,   -7.45,  -11.64,   -0.39,   -4.23,   -5.61,   -6.26,   -6.58,   -7.45,   -6.90,   -8.28,  -11.38,  -11.96
198608,    7.94,    6.67,    6.42,    5.09,    3.81,    8.17,    7.71,    7.00,    6.29,    6.81,    5.95,    4.33,    6.00,    5.30,    1.54
198609,   -8.08,   -8.47,   -8.19,   -8.20,   -7.21,   -7.86,   -8.39,   -7.32,   -9.63,   -8.27,   -8.07,   -8.80,   -7.57,   -7.39,   -6.93
198610,    3.46,    6.49,    6.03,    6.35,    3.79,    1.19,    5.26,    6.37,    6.63,    6.42,    5.47,    6.79,    5.79,    5.88,    1.04
198611,    2.56,    1.59,    1.34,    1.31,   -1.69,    2.26,    2.72,    1.78,    1.40,    1.91,    0.58,    2.25,    0.22,   -0.28,   -3.63
198612,   -2.53,   -2.26,   -2.79,   -3.06,   -4.90,   -2.74,   -2.41,   -1.71,   -2.78,   -2.68,   -2.93,   -3.51,   -2.59,   -4.64,   -5.31
198701,   11.20,   13.67,   13.03,   15.27,   12.03,    9.25,   12.72,   13.78,   13.44,   12.08,   14.84,   14.90,   15.64,   12.82,   10.67
198702,    2.22,    4.95,    5.93,    7.71,    8.05,   -0.18,    4.37,    4.68,    5.30,    5.32,    6.83,    7.34,    8.28,    8.74,    7.17
198703,    1.28,    1.63,    4.18,    2.72,    1.90,   -1.39,    3.30,    1.97,    1.19,    4.76,    3.47,    3.67,    1.76,    2.33,    1.43
198704,   -3.21,   -0.50,   -2.29,   -1.62,   -0.84,   -4.35,   -2.19,    0.04,   -1.49,   -2.42,   -2.05,   -0.72,   -2.68,   -2.18,    0.35
198705,    0.14,    0.77,    0.43,    0.86,    0.61,   -0.38,    0.41,    0.70,    0.85,   -0.38,    1.47,    0.70,    1.05,    1.41,   -0.32
198706,    4.74,    6.55,    4.82,    3.08,   -0.20,    5.80,    4.30,    7.38,    5.84,    4.89,    4.71,    3.84,    1.68,    1.18,   -2.26
198707,    2.57,    4.89,    5.15,    5.28,    4.51,    1.37,    3.39,    4.15,    5.59,    5.51,    4.61,    4.10,    6.89,    4.53,    4.47
198708,    4.77,    4.37,    3.30,    3.19,    2.50,    4.86,    4.66,    4.80,    3.94,    4.72,    1.24,    3.52,    2.83,    3.73,    0.95
198709,   -3.25,   -1.79,   -1.58,   -1.73,   -1.00,   -4.18,   -2.47,   -1.77,   -1.81,   -2.22,   -0.75,   -2.57,   -0.65,   -0.53,   -1.64
198710,  -16.36,  -21.46,  -24.49,  -29.69,  -30.85,  -13.98,  -17.53,  -21.30,  -21.63,  -24.37,  -24.60,  -30.12,  -29.20,  -31.37,  -30.25
198711,   -4.87,   -7.62,   -6.92,   -9.36,   -9.30,   -2.26,   -6.48,   -6.90,   -8.43,   -6.78,   -7.06,   -9.88,   -8.56,   -9.45,   -9.05
198712,    3.18,    6.30,    8.77,    8.32,   10.70,    2.55,    3.59,    5.50,    7.40,    7.36,   10.21,    7.57,    9.37,   11.08,   10.17
198801,    7.73,    4.75,    3.76,    3.23,    1.41,    8.31,    7.35,    6.24,    3.60,    4.53,    3.16,    3.56,    2.77,    0.84,    2.33
198802,    1.26,    5.16,    5.35,    8.92,    9.35,    0.20,    2.27,    5.23,    5.05,    4.90,    5.92,    8.48,    9.50,    9.64,    8.94
198803,   -2.64,   -2.16,   -2.61,   -0.77,    3.16,   -2.13,   -3.00,   -2.70,   -1.54,   -2.98,   -2.10,   -1.62,    0.55,    3.61,    2.65
198804,   -0.52,    1.21,    2.06,    0.46,    1.20,   -0.03,   -0.86,    1.17,    1.26,    1.93,    2.28,   -0.16,    1.29,    1.58,    0.69
198805,    1.53,    1.15,   -1.06,   -1.09,   -3.15,    2.37,    1.11,    0.69,    1.41,   -1.43,   -0.50,   -1.84,    0.13,   -3.04,   -3.32
198806,    3.39,    5.20,    6.06,    7.47,    5.76,    3.06,    3.57,    5.56,    4.86,    6.58,    5.38,    6.11,    9.62,    6.37,    4.69
198807,   -0.08,   -0.31,   -0.94,   -2.41,   -1.92,   -0.40,    0.08,   -0.65,   -0.03,   -0.98,   -0.89,   -2.61,   -2.15,   -2.73,   -0.47
198808,   -1.11,   -2.79,   -3.21,   -4.14,   -3.22,   -0.36,   -1.60,   -2.81,   -2.77,   -2.52,   -3.95,   -3.79,   -4.62,   -3.33,   -3.00
198809,    4.13,    3.81,    4.78,    3.73,    1.72,    3.33,    4.59,    4.72,    2.88,    4.24,    5.30,    3.64,    3.85,    2.49,    0.01
198810,    3.60,    2.10,    1.11,    0.04,   -1.41,    1.80,    4.66,    1.35,    3.41,    1.55,    0.44,    0.22,   -0.19,   -0.39,   -3.39
198811,   -1.23,   -1.23,   -2.00,   -2.55,   -2.92,   -0.90,   -1.45,   -0.96,   -1.71,   -2.31,   -1.57,   -2.44,   -2.72,   -4.86,   -0.50
198812,    1.37,    1.80,    2.19,    3.52,    3.78,    1.28,    1.42,    1.79,    1.82,    2.06,    2.36,    3.76,    3.22,    5.29,    1.27
198901,    5.68,    7.26,    7.35,    6.52,    5.54,    3.80,    6.69,    7.15,    7.36,    6.80,    7.97,    7.24,    5.68,    5.48,    5.62
198902,   -2.04,   -2.53,   -1.57,    1.14,    0.13,   -1.61,   -2.27,   -2.52,   -2.56,   -0.90,   -2.41,    1.41,    0.80,    0.20,    0.00
198903,    2.54,    2.61,    2.02,    1.40,    1.03,    2.69,    2.46,    1.63,    3.61,    1.59,    2.58,    1.29,    1.55,    0.87,    1.21
198904,    4.49,    5.80,    4.80,    5.25,    3.72,    4.27,    4.61,    5.63,    6.01,    4.84,    4.74,    4.70,    6.08,    5.26,    1.37
198905,    3.31,    4.38,    4.73,    4.39,    3.98,    4.61,    2.60,    4.44,    4.32,    5.11,    4.32,    3.35,    6.05,    5.20,    1.81
198906,    0.69,   -0.48,   -1.12,   -1.89,   -2.06,    1.71,   -0.06,    0.08,   -1.25,   -0.91,   -1.45,   -1.50,   -2.41,   -1.98,   -2.23
198907,    5.59,    9.79,   10.32,    6.40,    2.73,    5.33,    5.71,    9.23,   10.29,   11.19,    8.98,    6.55,    6.24,    4.30,   -0.15
198908,    2.68,    1.96,    1.63,    3.09,    1.55,    1.32,    3.49,    1.81,    2.18,    1.28,    2.11,    3.00,    3.17,    2.59,   -0.07
198909,   -0.53,    0.45,   -0.40,   -0.14,    0.25,   -0.95,   -0.28,    0.28,    0.65,   -0.69,    0.04,    0.04,   -0.33,    0.08,    0.53
