This file was created by CMPT_ME_BEME_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for the intersections of  2
ME portfolios and  3 CF/P portfolios.   

The portfolios are constructed at the end of Jun.  ME is market cap at the end
of Jun.  CF/P is cashflow (earnings before extraordinary plus deferred tax income statement plus common equitys
 share of depreciation) at the last fiscal year end of the prior calendar year divided by ME at the end of December of the prior year.  Firms with negative or zero
CF/P are not included in any portfolio.
201401      820.28      856.78      641.24    18857.64    27042.25    20550.88
201402      797.06      813.92      614.83    18349.83    26057.94    19547.57
201403      823.39      847.88      648.16    19176.54    27125.75    20475.76
201404      817.81      860.12      658.87    18754.91    27590.59    20983.68
201405      784.05      830.26      653.83    18549.29    27868.21    21328.98
201406      781.90      834.84      655.90    19021.70    28384.79    21599.55
201407      831.00      812.59      706.80    16670.15    26194.38    26527.86
201408      780.57      767.02      657.48    16414.90    25818.14    26135.08
201409      815.53      801.15      689.12    17192.66    26845.48    27001.76
201410      779.61      762.91      648.57    16942.89    26595.06    26249.30
201411      835.17      813.72      681.66    17426.37    27525.13    26281.44
201412      836.43      809.25      683.86    17930.09    28526.97    26470.74
201501      855.32      830.10      696.25    17868.68    28320.36    26575.34
201502      807.57      792.70      673.04    17694.44    27401.20    25474.34
201503      867.90      840.74      709.84    18714.58    29187.63    26583.71
201504      886.60      857.95      720.42    18677.70    28675.44    26087.07
201505      865.24      841.79      709.92    18631.04    28889.33    26753.03
201506      882.94      856.72      706.47    19033.58    29251.20    26834.55
201507      791.44      797.18      687.39    18201.01    27276.81    22945.41
201508      782.18      778.05      644.41    19012.41    27878.18    22439.96
201509      731.95      744.64      619.61    17880.57    26055.72    21184.95
201510      697.84      723.54      570.35    17395.43    25423.66    20561.13
201511      742.65      756.00      617.84    18783.13    27492.08    22188.98
201512      778.81      781.04      625.22    19012.11    27495.17    22121.93
201601      738.80      742.74      580.75    18805.43    27030.67    21186.68
201602      674.80      699.51      542.48    17588.19    25791.85    20235.42
201603      680.79      712.01      553.08    17440.23    25927.03    20250.13
201604      726.56      764.71      599.97    18529.31    27747.08    21906.51
201605      737.32      781.52      616.76    18755.96    27700.53    22217.36
201606      749.81      792.33      620.07    19154.31    28130.04    22469.70
201607      721.36      719.48      594.75    24776.49    20266.96    26962.87
201608      763.84      752.55      636.17    25799.48    21047.25    27838.76
201609      773.90      772.10      640.11    25858.51    21006.36    28248.66
201610      789.36      774.83      641.96    25884.48    20927.33    28458.05
201611      748.74      755.61      610.00    25372.96    20593.43    28290.40
201612      828.07      860.25      691.40    25594.54    22135.12    29930.32
201701      847.53      904.41      710.80    25930.93    22473.20    30919.56
201702      846.79      895.31      703.48    26907.24    22671.81    31314.78
201703      855.81      896.02      706.29    27895.54    23611.06    32586.78
201704      859.82      895.40      696.60    28248.99    23486.13    32437.06
201705      875.24      907.35      711.20    28885.16    23759.72    32314.64
201706      871.04      881.20      687.83    29780.07    23875.44    32531.82
201707      904.53      826.20      727.36    24892.39    28845.11    26324.35
201708      910.61      831.25      739.30    25677.46    29137.27    26928.54
201709      896.57      806.86      722.62    25715.68    29015.19    27328.58
201710      962.83      869.02      763.81    26120.30    30047.93    27532.66
201711      978.26      877.19      769.63    27003.28    30757.83    28211.79
201712      997.55      904.40      813.68    27561.16    31975.91    29251.81
201801      988.62      901.96      818.78    27698.22    32428.44    29494.38
201802     1012.20      914.14      838.48    29928.70    34182.75    30397.61
201803      975.64      875.45      799.38    29081.44    32873.20    29511.20
201804     1002.38      882.40      806.50    28649.08    31820.58    28807.41
201805     1017.09      895.50      804.46    29198.27    31621.70    28440.62
201806     1078.47      955.17      844.23    30222.99    31861.21    29125.83
201807      986.75     1059.58      934.77    35388.28    30113.76    21737.08
201808     1008.30     1083.36      949.90    36612.93    31267.47    22467.48
201809     1055.63     1107.65      965.27    38147.91    32338.05    22702.83
201810     1036.69     1076.71      935.02    38612.33    32411.72    22639.11
201811      915.23      977.46      841.28    34902.21    30671.29    21763.69
201812      931.91      996.80      841.81    35957.04    30725.34    22108.71
201901      815.72      878.04      737.47    32977.76    27826.48    19579.87
201902      902.84      959.56      828.16    35677.79    30197.80    21414.50
201903      959.64     1004.60      850.29    36948.26    30980.20    21906.80
201904      933.74      973.20      821.84    38313.50    31143.22    21910.59
201905      971.87     1014.30      858.34    40202.40    32489.49    22621.23
201906      894.89      934.00      766.89    37833.11    29951.29    20955.54
201907      939.06      901.22      833.03    39993.80    26776.87    23706.12
201908      948.84      905.59      825.14    40607.45    27149.77    24069.47
201909      904.22      849.90      757.91    40243.25    26591.26    22593.64
201910      913.73      897.17      796.81    40537.16    27273.10    23658.54
201911      926.38      917.73      815.20    41497.68    27624.94    24116.52
201912      951.61      945.09      846.99    43149.90    28564.65    24874.41
202001      980.90      975.66      876.58    44565.37    29114.28    25736.29
202002      954.86      927.90      805.25    45727.90    28438.65    24537.01
202003      872.96      837.14      708.09    42450.30    26009.11    21638.34
202004      715.14      646.90      484.81    38667.34    22243.96    16393.61
202005      813.83      723.38      591.47    44135.51    24760.31    18815.61
202006      871.38      738.08      636.98    46783.71    25609.25    19618.46


  Value Weight Average of CF/P when portfolio is formed
             Small                 Big         
        Low     2    High    Low     2    High 
  1951 0.1144 0.1998 0.3339 0.1207 0.2109 0.3199
  1952 0.1091 0.1791 0.2798 0.1099 0.1734 0.2598
  1953 0.1065 0.1603 0.2793 0.1006 0.1569 0.2479
  1954 0.1052 0.1826 0.3217 0.1037 0.1756 0.3063
  1955 0.0726 0.1315 0.2040 0.0792 0.1248 0.1903
  1956 0.0831 0.1354 0.2110 0.0823 0.1257 0.1847
  1957 0.0968 0.1452 0.2126 0.0864 0.1371 0.2159
  1958 0.1158 0.1737 0.2864 0.0947 0.1590 0.2903
  1959 0.0606 0.1100 0.1881 0.0644 0.1083 0.1698
  1960 0.0694 0.1129 0.1909 0.0598 0.1121 0.1810
  1961 0.0625 0.1132 0.2086 0.0557 0.1116 0.2067
  1962 0.0488 0.0932 0.1942 0.0453 0.0849 0.1466
  1963 0.0582 0.1094 0.2147 0.0626 0.1056 0.1814
  1964 0.0537 0.1067 0.1998 0.0592 0.0980 0.1644
  1965 0.0540 0.1057 0.1876 0.0630 0.0969 0.1622
  1966 0.0547 0.0964 0.1654 0.0531 0.0943 0.1478
  1967 0.0632 0.1220 0.1967 0.0632 0.1181 0.1913
  1968 0.0426 0.0917 0.1429 0.0458 0.0918 0.1300
  1969 0.0379 0.0788 0.1227 0.0456 0.0809 0.1178
  1970 0.0497 0.1068 0.1783 0.0491 0.1137 0.1644
  1971 0.0582 0.1073 0.1683 0.0557 0.1069 0.1509
  1972 0.0496 0.0993 0.1589 0.0455 0.0971 0.1470
  1973 0.0519 0.1082 0.1784 0.0435 0.1112 0.1614
  1974 0.0929 0.1854 0.3330 0.0723 0.1853 0.2917
  1975 0.1432 0.2634 0.5014 0.1161 0.2598 0.4168
  1976 0.0977 0.1829 0.3181 0.0862 0.1804 0.2633
  1977 0.0956 0.1632 0.2657 0.0903 0.1631 0.2278
  1978 0.1047 0.1732 0.2749 0.1084 0.1774 0.2556
  1979 0.1120 0.1936 0.3097 0.1170 0.1963 0.2810
  1980 0.0970 0.1900 0.2943 0.1136 0.1901 0.2797
  1981 0.0702 0.1673 0.2626 0.0865 0.1665 0.2580
  1982 0.0830 0.1804 0.2871 0.0998 0.1796 0.2796
