This file was created by CMPT_ME_BEME_OP_INV_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and INV.

The portfolios are constructed at the end of June.  INV is the change
in total assets from the fiscal year ending in year t-2 to the fiscal year ending in t-1,
divided by t-2 total assets.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
               Small                 Big         
        LoINV     2   HiINV  LoINV     2   HiINV 
199009   0.1158   0.2507   0.1986   0.2761   0.3505   0.3495
199010   0.1244   0.2496   0.2070   0.2765   0.3489   0.3517
199011   0.1222   0.2533   0.1909   0.2759   0.3508   0.3537
199012   0.1247   0.2517   0.2101   0.2755   0.3494   0.3509
199101   0.1340   0.2540   0.2234   0.2768   0.3500   0.3490
199102   0.1265   0.2554   0.2316   0.2779   0.3508   0.3506
199103   0.1168   0.2555   0.2270   0.2762   0.3531   0.3517
199104   0.1085   0.2565   0.2307   0.2766   0.3542   0.3527
199105   0.1088   0.2613   0.2295   0.2768   0.3545   0.3531
199106   0.1101   0.2640   0.2288   0.2779   0.3552   0.3527
199107   0.0854   0.2211   0.1955   0.3372   0.2857   0.3930
199108   0.0860   0.2219   0.1992   0.3372   0.2860   0.3959
199109   0.0868   0.2201   0.1935   0.3388   0.2857   0.3975
199110   0.0861   0.2138   0.1793   0.3361   0.2849   0.3958
199111   0.0813   0.2037   0.1660   0.3372   0.2849   0.3953
199112   0.0756   0.2112   0.1603   0.3413   0.2840   0.3994
199201   0.0725   0.2062   0.1645   0.3413   0.2848   0.4031
199202   0.0601   0.2037   0.1595   0.3397   0.2851   0.4003
199203   0.0709   0.1986   0.1704   0.3443   0.2840   0.4000
199204   0.0701   0.2104   0.1752   0.3421   0.2829   0.3997
199205   0.0849   0.2225   0.1851   0.3387   0.2822   0.3998
199206   0.0931   0.2231   0.1855   0.3385   0.2813   0.4011
199207   0.0936   0.1397   0.2185   0.2505   0.3110   0.3586
199208   0.0983   0.1535   0.2359   0.2506   0.3124   0.3585
199209   0.1097   0.1579   0.2270   0.2511   0.3146   0.3593
199210   0.1211   0.1519   0.2257   0.2508   0.3136   0.3566
199211   0.1435   0.1522   0.2293   0.2516   0.3159   0.3570
199212   0.1374   0.1451   0.2167   0.2533   0.3168   0.3569
199301   0.1329   0.1534   0.2222   0.2510   0.3177   0.3549
199302   0.1374   0.1591   0.2768   0.2469   0.3141   0.3536
199303   0.1436   0.1560   0.2770   0.2447   0.3096   0.3521
199304   0.1524   0.1604   0.2822   0.2457   0.3103   0.3503
199305   0.1524   0.1661   0.2711   0.2435   0.3068   0.3495
199306   0.1486   0.1680   0.2612   0.2419   0.3076   0.3499
199307   0.1370   0.3476   0.2194   0.2739   0.3169   0.3318
199308   0.1541   0.3456   0.2205   0.2731   0.3146   0.3281
199309   0.0292   0.3438   0.2197   0.2727   0.3135   0.3278
199310   0.0924   0.3518   0.2204   0.2742   0.3137   0.3284
199311   0.1038   0.3502   0.2170   0.2721   0.3161   0.3285
199312   0.0725   0.3645   0.2227   0.2735   0.3169   0.3308
199401   0.0886   0.3659   0.2234   0.2756   0.3179   0.3303
199402   0.1214   0.3532   0.2254   0.2748   0.3158   0.3297
199403   0.1300   0.3593   0.2295   0.2760   0.3179   0.3292
199404   0.1303   0.3578   0.2324   0.2765   0.3183   0.3289
199405   0.1251   0.3599   0.2361   0.2762   0.3192   0.3291
199406   0.1317   0.3620   0.2367   0.2772   0.3193   0.3306
199407  -0.2296   0.2889   0.2503   0.3194   0.3998   0.3475
199408  -0.2291   0.2883   0.2481   0.3184   0.4000   0.3466
199409  -0.2375   0.2841   0.2511   0.3180   0.4027   0.3483
199410  -0.3068   0.2861   0.2522   0.3175   0.4044   0.3485
199411  -0.3943   0.2868   0.2580   0.3174   0.4056   0.3484
199412  -0.4372   0.2892   0.2583   0.3185   0.4064   0.3485
199501  -0.5600   0.2907   0.2620   0.3188   0.4056   0.3475
199502  -0.5492   0.2911   0.2638   0.3205   0.4070   0.3467
199503  -0.5585   0.2925   0.2652   0.3189   0.4071   0.3479
199504  -0.5770   0.2911   0.2663   0.3179   0.4063   0.3492
199505  -0.4953   0.2899   0.2650   0.3169   0.4078   0.3504
199506  -0.5246   0.2869   0.2644   0.3170   0.4091   0.3517
199507   0.0307   0.4722   0.2768   0.3528   0.3821   0.4362
199508   0.0279   0.4779   0.2803   0.3536   0.3821   0.4327
199509   0.0208   0.4576   0.2798   0.3547   0.3824   0.4362
199510   0.0211   0.4973   0.2851   0.3551   0.3840   0.4366
199511   0.0404   0.4928   0.3087   0.3555   0.3860   0.4361
199512   0.0408   0.5435   0.3116   0.3566   0.3842   0.4367
199601   0.0311   0.5738   0.3126   0.3568   0.3805   0.4349
199602  -0.0118   0.4969   0.2423   0.3543   0.3815   0.4364
199603  -0.0068   0.5216   0.2439   0.3546   0.3822   0.4396
199604  -0.0102   0.5512   0.2510   0.3563   0.3774   0.4417
199605  -0.0231   0.5675   0.2496   0.3561   0.3786   0.4426
199606  -0.0221   0.6012   0.2514   0.3572   0.3827   0.4434
199607   0.0435   0.2849   1.7222   0.4764   0.4095   0.3496
199608   0.0713   0.2858   1.8394   0.4793   0.4092   0.3530
199609   0.0756   0.2869   2.0291   0.4760   0.4089   0.3534
199610   0.0965   0.2887   2.1666   0.4760   0.4075   0.3569
199611   0.1288   0.2915   2.0904   0.4723   0.4070   0.3583
199612   0.1321   0.2917   2.2502   0.4757   0.4076   0.3624
199701   0.1352   0.2915   2.0671   0.4767   0.4085   0.3631
199702   0.1210   0.2895   2.1190   0.4742   0.4110   0.3654
199703   0.1271   0.2882   2.1578   0.4757   0.4119   0.3638
199704   0.1484   0.2932   1.8419   0.4693   0.4099   0.3636
199705   0.1648   0.2958   1.5191   0.4697   0.4122   0.3668
199706   0.1575   0.2936   1.2060   0.4712   0.4128   0.3666
199707   0.2753   0.3393   0.3060   0.4176   0.4146   0.3703
199708   0.0736   0.3383   0.3040   0.4155   0.4135   0.3732
199709   0.0662   0.3453   0.3031   0.4147   0.4134   0.3731
199710   0.0514   0.3515   0.2783   0.4147   0.4126   0.3703
199711   0.0514   0.3538   0.2863   0.4169   0.4167   0.3694
199712   0.0696   0.3378   0.2914   0.4214   0.4192   0.3717
199801   0.0914   0.3415   0.2993   0.4201   0.4191   0.3687
199802   0.0910   0.3427   0.3095   0.4193   0.4201   0.3719
199803   0.0981   0.3343   0.3141   0.4171   0.4167   0.3717
199804   0.1008   0.3275   0.3316   0.4178   0.4173   0.3698
199805   0.0947   0.3237   0.3290   0.4125   0.4147   0.3693
199806   0.0901   0.3236   0.3224   0.4153   0.4148   0.3703
199807   0.1883   0.3859   0.1699   0.9027   0.3913   0.4031
199808   0.1739   0.4393   0.1661   0.8936   0.3920   0.4067
199809   0.2979   0.4527   0.1745   0.7947   0.3938   0.4124
199810   0.3570   0.4368   0.1692   0.8505   0.3896   0.4204
199811   0.3345   0.4793   0.1641   0.8959   0.3916   0.4163
199812   0.2698   0.4835   0.1469   0.8969   0.3920   0.4182
199901   0.2486   0.5215   0.1464   0.9725   0.3908   0.4201
199902  -0.0196   0.5315   0.1055   0.9608   0.3900   0.4253
199903   0.0214   0.5467   0.1024   0.8963   0.3896   0.4195
199904  -0.1535   0.5518   0.0786   0.8399   0.3868   0.4137
199905  -0.1874   0.2616   0.0678   0.8662   0.3878   0.4070
199906  -0.0447   0.2616   0.0762   0.9601   0.3886   0.4105
199907  -0.0357   0.2917   0.0123   0.4033   0.4321   0.3429
199908  -0.0260   0.2950   0.1106   0.3986   0.4313   0.3460
199909  -0.0250   0.2925   0.1123   0.3975   0.4320   0.3456
199910  -0.0560   0.2972   0.1110   0.3991   0.4303   0.3406
199911  -0.0697   0.2928   0.1068   0.3926   0.4285   0.3370
199912  -0.1379   0.2888   0.0377   0.3958   0.4276   0.3321
200001  -0.1945   0.2791   0.0272   0.3888   0.4205   0.3274
200002  -0.2588   0.2750   0.0795   0.3798   0.4239   0.3108
200003  -0.4034   0.2296   0.0401   0.3501   0.4193   0.2975
200004  -0.3580   0.2597   0.0757   0.3613   0.4167   0.3217
200005  -0.1920   0.2697   0.1364   0.3688   0.4206   0.3227
200006  -0.1309   0.2716   0.0919   0.3761   0.4225   0.3243
200007   1.7765   0.3093  -0.0172   0.4452   0.4243   0.1392
200008   2.0031   0.3144   0.0292   0.4420   0.4222   0.1273
200009   1.6802   0.3114   0.0220   0.4317   0.4197   0.1496
200010   1.4108   0.3135   0.0523   0.4287   0.4228   0.1391
200011  -0.6032   0.3146   0.0927   0.4371   0.4291   0.1291
200012  -0.3674   0.3211   0.1549   0.4511   0.4365   0.1393
200101  -0.2548   0.3215   0.1963   0.4482   0.4353   0.1493
200102  -0.3729   0.3246   0.1699   0.4456   0.4313   0.1222
200103  -0.3100   0.3307   0.1981   0.4502   0.4357   0.1463
200104  -0.1898   0.3299   0.2098   0.4551   0.4352   0.1379
200105  -0.2412   0.3361   0.2131   0.4499   0.4322   0.3211
200106  -0.2454   0.3353   0.2035   0.4507   0.4323   0.3233
200107   0.0428   0.2753   0.0933   0.4361   0.5980   0.3332
200108   0.0750   0.2829   0.1175   0.4388   0.6038   0.3381
200109   0.0996   0.2860   0.1273   0.4472   0.6149   0.3404
200110   0.1204   0.2882   0.1366   0.4555   0.6288   0.3487
200111   0.1092   0.2909   0.1263   0.4564   0.6380   0.3437
200112   0.1034   0.2866   0.1265   0.4538   0.6327   0.3397
200201   0.1040   0.2846   0.1277   0.4537   0.6223   0.3408
200202   0.1121   0.2873   0.1400   0.4607   0.6557   0.3485
200203   0.1274   0.2915   0.1636   0.4610   0.6720   0.3529
200204   0.1275   0.2894   0.1699   0.4590   0.6782   0.3506
200205   0.1411   0.2941   0.1911   0.4641   0.6952   0.3533
200206   0.1547   0.2964   0.2004   0.4651   0.6793   0.3557
200207  -0.0028   0.3238   0.1953   0.3350   0.5129   0.4110
200208   0.0118   0.3299   0.1989   0.3402   0.5200   0.4108
200209   0.0266   0.3338   0.2030   0.3439   0.5189   0.4101
200210   0.0485   0.3369   0.2051   0.3528   0.5386   0.4123
200211   0.0271   0.3279   0.2175   0.3499   0.5189   0.4070
200212  -0.0038   0.3223   0.2047   0.3385   0.5187   0.4074
200301   0.0200   0.3335   0.2144   0.3487   0.5363   0.4138
200302   0.0228   0.3359   0.2131   0.3471   0.5347   0.4159
200303   0.0234   0.3391   0.2102   0.3477   0.5311   0.4147
200304   0.0232   0.3422   0.2097   0.3544   0.5404   0.4173
200305   0.0090   0.3511   0.2033   0.3499   0.5251   0.4124
200306  -0.0177   0.3380   0.1886   0.3453   0.5233   0.4128
200307   1.5224   0.3485   0.2773   0.3618   0.4252   0.3993
200308   1.6554   0.3409   0.2712   0.3431   0.4198   0.3930
200309   1.4987   0.3341   0.2724   0.3431   0.4192   0.3903
200310   1.6376   0.3368   0.2779   0.3329   0.4235   0.3940
200311   1.5996   0.3379   0.2766   0.3198   0.4197   0.3912
200312   1.5725   0.3376   0.2850   0.3206   0.4205   0.3956
200401   1.5298   0.3378   0.2824   0.3219   0.4164   0.3921
200402   1.3045   0.3338   0.2803   0.3150   0.4120   0.3913
200403   1.3240   0.3300   0.2798   0.3225   0.4185   0.3921
200404   1.4465   0.3347   0.2874   0.3185   0.4204   0.3925
200405   2.1978   0.3397   0.2946   0.3209   0.4263   0.3958
200406   2.0077   0.3378   0.2900   0.3109   0.4274   0.3936
200407  -0.1421   0.2388   0.5449   0.2882   0.3668   0.3168
200408  -0.1117   0.2455   0.5585   0.2929   0.3658   0.3188
200409  -0.0434   0.2476   0.5764   0.2971   0.3677   0.3191
200410  -0.0395   0.2476   0.5645   0.2922   0.3659   0.3180
200411  -0.0504   0.2467   0.5471   0.2880   0.3642   0.3185
200412  -0.0592   0.2455   0.5838   0.2868   0.3632   0.3195
200501  -0.0792   0.2451   0.6111   0.2883   0.3637   0.3200
200502  -0.0432   0.2469   0.6273   0.2924   0.3650   0.3227
200503  -0.0407   0.2475   0.6408   0.2915   0.3646   0.3232
200504  -0.0280   0.2515   0.5969   0.2917   0.3651   0.3243
200505  -0.0199   0.2536   0.5978   0.2956   0.3654   0.3226
200506  -0.0203   0.2536   0.5867   0.2923   0.3638   0.3224
200507   0.0024   0.2745   0.2204   0.3317   0.3744   0.3262
200508  -0.0276   0.2737   0.2169   0.3301   0.3718   0.3255
200509   0.0285   0.2732   0.2161   0.3283   0.3720   0.3246
200510   0.0319   0.2719   0.2222   0.3309   0.3645   0.3248
200511   0.1507   0.2717   0.2268   0.3280   0.3633   0.3229
200512   0.1529   0.2742   0.2323   0.3271   0.3638   0.3212
200601   0.1499   0.2730   0.2357   0.3273   0.3626   0.3229
200602   0.1374   0.2705   0.2351   0.3251   0.3624   0.3243
200603   0.1397   0.2696   0.2336   0.3255   0.3613   0.3251
200604   0.1549   0.2697   0.2369   0.3242   0.3626   0.3242
200605   0.1703   0.2720   0.2467   0.3292   0.3628   0.3242
200606   0.1699   0.2755   0.2505   0.3337   0.3576   0.3241
200607  -0.0974   0.2591   0.3517   0.4533   0.3722   0.3381
200608  -0.0576   0.2602   0.3574   0.4495   0.3740   0.3369
200609  -0.0883   0.2592   0.3560   0.4591   0.3757   0.3353
200610  -0.0296   0.2615   0.3434   0.4548   0.3743   0.3337
200611  -0.0714   0.2619   0.3624   0.4498   0.3743   0.3353
200612  -0.0644   0.2634   0.3492   0.4394   0.3732   0.3377
200701  -0.0358   0.2630   0.3565   0.4474   0.3709   0.3371
200702  -0.0355   0.2579   0.3610   0.4439   0.3710   0.3362
200703  -0.0254   0.2579   0.3680   0.4573   0.3744   0.3349
200704  -0.0661   0.2578   0.3734   0.4579   0.3750   0.3340
200705  -0.1572   0.2575   0.3855   0.4510   0.3766   0.3367
200706  -0.1124   0.2579   0.3932   0.4635   0.3781   0.3378
200707   0.1814   0.2495   0.2195   0.4625   0.3867   0.3056
200708   0.1762   0.2498   0.2175   0.4653   0.3874   0.3061
200709   0.1735   0.2505   0.2148   0.4662   0.3840   0.3050
200710   0.1720   0.2494   0.2154   0.4614   0.3792   0.3054
200711   0.1617   0.2451   0.2178   0.4603   0.3779   0.3055
200712   0.1571   0.2484   0.2140   0.4585   0.3782   0.3057
200801   0.1490   0.2482   0.2223   0.4599   0.3801   0.3064
200802   0.1648   0.2505   0.2222   0.4568   0.3799   0.3062
200803   0.1691   0.2529   0.2227   0.4573   0.3837   0.3082
200804   0.1692   0.2536   0.2214   0.4554   0.3841   0.3073
200805   0.1836   0.2516   0.2237   0.4586   0.3842   0.3080
200806   0.1890   0.2520   0.2328   0.4655   0.3828   0.3101
200807   0.1256   0.7889   0.4155   0.3541   0.4689   0.3577
200808   0.1237   0.7871   0.4241   0.3523   0.4831   0.3545
200809   0.1418   0.7956   0.4220   0.3551   0.4835   0.3550
200810   0.1445   0.7333   0.3552   0.3614   0.4849   0.3533
200811   0.1538   0.6294   0.2805   0.3652   0.4632   0.3545
200812   0.1522   0.6416   0.3205   0.3638   0.4597   0.3550
200901   0.1526   0.6311   0.3269   0.3602   0.4675   0.3624
200902   0.1366   0.5730   0.2934   0.3648   0.4734   0.3658
200903   0.1367   0.5572   0.3106   0.3699   0.4727   0.3684
200904   0.1323   0.5572   0.3308   0.3729   0.4722   0.3655
200905   0.1264   0.6104   0.3399   0.3697   0.4879   0.3668
200906   0.1244   0.7124   0.3365   0.3684   0.4893   0.3698
200907   0.1568   0.2835   0.2016   0.7947   0.4027   0.3733
200908   0.2028   0.2736   0.2023   0.8721   0.4007   0.3712
200909   0.2219   0.2604   0.2027   0.8142   0.3980   0.3682
200910   0.2371   0.2650   0.1978   0.7769   0.3986   0.3693
200911   0.2491   0.2716   0.2030   0.7841   0.4057   0.3710
200912   0.2351   0.2680   0.1938   0.8646   0.4043   0.3734
201001   0.2705   0.2667   0.1849   0.9168   0.4032   0.3727
201002   0.2744   0.2659   0.1940   0.9907   0.3992   0.3726
201003   0.2918   0.2599   0.1933   1.0149   0.3991   0.3741
201004   0.2988   0.2551   0.2466   1.0116   0.3995   0.3711
201005   0.3052   0.2125   0.2500   1.0215   0.3985   0.3724
201006   0.3247   0.2341   0.2489   1.0088   0.3982   0.3734
201007   0.1459   0.2723   0.1545   0.2459   0.3407   0.3372
201008   0.1103   0.2695   0.1527   0.2459   0.3407   0.3383
201009   0.1071   0.2744   0.1548   0.2487   0.3424   0.3395
201010   0.1187   0.2743   0.1512   0.2480   0.3424   0.3399
201011   0.1188   0.2758   0.1524   0.2498   0.3431   0.3416
201012   0.1218   0.2816   0.1611   0.2482   0.3413   0.3414
201101   0.1137   0.2712   0.1566   0.2423   0.3381   0.3389
201102   0.1194   0.2718   0.1634   0.2386   0.3367   0.3357
201103   0.1261   0.2718   0.1666   0.2369   0.3376   0.3349
201104   0.1355   0.2736   0.1618   0.2390   0.3346   0.3393
201105   0.1320   0.2748   0.1645   0.2448   0.3358   0.3408
201106   0.1257   0.2845   0.1643   0.2486   0.3387   0.3448
201107   0.2204   0.3101   0.2108   1.8682   0.5549   0.3791
201108   0.2180   0.3104   0.2100   1.9315   0.5852   0.3798
201109   0.2354   0.3075   0.2154   1.8028   0.5560   0.3822
201110   0.2381   0.3048   0.2122   1.8357   0.5467   0.3838
201111   0.2259   0.3060   0.2102   1.8172   0.5627   0.3828
201112   0.2273   0.3013   0.2120   1.8718   0.5693   0.3814
201201   0.2230   0.3007   0.2106   1.6910   0.5858   0.3852
201202   0.2192   0.3098   0.2118   1.7322   0.5999   0.3886
201203   0.2060   0.3087   0.2160   1.7216   0.6082   0.3887
201204   0.2590   0.3088   0.2161   1.7785   0.6062   0.3889
201205   0.2543   0.3111   0.2217   1.7778   0.6201   0.3902
201206   0.2734   0.3172   0.2162   1.6853   0.6086   0.3920
201207   0.3608   0.2794   0.2735   0.2918   0.4861   0.3856
201208   0.3451   0.2773   0.2877   0.2927   0.4911   0.3845
201209   0.3417   0.2755   0.2956   0.2887   0.4868   0.3838
201210   0.3225   0.2742   0.2861   0.2850   0.4844   0.3821
201211   0.3360   0.2749   0.2912   0.2896   0.4834   0.3822
201212   0.3009   0.2752   0.2970   0.2890   0.4849   0.3794
201301   0.3060   0.2803   0.3049   0.2871   0.4756   0.3784
201302   0.3031   0.2823   0.3178   0.2864   0.4738   0.3759
201303   0.2904   0.2805   0.3225   0.2924   0.4760   0.3767
201304   0.2879   0.2826   0.3330   0.2983   0.4740   0.3763
201305   0.2936   0.2827   0.3340   0.2942   0.4746   0.3772
201306   0.3024   0.2877   0.3248   0.2886   0.4676   0.3750
201307   0.0593   0.2669   0.2371   0.3973   0.3958   0.4448
201308   0.0632   0.2673   0.2311   0.4005   0.3947   0.4378
201309   0.0685   0.2689   0.2332   0.4034   0.3979   0.4368
201310   0.0806   0.2650   0.2436   0.4087   0.3998   0.4305
201311   0.0986   0.2658   0.2494   0.4088   0.3992   0.4381
201312   0.0863   0.2649   0.2595   0.4084   0.3989   0.4479
201401   0.0782   0.2656   0.2674   0.4046   0.4020   0.4487
201402   0.0395   0.2579   0.2416   0.4022   0.4057   0.4382
201403   0.0394   0.2557   0.2291   0.4006   0.4093   0.4349
201404   0.0451   0.2583   0.2378   0.3994   0.4050   0.4453
201405   0.0536   0.2642   0.2579   0.4000   0.4039   0.4458
201406   0.0658   0.2626   0.2655   0.4050   0.4031   0.4464
201407   0.1325   0.2791   0.0741   0.3507   0.3812   0.3528
201408   0.1250   0.2759   0.0852   0.3510   0.3812   0.3550
201409   0.1209   0.2813   0.0925   0.3509   0.3811   0.3505
201410   0.1275   0.2840   0.0937   0.3545   0.3813   0.3500
201411   0.1362   0.2730   0.0945   0.3553   0.3813   0.3529
201412   0.1334   0.2740   0.0865   0.3573   0.3849   0.3535
201501   0.1622   0.2715   0.0743   0.3572   0.3825   0.3487
201502   0.1571   0.2699   0.0636   0.3610   0.3818   0.3503
201503   0.1543   0.2718   0.0720   0.3599   0.3845   0.3471
201504   0.1534   0.2714   0.0670   0.3597   0.3868   0.3440
201505   0.1114   0.2733   0.0780   0.3576   0.3861   0.3430
201506   0.1295   0.2686   0.0623   0.3579   0.3844   0.3405
201507   0.1575   0.2401   0.1602   0.5846   0.3961   0.4024
201508   0.1989   0.2381   0.1586   0.5870   0.3981   0.4023
201509   0.2164   0.2343   0.1613   0.5901   0.3986   0.4053
201510   0.2382   0.2319   0.1675   0.5890   0.3979   0.4071
201511   0.2359   0.2326   0.1717   0.5822   0.3962   0.4067
201512   0.2146   0.2262   0.1665   0.5809   0.3984   0.4024
201601   0.2200   0.2242   0.1641   0.5837   0.3989   0.4012
201602   0.2420   0.2310   0.1839   0.5930   0.3981   0.4031
201603   0.2518   0.2346   0.1892   0.5980   0.4011   0.4129
201604   0.2558   0.2334   0.1857   0.5984   0.4018   0.4165
201605   0.2425   0.2324   0.1885   0.5954   0.3954   0.4170
201606   0.2475   0.2312   0.1856   0.5962   0.3959   0.4095
201607   0.0147   0.3328   0.0971   0.4609   0.6418   0.4957
201608   0.0279   0.3436   0.0961   0.4641   0.6590   0.4947
201609  -0.0038   0.3101   0.1109   0.4598   0.6663   0.4916
201610  -0.0204   0.3086   0.1023   0.4471   0.6489   0.4934
201611   0.0080   0.3136   0.1174   0.4460   0.6549   0.4900
201612  -0.0075   0.3187   0.1317   0.4209   0.6311   0.5007
201701   0.0353   0.3174   0.1340   0.4243   0.6121   0.4939
201702   0.0243   0.3206   0.1293   0.4330   0.5932   0.4862
201703   0.0263   0.3210   0.1159   0.4524   0.5627   0.4841
201704   0.0241   0.2986   0.0991   0.4530   0.5420   0.4877
201705   0.0493   0.3023   0.1050   0.4571   0.5601   0.4876
201706   0.0739   0.3077   0.1016   0.4751   0.5561   0.4877
201707   0.0663   0.4417   0.1436   0.4472   0.4475   0.3831
201708   0.0697   0.4541   0.1444   0.4528   0.4431   0.3804
201709   0.0479   0.4619   0.1320   0.4531   0.4450   0.3828
201710   0.0306   0.4471   0.1391   0.4515   0.4447   0.3857
201711   0.0495   0.4433   0.1426   0.4523   0.4412   0.3849
201712   0.0364   0.4448   0.1442   0.4563   0.4440   0.3869
201801   0.0158   0.4583   0.1446   0.4544   0.4469   0.3868
201802   0.0518   0.4657   0.1389   0.4618   0.4447   0.3870
201803   0.0622   0.4609   0.1389   0.4749   0.4393   0.3890
201804  -0.0835   0.4569   0.1339   0.4726   0.4430   0.3811
201805  -0.0994   0.4602   0.1414   0.4700   0.4388   0.3819
201806  -0.1411   0.4308   0.1372   0.4671   0.4400   0.3808
201807  -0.2105   0.2683   0.0424   1.4314   0.5043   0.3851
201808  -0.2147   0.2703   0.0422   1.5021   0.5046   0.3879
201809  -0.2353   0.2735   0.0394   1.4690   0.5051   0.3889
201810  -0.2430   0.2744   0.0316   1.5542   0.5086   0.3915
201811  -0.1681   0.2559   0.0424   1.4453   0.4990   0.3936
201812  -0.1771   0.2484   0.0473   1.4488   0.5052   0.3920
201901  -0.1643   0.2523   0.0559   1.4062   0.5154   0.3874
201902  -0.1993   0.2603   0.0522   1.4458   0.5091   0.3868
201903  -0.1597   0.2593   0.0397   1.4877   0.5129   0.3892
201904  -0.1952   0.2594   0.0359   1.4541   0.5151   0.3945
201905  -0.1482   0.2641   0.0499   1.5521   0.5118   0.3921
201906  -0.1630   0.2580   0.0340   1.6415   0.5140   0.3952
201907   0.0687   0.1244  -8.6781   0.6733   0.5763   0.5217
201908   0.0649   0.1537  -7.6451   0.6726   0.5816   0.5240
201909   0.0662   0.1482  -8.0235   0.6937   0.6043   0.5355
201910   0.0849   0.1248 -10.0359   0.6877   0.6016   0.5328
201911   0.0717   0.1238  -7.4930   0.6881   0.6016   0.5177
201912   0.0187   0.0770  -8.0036   0.6879   0.5831   0.5139
202001  -0.2142   0.0474  -9.3816   0.6888   0.5753   0.5106
202002  -0.1898   0.0755 -13.9299   0.7004   0.5852   0.5048
202003  -0.2181   0.0620 -12.7058   0.7000   0.5969   0.4969
202004  -0.2445   0.0390 -17.7489   0.7116   0.6034   0.4796
202005  -0.3699   0.0331 -23.1628   0.7131   0.6179   0.4726
202006  -0.3370   0.0346 -16.1791   0.7141   0.6401   0.4655


  For portfolios formed in June of year t
  Value Weight Average of investment (rate of growth of assets) Calculated as: 
  Sum[ME(Mth) * Log(ASSET(t-1) / ASSET(t-2) / Sum[ME(Mth)] 
  Where Mth is a month from June of t to June of t+1
               Small                 Big         
        LoINV     2   HiINV  LoINV     2   HiINV 
196307  -0.0336   0.0536   0.2515  -0.0209   0.0620   0.1520
196308  -0.0341   0.0536   0.2521  -0.0207   0.0620   0.1525
196309  -0.0343   0.0535   0.2508  -0.0204   0.0619   0.1537
196310  -0.0341   0.0535   0.2499  -0.0206   0.0620   0.1534
196311  -0.0342   0.0536   0.2474  -0.0210   0.0623   0.1538
196312  -0.0341   0.0535   0.2471  -0.0216   0.0625   0.1542
196401  -0.0336   0.0535   0.2461  -0.0216   0.0625   0.1539
196402  -0.0344   0.0536   0.2451  -0.0218   0.0627   0.1519
196403  -0.0343   0.0538   0.2453  -0.0221   0.0626   0.1519
196404  -0.0344   0.0538   0.2422  -0.0215   0.0625   0.1518
196405  -0.0347   0.0539   0.2405  -0.0211   0.0625   0.1524
196406  -0.0350   0.0538   0.2386  -0.0214   0.0623   0.1527
196407  -0.0372   0.0518   0.2495  -0.0273   0.0560   0.1706
196408  -0.0362   0.0518   0.2504  -0.0275   0.0560   0.1700
196409  -0.0358   0.0517   0.2499  -0.0272   0.0560   0.1708
196410  -0.0362   0.0518   0.2498  -0.0275   0.0560   0.1728
196411  -0.0359   0.0518   0.2479  -0.0277   0.0561   0.1718
196412  -0.0365   0.0519   0.2467  -0.0281   0.0561   0.1708
196501  -0.0361   0.0520   0.2475  -0.0291   0.0562   0.1718
196502  -0.0359   0.0519   0.2475  -0.0295   0.0562   0.1715
196503  -0.0380   0.0519   0.2463  -0.0287   0.0562   0.1726
196504  -0.0380   0.0521   0.2458  -0.0279   0.0562   0.1716
196505  -0.0389   0.0522   0.2454  -0.0278   0.0563   0.1726
196506  -0.0393   0.0523   0.2450  -0.0287   0.0563   0.1730
196507  -0.0259   0.0702   0.2360   0.0000   0.0684   0.2028
196508  -0.0251   0.0702   0.2365   0.0002   0.0684   0.2042
196509  -0.0254   0.0703   0.2356   0.0007   0.0685   0.2051
196510  -0.0252   0.0707   0.2353   0.0006   0.0683   0.2044
196511  -0.0255   0.0708   0.2388   0.0005   0.0681   0.2052
196512  -0.0277   0.0706   0.2385   0.0005   0.0681   0.2053
196601  -0.0285   0.0708   0.2401   0.0006   0.0683   0.2046
196602  -0.0287   0.0706   0.2401   0.0003   0.0683   0.2053
196603  -0.0288   0.0706   0.2414   0.0005   0.0685   0.2077
196604  -0.0299   0.0706   0.2394   0.0015   0.0687   0.2083
196605  -0.0302   0.0705   0.2400   0.0020   0.0690   0.2096
196606  -0.0293   0.0706   0.2394   0.0018   0.0691   0.2094
196607  -0.0159   0.0925   0.3425   0.0285   0.0922   0.2604
196608  -0.0151   0.0924   0.3434   0.0286   0.0922   0.2603
196609  -0.0140   0.0922   0.3399   0.0287   0.0921   0.2572
196610  -0.0134   0.0921   0.3362   0.0289   0.0920   0.2575
196611  -0.0118   0.0921   0.3351   0.0294   0.0915   0.2599
196612  -0.0127   0.0920   0.3388   0.0290   0.0919   0.2625
196701  -0.0127   0.0920   0.3439   0.0288   0.0919   0.2619
196702  -0.0139   0.0923   0.3474   0.0283   0.0922   0.2631
196703  -0.0150   0.0922   0.3513   0.0279   0.0926   0.2637
196704  -0.0156   0.0924   0.3488   0.0279   0.0927   0.2628
196705  -0.0157   0.0925   0.3469   0.0278   0.0931   0.2618
196706  -0.0154   0.0926   0.3441   0.0277   0.0932   0.2629
