This file was created by CMPT_ME_BEME_OP_INV_RETS_DAILY using the 202006 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and INV.

The portfolios are constructed at the end of June.  INV is the change
in total assets from the fiscal year ending in year t-2 to the fiscal year ending in t-1,
divided by t-2 total assets.
Annual returns are from January to December.
19650409   0.91   0.46   0.72   0.24   0.54   0.98
19650412   0.36   0.38   0.62   0.67   0.49   0.37
19650413   0.40   0.16   0.28   0.27   0.11   0.16
19650414   0.14   0.41   0.24   0.21   0.25   0.12
19650415   0.20   0.35   0.50  -0.06  -0.19   0.17
19650419   0.01   0.37   0.57   0.01   0.37   0.81
19650420   0.02   0.04   0.20  -0.06  -0.05   0.02
19650421  -0.03  -0.44  -0.25  -0.10  -0.18  -0.39
19650422   0.26   0.38   0.33   0.43   0.45   0.68
19650423   0.04   0.45   0.41   0.08   0.12   0.26
19650426   0.05   0.33   0.13   0.03  -0.03   0.09
19650427  -0.03   0.27   0.10   0.06   0.16   0.23
19650428  -0.11  -0.13  -0.37  -0.05  -0.09   0.20
19650429   0.17   0.02   0.07  -0.10  -0.03  -0.20
19650430  -0.04   0.18   0.02   0.06   0.13   0.46
19650503  -0.04  -0.21  -0.29  -0.03   0.19   0.14
19650504   0.20  -0.06   0.12   0.34   0.19   0.74
19650505  -0.11   0.22  -0.06   0.44   0.35   0.00
19650506   0.17   0.33   0.38   0.54   0.21   0.27
19650507  -0.23   0.14  -0.03  -0.09  -0.08  -0.03
19650510   0.08   0.20   0.03   0.10  -0.07  -0.31
19650511  -0.25  -0.10  -0.22  -0.09  -0.09  -0.01
19650512   0.77   0.19   0.30   0.44   0.44   0.37
19650513   0.65   0.31   0.81   0.56   0.36   0.21
19650514   0.09   0.21   0.37   0.49  -0.28  -0.33
19650517  -0.27  -0.07  -0.19  -0.86  -0.47  -0.71
19650518   0.20  -0.06   0.06   0.22  -0.14  -0.08
19650519   0.53   0.13   0.38  -0.02   0.32   0.14
19650520  -0.62  -0.67  -0.75  -0.64  -0.39  -0.66
19650521  -0.26  -0.29  -0.38  -0.56  -0.44  -0.42
19650524  -0.64  -0.70  -0.65  -0.99  -0.69  -0.76
19650525   0.65   0.60   0.70   0.67   0.39   1.16
19650526  -0.41  -0.37  -0.73  -0.22  -0.16  -0.34
19650527  -0.69  -0.48  -0.72  -0.19  -0.50  -0.87
19650528   0.77   0.58   0.72   0.37   0.50   1.35
19650601  -0.73  -0.57  -0.91  -0.91  -0.53  -1.01
19650602  -1.12  -1.35  -1.15  -0.45  -0.81  -0.56
19650603  -0.17  -0.22  -0.54  -0.52  -0.10  -0.25
19650604   0.33   0.24   0.41   0.02   0.27   0.26
19650607  -0.59  -0.41  -0.70   0.09  -0.36  -0.27
19650608  -1.12  -1.24  -1.63  -1.13  -0.97  -1.18
19650609  -1.14  -0.96  -1.41  -1.06  -0.99  -1.15
19650610  -1.25  -0.99  -0.93  -0.62  -0.10  -0.86
19650611   0.34   0.29   0.38   0.80   0.38   0.37
19650614  -2.54  -1.96  -2.26  -1.19  -1.20  -1.43
19650615   0.46   0.41   0.77   0.37   0.35   0.98
19650616   1.70   1.50   1.73   0.34   1.09   0.67
19650617   0.88   0.56   0.73   0.14   0.71   0.70
19650618  -0.67  -0.37  -0.54  -0.33  -0.52  -0.29
19650621  -0.57  -0.43  -0.72  -0.39  -0.28  -0.43
19650622   0.12   0.25   0.25  -0.14   0.31   0.13
19650623  -0.88  -0.52  -0.71  -0.51  -0.65  -0.66
19650624  -1.88  -1.99  -2.44  -1.42  -1.13  -1.64
19650625  -0.85  -1.06  -1.03  -0.24  -0.54  -1.02
19650628  -3.48  -2.91  -3.91  -1.55  -1.80  -1.73
19650629   0.21   0.08   0.58   0.99   0.83   1.11
19650630   3.47   3.01   3.70   1.86   2.09   2.43
19650701   0.95   0.70   0.68   0.59   0.42   0.36
19650702   0.86   0.80   1.17   0.68   0.86   0.81
19650706  -0.27   0.10   0.01  -0.07  -0.07  -0.53
19650707  -0.54  -0.32  -0.49  -0.19  -0.34  -0.39
19650708   0.91   0.60   0.77   0.64   0.63   1.45
19650709   0.98   0.69   0.92   0.43   0.29   0.48
19650712   0.15   0.25  -0.11  -0.07   0.03   0.04
19650713  -0.34  -0.40  -0.39  -0.19   0.05  -0.27
19650714   0.41   0.44   0.45   0.19   0.26   0.43
19650715   0.11   0.22   0.22  -0.12  -0.13  -0.07
19650716  -0.17   0.08   0.09  -0.03  -0.14   0.22
19650719   0.01   0.05  -0.06   0.06  -0.05  -0.25
19650720  -1.29  -1.28  -1.72  -1.06  -1.11  -1.64
19650721  -0.35  -0.66  -0.88  -0.63  -0.41  -0.77
19650722   0.18  -0.08  -0.01  -0.35  -0.22  -0.17
19650723   0.23   0.05   0.31   0.24   0.19   0.42
19650726  -0.01  -0.03   0.30  -0.01  -0.09   0.15
19650727  -0.11  -0.26  -0.20  -0.25  -0.13  -0.26
19650728   0.32   0.14   0.03   0.35   0.00   0.31
19650729   0.69   0.88   1.00   0.90   0.57   0.86
19650730   0.63   0.64   1.00   0.45   0.73   0.72
19650802   0.24   0.01   0.28   0.04   0.31   0.16
19650803   0.06   0.07  -0.04   0.25   0.02   0.32
19650804   1.12   0.44   0.71   0.55   0.35   0.37
19650805   0.31   0.23   0.28   0.03   0.08  -0.21
19650806   0.27   0.30   0.37   0.53   0.28   0.43
19650809   0.27   0.37   0.03  -0.18  -0.22   0.01
19650810   0.63   0.06   0.41   0.08   0.04  -0.05
19650811   1.08   0.56   0.76   0.21   0.34   0.40
19650812   0.04   0.42   0.82   0.22   0.18   0.57
19650813   0.54   0.43   0.48   0.11   0.41   0.79
19650816   0.10   0.05   0.18  -0.10   0.19   0.24
19650817   0.23   0.08   0.07   0.17   0.28   0.11
19650818   0.14   0.18   0.01   0.07  -0.05   0.14
19650819  -0.85  -0.41  -0.63  -0.25  -0.06  -0.43
19650820  -0.01   0.11   0.09  -0.20  -0.09   0.01
19650823  -0.15  -0.02   0.04  -0.34  -0.15   0.05
19650824   0.31   0.41   0.35   0.15   0.08   0.43
19650825   0.82   0.15   0.20   0.22   0.22  -0.07
19650826   0.30   0.42   0.21   0.46   0.42   0.28
19650827   0.17   0.20   0.44  -0.03   0.11   0.22
19650830   0.21   0.16   0.59   0.29  -0.12   0.12
19650831   0.22   0.26   0.21  -0.05  -0.12   0.06
19650901   0.00   0.04   0.05   0.04   0.06   0.09
19650902   0.58   0.61   0.65   0.60   0.49   0.63
19650903   0.65   0.43   0.61   0.75   0.33   0.51
19650907   0.29   0.09   0.25   0.31   0.30   0.58
19650908   0.49   0.25   0.24   0.40   0.55  -0.19
19650909   0.17   0.11   0.42   0.09   0.44   0.06
19650910   0.28   0.40   0.42   0.49   0.19   0.32
19650913   0.14   0.60   0.35   0.38   0.23   0.31
19650914  -1.01  -0.38  -0.82  -0.41  -0.32  -0.57
19650915   0.90   0.48   0.40   0.21   0.53   0.71
19650916   0.61   0.26   0.48   0.81   0.32   0.74
19650917   0.04  -0.02   0.41  -0.17   0.02   0.17
19650920   0.26   0.49   0.28   0.27  -0.09   0.14
19650921  -0.27  -0.20  -0.38  -0.21  -0.31  -0.28
19650922   1.19   0.61   0.82   0.51   0.47   0.46
19650923  -1.05  -0.65  -0.59  -0.53  -0.17  -0.56
19650924   0.52   0.50   0.33   0.22   0.03   0.52
19650927   0.78   0.52   0.54   1.03   0.54   0.48
19650928   0.39  -0.34  -0.15  -0.08  -0.28  -0.32
19650929  -0.20  -0.37  -0.73  -0.60  -0.30  -0.67
19650930  -0.34   0.11   0.13  -0.15  -0.03   0.01
19651001   0.12   0.29   0.10   0.00  -0.04  -0.19
19651004   0.53   0.64   0.86   0.04   0.19   0.44
19651005   0.50   0.89   0.79   0.63   0.61   0.57
19651006  -0.34  -0.20   0.05  -0.12  -0.02  -0.05
19651007   0.25   0.18   0.31  -0.14  -0.01  -0.19
19651008   1.53   1.04   1.13   0.29   0.26   0.79
19651011   1.05   0.68   0.98   0.51   0.40   0.93
19651012   0.03   0.46   0.36  -0.15  -0.02  -0.14
19651013   0.09   0.66   0.32   0.16  -0.06  -0.01
19651014   0.46   0.04   0.15  -0.48  -0.03  -0.21
19651015   0.88   0.10   0.70   0.45   0.03   0.39
19651018   0.85   0.62   0.48   0.14   0.31   0.35
19651019  -0.09  -0.08   0.05   0.13   0.25   0.08
19651020   0.41   0.44   0.02   0.01   0.00  -0.05
19651021   0.38   0.39   0.75   0.09   0.21   0.06
19651022  -0.26  -0.26   0.01   0.07   0.18  -0.45
19651025  -0.93  -0.52  -1.02  -0.60  -0.23  -0.43
19651026   0.70   0.51   0.41   0.67   0.50   0.50
19651027   0.36   0.35   0.61   0.50   0.16   0.67
19651028  -0.30  -0.34  -0.28   0.01  -0.50  -0.18
19651029   0.10   0.27   0.31   0.26   0.24   0.27
19651101  -0.23   0.12  -0.05  -0.18  -0.13   0.09
19651103   0.21   0.52   0.34   0.46  -0.07   0.20
19651104   0.52   0.40   0.19   0.13   0.12   0.48
19651105   0.31   0.09   0.51  -0.05   0.10   0.20
19651108   0.09  -0.02  -0.34  -0.37  -0.52   0.07
19651109  -0.27  -0.03   0.07  -0.46  -0.31  -0.01
19651110   0.07  -0.05   0.32   0.14  -0.27   0.07
19651111   0.57   0.47   0.36   0.15   0.35   0.24
19651112   1.33   0.60   0.67   0.33   0.53   0.50
19651115   0.86   0.45   0.50  -0.22   0.14   0.37
19651116   0.18   0.20   0.30  -0.03  -0.43   0.28
19651117  -0.37  -0.45   0.07  -0.02   0.45   0.05
19651118   0.21   0.18   0.37  -0.44  -0.43  -0.25
19651119   0.45   0.47   0.35  -0.06  -0.02   0.19
19651122  -0.32  -0.19  -0.40  -0.54  -0.51  -0.69
19651123   0.50   0.35   0.38   0.38   0.04   0.25
19651124   0.42   0.32   0.62  -0.03   0.12   0.36
19651126   1.31   0.59   0.89   0.24   0.02   0.55
19651129   1.03   0.15   0.65  -0.14  -0.25  -0.21
19651130   0.41   0.15   0.16  -0.16  -0.02  -0.42
19651201   0.26   0.18   0.64  -0.10   0.00  -0.23
19651202  -0.17   0.04   0.39  -0.30  -0.29  -0.32
19651203   0.28   0.12   0.31  -0.11   0.14   0.16
19651206  -1.09  -1.09  -1.17  -0.67  -0.72  -0.77
19651207   1.77   1.90   1.68   1.10   0.80   1.02
19651208   0.07   0.31   0.31  -0.27  -0.13   0.08
19651209   1.10   0.65   0.43   0.11   0.31   0.47
19651210   0.40   0.52   0.53   0.23   0.15   0.50
19651213   0.75   0.28   0.56   0.00   0.00   0.36
19651214   0.64   0.08  -0.05   0.33   0.02  -0.09
19651215   0.10   0.33   0.55   0.43   0.23  -0.29
19651216   0.31   0.51   0.71  -0.02  -0.05   0.46
19651217   0.49   0.39   0.26  -0.23   0.09   0.03
19651220  -1.30  -0.15  -0.84  -0.35  -0.54  -0.53
19651221   0.18   0.69   0.53   0.39   0.52  -0.06
19651222  -0.82  -0.46  -0.73   0.12   0.45   0.09
19651223  -0.53  -0.47  -0.37  -0.11   0.01  -0.41
19651227  -0.80  -0.80  -0.67  -0.41  -0.70  -0.75
19651228  -0.42  -0.24  -0.25  -0.11  -0.01   0.10
19651229   0.66   0.44   0.78   0.53   0.19   0.21
19651230   0.51   0.53   0.59   0.41   0.46   0.22
19651231   0.51   0.34   0.31   0.29   0.23   0.26
19660103   0.41   0.45   0.40  -0.33  -0.08  -0.71
19660104   0.46   0.26   0.52  -0.26   0.33  -0.19
19660105   0.50   0.61   0.53   0.63   0.61   0.48
19660106  -0.17   0.41  -0.16   0.21   0.28   0.06
19660107   0.13   0.39   0.26   0.06   0.12   0.10
19660110   0.88   0.79   0.54   0.16   0.11   0.22
19660111   0.38   0.20   0.38   0.04  -0.15   0.45
19660112   0.10  -0.03   0.21  -0.03  -0.32  -0.03
19660113   0.94   0.74   0.74   0.01   0.24   0.17
19660114   0.35   0.12   0.36   0.32   0.10   0.13
19660117   0.77   1.16   0.56   0.21   0.52  -0.01
19660118   0.26   0.54   0.38   0.30   0.35  -0.23
19660119   0.00  -0.30  -0.32  -0.24  -0.20  -0.35
19660120   0.01   0.04   0.27  -0.34  -0.46  -0.01
19660121   0.22   0.15   0.38  -0.01  -0.05   0.60
19660124   0.79   0.82   0.22   0.10   0.25   0.41
19660125   0.69   0.31   0.14   0.10  -0.06   0.69
19660126   0.17  -0.40   0.40  -0.11  -0.21  -0.13
19660127   0.19   0.11   0.15  -0.11  -0.10   0.10
19660128  -0.01   0.09  -0.08  -0.39  -0.41  -0.22
19660131  -0.62  -0.18  -0.33  -0.30  -0.53  -0.40
19660201  -1.93  -1.55  -1.77  -1.04  -0.35  -1.00
19660202   0.91   1.02   0.76   0.65   0.25   0.49
19660203   0.09  -0.22   0.10  -0.23   0.22   0.36
19660204   0.73   0.48   0.71   0.28   0.85   0.46
19660207   0.37   0.71   0.88   0.11   0.34   0.47
19660208  -0.28   0.00  -0.34  -0.24  -0.15   0.53
19660209   1.13   0.98   1.34   0.31   0.32   1.06
19660210   0.46   0.04   0.29  -0.05  -0.45   0.24
19660211   0.17   0.54   0.75  -0.19  -0.21   0.38
19660214   0.29   0.22   0.19  -0.20  -0.15  -0.12
19660215  -0.37  -0.27  -0.16  -0.25  -0.41  -0.70
19660216   0.79  -0.20   0.37  -0.16  -0.03   0.27
19660217  -0.31  -0.43  -0.42  -0.53  -0.33  -0.82
19660218   0.40   0.72   0.19  -0.10  -0.30  -0.36
19660221  -0.02  -0.13  -0.33  -0.75  -0.51  -0.53
19660223  -0.20  -0.42  -0.22  -0.36  -0.39  -0.42
19660224  -0.03  -0.35  -0.43  -0.71  -0.40  -0.59
19660225   0.96   0.61   1.08   0.12   0.07   0.82
19660228   1.60   1.04   0.76   0.11   0.03   0.16
19660301  -1.73  -1.46  -1.49  -1.09  -1.09  -1.71
19660302  -1.09  -1.38  -1.32  -0.89  -0.84  -1.27
19660303   1.43   0.75   1.01   0.46   0.23   0.41
19660304  -0.08  -0.18  -0.24  -0.20  -0.25  -0.30
19660307  -1.79  -1.50  -1.96  -1.12  -1.03  -1.75
19660308  -0.27  -0.58  -0.60   0.45   0.02   0.13
19660309   1.36   0.91   1.53   0.67   0.75   1.29
19660310  -0.89  -0.25  -0.21   0.28   0.00  -0.06
19660311   0.36   0.22   0.53   0.22  -0.15  -0.19
19660314  -1.73  -1.65  -1.57  -1.21  -0.94  -1.12
19660315  -2.06  -2.12  -2.30  -0.59  -0.56  -0.52
19660316   0.47   0.74   0.67   0.66   0.49   0.69
19660317   0.47   0.43   0.36   0.32   0.21   0.56
19660318   1.03   0.81   0.86   0.25   0.32   0.71
19660321   1.97   1.63   1.53   1.04   0.52   0.94
19660322   0.13   0.28   0.78   0.23   0.34   0.18
19660323   0.03  -0.11   0.06  -0.56  -0.42   0.00
19660324   0.59   0.38   0.34   0.32  -0.04   0.49
19660325   0.57   0.35   0.79  -0.14   0.23   0.86
19660328   1.09   0.40   0.85   0.23  -0.02   0.22
19660329  -0.92  -0.61  -0.63  -0.26  -0.33  -0.48
19660330  -0.76  -0.62  -1.08  -0.83  -0.82  -0.91
19660331   0.46   0.57   0.39   0.46   0.49   0.89
19660401   0.87   0.51   0.66   0.78   0.75   0.82
19660404   1.31   0.86   1.24   0.41   1.10   0.78
19660405   1.29   0.89   0.71   0.21   0.65   0.67
19660406   0.32   0.49   0.29   0.10   0.23   0.43
19660407   1.23   0.38   0.98   0.22  -0.08   0.78
19660411   1.39   0.22   1.42  -0.33  -0.14   0.78
19660412  -0.13  -0.58  -0.04  -0.12  -0.31  -0.46
19660413   0.68  -0.11   0.72   0.19  -0.09   0.31
19660414  -0.15   0.24   0.45   0.27   0.17   0.68
19660415   0.05   0.23   0.61   0.12   0.29  -0.27
19660418  -0.48  -0.54  -0.65  -0.46  -0.32  -0.65
19660419   1.44   0.59   0.23   0.13  -0.14   0.03
19660420   0.26   1.08   1.07   0.82   0.55   0.26
19660421   0.23   0.22   0.34   0.43   0.40   0.34
19660422  -0.57   0.05  -0.74  -0.17  -0.17  -0.23
19660425   0.01  -0.16  -0.16  -0.07  -0.09  -0.43
19660426  -0.18  -0.09   0.01  -0.16  -0.32   0.39
19660427  -0.65  -0.64  -0.39  -0.01  -0.39  -0.04
19660428  -0.71  -0.96  -0.92  -0.52  -0.52  -0.76
19660429   0.40   0.36   0.68  -0.22   0.02   0.07
19660502  -0.65   0.23  -0.04  -0.11  -0.07  -0.06
19660503  -2.11  -1.48  -1.89  -0.93  -1.05  -1.08
19660504  -0.48  -0.46  -0.94  -0.61  -0.30  -0.72
19660505  -3.33  -2.79  -3.07  -1.33  -1.40  -2.12
19660506  -1.05  -0.75  -1.43   0.18  -0.12  -0.42
19660509  -2.37  -2.18  -2.28  -1.35  -1.32  -2.09
19660510   1.14   0.68   1.34   0.71   0.68   1.30
19660511   0.03   0.00   0.10   0.10   0.16   0.52
19660512  -2.25  -1.93  -2.22  -1.00  -1.08  -1.45
19660513  -2.08  -1.58  -1.54  -0.96  -0.72  -1.06
19660516  -3.16  -2.49  -2.89  -1.33  -1.30  -1.33
19660517  -2.42  -2.09  -2.28  -1.01  -0.57  -0.97
19660518   3.61   2.65   2.89   1.77   1.23   2.80
19660519  -0.52  -0.30   0.16  -0.46  -0.17   0.42
19660520   1.20   0.84   0.97   0.82   0.21   0.74
19660523   1.35   1.12   1.70   0.11   0.93   1.29
19660524   1.44   1.26   1.33   0.83   0.57   0.78
19660525   0.85   0.48   0.92   0.26   0.38   0.48
19660526  -0.25  -0.36  -0.38   0.01   0.08   0.10
19660527   0.67   0.50   0.75   0.21   0.13   0.65
19660531  -1.71  -1.23  -1.40  -1.14  -1.23  -1.67
19660601   0.27  -0.19  -0.18   0.09   0.06  -0.08
19660602   0.03   0.28   0.51   0.05  -0.15  -0.03
19660603   0.30   0.05   0.19   0.07   0.17   0.02
19660606  -1.03  -0.98  -1.27  -0.52  -0.54  -1.13
19660607  -0.90  -0.83  -1.13  -0.39  -0.73  -0.74
19660608   0.57   0.50   0.31   0.08  -0.05   0.57
19660609   1.34   0.97   1.20   0.48   0.32   1.56
19660610   2.24   1.36   1.85   1.00   1.06   1.05
19660613   0.79   0.40   1.17   0.63   0.68  -0.01
19660614   0.60   0.57   0.59   0.79   0.03   0.61
19660615  -0.08   0.03   0.01  -0.07  -0.45  -0.68
19660616   0.16   0.47   0.14  -0.16  -0.47  -0.03
19660617  -0.08   0.00   0.15   0.08  -0.19   0.40
19660620  -0.07   0.06   0.26  -0.20  -0.13   0.29
19660621   1.04   0.61   0.32   0.24   0.30   0.56
19660622   0.73   0.47   0.42   0.23   0.08   0.26
19660623  -0.97  -0.67  -0.51  -0.19  -0.22  -0.77
19660624  -0.28   0.24   0.00   0.16   0.18  -0.33
19660627  -1.09  -0.69  -1.03  -0.54  -0.27  -1.15
19660628  -0.44  -0.47  -0.44  -0.82  -0.43  -0.28
19660629  -1.56  -1.43  -1.57  -0.88  -0.75  -1.28
19660630  -0.55  -0.73  -0.70  -0.35  -0.13   0.15
19660701   0.77   1.23   1.21   0.94   1.15   0.80
19660705   0.17   0.42  -0.22   0.31   0.30  -0.18
19660706   1.20   0.62   1.69   1.02   1.41   1.81
19660707   0.22   0.39   0.37   0.37   0.53   0.08
19660708   0.24   0.30   0.33   0.21   0.07   0.35
19660711  -0.17   0.07   0.09   0.00  -0.32   0.12
19660712  -0.22  -0.08  -0.63  -0.19  -0.40  -0.91
19660713  -0.28  -0.22  -0.77  -0.22  -0.76  -0.64
19660714   0.36   0.26   0.70   0.36   0.69   0.59
19660715   0.21   0.52   0.48   0.38   0.28   0.32
19660718  -0.08  -0.43  -0.11   0.05  -0.10  -0.24
19660719  -0.54  -0.78  -0.94  -0.72  -0.63  -0.94
19660720  -0.66  -0.27  -0.74  -0.56  -0.87  -1.39
19660721  -0.18  -0.41  -0.26  -0.07   0.06  -0.09
19660722   0.24   0.13   0.04  -0.35  -0.08  -0.04
19660725  -2.24  -2.20  -2.90  -1.56  -1.71  -2.53
19660726  -0.80  -1.00  -0.80  -0.44  -0.15  -0.01
19660727   0.50   0.49   0.79   0.47   0.42   0.63
19660728  -0.32  -0.18  -0.27  -0.11  -0.37  -0.43
19660729  -0.15  -0.20  -0.27  -0.02  -0.16  -0.45
19660801  -1.52  -1.53  -2.03  -1.24  -1.53  -1.65
19660802  -0.33  -0.36   0.03  -0.02   0.06   0.29
19660803   0.84   0.96   1.42   0.71   0.81   1.62
19660804   0.50   0.69   0.59   0.76   1.08   0.86
19660805   0.07   0.26   0.32   0.19   0.03   0.29
19660808  -0.36  -0.45  -0.23  -0.19  -0.25   0.23
19660809  -0.19   0.13   0.36  -0.15  -0.34  -0.11
19660810  -0.57  -0.32  -0.42  -0.07  -0.33  -0.78
19660811  -0.07  -0.01   0.29  -0.51  -0.03   0.32
19660812   0.40   0.19   0.75   0.26   0.11   0.46
19660815   0.04  -0.19  -0.26  -0.62  -0.48  -0.55
19660816  -1.06  -1.12  -1.62  -1.04  -1.21  -1.62
19660817  -0.93  -1.09  -0.99  -0.30  -0.64  -0.47
19660818  -1.25  -1.21  -1.30  -1.34  -1.22  -1.28
19660819  -0.71  -1.02  -1.53  -0.96  -0.53  -0.87
19660822  -1.88  -2.12  -2.34  -1.19  -1.95  -1.85
19660823  -0.05  -0.17   0.38  -0.56  -0.10   0.18
19660824   0.81   1.19   1.52   1.15   1.06   1.53
19660825  -0.84  -1.25  -1.60  -1.05  -1.07  -1.82
19660826  -2.50  -2.24  -3.35  -1.74  -2.01  -2.94
19660829  -3.25  -2.95  -4.79  -2.32  -2.27  -3.04
19660830   0.51   0.67   1.85   1.20   1.65   2.42
19660831   1.66   2.01   1.79   2.08   1.87   0.78
19660901   0.68   0.17   0.25   0.82   1.02   0.06
19660902  -0.28  -0.13  -0.25   0.39  -0.32  -0.95
19660906  -0.28  -0.28  -0.45  -0.40  -0.50  -0.70
19660907  -1.18  -1.17  -1.64  -0.55  -0.75  -1.36
19660908  -0.32  -0.37  -0.43  -0.14  -0.64   0.13
19660909   0.41   0.32   0.60   0.32   0.25   0.47
19660912   1.66   1.69   2.31   1.66   2.20   2.59
19660913   0.81   0.64   1.14   0.32   0.91  -0.05
19660914   0.28   0.34   0.57   0.54   0.99   1.47
19660915   0.50   0.42   0.71   0.78   1.42   0.62
19660916   0.09   0.34   0.24   0.16  -0.11  -0.09
19660919  -0.21  -0.27  -0.31  -0.33  -0.59  -0.40
19660920  -0.23  -0.23  -0.53  -1.02  -0.61  -0.72
19660921  -1.62  -1.33  -1.86  -1.46  -1.63  -2.23
19660922  -0.01  -0.21  -0.15   0.32   0.28   0.30
19660923  -0.03  -0.04  -0.34  -0.68  -0.09  -0.52
19660926  -0.04   0.07   0.54   0.14   0.26   0.41
19660927   0.03   0.28   0.31   0.69   0.25   0.13
19660928  -0.73  -0.76  -0.94  -0.86  -1.11  -1.75
19660929  -1.06  -1.21  -1.66  -0.66  -1.00  -1.42
19660930   0.20   0.10  -0.05   0.42   0.36   0.24
19661003  -1.75  -1.99  -2.92  -1.64  -2.10  -2.82
19661004  -1.00  -0.97  -1.38   0.20   0.21   0.32
19661005  -0.91  -0.62  -1.50  -0.42  -0.32  -1.21
19661006  -1.34  -1.71  -2.49  -0.49  -0.81  -1.51
19661007  -1.31  -1.49  -2.60  -0.52  -1.26  -1.63
19661010   0.25   0.36   1.66   1.29   1.86   2.32
19661011   0.65   0.74   0.41   0.49   0.63   0.12
19661012   1.62   1.26   2.30   2.30   3.01   2.60
19661013   0.48   0.63   0.72  -0.02  -0.18   0.16
19661014  -0.01   0.12  -0.02   0.20  -0.61  -0.12
19661017   0.36   0.43   0.66   1.07   1.31   0.97
19661018   0.98   1.27   1.57   1.67   1.48   2.28
19661019  -0.26  -0.06  -0.71  -0.56  -0.81  -0.88
19661020  -0.21  -0.31  -0.42   0.07  -0.16  -0.94
19661021  -0.15  -0.23  -0.28   0.15   0.53   0.25
19661024  -0.31   0.21  -0.44   0.82   0.26  -0.18
19661025   0.03   0.24  -0.43   0.49   0.80   0.25
19661026   1.11   0.73   1.14   0.96   0.71   1.12
19661027   0.55   0.67   0.58   0.99   0.85   0.57
19661028   0.41   0.47   0.55  -0.07   0.03  -0.14
19661031   0.18  -0.04  -0.06  -0.24   0.01   0.04
19661101   0.67   0.58   1.01   0.58   0.70   1.47
19661102   0.20   0.08   0.36  -0.18   0.35   0.02
19661103  -0.13  -0.10   0.07  -0.22  -0.52   0.18
19661104   0.36   0.07   0.11   0.14   0.34   0.96
19661107  -0.35   0.14   0.24  -0.24  -0.05   0.23
19661109   0.62   0.60   1.38   0.59   0.83   1.08
19661110   0.81   0.97   1.31   0.81   0.60   0.74
19661111   0.76   0.52   1.00   0.20  -0.07   0.21
19661114  -0.29  -0.03  -0.15  -0.61  -0.59  -0.47
19661115   0.14   0.37   0.94   0.23   0.33   0.83
19661116   1.10   1.35   1.37   0.72   0.73   1.11
19661117  -0.12  -0.15  -0.61  -0.55  -0.56  -0.99
19661118  -0.44  -0.30  -0.16  -0.34  -0.67  -0.66
19661121  -1.55  -1.16  -1.64  -1.43  -1.37  -1.31
19661122  -0.67  -0.52  -0.82  -0.75  -0.60   0.15
19661123   0.66   0.55   1.23   0.21   0.88   0.81
19661125   0.67   0.80   1.00   0.13   0.80   1.38
