This file was created by CMPT_ME_BEME_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for the intersections of  2
ME portfolios and  3 E/P portfolios.   

The portfolios are constructed at the end of Jun.  ME is market cap at the end
of Jun.  E/P is is earnings before extraordinary at the last fiscal year end of the prior calendar 
year divided by ME at the end of December of the prior year.  Firms with negative or zero
E/P are not included in any portfolio.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weight Average Returns -- Monthly
               Small                 Big         
          Low     2    High    Low     2    High 
200303  -0.06   1.03   0.64   0.91   1.36   1.72
200304   8.88   7.47   6.92   8.62   8.16   9.34
200305  13.33   7.08   7.97   8.90   7.04   9.95
200306   4.04   4.12   4.89   1.33   1.26  -0.08
200307   7.52   5.96   6.83   3.93   2.62   2.39
200308   5.71   3.49   3.55   5.43   2.49   3.26
200309  -0.39   0.74   2.32  -2.69  -1.00   0.00
200310   8.25   7.04   7.92   7.60   6.36   8.37
200311   4.18   4.53   3.79   1.93   2.92   3.51
200312   3.46   2.28   4.28   3.41   3.54   3.13
200401   4.57   3.09   5.28   1.62   2.22   1.28
200402   0.45   2.23   1.72   2.54   2.74   3.54
200403   1.04   1.44   1.14  -0.44   0.24   0.30
200404  -2.75  -1.83  -2.17  -1.24  -1.75  -3.76
200405   0.78  -0.26  -0.37   1.64   1.23   1.69
200406   3.44   3.94   3.43   2.90   2.23   2.34
200407  -6.80  -3.31  -3.67  -6.43  -3.41  -1.84
200408  -1.67  -0.24   0.03  -1.90   0.56   1.58
200409   5.59   3.47   4.36   4.09   2.07   3.26
200410   2.34   1.78   1.97   3.06   1.54   1.65
200411   9.41   7.83   8.45   5.49   5.88   6.57
200412   5.92   3.68   4.12   4.12   3.87   3.94
200501  -3.35  -2.30  -1.51  -3.32  -1.17  -1.11
200502   1.80   0.29   1.48   2.29   2.06   3.21
200503  -2.09  -1.89  -1.53  -1.53  -0.20  -0.76
200504  -5.99  -4.47  -4.35  -3.47  -3.48  -2.61
200505   5.85   4.71   4.30   5.97   4.20   5.09
200506   3.50   3.44   3.85   0.63   1.81   4.23
200507   7.24   5.48   6.70   6.30   4.35   4.84
200508  -1.23  -1.27  -1.18  -1.00  -1.18  -0.88
200509   0.71   0.03   1.13   1.24   0.00   1.58
200510  -3.24  -1.25  -2.95  -2.00  -1.66  -3.28
200511   4.09   3.71   3.70   5.38   4.13   4.00
200512   0.56   0.17   0.87   0.76   0.56   0.86
200601   7.71   6.63   7.43   5.39   3.53   3.99
200602   0.08   0.49   0.11  -0.39   0.50  -0.28
200603   4.92   3.72   4.46   2.72   1.80   1.48
200604   0.58   0.79   1.24   0.50   1.13   1.62
200605  -4.77  -3.07  -3.27  -4.14  -2.19  -2.88
200606  -0.66   0.83  -0.30  -0.48  -0.70   0.27
200607  -3.65  -1.40  -2.22  -3.86  -1.26  -1.46
200608   2.89   1.72   1.10   2.98   2.20   0.31
200609   0.81   1.63   1.41   2.18   2.34   1.52
200610   5.00   4.82   4.60   3.70   3.58   4.09
200611   3.02   2.23   1.80   3.17   2.95   3.41
200612   1.38   1.14   2.74  -0.03   0.81   0.73
200701   1.81   1.10   1.39   2.93   2.64   3.14
200702   0.17  -0.40   0.06   0.32   0.23  -0.56
200703   0.84   0.40   0.08   1.55   1.09   0.96
200704   1.90   0.79   1.56   4.65   3.79   4.13
200705   3.30   3.10   2.08   4.58   3.61   3.97
200706   0.22   0.13  -1.10  -1.07  -1.59  -2.47
200707  -4.43  -5.45  -6.24  -2.00  -3.70  -6.60
200708  -0.28   1.89  -2.68   0.90   0.77  -1.68
200709   1.38   0.69  -0.20   4.05   2.44   2.03
200710   1.92   0.38  -0.57   4.10   1.63  -0.32
200711  -7.94  -6.45  -8.37  -5.51  -3.91  -6.00
200712  -0.32  -1.90  -1.02  -1.33  -1.62  -0.46
200801  -6.38  -2.86  -2.58  -7.47  -4.34  -2.38
200802  -3.82  -3.30  -0.77  -2.40  -3.02  -2.50
200803  -0.98   0.75  -1.85  -1.86  -1.50  -3.34
200804   2.47   0.95   1.28   6.72   5.30   5.24
200805   4.17   2.20   2.73   4.09   2.99   3.04
200806  -9.26 -10.92  -9.22  -9.20  -9.35 -11.85
200807   0.76   3.93   3.82  -1.27  -0.49  -1.56
200808   4.41   3.75   3.95   1.19   2.14   2.44
200809  -9.31  -6.90  -6.70 -13.46 -11.20  -9.66
200810 -20.41 -17.32 -19.58 -19.84 -19.86 -22.74
200811 -14.53 -11.41 -15.19 -10.41  -7.89 -11.99
200812   3.35   2.98   4.47   1.85   5.24   7.67
200901  -5.80 -10.08  -9.41  -5.29  -6.37 -11.43
200902 -10.41 -11.56 -14.36  -8.31 -11.31 -15.59
200903  10.90  10.31  14.73  10.78   9.00  12.43
200904  20.75  19.49  22.66  17.48  18.15  25.68
200905   8.02   5.71   8.33   8.19   4.83   9.02
200906   4.79   2.20  -0.06  -0.12   0.24  -1.75
200907   7.42   7.49  10.42   6.49   8.25  11.29
200908   0.92   2.52   5.22   1.24   3.73   4.08
200909   3.53   4.95   7.84   5.57   4.50   8.17
200910  -4.72  -5.29  -4.96  -3.32  -2.79  -2.72
200911   1.52   0.63   1.10   4.09   5.11   5.59
200912   6.20   6.66   6.43   5.27   4.82   5.87
201001  -1.96  -1.85  -0.57  -3.22  -3.52  -4.10
201002   3.33   3.38   4.47   4.05   3.58   6.25
201003   7.22   6.94   7.70   6.56   6.49   8.25
201004   6.62   6.88   7.60   2.53   2.77   3.16
201005  -6.40  -6.39  -8.34  -6.40  -6.29  -9.58
201006  -5.66  -5.73  -8.39  -4.79  -4.87  -7.96
201007   5.32   5.39   4.98   8.10   6.28   7.27
201008  -7.52  -6.33  -7.30  -5.13  -4.03  -4.22
201009  11.61   9.74   8.87  12.02   9.88   9.28
201010   4.15   4.33   5.28   4.56   2.84   4.06
201011   3.83   2.50   2.55   3.63   0.99   0.50
201012   7.98   6.65   7.30   7.23   5.92   6.45
201101   0.35  -0.70   0.48   1.95   1.71   2.50
201102   4.36   4.63   3.27   3.92   4.05   4.23
201103   2.28   1.93  -0.59   2.02   1.66   2.20
201104   1.70   1.22   0.96   3.99   3.18   2.98
201105  -2.17  -1.42  -2.01  -1.34  -0.70   0.23
201106  -1.04  -1.47  -2.00  -1.52  -1.39  -1.35
201107  -2.78  -2.39  -0.75  -3.24  -3.35  -3.43
201108  -8.43  -6.71  -8.89  -7.90  -5.97  -6.78
201109  -9.77  -8.77 -10.08 -11.26  -8.92  -9.41
201110  13.33  12.66  10.21  15.96  13.37  13.33
201111  -0.59   0.15  -1.15  -0.90   0.51  -0.68
201112   0.39   1.05   0.77  -2.16   0.26   0.66
201201   7.92   7.16   9.19   8.13   5.89   5.66
201202   2.79   2.12   2.82   5.62   3.78   4.46
201203   2.85   2.86   2.49   1.45   1.72   1.66
201204  -0.85  -0.95  -1.54  -2.09   0.15  -1.58
201205  -6.28  -5.25  -6.61  -9.07  -6.73  -7.39
201206   4.92   4.77   3.74   2.22   2.07   3.47
201207  -1.29  -1.07  -1.16  -1.09   0.96  -0.48
201208   2.89   2.25   2.47   4.59   2.23   3.84
201209   3.32   3.97   3.10   2.88   1.81   2.29
201210  -2.27  -1.25   0.79  -2.23  -0.01  -0.05
201211  -0.18   0.22   0.67   2.36   1.57   1.51
201212   3.53   3.33   2.46   2.54   1.31   3.70
201301   5.92   5.50   8.09   6.80   6.41   7.78
201302   1.12   1.17   1.31   0.45   1.61   1.78
201303   4.72   4.63   4.01   4.10   4.69   4.78
201304  -0.75  -0.58  -0.55   0.19   1.05   0.79
201305   4.68   4.95   4.32   2.32   2.52   5.06
201306   1.20   0.30   0.88  -0.87  -1.09  -1.63
201307   6.34   6.90   7.22   6.57   5.78   7.06
201308  -0.88  -3.05  -1.91  -1.58  -2.89  -2.97
201309   6.12   6.07   5.80   5.25   4.46   4.06
201310   2.80   3.19   3.78   2.95   4.15   4.60
201311   4.55   4.21   5.31   1.27   2.10   4.10
201312   2.61   1.95   1.48   3.61   2.81   3.03
201401  -2.53  -3.39  -2.16  -2.04  -3.03  -4.33
201402   2.98   3.88   4.14   5.27   5.25   5.35
201403   0.00   1.10   1.49  -1.21   0.91   2.13
201404  -3.79  -2.45  -2.69  -1.61  -0.30  -0.09
201405  -0.33   0.20   0.02   2.17   1.83   1.65
201406   4.90   3.85   3.11   3.92   2.91   3.31
201407  -5.48  -4.36  -3.80  -3.24  -3.03  -2.95
201408   4.23   3.99   3.74   5.30   4.45   4.42
201409  -4.64  -4.28  -4.22  -3.44  -3.16  -3.80
201410   5.14   6.34   4.57   1.87   3.56   2.32
201411  -0.55  -0.58   0.09   1.93   2.31   1.62
201412   2.83   2.98   2.34   0.03   0.51   0.41
201501  -4.13  -4.58  -3.21  -1.35  -2.89  -4.31
201502   5.54   5.34   5.07   7.65   6.53   6.92
201503   1.10   1.82   1.79  -0.11  -0.15  -0.75
201504  -1.32  -0.41   0.29   0.72  -0.51   0.98
201505   0.48   0.63  -0.16   0.93   0.94   0.74
201506   1.71   1.43   1.11  -1.13  -2.03  -1.59
201507  -2.63  -1.79  -3.86   1.21   1.37  -2.29
201508  -4.40  -4.13  -2.72  -6.31  -5.00  -5.06
201509  -4.14  -2.63  -4.43  -4.64  -2.99  -5.18
201510   5.41   4.92   6.73   5.62   7.00   6.80
201511   2.16   3.01   1.49   1.31   0.26   0.44
201512  -3.69  -3.13  -4.56  -3.03  -2.99  -5.99
201601  -7.98  -5.30  -8.69  -7.55  -4.96  -6.92
201602   0.99   0.90   0.73   1.10   2.49  -0.44
201603   8.33   6.70   7.47   8.43   7.94  10.64
201604   2.99   3.08   4.85   1.68   1.28   4.58
201605   0.17   0.59  -0.54   2.90   1.89   0.16
201606   0.61   0.12   0.35  -0.72  -0.03  -2.88
201607   5.31   5.07   7.21   4.48   3.49   5.39
201608   1.90   2.54   2.71  -0.15   0.49   2.67
201609   1.73   1.60   1.36   0.17  -0.12  -0.11
201610  -4.23  -2.08  -3.63  -2.95  -2.06   0.18
201611  10.07  12.80  13.49   3.50   6.71  10.49
201612   3.24   5.38   5.67   0.84   1.84   1.94
201701  -0.07  -1.38  -0.34   2.80   2.16   1.42
201702   1.38   1.13   0.31   3.93   3.08   2.56
201703  -0.26   1.02  -0.07   1.21   0.17  -1.56
201704   1.61   1.91   1.70   2.22   1.10  -0.04
201705  -0.59  -1.81  -2.75   2.52   0.82  -2.50
201706   3.48   3.65   3.69   0.70   1.67   3.47
201707   0.21   0.33  -0.04   2.01   0.43   1.60
201708  -0.99  -2.86  -3.06  -0.15  -0.41  -1.18
201709   6.63   8.36   6.30   2.09   3.89   3.76
201710   0.59   1.08   0.64   2.32   1.99   1.26
201711   2.11   3.70   3.14   3.30   4.27   4.86
201712   0.20  -1.10   0.67   0.28   0.22   1.92
201801   1.79   2.01   1.72   5.60   3.83   3.86
201802  -3.84  -3.97  -2.99  -3.14  -3.74  -4.93
201803   2.54   2.31   2.64  -0.06  -0.34  -2.19
201804   1.21   0.70   0.62   0.14  -0.43  -1.52
201805   5.23   5.65   5.29   3.09   2.22   0.20
201806   1.36   1.29   2.06   1.46   0.24   0.31
201807   2.28   1.28   0.43   2.54   2.79   3.33
201808   3.71   1.78   1.59   5.28   2.13   1.76
201809  -1.66  -2.76  -2.87   0.14  -0.98  -1.51
201810 -10.45  -8.15  -9.17  -9.73  -7.57  -7.23
201811   0.70   0.59  -1.21   2.44   2.85   2.28
201812 -11.24 -10.89 -12.59  -9.55 -10.46 -11.82
201901  11.00   8.65  13.70  10.31   9.83  11.54
201902   5.40   4.38   4.61   5.79   4.79   1.71
201903  -2.57  -4.19  -3.68   1.35  -0.55  -1.51
201904   2.61   3.65   4.55   4.67   4.56   4.43
201905  -7.56  -7.43  -9.99  -6.85  -7.54  -8.94
201906   7.85   5.98   6.21   8.08   7.55   8.15
201907   0.54   0.66  -1.25   1.15   1.57   1.41
201908  -5.15  -4.97  -7.11  -2.85  -1.95  -8.09
201909   2.89   5.65   6.59   0.64   3.16   5.57
201910   1.12   2.21  -0.20   0.99   1.04   1.62
201911   3.44   2.92   2.83   4.66   3.06   4.10
201912   2.81   4.00   5.32   2.23   2.81   2.89
202001  -2.92  -4.94  -7.62   0.52  -2.12  -5.04
202002  -7.98  -8.37 -11.05  -7.80  -9.56 -10.38
202003 -21.01 -24.12 -29.91 -14.48 -19.68 -28.35
202004  17.02  13.44  23.82  15.29  14.99  17.51
202005   7.06   2.02   2.97   8.15   5.16   4.24
202006   4.82   3.33   7.98   0.88   0.84   3.54


  Value Weight Average Returns -- Annual
             Small                 Big         
        Low     2    High    Low     2    High 
  1952   1.19   6.78  10.21  11.05  13.62  20.88
  1953  -3.21  -2.40   3.33   6.35   0.15  -4.47
  1954  62.02  45.28  71.44  36.77  57.02  82.99
  1955  23.09  19.99  24.61  23.25  24.20  45.49
  1956  27.20   7.11  14.41   3.34  13.33  23.49
  1957 -19.62 -10.61 -10.28  -6.88  -6.19 -21.48
  1958  78.88  62.57  68.87  39.20  46.90  68.04
  1959  17.77  28.09  26.22  16.13   8.05  20.10
  1960  -8.62  -2.65   1.98  -6.79  12.73   4.14
  1961  36.36  23.10  38.36  23.43  27.27  43.84
  1962 -22.74 -17.17  -8.19 -14.21  -4.62  -0.10
  1963  14.75  18.63  18.86  21.28  18.70  27.44
  1964  13.36  19.16  18.82  11.49  20.37  24.70
  1965  40.15  40.42  39.35  13.25  11.50  22.06
  1966  -1.77  -7.92  -7.08  -8.10 -11.10  -8.21
  1967  98.16  63.54  70.35  26.72  19.85  31.99
  1968  31.27  37.35  44.96   2.17  12.87  26.68
  1969 -24.72 -24.85 -19.84   4.34 -11.73 -18.72
  1970 -23.38  -5.69   9.62  -9.58   5.85  13.72
  1971  25.18  21.41  16.83  24.09  10.43   5.36
  1972   4.36   4.40   9.55  20.88  11.58  17.74
  1973 -41.28 -36.03 -28.32 -19.58 -15.33 -10.77
  1974 -33.67 -23.08 -21.31 -30.33 -19.68 -32.59
  1975  62.26  57.51  58.92  34.78  38.16  57.77
  1976  38.62  48.40  54.63  15.88  35.74  46.80
  1977  17.23  17.34  25.07 -10.00  -2.46   2.67
  1978  22.74  17.86  19.79   7.98   5.82   7.03
  1979  52.96  36.60  36.33  15.15  23.80  21.86
  1980  51.73  30.24  28.24  37.11  33.73  22.79
  1981  -9.46  14.53  19.39  -9.00  -2.25   0.42
  1982  19.26  33.67  37.20  22.16  18.62  20.32
  1983  26.02  37.03  46.04  13.78  22.47  25.12
  1984 -15.08   5.02  16.39  -7.34   4.92  20.50
  1985  23.95  38.63  45.69  26.97  35.81  31.98
  1986   2.15  12.85  18.81  19.21  14.49  21.92
  1987 -10.21  -4.57  -7.04  10.30   5.51  -3.36
  1988  19.17  27.60  26.27  11.69  18.01  21.01
  1989  17.84  19.55  19.36  34.01  31.04  23.46
  1990 -17.63 -15.03 -23.95   2.76  -2.07 -13.71
  1991  48.15  44.63  48.10  39.58  25.94  39.93
  1992  12.97  19.42  29.11   3.39  11.44  20.45
  1993  16.89  18.24  18.71   4.46   8.45  11.90
  1994   0.07   0.21  -1.23   2.79   2.73  -5.31
  1995  30.10  24.89  32.07  32.58  37.15  48.63
  1996  17.42  21.20  27.48  18.96  24.01  27.45
  1997  15.25  34.95  41.91  25.85  34.53  41.77
  1998  -2.67  -3.17  -3.17  34.72  27.62   6.68
  1999  36.13   6.20   4.50  27.73   0.97   8.62
  2000  -9.87  25.09  18.35 -13.08  15.53  29.88
  2001  11.70  20.06  22.59 -14.22  -1.08   2.07
  2002 -23.73  -3.30  -2.33 -22.54 -19.33 -10.22
  2003  49.34  38.09  47.06  29.28  24.03  30.27
  2004  18.27  24.77  25.93   7.93  11.36  16.47
  2005   6.84   6.52   9.06   5.98   4.07  11.75
  2006  14.50  21.39  20.81  10.52  15.26  20.44
  2007   5.38  -3.00 -10.50  13.86   7.69  -1.58
  2008 -36.16 -28.50 -18.75 -39.40 -33.69 -36.03
  2009  33.13  23.60  29.59  33.60  22.32  27.94
  2010  27.34  26.73  22.88  23.17  11.14  13.34
  2011  -4.78   3.77  -4.96  -4.58   5.11   4.40
  2012  15.56  16.04  18.10  16.33  15.63  15.70
  2013  41.49  39.45  45.83  35.21  29.07  39.74
  2014   1.55   7.34   5.46  11.26  13.28  14.55
  2015  -3.09  -1.37  -8.74   7.50   0.91  -6.71
  2016  23.09  32.90  29.23   6.41  10.71  22.07
  2017  16.67  13.03  11.24  23.39  23.70  22.18
  2018 -10.16 -11.03 -12.93   4.53  -8.98  -7.51
  2019  23.68  24.70  19.53  29.32  34.96  27.79


  Equal Weight Average Returns -- Annual
             Small                 Big         
        Low     2    High    Low     2    High 
  1952   2.70   6.38  10.94   9.26  10.32  15.12
  1953  -1.29  -3.26   3.01   4.77   3.51  -4.46
  1954  67.70  47.06  66.89  36.42  49.39  84.33
  1955  24.32  20.12  26.07  17.03  19.98  32.27
  1956  20.48   6.84  12.55   5.53   9.05  17.67
  1957 -20.04 -11.17 -11.72  -5.79  -5.25 -20.66
  1958  85.29  62.78  68.33  45.05  50.44  64.80
  1959  19.03  27.87  26.45  12.66  12.79  26.49
  1960 -11.03  -4.30   3.03  -4.27   9.35   6.09
  1961  37.42  26.40  39.54  22.18  30.89  35.56
  1962 -23.15 -16.23  -7.43 -17.80  -9.46  -6.57
  1963  11.83  17.82  17.03  15.15  15.73  24.16
  1964  16.50  20.18  20.11  13.78  17.22  23.02
  1965  47.04  41.71  44.45  18.87  20.46  33.18
  1966  -1.04  -7.82  -7.99  -5.37  -6.47  -5.99
  1967 127.76  85.75  90.88  30.52  27.33  43.44
  1968  43.34  46.14  54.90   8.37  20.48  28.11
  1969 -33.71 -27.87 -24.01  -8.52 -15.27 -19.60
  1970 -23.21  -8.99   4.82 -14.61   2.86   9.50
  1971  20.47  24.56  20.46  27.99  15.14   8.00
  1972   0.65   4.02   7.02  10.65   9.24  13.57
  1973 -41.11 -39.78 -33.54 -33.12 -22.83 -17.25
  1974 -27.77 -19.61 -20.59 -30.63 -21.90 -26.93
  1975  86.08  73.92  74.35  45.21  52.01  66.60
  1976  46.36  50.47  62.19  20.41  41.35  53.06
  1977  23.81  25.20  30.43  -5.59   3.01   5.33
  1978  31.10  26.66  28.39   9.69   6.71  12.03
  1979  52.22  40.27  36.70  30.77  25.94  27.40
  1980  59.28  36.02  32.07  47.97  27.28  20.64
  1981  -8.51  15.83  19.06  -5.50   6.32  12.95
  1982  21.72  36.54  41.64  17.10  24.22  27.39
  1983  33.20  41.73  54.14  18.72  26.58  25.48
  1984 -18.69   1.40  10.59  -8.92   4.42  16.61
  1985  20.30  36.17  37.34  25.52  37.71  36.24
  1986  -4.10   9.49  17.06  13.42  19.02  20.54
  1987 -15.91  -8.18  -4.30   4.25   5.71  -7.07
  1988  21.77  30.29  28.85  15.41  22.91  23.23
  1989  12.19  13.73  13.18  26.01  28.15  24.65
  1990 -20.90 -19.81 -24.42  -4.64  -6.61 -15.98
  1991  55.88  50.98  50.97  37.10  34.12  47.78
  1992  19.65  20.83  35.22  10.14  15.96  25.65
  1993  18.84  20.17  26.64  12.77  11.59  12.18
  1994  -2.81  -0.26   0.20   0.74   0.20  -4.26
  1995  28.00  26.16  33.35  34.22  29.26  44.46
  1996  16.27  22.92  28.30  13.36  22.42  24.12
  1997  16.27  38.00  40.01  16.23  35.56  37.30
  1998  -6.56  -4.19  -4.09   9.71   9.46   0.78
  1999  27.71  10.79  13.03  24.70   0.76   2.94
  2000 -13.49   7.77   7.99  -0.90  20.14  32.15
  2001  40.91  34.73  41.30   1.20  12.10   8.67
  2002 -16.03   2.79   9.15 -23.40  -8.09 -12.50
  2003  62.52  47.36  60.26  39.62  32.55  42.80
  2004  23.47  23.55  26.42  15.91  18.52  22.13
  2005   7.19   6.31  10.40  11.15   9.46  15.73
  2006  17.95  20.93  20.31  11.86  15.49  13.31
  2007  -1.98  -6.00 -14.52  13.37   5.12  -4.47
  2008 -42.07 -34.13 -35.71 -43.47 -37.02 -41.34
  2009  47.48  33.14  51.46  47.22  41.22  54.18
  2010  29.79  26.43  24.05  30.86  20.19  18.35
  2011  -4.20  -1.39 -10.72  -2.91   2.78   2.74
  2012  17.89  19.04  19.16  15.17  15.22  17.67
  2013  45.49  40.89  47.09  35.34  36.10  45.16
  2014   2.00   6.74   6.23   8.76  12.37   9.93
  2015  -4.54  -0.15  -3.15   0.03  -1.21  -9.83
  2016  24.12  34.88  33.42  11.41  19.89  27.19
  2017  15.00  14.39  10.27  25.77  21.07  16.40
  2018  -9.52 -10.87 -14.86  -3.18 -10.08 -17.17
  2019  23.05  22.18  21.00  33.18  30.90  23.07


  Number of Firms in Portfolios
               Small                 Big         
          Low     2    High    Low     2    High 
195107     27     42     47     73     92     53
195108     27     42     47     73     92     53
195109     27     42     47     73     92     53
195110     27     42     47     73     92     53
195111     27     42     47     73     92     53
195112     27     42     47     73     92     53
195201     27     42     47     73     92     53
195202     27     42     47     73     92     53
195203     27     42     47     73     92     53
195204     27     42     47     73     92     53
195205     27     42     47     73     92     53
195206     27     42     47     73     92     53
195207     20     40     79    114    138     55
195208     20     40     79    114    138     55
195209     20     40     79    114    138     55
195210     20     40     79    114    138     55
195211     20     40     79    114    138     55
195212     20     40     79    114    138     55
195301     20     40     79    114    138     55
195302     20     40     79    114    138     55
195303     20     40     79    114    138     55
195304     20     40     79    114    138     55
195305     20     40     79    114    138     55
195306     20     40     79    114    138     55
195307     17     45     71    118    136     64
195308     17     45     71    118    136     64
195309     17     45     71    118    136     64
195310     17     45     71    118    136     64
195311     17     45     71    118    136     64
195312     17     45     71    118    136     64
195401     17     45     71    118    136     64
195402     17     45     71    118    136     64
195403     17     45     71    118    136     64
195404     17     45     71    118    136     64
195405     17     45     71    118    136     64
195406     17     45     71    118    136     64
195407     19     45     76    121    141     63
195408     19     45     76    121    141     63
195409     19     45     76    121    141     63
195410     19     45     76    121    141     63
195411     19     45     76    121    141     63
195412     19     45     76    121    141     63
195501     19     45     76    121    141     63
195502     19     45     76    121    141     63
195503     19     45     76    121    141     63
195504     19     45     76    121    141     63
195505     19     45     76    121    141     63
195506     19     45     76    121    141     63
195507     25     34     69    115    153     71
195508     25     34     69    115    153     71
195509     25     34     69    115    153     71
195510     25     34     69    115    153     71
195511     25     34     69    115    153     71
195512     25     34     69    115    153     71
195601     25     34     69    115    153     71
195602     25     34     69    115    153     71
195603     25     34     69    115    153     71
195604     25     34     69    115    153     71
195605     25     34     69    115    153     71
195606     25     34     69    115    153     71
195607     17     41     79    127    152     65
195608     17     41     79    127    152     65
195609     17     41     79    127    152     65
195610     17     41     79    127    152     65
195611     17     41     79    127    152     65
195612     17     41     79    127    152     65
195701     17     41     79    127    152     65
195702     17     41     79    127    152     65
195703     17     41     79    127    152     65
195704     17     41     79    127    152     65
195705     17     41     79    127    152     65
195706     17     41     79    127    152     65
195707     16     41     90    134    159     59
195708     16     41     90    134    159     59
195709     16     41     90    134    159     59
195710     16     41     90    134    159     59
195711     16     41     90    134    159     59
195712     16     41     90    134    159     59
195801     16     41     90    134    159     59
195802     16     41     90    134    159     59
195803     16     41     90    134    159     59
