This file was created by CMPT_VAR_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The residual return variance is measured over 60 days up to formation monthend requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
198910,   0.721,   1.269,   2.073,   3.648,  12.729,   0.497,   0.864,   1.141,   1.476,   1.872,   2.367,   3.058,   4.253,   7.023,  22.326
198911,   0.685,   1.310,   2.169,   3.689,  12.962,   0.515,   0.830,   1.178,   1.542,   1.918,   2.444,   3.173,   4.502,   7.088,  23.170
198912,   0.730,   1.307,   2.213,   4.091,  15.282,   0.534,   0.867,   1.198,   1.578,   1.960,   2.487,   3.496,   5.046,   8.223,  25.235
199001,   0.796,   1.493,   2.411,   4.418,  16.137,   0.584,   0.986,   1.344,   1.717,   2.180,   2.726,   3.696,   5.397,   9.179,  33.116
199002,   0.867,   1.574,   2.539,   4.633,  16.873,   0.651,   1.013,   1.397,   1.778,   2.260,   2.904,   3.867,   5.654,   9.499,  36.406
199003,   0.888,   1.619,   2.755,   4.940,  18.427,   0.655,   1.070,   1.441,   1.854,   2.381,   3.106,   4.033,   5.772,  10.292,  36.740
199004,   0.781,   1.469,   2.609,   4.827,  16.940,   0.566,   0.984,   1.307,   1.768,   2.273,   2.947,   3.989,   5.684,   9.796,  30.589
199005,   0.702,   1.426,   2.564,   4.429,  16.963,   0.550,   0.875,   1.277,   1.703,   2.297,   2.865,   3.805,   5.439,   9.498,  32.692
199006,   0.687,   1.447,   2.475,   4.534,  16.450,   0.525,   0.901,   1.248,   1.683,   2.147,   2.834,   3.823,   5.333,   9.311,  29.473
199007,   0.696,   1.449,   2.532,   4.630,  17.111,   0.565,   0.921,   1.266,   1.676,   2.169,   2.889,   3.845,   5.595,   9.527,  32.259
199008,   0.795,   1.585,   2.569,   5.033,  17.426,   0.579,   1.014,   1.408,   1.791,   2.277,   2.990,   4.099,   6.033,  10.251,  31.442
199009,   0.960,   1.916,   3.120,   5.784,  18.972,   0.724,   1.302,   1.737,   2.103,   2.688,   3.650,   4.901,   7.081,  11.434,  36.751
199010,   1.156,   2.203,   3.838,   6.626,  22.556,   0.845,   1.509,   1.948,   2.490,   3.313,   4.259,   5.617,   8.165,  12.731,  41.135
199011,   1.245,   2.610,   4.533,   8.328,  29.098,   0.934,   1.666,   2.344,   3.116,   4.050,   5.143,   7.271,   9.994,  16.487,  54.158
199012,   1.216,   2.755,   4.927,   9.100,  32.613,   0.882,   1.622,   2.431,   3.247,   4.343,   5.586,   7.866,  11.111,  18.790,  62.647
199101,   1.096,   2.634,   5.024,   9.151,  34.157,   0.795,   1.544,   2.258,   3.262,   4.431,   5.719,   7.880,  11.195,  20.126,  69.645
199102,   1.066,   2.538,   4.764,   8.974,  36.082,   0.742,   1.424,   2.242,   3.079,   4.149,   5.464,   7.466,  11.194,  19.965,  77.094
199103,   1.263,   2.857,   5.135,   9.508,  38.036,   0.873,   1.606,   2.450,   3.296,   4.374,   5.836,   7.928,  11.829,  21.014,  84.045
199104,   1.364,   2.725,   4.781,   8.743,  34.107,   0.975,   1.667,   2.390,   3.237,   4.158,   5.462,   7.266,  10.887,  19.974,  72.762
199105,   1.274,   2.546,   4.404,   7.868,  27.942,   0.965,   1.618,   2.202,   3.063,   3.917,   5.030,   6.538,   9.820,  16.512,  56.081
199106,   1.091,   2.190,   3.624,   6.328,  21.474,   0.793,   1.333,   1.896,   2.475,   3.237,   4.043,   5.291,   7.861,  12.854,  44.840
199107,   0.950,   1.939,   3.268,   5.685,  18.724,   0.693,   1.255,   1.712,   2.270,   2.905,   3.688,   4.945,   7.089,  11.589,  35.747
199108,   0.884,   1.800,   3.027,   5.562,  18.917,   0.675,   1.129,   1.588,   2.070,   2.666,   3.467,   4.773,   6.637,  11.346,  36.930
199109,   0.809,   1.731,   3.015,   5.386,  19.857,   0.606,   1.085,   1.538,   1.974,   2.634,   3.345,   4.523,   6.294,  11.458,  39.875
199110,   0.801,   1.747,   3.168,   5.491,  20.049,   0.590,   1.090,   1.525,   2.046,   2.693,   3.562,   4.641,   6.773,  11.533,  40.212
199111,   0.815,   1.860,   3.288,   5.950,  21.059,   0.610,   1.081,   1.626,   2.271,   2.945,   3.708,   5.054,   7.240,  12.254,  38.440
199112,   0.920,   1.969,   3.412,   6.211,  22.010,   0.653,   1.159,   1.707,   2.301,   2.992,   3.905,   5.309,   7.444,  12.350,  39.889
199201,   1.122,   2.335,   4.041,   7.187,  23.532,   0.807,   1.355,   1.989,   2.695,   3.568,   4.576,   6.290,   8.508,  13.642,  41.824
199202,   1.290,   2.633,   4.472,   7.946,  27.733,   0.924,   1.594,   2.330,   3.089,   3.893,   5.136,   6.793,   9.602,  15.446,  53.709
199203,   1.287,   2.596,   4.573,   8.156,  26.998,   0.935,   1.600,   2.298,   3.094,   3.986,   5.288,   6.925,   9.695,  14.952,  49.204
199204,   1.096,   2.300,   3.850,   6.810,  21.964,   0.798,   1.378,   2.010,   2.667,   3.438,   4.385,   5.786,   8.019,  12.160,  36.619
199205,   0.986,   2.144,   3.479,   6.153,  18.791,   0.736,   1.285,   1.906,   2.476,   3.146,   4.155,   5.248,   7.066,  11.250,  30.112
199206,   0.938,   1.974,   3.259,   5.672,  17.124,   0.666,   1.199,   1.744,   2.228,   2.882,   3.726,   4.779,   6.706,  10.346,  27.866
199207,   1.006,   2.039,   3.396,   5.947,  18.902,   0.656,   1.255,   1.841,   2.246,   2.971,   3.851,   5.021,   6.864,  10.930,  29.982
199208,   0.941,   1.792,   3.082,   5.545,  19.903,   0.616,   1.183,   1.640,   2.133,   2.772,   3.524,   4.762,   6.761,  10.702,  32.287
199209,   0.881,   1.745,   2.984,   5.522,  20.278,   0.584,   1.106,   1.525,   2.069,   2.639,   3.380,   4.568,   6.797,  10.254,  34.773
199210,   0.780,   1.643,   2.856,   5.269,  18.296,   0.533,   1.020,   1.459,   1.893,   2.484,   3.302,   4.468,   6.080,   9.426,  32.588
199211,   0.805,   1.675,   2.846,   5.263,  18.833,   0.535,   1.001,   1.454,   1.991,   2.514,   3.326,   4.465,   6.219,   9.742,  32.975
199212,   0.848,   1.757,   3.029,   5.649,  21.058,   0.624,   1.081,   1.543,   2.095,   2.666,   3.558,   4.678,   6.848,  11.188,  35.336
199301,   0.872,   1.752,   3.094,   5.757,  21.041,   0.642,   1.070,   1.511,   2.045,   2.657,   3.565,   4.695,   6.688,  11.021,  37.483
199302,   0.926,   1.751,   3.117,   6.016,  21.221,   0.619,   1.125,   1.567,   2.057,   2.707,   3.680,   4.965,   6.899,  10.982,  36.993
199303,   1.023,   1.979,   3.386,   6.043,  18.263,   0.657,   1.249,   1.714,   2.274,   3.032,   3.863,   5.124,   6.803,  10.262,  33.780
199304,   1.024,   1.994,   3.310,   5.747,  17.913,   0.625,   1.215,   1.715,   2.279,   2.896,   3.778,   4.970,   6.755,  10.234,  27.963
199305,   1.000,   2.085,   3.447,   5.668,  16.329,   0.707,   1.231,   1.820,   2.341,   3.055,   3.876,   4.967,   6.819,   9.868,  27.818
199306,   0.962,   1.922,   3.166,   5.468,  15.960,   0.615,   1.170,   1.646,   2.186,   2.739,   3.617,   4.703,   6.487,   9.702,  28.026
199307,   0.966,   2.006,   3.187,   5.566,  17.222,   0.639,   1.154,   1.689,   2.254,   2.848,   3.673,   4.692,   6.393,   9.774,  29.144
199308,   0.850,   1.799,   2.918,   5.162,  17.601,   0.594,   1.072,   1.581,   2.041,   2.604,   3.344,   4.364,   6.028,   9.358,  27.037
199309,   0.878,   1.739,   2.915,   5.046,  16.401,   0.547,   1.083,   1.499,   1.968,   2.513,   3.387,   4.324,   5.855,   9.326,  26.352
199310,   0.827,   1.674,   2.867,   5.085,  16.068,   0.554,   1.032,   1.469,   1.966,   2.547,   3.264,   4.264,   5.749,   9.069,  25.363
199311,   0.878,   1.803,   2.849,   5.138,  15.852,   0.590,   1.136,   1.613,   2.102,   2.585,   3.280,   4.333,   6.011,   9.245,  25.122
199312,   1.003,   1.964,   3.036,   5.208,  14.697,   0.767,   1.257,   1.740,   2.239,   2.732,   3.424,   4.480,   6.053,   8.628,  22.672
199401,   0.973,   1.900,   2.996,   4.990,  14.096,   0.767,   1.213,   1.685,   2.184,   2.709,   3.433,   4.386,   5.664,   8.225,  21.441
199402,   0.959,   1.857,   3.028,   4.914,  14.176,   0.747,   1.255,   1.652,   2.149,   2.680,   3.392,   4.320,   5.582,   8.244,  22.044
199403,   0.939,   1.841,   2.960,   4.724,  13.941,   0.741,   1.256,   1.626,   2.089,   2.631,   3.330,   4.147,   5.371,   7.698,  20.249
199404,   0.964,   1.805,   2.834,   4.643,  13.932,   0.791,   1.253,   1.658,   2.087,   2.553,   3.192,   4.007,   5.337,   7.541,  20.179
199405,   1.025,   1.942,   2.982,   4.805,  14.033,   0.829,   1.282,   1.714,   2.156,   2.664,   3.354,   4.250,   5.517,   7.711,  19.768
199406,   1.107,   1.977,   3.017,   4.889,  15.115,   0.948,   1.419,   1.789,   2.214,   2.736,   3.436,   4.256,   5.514,   8.272,  21.360
199407,   1.106,   1.902,   2.948,   4.764,  15.058,   0.871,   1.335,   1.714,   2.122,   2.641,   3.207,   4.125,   5.356,   8.218,  22.565
199408,   0.964,   1.738,   2.691,   4.420,  15.172,   0.777,   1.184,   1.564,   1.958,   2.424,   2.979,   3.930,   5.235,   7.615,  21.943
199409,   0.851,   1.566,   2.505,   4.190,  14.026,   0.635,   1.063,   1.399,   1.799,   2.247,   2.777,   3.713,   4.859,   7.162,  21.658
199410,   0.800,   1.509,   2.456,   4.089,  14.272,   0.637,   1.016,   1.337,   1.718,   2.159,   2.764,   3.515,   4.678,   7.050,  22.111
199411,   0.821,   1.489,   2.373,   4.031,  12.952,   0.651,   1.024,   1.354,   1.712,   2.132,   2.687,   3.517,   4.607,   6.741,  20.752
199412,   0.905,   1.573,   2.428,   4.104,  12.881,   0.739,   1.115,   1.398,   1.770,   2.223,   2.738,   3.554,   4.660,   6.887,  20.117
199501,   0.942,   1.677,   2.780,   4.490,  14.288,   0.762,   1.148,   1.483,   1.961,   2.447,   3.104,   3.876,   5.050,   7.448,  21.575
199502,   0.958,   1.683,   2.715,   4.612,  15.433,   0.750,   1.132,   1.496,   1.952,   2.470,   3.097,   3.983,   5.224,   7.568,  24.069
199503,   0.924,   1.705,   2.782,   4.647,  15.316,   0.718,   1.098,   1.516,   1.950,   2.471,   3.127,   4.054,   5.404,   7.850,  23.308
199504,   0.862,   1.579,   2.425,   4.368,  14.719,   0.659,   1.026,   1.408,   1.759,   2.187,   2.789,   3.814,   5.190,   7.679,  21.840
199505,   0.829,   1.510,   2.492,   4.453,  14.676,   0.655,   1.002,   1.345,   1.759,   2.229,   2.888,   3.868,   5.285,   7.533,  20.851
199506,   0.868,   1.533,   2.477,   4.474,  13.982,   0.691,   1.020,   1.341,   1.793,   2.283,   2.972,   3.775,   5.199,   7.393,  20.969
199507,   0.896,   1.581,   2.513,   4.306,  13.504,   0.749,   1.061,   1.389,   1.769,   2.245,   2.952,   3.700,   5.036,   7.245,  20.790
199508,   0.911,   1.670,   2.643,   4.410,  14.032,   0.702,   1.082,   1.432,   1.885,   2.307,   3.022,   3.836,   4.938,   7.356,  20.211
199509,   0.816,   1.533,   2.536,   4.386,  13.727,   0.645,   0.987,   1.338,   1.759,   2.277,   2.870,   3.763,   4.917,   7.113,  20.406
199510,   0.829,   1.462,   2.508,   4.247,  12.705,   0.594,   0.984,   1.280,   1.698,   2.188,   2.892,   3.694,   4.649,   6.851,  18.140
199511,   0.825,   1.464,   2.498,   3.868,  12.693,   0.627,   0.946,   1.299,   1.724,   2.219,   2.818,   3.447,   4.671,   6.904,  17.860
199512,   0.907,   1.613,   2.652,   4.471,  14.725,   0.657,   1.023,   1.434,   1.881,   2.388,   3.040,   3.789,   5.141,   7.734,  20.429
199601,   1.021,   1.754,   2.885,   4.907,  16.084,   0.716,   1.159,   1.543,   2.036,   2.552,   3.320,   4.189,   5.610,   8.656,  21.933
199602,   1.037,   1.849,   3.038,   5.007,  16.124,   0.720,   1.197,   1.644,   2.115,   2.728,   3.419,   4.378,   5.711,   8.534,  21.582
199603,   1.093,   1.966,   3.099,   5.193,  16.451,   0.798,   1.275,   1.736,   2.173,   2.779,   3.545,   4.512,   5.941,   8.416,  22.268
199604,   0.985,   1.887,   3.013,   4.744,  14.928,   0.718,   1.223,   1.697,   2.120,   2.693,   3.408,   4.166,   5.537,   8.175,  20.864
199605,   1.011,   1.846,   2.913,   4.642,  14.487,   0.720,   1.228,   1.671,   2.099,   2.597,   3.175,   4.174,   5.370,   8.121,  20.297
199606,   0.953,   1.740,   2.837,   4.683,  15.638,   0.762,   1.148,   1.574,   1.957,   2.511,   3.237,   4.152,   5.395,   7.803,  21.520
199607,   0.956,   1.664,   2.649,   4.408,  15.879,   0.713,   1.092,   1.469,   1.876,   2.394,   2.998,   3.824,   5.222,   7.538,  21.839
199608,   0.911,   1.672,   2.768,   4.721,  15.613,   0.748,   1.092,   1.489,   1.882,   2.436,   3.206,   4.142,   5.513,   8.037,  22.413
199609,   0.850,   1.627,   2.668,   4.656,  15.511,   0.692,   1.036,   1.447,   1.867,   2.415,   3.055,   4.036,   5.306,   8.134,  21.799
199610,   0.827,   1.559,   2.612,   4.602,  14.984,   0.637,   0.973,   1.366,   1.804,   2.320,   3.087,   4.099,   5.180,   7.846,  21.309
199611,   0.758,   1.401,   2.517,   4.267,  13.612,   0.560,   0.925,   1.254,   1.711,   2.198,   2.752,   3.434,   4.914,   7.443,  18.718
199612,   0.807,   1.556,   2.659,   4.397,  14.094,   0.646,   0.998,   1.350,   1.750,   2.261,   3.021,   3.866,   4.980,   7.815,  19.436
199701,   0.866,   1.625,   2.640,   4.333,  14.277,   0.668,   1.058,   1.426,   1.861,   2.413,   2.987,   3.751,   5.210,   8.065,  19.427
199702,   0.984,   1.710,   2.821,   4.644,  14.884,   0.746,   1.149,   1.520,   1.946,   2.443,   3.219,   3.988,   5.387,   8.154,  20.572
199703,   1.023,   1.801,   2.750,   4.802,  14.583,   0.768,   1.174,   1.595,   2.024,   2.508,   3.292,   4.113,   5.404,   8.182,  20.352
199704,   1.029,   1.808,   2.911,   4.893,  14.918,   0.793,   1.204,   1.574,   2.104,   2.592,   3.267,   4.278,   5.794,   8.688,  21.189
199705,   1.062,   1.853,   2.979,   4.890,  14.415,   0.794,   1.264,   1.639,   2.042,   2.706,   3.423,   4.320,   5.779,   8.532,  21.671
199706,   1.057,   1.840,   2.985,   4.793,  14.667,   0.835,   1.256,   1.677,   2.077,   2.621,   3.335,   4.119,   5.715,   8.790,  22.694
199707,   1.105,   1.836,   2.965,   4.973,  14.411,   0.832,   1.311,   1.685,   2.081,   2.684,   3.245,   4.273,   5.679,   8.291,  20.645
199708,   1.026,   1.851,   2.920,   4.493,  12.965,   0.783,   1.245,   1.630,   2.109,   2.614,   3.355,   3.993,   5.296,   7.591,  18.763
199709,   1.059,   1.948,   2.834,   4.568,  12.598,   0.847,   1.252,   1.697,   2.164,   2.630,   3.209,   4.055,   5.225,   7.413,  17.874
199710,   1.078,   1.888,   2.828,   4.675,  12.261,   0.774,   1.227,   1.609,   2.147,   2.618,   3.222,   4.195,   5.318,   7.168,  17.973
199711,   1.130,   1.928,   2.861,   4.844,  12.830,   0.839,   1.284,   1.699,   2.166,   2.597,   3.259,   4.115,   5.371,   7.367,  17.404
199712,   1.173,   1.975,   3.105,   4.850,  11.694,   0.910,   1.372,   1.741,   2.239,   2.795,   3.351,   4.190,   5.343,   7.107,  16.686
199801,   1.242,   2.086,   3.161,   4.953,  12.741,   0.973,   1.463,   1.850,   2.364,   2.889,   3.510,   4.327,   5.549,   8.219,  18.348
199802,   1.312,   2.216,   3.283,   5.224,  13.694,   0.991,   1.549,   1.947,   2.432,   2.921,   3.672,   4.453,   5.813,   8.627,  21.035
199803,   1.242,   2.173,   3.362,   5.535,  15.452,   0.937,   1.609,   1.986,   2.510,   3.137,   3.789,   4.701,   6.342,   9.137,  22.078
199804,   1.151,   2.069,   3.205,   5.248,  14.331,   0.859,   1.411,   1.859,   2.332,   2.855,   3.568,   4.484,   6.172,   8.917,  21.296
199805,   1.097,   1.957,   3.005,   4.998,  13.718,   0.785,   1.316,   1.749,   2.189,   2.650,   3.439,   4.240,   5.492,   8.095,  21.809
199806,   1.104,   1.894,   2.903,   4.529,  12.965,   0.831,   1.292,   1.720,   2.116,   2.653,   3.226,   3.991,   5.205,   7.628,  20.960
199807,   1.145,   2.032,   3.043,   4.677,  14.345,   0.831,   1.437,   1.862,   2.288,   2.821,   3.434,   4.185,   5.455,   7.799,  21.082
199808,   1.158,   2.222,   3.368,   4.920,  14.828,   0.830,   1.466,   1.974,   2.437,   2.972,   3.738,   4.458,   5.785,   8.551,  23.210
199809,   1.556,   2.865,   4.208,   6.550,  19.158,   1.004,   1.905,   2.471,   3.219,   3.893,   4.671,   5.796,   7.772,  11.320,  28.490
199810,   2.036,   3.582,   5.697,   9.283,  24.297,   1.503,   2.435,   3.227,   4.163,   5.210,   6.292,   8.109,  10.702,  15.933,  35.614
199811,   2.708,   4.998,   7.855,  12.936,  32.910,   2.148,   3.112,   4.484,   5.548,   6.984,   8.997,  11.368,  14.790,  21.916,  47.282
199812,   2.527,   4.631,   7.516,  12.589,  38.442,   1.915,   2.934,   4.005,   5.361,   6.712,   8.412,  10.927,  14.720,  22.179,  59.198
199901,   2.401,   4.226,   6.916,  11.808,  35.886,   1.829,   2.860,   3.694,   4.864,   6.151,   7.812,  10.022,  13.861,  19.867,  56.207
199902,   1.955,   3.480,   5.430,   9.301,  35.240,   1.373,   2.384,   3.118,   3.980,   5.032,   6.421,   8.050,  10.702,  16.801,  60.608
199903,   2.038,   3.892,   5.840,   9.811,  31.934,   1.440,   2.437,   3.358,   4.222,   5.239,   6.575,   8.457,  10.923,  16.358,  51.279
199904,   2.066,   3.778,   5.878,   9.826,  31.820,   1.322,   2.465,   3.404,   4.254,   5.391,   6.669,   8.550,  11.054,  16.102,  47.677
199905,   2.417,   4.037,   6.519,  10.622,  32.657,   1.741,   2.845,   3.741,   4.718,   5.877,   7.392,   9.351,  11.759,  18.560,  47.481
199906,   2.537,   4.160,   6.501,  10.879,  31.832,   1.677,   2.811,   3.748,   4.661,   5.965,   7.216,   8.824,  12.345,  18.260,  46.752
199907,   2.303,   3.667,   5.891,   9.675,  26.208,   1.393,   2.561,   3.348,   4.308,   5.315,   6.555,   8.095,  10.665,  15.544,  35.171
199908,   1.831,   3.109,   4.687,   7.454,  19.406,   1.290,   2.084,   2.734,   3.419,   4.214,   5.303,   6.452,   8.375,  12.000,  26.487
199909,   1.624,   2.721,   4.242,   7.407,  19.574,   1.195,   1.812,   2.447,   3.182,   3.881,   4.851,   6.211,   8.246,  11.894,  25.900
199910,   1.516,   2.677,   4.292,   7.393,  20.368,   1.180,   1.800,   2.370,   3.096,   3.891,   4.867,   6.393,   8.674,  12.106,  29.565
199911,   1.903,   3.504,   5.164,   8.562,  23.764,   1.245,   2.191,   2.969,   3.878,   4.668,   5.931,   7.422,   9.850,  14.177,  34.004
199912,   2.109,   3.776,   5.964,   9.509,  26.812,   1.546,   2.449,   3.347,   4.344,   5.385,   6.677,   8.669,  10.948,  16.379,  41.849
200001,   2.443,   4.252,   6.402,  10.473,  32.030,   1.772,   2.733,   3.774,   4.764,   5.914,   7.310,   9.264,  12.100,  17.394,  45.819
200002,   2.859,   4.658,   6.535,  11.054,  35.523,   2.142,   3.197,   4.116,   5.114,   6.109,   7.691,   9.702,  13.057,  18.959,  48.642
200003,   3.267,   5.228,   7.619,  12.616,  37.445,   2.584,   3.661,   4.671,   5.594,   6.815,   8.839,  10.738,  14.132,  21.102,  49.447
200004,   3.777,   6.466,   8.935,  13.940,  35.720,   3.067,   4.322,   5.951,   7.063,   8.248,  10.216,  12.438,  15.753,  21.740,  48.401
200005,   3.575,   6.533,   9.948,  14.465,  37.959,   3.144,   4.143,   5.938,   7.175,   8.663,  10.730,  12.632,  15.844,  22.231,  50.769
200006,   3.506,   6.176,   8.541,  12.304,  33.187,   2.863,   3.981,   5.464,   6.601,   7.795,   9.580,  11.392,  14.389,  19.792,  43.940
200007,   3.362,   5.336,   7.273,  11.085,  33.160,   2.800,   3.764,   4.647,   5.765,   6.727,   8.230,   9.907,  13.016,  17.937,  42.329
200008,   3.077,   4.854,   7.036,  10.881,  28.326,   2.424,   3.285,   4.308,   5.275,   6.406,   7.613,   9.408,  12.038,  16.781,  36.310
200009,   2.726,   4.307,   6.343,  10.322,  27.451,   2.087,   3.081,   3.925,   4.821,   5.809,   6.996,   8.875,  11.341,  16.371,  34.061
200010,   2.287,   4.044,   6.054,   9.675,  23.896,   1.910,   2.563,   3.523,   4.457,   5.352,   6.885,   8.540,  10.814,  15.735,  33.678
200011,   2.538,   4.398,   6.930,  10.461,  26.080,   1.953,   2.928,   3.982,   4.989,   6.154,   7.787,   9.483,  12.152,  18.360,  39.060
200012,   2.934,   4.793,   7.186,  11.553,  29.261,   2.190,   3.249,   4.282,   5.286,   6.412,   8.272,  10.252,  13.163,  20.711,  40.978
200101,   2.888,   4.768,   7.850,  13.762,  35.401,   2.106,   3.188,   4.311,   5.506,   6.953,   8.908,  11.683,  15.840,  23.015,  50.424
200102,   3.110,   5.237,   8.317,  13.410,  39.050,   2.464,   3.401,   4.608,   5.620,   7.275,   9.280,  11.682,  15.610,  24.698,  55.596
200103,   2.914,   4.861,   7.868,  12.808,  34.400,   2.332,   3.371,   4.458,   5.434,   6.893,   8.620,  11.317,  14.282,  21.752,  50.130
200104,   2.381,   4.070,   6.288,  10.348,  28.340,   1.927,   2.813,   3.697,   4.563,   5.642,   7.028,   9.328,  12.120,  18.370,  39.929
200105,   2.113,   3.543,   5.285,   8.963,  25.943,   1.657,   2.390,   3.016,   3.819,   4.815,   5.933,   7.954,  10.467,  15.404,  35.649
200106,   1.888,   3.242,   4.861,   8.974,  25.307,   1.506,   2.052,   2.767,   3.633,   4.336,   5.613,   7.521,  10.180,  15.128,  36.984
200107,   1.562,   2.793,   4.550,   7.806,  22.298,   1.166,   1.769,   2.439,   3.172,   4.042,   5.236,   6.814,   9.352,  13.588,  33.939
200108,   1.410,   2.446,   4.245,   7.763,  20.110,   1.053,   1.654,   2.169,   2.905,   3.731,   5.060,   6.802,   8.838,  12.816,  28.371
200109,   1.339,   2.328,   3.867,   6.984,  19.224,   1.002,   1.561,   2.073,   2.682,   3.407,   4.692,   6.108,   8.329,  12.104,  27.233
200110,   1.745,   3.180,   5.330,   8.847,  22.946,   1.390,   2.000,   2.740,   3.493,   4.600,   5.951,   7.720,  10.416,  14.999,  32.796
200111,   2.008,   3.318,   5.741,   9.988,  26.653,   1.559,   2.315,   2.985,   3.947,   5.027,   6.478,   8.258,  10.937,  15.719,  40.153
200112,   2.057,   3.546,   5.935,  10.419,  28.810,   1.647,   2.342,   3.094,   4.235,   5.325,   6.991,   8.893,  11.495,  17.145,  41.992
200201,   1.440,   2.686,   4.510,   7.763,  22.559,   1.205,   1.682,   2.358,   3.088,   4.027,   5.107,   6.575,   9.088,  13.565,  36.077
200202,   1.275,   2.262,   3.782,   6.911,  19.453,   1.034,   1.491,   1.969,   2.686,   3.394,   4.399,   5.918,   8.150,  12.440,  32.769
200203,   1.282,   2.198,   3.617,   6.471,  19.575,   1.064,   1.519,   1.976,   2.597,   3.288,   4.345,   5.597,   7.462,  12.240,  31.348
200204,   1.232,   2.223,   3.755,   6.301,  18.731,   0.909,   1.464,   1.957,   2.580,   3.354,   4.066,   5.565,   7.090,  11.917,  28.755
200205,   1.121,   2.132,   3.501,   5.998,  17.471,   0.880,   1.385,   1.889,   2.433,   3.186,   3.862,   5.132,   6.832,  10.815,  27.548
200206,   1.075,   1.981,   3.182,   5.517,  15.491,   0.867,   1.303,   1.771,   2.189,   2.938,   3.586,   4.747,   6.240,   9.898,  24.065
200207,   1.193,   2.189,   3.505,   5.983,  17.741,   0.932,   1.420,   1.875,   2.533,   3.202,   4.179,   5.194,   6.888,  10.413,  31.171
200208,   2.066,   3.448,   5.151,   8.437,  22.717,   1.513,   2.429,   3.070,   3.749,   4.763,   5.821,   7.358,   9.665,  14.096,  42.734
200209,   2.235,   3.645,   5.666,   9.335,  28.272,   1.697,   2.656,   3.418,   4.113,   5.050,   6.513,   8.354,  11.189,  16.106,  50.079
200210,   2.241,   3.627,   5.832,   9.318,  29.793,   1.738,   2.692,   3.313,   4.135,   5.291,   6.483,   8.201,  11.236,  17.345,  49.941
200211,   2.080,   3.445,   5.783,   9.400,  28.444,   1.699,   2.409,   3.120,   3.833,   4.932,   6.510,   8.099,  10.803,  17.574,  46.397
200212,   2.168,   3.490,   5.744,   9.697,  31.507,   1.702,   2.468,   3.236,   4.000,   5.136,   6.308,   8.394,  11.626,  17.997,  47.309
200301,   1.789,   3.053,   4.947,   8.317,  27.580,   1.408,   2.102,   2.652,   3.533,   4.508,   5.454,   7.362,   9.888,  16.097,  43.100
200302,   1.239,   2.231,   3.783,   6.180,  19.736,   0.906,   1.429,   1.973,   2.619,   3.319,   4.319,   5.354,   7.122,  11.202,  34.975
200303,   1.017,   1.988,   3.282,   5.637,  16.900,   0.770,   1.286,   1.825,   2.334,   2.901,   3.791,   4.841,   6.425,  10.104,  30.137
200304,   1.046,   2.069,   3.233,   5.569,  16.903,   0.768,   1.321,   1.820,   2.287,   2.952,   3.664,   4.736,   6.511,  10.357,  30.195
200305,   0.899,   1.892,   3.093,   5.220,  16.388,   0.694,   1.162,   1.649,   2.194,   2.759,   3.504,   4.453,   6.206,  10.143,  27.904
200306,   0.963,   1.906,   3.202,   4.991,  16.192,   0.755,   1.231,   1.681,   2.180,   2.739,   3.591,   4.425,   5.908,   9.016,  27.500
200307,   0.869,   1.769,   2.900,   4.937,  16.609,   0.713,   1.171,   1.605,   2.066,   2.624,   3.273,   4.299,   5.744,   8.652,  25.799
200308,   0.873,   1.719,   2.851,   4.887,  15.683,   0.680,   1.176,   1.537,   2.056,   2.532,   3.220,   4.205,   5.450,   7.972,  24.725
200309,   0.776,   1.600,   2.594,   4.433,  13.313,   0.571,   1.023,   1.363,   1.865,   2.264,   2.949,   3.918,   5.068,   7.043,  20.144
200310,   0.748,   1.496,   2.428,   4.026,  12.984,   0.557,   0.941,   1.334,   1.740,   2.184,   2.700,   3.540,   4.587,   6.675,  18.610
200311,   0.673,   1.365,   2.127,   3.532,  10.819,   0.504,   0.885,   1.190,   1.549,   1.863,   2.356,   3.006,   4.039,   6.114,  15.974
200312,   0.699,   1.358,   2.148,   3.495,  10.595,   0.530,   0.870,   1.233,   1.521,   1.938,   2.398,   3.020,   3.983,   6.062,  15.262
200401,   0.663,   1.307,   2.153,   3.493,  10.295,   0.534,   0.888,   1.158,   1.549,   1.914,   2.390,   3.081,   4.004,   5.862,  14.961
200402,   0.680,   1.342,   2.251,   3.725,  10.546,   0.500,   0.921,   1.220,   1.559,   2.000,   2.518,   3.288,   4.228,   5.914,  14.804
200403,   0.684,   1.391,   2.340,   3.812,  10.629,   0.539,   0.930,   1.287,   1.634,   2.110,   2.636,   3.363,   4.313,   5.994,  14.830
200404,   0.714,   1.414,   2.339,   3.656,  10.293,   0.569,   0.910,   1.235,   1.577,   2.061,   2.590,   3.226,   4.142,   5.947,  14.941
