This file was created using the 202005 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 INV portfolios in Europe.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  INV is percentage difference in Total Assets at the last fiscal year end of the prior calendar
year from the previous fiscal year as of 6 months before formation.  Firms with negative
INV are included in any portfolio.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



    Average Value Weighted Returns -- Daily
                 Small                 Big
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
20160810   ,0.70   ,0.72   ,0.90   ,0.39   ,0.55   ,0.46
20160811   ,0.10   ,0.00  ,-0.05   ,0.42   ,0.51   ,0.42
20160812   ,0.29   ,0.18   ,0.43   ,0.17   ,0.22   ,0.13
20160815   ,0.37   ,0.22   ,0.33   ,0.21   ,0.07   ,0.35
20160816   ,1.06   ,0.66   ,0.75   ,0.16   ,0.05  ,-0.06
20160817   ,0.03  ,-0.11  ,-0.14  ,-0.95  ,-0.74  ,-0.67
20160818   ,0.91   ,1.16   ,1.23   ,1.43   ,1.23   ,1.32
20160819  ,-0.39  ,-0.52  ,-0.32  ,-1.00  ,-0.84  ,-0.72
20160822   ,0.16   ,0.14   ,0.46  ,-0.02   ,0.11   ,0.44
20160823   ,0.43   ,0.36   ,0.58   ,0.96   ,0.84   ,0.67
20160824   ,0.09   ,0.09  ,-0.07  ,-0.14  ,-0.10  ,-0.07
20160825  ,-0.06  ,-0.16  ,-0.13  ,-0.50  ,-0.53  ,-0.75
20160826  ,-0.34  ,-0.50  ,-0.51  ,-0.19  ,-0.34  ,-0.42
20160829  ,-0.16  ,-0.04   ,0.17  ,-0.32  ,-0.17  ,-0.01
20160830  ,-0.33  ,-0.25  ,-0.12  ,-0.02  ,-0.20  ,-0.12
20160831   ,0.15   ,0.18   ,0.15  ,-0.23  ,-0.05  ,-0.18
20160901   ,0.58   ,0.46   ,0.53   ,0.50   ,0.72   ,0.76
20160902   ,0.15  ,-0.06   ,0.10   ,1.22   ,1.00   ,0.87
20160905   ,0.43   ,0.34   ,0.53   ,0.30   ,0.16   ,0.20
20160906   ,1.41   ,1.21   ,1.34   ,0.56   ,0.86   ,0.91
20160907   ,0.67   ,0.11   ,0.07   ,0.30   ,0.09   ,0.09
20160908   ,0.26   ,0.23   ,0.34   ,0.02  ,-0.01  ,-0.21
20160909  ,-0.29  ,-0.45  ,-0.43  ,-1.30  ,-1.42  ,-1.53
20160912  ,-0.32  ,-0.42  ,-0.37  ,-0.99  ,-0.61  ,-0.58
20160913  ,-0.47  ,-0.56  ,-0.61  ,-1.24  ,-0.92  ,-0.58
20160914   ,0.23   ,0.31   ,0.25   ,0.32   ,0.25   ,0.36
20160915  ,-0.05   ,0.09   ,0.22   ,0.63   ,0.43   ,0.42
20160916  ,-1.03  ,-0.68  ,-0.92  ,-1.74  ,-1.41  ,-1.29
20160919   ,0.33   ,0.35   ,0.44   ,1.19   ,1.04   ,0.92
20160920  ,-0.20  ,-0.32  ,-0.39  ,-0.43  ,-0.19  ,-0.02
20160921   ,0.64   ,0.53   ,0.67   ,0.99   ,0.61   ,0.52
20160922   ,0.77   ,0.60   ,0.67   ,1.70   ,1.39   ,1.43
20160923   ,0.03   ,0.05  ,-0.01  ,-0.53  ,-0.51  ,-0.50
20160926  ,-0.24  ,-0.23  ,-0.24  ,-1.12  ,-1.02  ,-1.04
20160927  ,-0.32  ,-0.32  ,-0.33  ,-0.54  ,-0.42  ,-0.36
20160928   ,0.16   ,0.39   ,0.57   ,0.78   ,0.75   ,0.71
20160929   ,0.21   ,0.15   ,0.15   ,0.57  ,-0.22  ,-0.36
20160930   ,0.03   ,0.28  ,-0.16   ,0.27   ,0.48   ,0.47
20161003  ,-0.10  ,-0.04  ,-0.17   ,0.03  ,-0.12   ,0.09
20161004  ,-0.17  ,-0.02  ,-0.02   ,0.46   ,0.23   ,0.23
20161005   ,0.47   ,0.07   ,0.18   ,0.00  ,-0.21  ,-0.35
20161006  ,-0.34  ,-0.59  ,-0.69  ,-0.79  ,-0.85  ,-1.04
20161007  ,-0.06  ,-0.26  ,-0.43  ,-0.56  ,-0.96  ,-0.98
20161010  ,-0.18  ,-0.30  ,-0.50   ,0.32   ,0.06   ,0.01
20161011  ,-1.16  ,-1.14  ,-1.51  ,-1.50  ,-1.27  ,-1.41
20161012  ,-0.37  ,-0.29  ,-0.39  ,-0.47  ,-0.52  ,-0.56
20161013   ,0.13   ,0.03   ,0.11  ,-0.66  ,-0.09   ,0.08
20161014  ,-0.20  ,-0.11  ,-0.35   ,0.52   ,0.36   ,0.09
20161017  ,-0.05   ,0.07   ,0.04  ,-0.34  ,-0.36  ,-0.58
20161018   ,0.29   ,0.30   ,0.56   ,1.16   ,1.13   ,1.11
20161019   ,0.18   ,0.41   ,0.29   ,0.39   ,0.29   ,0.40
20161020  ,-0.30  ,-0.26  ,-0.36  ,-0.23  ,-0.41  ,-0.37
20161021  ,-0.26  ,-0.16  ,-0.01  ,-0.22  ,-0.35  ,-0.41
20161024  ,-0.06   ,0.03   ,0.08   ,0.06   ,0.12  ,-0.07
20161025   ,0.15  ,-0.01  ,-0.29  ,-0.21  ,-0.31  ,-0.77
20161026   ,0.01   ,0.07  ,-0.07  ,-0.11   ,0.02  ,-0.27
20161027  ,-0.51  ,-0.24  ,-0.49  ,-0.47  ,-0.32  ,-0.63
20161028   ,0.52   ,0.55   ,0.80   ,0.76   ,0.75   ,0.46
20161031  ,-0.13  ,-0.12   ,0.02  ,-0.42  ,-0.39  ,-0.09
20161101   ,0.53   ,0.44   ,0.17  ,-0.08  ,-0.05  ,-0.40
20161102  ,-0.09  ,-0.22  ,-0.27  ,-1.02  ,-0.59  ,-0.43
20161103   ,0.34   ,0.25   ,0.24   ,0.15   ,0.32   ,0.39
20161104  ,-0.03  ,-0.18  ,-0.31  ,-0.85  ,-0.77  ,-0.69
20161107  ,-0.37  ,-0.32  ,-0.52   ,0.76   ,0.44   ,0.26
20161108  ,-0.46   ,0.00  ,-0.14   ,0.19   ,0.16  ,-0.10
20161109  ,-0.97  ,-1.01  ,-0.74   ,0.11  ,-0.15  ,-0.17
20161110   ,0.93   ,0.58   ,0.94   ,0.23  ,-0.27  ,-0.86
20161111  ,-0.12  ,-0.20  ,-0.21  ,-1.00  ,-0.67  ,-0.91
20161114  ,-0.75  ,-0.82  ,-0.69  ,-0.80  ,-1.14  ,-1.24
20161115  ,-0.11   ,0.08  ,-0.08   ,0.47   ,0.38   ,0.50
20161116  ,-0.03  ,-0.01  ,-0.17  ,-0.48  ,-0.65  ,-0.25
20161117  ,-0.21  ,-0.19  ,-0.28   ,0.06   ,0.12   ,0.13
20161118  ,-0.32  ,-0.24  ,-0.09  ,-0.67  ,-0.60  ,-0.18
20161121   ,0.50   ,0.44   ,0.50   ,0.69   ,0.52   ,0.31
20161122   ,0.01   ,0.04  ,-0.03   ,0.63   ,0.28   ,0.13
20161123  ,-0.43  ,-0.68  ,-0.65  ,-0.51  ,-0.82  ,-0.75
20161124   ,0.22   ,0.13   ,0.17   ,0.29   ,0.30   ,0.36
20161125   ,0.59   ,0.26   ,0.33   ,0.37   ,0.56   ,0.62
20161128  ,-0.18  ,-0.01  ,-0.08  ,-0.74  ,-0.67  ,-0.37
20161129   ,0.42   ,0.23   ,0.29   ,0.53   ,0.67   ,0.59
20161130   ,0.26  ,-0.14  ,-0.24   ,0.16  ,-0.12  ,-0.33
20161201   ,0.53   ,0.70   ,0.31   ,0.33   ,0.01  ,-0.36
20161202   ,0.40   ,0.18   ,0.24  ,-0.09  ,-0.14  ,-0.21
20161205   ,0.94   ,1.11   ,0.97   ,1.39   ,1.19   ,1.18
20161206  ,-0.07   ,0.08  ,-0.31   ,0.60   ,0.50   ,0.06
20161207   ,0.56   ,0.56   ,0.21   ,1.34   ,1.17   ,0.98
20161208  ,-0.89  ,-0.57  ,-0.55  ,-0.12  ,-0.35  ,-0.53
20161209  ,-0.07  ,-0.11   ,0.07  ,-0.05   ,0.15   ,0.78
20161212   ,0.95   ,0.79   ,0.57   ,0.67   ,0.27  ,-0.07
20161213  ,-0.10  ,-0.02   ,0.10   ,0.84   ,0.88   ,0.67
20161214  ,-0.65  ,-0.72  ,-0.75  ,-1.23  ,-1.21  ,-1.15
20161215  ,-1.05  ,-0.90  ,-0.56  ,-0.66  ,-0.32  ,-0.49
20161216   ,0.59   ,0.63   ,0.53   ,0.77   ,0.53   ,0.76
20161219  ,-0.31  ,-0.18  ,-0.32  ,-0.67  ,-0.36   ,0.01
20161220  ,-0.09  ,-0.02  ,-0.24   ,0.38   ,0.23   ,0.01
20161221   ,0.48   ,0.60   ,0.59   ,0.36   ,0.27   ,0.30
20161222   ,0.02   ,0.16   ,0.23  ,-0.22   ,0.12   ,0.01
20161223   ,0.44   ,0.37   ,0.45   ,0.36   ,0.46   ,0.43
20161226  ,-0.02  ,-0.02  ,-0.02  ,-0.02  ,-0.02  ,-0.02
20161227   ,0.40   ,0.12   ,0.26   ,0.23   ,0.29   ,0.37
20161228   ,0.13   ,0.06  ,-0.01  ,-0.24  ,-0.36  ,-0.22
20161229   ,0.73   ,0.67   ,0.94   ,0.53   ,0.67   ,0.65
20161230   ,0.88   ,0.85   ,0.76   ,0.40   ,0.44   ,0.52
20170102   ,0.37   ,0.13   ,0.32   ,0.15   ,0.14   ,0.17
20170103   ,0.30   ,0.04   ,0.30   ,0.31  ,-0.12  ,-0.32
20170104   ,1.10   ,0.96   ,1.08   ,0.80   ,0.69   ,0.76
20170105   ,1.90   ,1.47   ,1.38   ,1.26   ,1.17   ,1.50
20170106  ,-0.35  ,-0.58  ,-0.59  ,-0.72  ,-0.70  ,-0.72
20170109   ,0.25   ,0.23   ,0.14  ,-0.29  ,-0.13   ,0.02
20170110   ,0.07   ,0.14   ,0.14   ,0.02  ,-0.08   ,0.02
20170111   ,0.93   ,0.53   ,0.50   ,0.63   ,0.52   ,0.44
20170112   ,0.37   ,0.25  ,-0.14  ,-0.10  ,-0.28  ,-0.26
20170113   ,0.51   ,0.59   ,0.78   ,1.10   ,1.00   ,0.93
20170116  ,-0.45  ,-0.30  ,-0.57  ,-0.96  ,-0.86  ,-0.87
20170117   ,2.09   ,1.57   ,1.38   ,0.98   ,1.18   ,1.17
20170118  ,-0.45  ,-0.86  ,-0.59  ,-0.58  ,-0.78  ,-0.63
20170119   ,0.58   ,0.57   ,0.42   ,0.48   ,0.45   ,0.27
20170120   ,0.77   ,1.00   ,0.82   ,0.50   ,0.36   ,0.17
20170123   ,1.04   ,0.81   ,0.71   ,0.22   ,0.40   ,0.46
20170124   ,0.08  ,-0.16  ,-0.21   ,0.24   ,0.07  ,-0.02
20170125   ,0.97   ,0.75   ,0.88   ,1.27   ,1.16   ,1.11
20170126  ,-0.26  ,-0.48  ,-0.22  ,-0.36  ,-0.66  ,-0.38
20170127   ,0.26   ,0.20   ,0.15  ,-0.15   ,0.20   ,0.19
20170130  ,-0.35  ,-0.38  ,-0.25  ,-1.14  ,-1.01  ,-0.86
20170131   ,0.69   ,0.73   ,0.84   ,0.50   ,0.50   ,0.64
20170201   ,0.68   ,0.33   ,0.56   ,0.49   ,0.55   ,0.71
20170202   ,0.05   ,0.01  ,-0.35   ,0.03  ,-0.01  ,-0.14
20170203   ,0.67   ,0.50   ,0.49   ,0.48   ,0.56   ,0.61
20170206  ,-0.39  ,-0.32  ,-0.45  ,-0.96  ,-0.98  ,-0.98
20170207  ,-0.57  ,-0.28  ,-0.27  ,-0.20   ,0.03   ,0.11
20170208   ,0.22   ,0.29   ,0.42   ,0.16   ,0.50   ,0.62
20170209  ,-0.11  ,-0.24  ,-0.25   ,0.13   ,0.06  ,-0.17
20170210   ,0.16   ,0.16   ,0.02   ,0.25   ,0.08   ,0.10
20170213   ,0.49   ,0.18   ,0.25   ,0.58   ,0.25   ,0.38
20170214   ,0.05  ,-0.04  ,-0.05  ,-0.01  ,-0.13  ,-0.09
20170215   ,0.73   ,0.47   ,0.35   ,0.45   ,0.34   ,0.36
20170216   ,0.65   ,0.86   ,0.54   ,0.49   ,0.49   ,0.49
20170217  ,-0.50  ,-0.57  ,-0.62  ,-0.96  ,-0.68  ,-0.71
20170220   ,0.20   ,0.20   ,0.60   ,0.35   ,0.33   ,0.28
20170221  ,-0.10  ,-0.28  ,-0.36  ,-0.07  ,-0.17  ,-0.03
20170222   ,0.05  ,-0.08   ,0.13  ,-0.11   ,0.01  ,-0.04
20170223   ,0.17   ,0.19   ,0.13   ,0.10   ,0.26   ,0.25
20170224  ,-0.81  ,-0.46  ,-0.75  ,-1.26  ,-1.06  ,-1.15
20170227   ,0.27   ,0.15   ,0.16   ,0.28   ,0.46   ,0.32
20170228  ,-0.23   ,0.14  ,-0.11   ,0.19   ,0.18   ,0.33
20170301   ,0.10   ,0.18   ,0.01   ,1.14   ,0.92   ,0.85
20170302  ,-0.24  ,-0.37  ,-0.29  ,-0.27  ,-0.39  ,-0.44
20170303   ,0.98   ,1.02   ,0.91   ,0.78   ,0.75   ,0.51
20170306  ,-0.20  ,-0.34  ,-0.31  ,-0.68  ,-0.60  ,-0.47
20170307   ,0.34  ,-0.19  ,-0.16  ,-0.22  ,-0.31  ,-0.27
20170308  ,-0.29  ,-0.30  ,-0.26  ,-0.21  ,-0.18  ,-0.08
20170309   ,0.14   ,0.14   ,0.03   ,0.26   ,0.63   ,0.44
20170310   ,0.90   ,0.92   ,0.67   ,0.88   ,0.95   ,0.86
20170313   ,0.39   ,0.33   ,0.42   ,0.53   ,0.34   ,0.38
20170314  ,-0.77  ,-0.53  ,-0.70  ,-0.83  ,-0.82  ,-0.69
20170315   ,1.14   ,1.05   ,1.22   ,1.45   ,1.37   ,1.10
20170316   ,0.86   ,0.91   ,0.75   ,1.12   ,1.11   ,1.04
20170317   ,0.17   ,0.15   ,0.02   ,0.04   ,0.05   ,0.26
20170320   ,0.06   ,0.01   ,0.15   ,0.09   ,0.01   ,0.06
20170321   ,0.34   ,0.29   ,0.11  ,-0.08   ,0.08  ,-0.38
20170322  ,-0.41  ,-0.37  ,-0.66  ,-0.57  ,-0.48  ,-0.80
20170323   ,0.42   ,0.35   ,0.41   ,0.67   ,0.79   ,0.86
20170324   ,0.41   ,0.33   ,0.24   ,0.08   ,0.14   ,0.19
20170327   ,0.24   ,0.29   ,0.05  ,-0.02   ,0.31   ,0.27
20170328  ,-0.18  ,-0.23  ,-0.50   ,0.08  ,-0.14  ,-0.08
20170329  ,-0.31  ,-0.04  ,-0.12   ,0.08  ,-0.16  ,-0.06
20170330  ,-0.30  ,-0.44  ,-0.35   ,0.02  ,-0.17  ,-0.18
20170331  ,-0.05   ,0.17   ,0.31  ,-0.01   ,0.42   ,0.37
20170403   ,0.02  ,-0.06   ,0.04  ,-0.36  ,-0.21  ,-0.40
20170404  ,-0.39   ,0.06  ,-0.37  ,-0.09   ,0.05   ,0.29
20170405   ,0.36   ,0.27   ,0.27   ,0.18   ,0.10   ,0.01
20170406  ,-0.05  ,-0.11  ,-0.04  ,-0.03   ,0.04  ,-0.09
20170407  ,-0.33  ,-0.40  ,-0.50  ,-0.13  ,-0.28  ,-0.30
20170410   ,0.41   ,0.33   ,0.15   ,0.10   ,0.18   ,0.37
20170411   ,0.52   ,0.57   ,0.22   ,0.04   ,0.31   ,0.18
20170412   ,0.71   ,0.67   ,0.85   ,0.64   ,0.73   ,1.00
20170413  ,-0.38  ,-0.33  ,-0.30  ,-0.60  ,-0.60  ,-0.48
20170414   ,0.06   ,0.05   ,0.06   ,0.05   ,0.05   ,0.06
20170417   ,0.31   ,0.30   ,0.32   ,0.31   ,0.30   ,0.31
20170418   ,0.49   ,0.78   ,0.49  ,-0.35   ,0.19   ,0.05
20170419  ,-0.16   ,0.00  ,-0.08   ,0.22   ,0.09   ,0.10
20170420   ,0.24   ,0.22   ,0.29   ,0.35   ,0.47   ,0.49
20170421  ,-0.01   ,0.15   ,0.01  ,-0.03  ,-0.06  ,-0.16
20170424   ,1.47   ,1.80   ,1.63   ,3.46   ,3.24   ,2.86
20170425   ,0.99   ,0.89   ,1.18   ,1.09   ,0.77   ,0.93
20170426   ,0.10   ,0.25   ,0.19   ,0.22   ,0.25   ,0.32
20170427  ,-0.06   ,0.15   ,0.01  ,-0.48  ,-0.03   ,0.17
20170428   ,0.62   ,0.64   ,0.40   ,0.29   ,0.21   ,0.24
20170501  ,-0.14  ,-0.08  ,-0.12  ,-0.10  ,-0.11  ,-0.12
20170502   ,0.55   ,0.84   ,0.80   ,1.23   ,1.36   ,1.43
20170503  ,-0.69  ,-0.51  ,-0.69  ,-0.78  ,-0.55  ,-0.82
20170504   ,0.71   ,1.30   ,0.70   ,1.32   ,1.62   ,1.34
20170505   ,0.18   ,0.54   ,0.38   ,0.87   ,0.97   ,0.78
20170508  ,-0.17  ,-0.28  ,-0.27  ,-0.79  ,-0.70  ,-0.57
20170509  ,-0.01   ,0.26  ,-0.05   ,0.09   ,0.00   ,0.00
20170510   ,0.30   ,0.21   ,0.09   ,0.18   ,0.03   ,0.20
20170511   ,0.07  ,-0.13   ,0.02  ,-0.34  ,-0.54  ,-0.50
20170512   ,0.57   ,0.66   ,0.69   ,0.59   ,0.80   ,0.95
20170515   ,0.68   ,0.66   ,0.35   ,0.84   ,0.51   ,0.45
20170516   ,0.87   ,1.15   ,0.83   ,1.03   ,1.01   ,0.98
20170517   ,0.15  ,-0.06   ,0.21  ,-0.75  ,-0.81  ,-0.68
20170518  ,-0.89  ,-0.98  ,-0.96  ,-1.08  ,-0.77  ,-0.84
20170519   ,1.53   ,1.33   ,1.47   ,1.80   ,1.83   ,1.74
20170522   ,0.41   ,0.59   ,0.47   ,0.53   ,0.30   ,0.32
20170523   ,0.05  ,-0.23  ,-0.17   ,0.02  ,-0.15  ,-0.16
20170524   ,0.37   ,0.58   ,0.66   ,0.38   ,0.48   ,0.51
20170525   ,0.10   ,0.08  ,-0.21  ,-0.33  ,-0.03   ,0.05
20170526  ,-0.28  ,-0.15  ,-0.21  ,-0.34  ,-0.26  ,-0.30
20170529  ,-0.03   ,0.03   ,0.10  ,-0.30  ,-0.20  ,-0.15
20170530   ,0.29   ,0.30   ,0.23   ,0.15   ,0.22   ,0.29
20170531   ,0.21   ,0.55   ,0.49   ,0.12   ,0.36   ,0.34
20170601   ,0.26   ,0.13   ,0.28   ,0.25   ,0.54   ,0.39
20170602   ,0.88   ,0.74   ,0.95   ,0.73   ,0.91   ,1.00
20170605  ,-0.40  ,-0.19  ,-0.29  ,-0.62  ,-0.56  ,-0.54
20170606  ,-0.08   ,0.09   ,0.40  ,-0.27  ,-0.45  ,-0.47
20170607  ,-0.35  ,-0.13  ,-0.14   ,0.12   ,0.31  ,-0.12
20170608  ,-0.15  ,-0.21  ,-0.14  ,-0.39  ,-0.38  ,-0.57
20170609  ,-0.32  ,-0.28  ,-0.48   ,0.14  ,-0.04  ,-0.19
20170612  ,-0.12  ,-0.49  ,-0.66  ,-0.75  ,-0.85  ,-1.13
20170613   ,0.96   ,0.66   ,0.78   ,0.76   ,0.89   ,1.07
20170614   ,0.05   ,0.20  ,-0.01  ,-0.09   ,0.22   ,0.38
20170615  ,-0.93  ,-1.00  ,-1.07  ,-1.40  ,-1.43  ,-1.52
20170616   ,0.69   ,0.70   ,0.89   ,1.07   ,1.14   ,1.24
20170619  ,-0.30  ,-0.09  ,-0.16   ,0.53   ,0.25   ,0.28
20170620  ,-0.57  ,-0.28  ,-0.39  ,-0.94  ,-0.73  ,-0.71
20170621   ,0.31   ,0.32   ,0.27   ,0.22   ,0.04   ,0.01
20170622  ,-0.05   ,0.07   ,0.07  ,-0.16  ,-0.22  ,-0.05
20170623   ,0.44   ,0.47   ,0.40   ,0.17   ,0.16   ,0.21
20170626   ,0.02   ,0.06   ,0.15  ,-0.02   ,0.16   ,0.00
20170627   ,1.35   ,1.09   ,1.01   ,0.67   ,0.25   ,0.16
20170628   ,0.55   ,0.44   ,0.30   ,0.50   ,0.48   ,0.17
20170629   ,0.27   ,0.52   ,0.31  ,-0.38  ,-0.75  ,-0.96
20170630   ,0.27   ,0.14   ,0.28  ,-0.04  ,-0.07   ,0.04
20170703  ,-0.38  ,-0.19  ,-0.60   ,0.55   ,0.06  ,-0.16
20170704  ,-0.11  ,-0.10  ,-0.48  ,-0.27  ,-0.40  ,-0.32
20170705   ,0.38   ,0.33   ,0.39   ,0.24   ,0.33   ,0.51
20170706   ,0.41   ,0.25   ,0.35   ,0.10  ,-0.01  ,-0.22
20170707  ,-0.02  ,-0.28  ,-0.10  ,-0.25  ,-0.14  ,-0.07
20170710   ,0.17   ,0.15   ,0.13   ,0.54   ,0.34   ,0.31
20170711   ,0.32   ,0.32  ,-0.01   ,0.19   ,0.06  ,-0.37
20170712   ,0.22   ,0.16   ,0.18   ,0.79   ,0.73   ,0.99
20170713   ,0.25   ,0.37   ,0.38   ,0.50   ,0.35   ,0.48
20170714   ,1.10   ,0.87   ,1.16   ,0.82   ,0.89   ,0.88
20170717   ,0.36   ,0.22   ,0.39   ,0.38   ,0.25   ,0.36
20170718   ,0.18   ,0.22  ,-0.05  ,-0.18  ,-0.07   ,0.02
20170719   ,0.08  ,-0.03   ,0.02   ,0.07   ,0.19   ,0.44
20170720   ,0.65   ,0.79   ,0.66   ,0.50   ,0.69   ,0.64
20170721  ,-0.10   ,0.05  ,-0.04  ,-0.81  ,-0.72  ,-0.68
20170724  ,-0.13  ,-0.05   ,0.04  ,-0.33  ,-0.50  ,-0.48
20170725   ,0.34   ,0.34   ,0.19   ,0.46   ,0.20   ,0.31
20170726   ,0.52   ,0.87   ,1.07   ,1.15   ,1.14   ,1.25
20170727  ,-0.53  ,-0.41  ,-0.37  ,-0.35  ,-0.53   ,0.13
20170728   ,0.56   ,0.48   ,1.31  ,-0.07  ,-0.12  ,-0.20
20170731   ,0.57   ,0.75   ,0.53   ,0.60   ,0.61   ,0.62
20170801  ,-0.37  ,-0.23   ,0.09   ,0.34   ,0.27   ,0.54
20170802   ,0.45   ,0.36   ,0.35   ,0.10   ,0.18   ,0.11
20170803   ,0.06   ,0.07   ,0.19   ,0.31   ,0.24   ,0.00
20170804  ,-0.28  ,-0.54  ,-0.51  ,-0.04  ,-0.22  ,-0.17
20170807   ,0.12   ,0.35   ,0.35   ,0.26   ,0.18   ,0.16
20170808  ,-0.36  ,-0.27  ,-0.11  ,-0.13  ,-0.17  ,-0.35
20170809  ,-0.11  ,-0.16  ,-0.36  ,-0.70  ,-0.54  ,-0.65
20170810  ,-0.27  ,-0.31  ,-0.30  ,-0.72  ,-0.61  ,-0.80
20170811  ,-0.27  ,-0.21  ,-0.57  ,-0.66  ,-0.38  ,-0.46
20170814   ,0.12   ,0.15   ,0.27   ,0.81   ,0.63   ,0.66
20170815  ,-0.31  ,-0.23  ,-0.32  ,-0.34  ,-0.09  ,-0.40
20170816   ,0.63   ,0.43   ,0.46   ,1.05   ,0.80   ,0.96
20170817  ,-0.54  ,-0.52  ,-0.67  ,-0.92  ,-0.36  ,-0.82
20170818   ,0.16   ,0.07  ,-0.09  ,-0.21  ,-0.31  ,-0.39
20170821   ,0.21   ,0.41   ,0.31   ,0.03   ,1.01   ,0.16
20170822  ,-0.29  ,-0.34  ,-0.28   ,0.38   ,0.36   ,0.13
20170823   ,0.23   ,0.32   ,0.25   ,0.11   ,0.05   ,0.05
20170824  ,-0.11  ,-0.07  ,-0.25   ,0.04  ,-0.08   ,0.07
20170825   ,1.11   ,1.02   ,1.11   ,0.88   ,0.83   ,2.07
20170828   ,0.18   ,0.13   ,0.32  ,-0.13  ,-0.06  ,-0.27
20170829  ,-0.52  ,-0.46  ,-0.65  ,-1.22  ,-0.98  ,-0.96
20170830  ,-0.40  ,-0.21  ,-0.14   ,0.02   ,0.04   ,0.27
20170831   ,0.64   ,0.66   ,0.78   ,1.08   ,0.89   ,1.01
20170901   ,0.00   ,0.14   ,0.28   ,0.09   ,0.26   ,0.05
20170904   ,0.07   ,0.01  ,-0.17  ,-0.16  ,-0.22  ,-0.30
20170905   ,0.37   ,0.51   ,0.34   ,0.12   ,0.22   ,0.28
20170906   ,0.00   ,0.13   ,0.16  ,-0.01  ,-0.02  ,-0.18
20170907   ,1.00   ,0.82   ,1.07   ,1.01   ,1.20   ,1.23
20170908   ,0.33   ,0.32   ,0.44   ,0.28   ,0.23   ,0.20
20170911  ,-0.30  ,-0.42  ,-0.35   ,0.38   ,0.22   ,0.39
20170912   ,0.36   ,0.72   ,0.84   ,0.48   ,0.44   ,0.59
20170913  ,-0.50  ,-0.68  ,-0.49  ,-0.72  ,-0.68  ,-0.77
20170914   ,0.71   ,0.41   ,0.85   ,0.29   ,0.45   ,0.54
20170915   ,0.49   ,0.57   ,0.57  ,-0.07   ,0.02   ,0.19
20170918   ,0.01  ,-0.02   ,0.09   ,0.42   ,0.34   ,0.29
20170919   ,0.10   ,0.44   ,0.19   ,0.49   ,0.52   ,0.42
20170920  ,-0.54  ,-0.69  ,-0.50  ,-0.66  ,-0.81  ,-0.60
20170921   ,0.57   ,0.46   ,0.68   ,0.54   ,0.47   ,0.30
20170922   ,0.01   ,0.08  ,-0.09   ,0.37   ,0.18   ,0.09
20170925  ,-0.60  ,-0.48  ,-0.34  ,-0.90  ,-0.57  ,-0.56
20170926  ,-0.45  ,-0.47  ,-0.36  ,-0.51  ,-0.61  ,-0.61
20170927  ,-0.34  ,-0.27  ,-0.28   ,0.13  ,-0.14  ,-0.24
20170928   ,0.54   ,0.71   ,0.57   ,0.80   ,0.72   ,0.93
20170929   ,0.19   ,0.32   ,0.31   ,0.67   ,0.58   ,0.64
20171002  ,-0.46  ,-0.51  ,-0.10  ,-0.35  ,-0.29  ,-0.18
20171003   ,0.03   ,0.21   ,0.14   ,0.42   ,0.33   ,0.32
20171004   ,0.39   ,0.10   ,0.29  ,-0.30   ,0.04   ,0.20
20171005  ,-0.58  ,-0.44  ,-0.43  ,-0.01  ,-0.31  ,-0.39
20171006   ,0.25   ,0.50   ,0.11  ,-0.16  ,-0.06  ,-0.06
20171009   ,0.09   ,0.12   ,0.51   ,0.29   ,0.09   ,0.18
20171010   ,0.54   ,0.66   ,0.59   ,0.65   ,0.61   ,0.63
20171011   ,0.41   ,0.43   ,0.34   ,0.71   ,0.47   ,0.43
20171012   ,0.02  ,-0.03  ,-0.18  ,-0.12  ,-0.08   ,0.23
20171013   ,0.32   ,0.20   ,0.28   ,0.24   ,0.14   ,0.09
20171016  ,-0.17  ,-0.14  ,-0.03  ,-0.35  ,-0.25  ,-0.48
20171017  ,-0.35  ,-0.40  ,-0.51  ,-0.46  ,-0.40  ,-0.77
20171018   ,0.33   ,0.37   ,0.00   ,0.50   ,0.55   ,0.61
20171019   ,0.10  ,-0.05  ,-0.30  ,-0.25  ,-0.15  ,-0.64
20171020  ,-0.07  ,-0.35  ,-0.11   ,0.12  ,-0.11  ,-0.09
20171023  ,-0.44  ,-0.25  ,-0.33  ,-0.29  ,-0.08  ,-0.10
20171024  ,-0.25  ,-0.19  ,-0.40  ,-0.03  ,-0.15  ,-0.49
20171025   ,0.31   ,0.16   ,0.26  ,-0.02   ,0.12   ,0.31
20171026  ,-1.26  ,-1.03  ,-1.22  ,-0.30  ,-0.36  ,-0.40
20171027  ,-0.06   ,0.09   ,0.13  ,-0.28  ,-0.03  ,-0.13
20171030   ,0.48   ,0.72   ,0.70   ,0.62   ,0.70   ,0.66
20171031   ,0.19   ,0.05   ,0.23   ,0.35   ,0.22   ,0.55
20171101   ,0.30   ,0.16   ,0.11   ,0.20   ,0.06  ,-0.07
20171102   ,0.04  ,-0.14  ,-0.33   ,0.08  ,-0.14  ,-0.44
