This file was created by CMPT_ME_BEME_OP_INV_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and OP.

The portfolios are constructed at the end of June.  OP is operating profits (sales - cost
of goods sold - selling, general and administrative expenses - interest expense) divided by book
at the last fiscal year end of the prior calendar year.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
200507,   7.62,   6.23,   6.54,   5.51,   5.21,   4.62
200508,  -0.89,  -0.92,  -2.68,  -0.92,  -0.89,  -1.45
200509,   0.83,   0.26,   0.10,   1.51,   0.70,   0.21
200510,  -4.11,  -2.10,  -2.78,  -2.92,  -2.58,  -1.92
200511,   2.76,   3.76,   4.63,   3.71,   4.26,   4.71
200512,   0.89,  -0.11,   1.35,   1.26,   0.76,   0.51
200601,  10.29,   6.49,   7.31,   4.68,   4.29,   3.54
200602,   0.87,   0.20,  -0.05,  -0.36,   0.11,   0.05
200603,   4.82,   4.12,   4.66,   1.68,   2.18,   2.01
200604,   0.01,   0.82,   1.60,   1.29,   1.03,   0.64
200605,  -6.77,  -3.26,  -3.80,  -2.83,  -2.92,  -4.04
200606,  -1.78,   0.29,  -0.21,  -0.23,  -0.65,  -0.42
200607,  -4.75,  -2.55,  -2.00,  -2.98,  -2.57,  -2.15
200608,   2.76,   1.43,   1.48,   3.48,   1.98,   1.23
200609,  -0.22,   1.46,   1.58,   1.29,   1.37,   2.76
200610,   5.10,   4.89,   5.84,   4.13,   3.70,   3.62
200611,   2.80,   1.91,   2.05,   4.05,   2.52,   3.08
200612,   1.50,   1.39,   0.84,   0.43,   0.42,  -0.03
200701,   2.94,   0.66,   2.12,   2.72,   2.67,   3.30
200702,   0.62,  -0.13,  -0.68,   0.44,  -0.05,  -0.56
200703,  -0.16,   0.38,   0.41,   1.36,   0.97,   0.80
200704,   2.43,   0.79,   1.68,   3.78,   3.58,   4.39
200705,   0.72,   3.00,   3.64,   3.41,   4.04,   4.29
200706,  -0.53,  -0.73,   0.07,  -1.68,  -1.71,  -1.69
200707,  -4.78,  -5.56,  -6.64,  -4.12,  -4.14,  -3.67
200708,  -2.20,   0.58,  -1.65,  -0.47,  -0.06,  -0.15
200709,   1.53,   0.74,   0.38,   3.21,   2.98,   2.54
200710,   0.98,   0.40,   0.30,   1.66,   2.22,   1.70
200711, -10.17,  -6.72,  -9.62,  -6.34,  -5.48,  -4.71
200712,  -2.00,  -1.48,  -0.64,  -2.40,  -0.77,  -1.62
200801,  -6.21,  -3.65,  -4.27,  -6.09,  -4.88,  -4.67
200802,  -2.93,  -3.09,  -3.01,  -3.51,  -2.92,  -2.04
200803,  -3.93,  -0.36,  -1.35,  -1.79,  -2.16,  -2.49
200804,   0.95,   2.01,   2.46,   6.41,   6.63,   4.96
200805,   3.50,   2.77,   3.76,   4.26,   2.76,   3.23
200806,  -8.74,  -9.81, -10.50, -12.12, -10.00,  -9.74
200807,  -0.18,   3.86,   2.75,  -1.18,  -1.82,  -1.23
200808,   1.56,   3.54,   4.48,   1.59,   0.97,   1.96
200809, -12.58,  -7.12, -10.03, -13.11, -12.11, -11.96
200810, -22.53, -18.15, -22.77, -23.78, -20.28, -21.00
200811, -16.04, -14.41, -14.71, -12.84,  -8.90, -10.12
200812,   1.97,   3.02,   3.97,   5.20,   3.27,   4.47
200901,   0.74, -10.46,  -8.28,  -5.22,  -7.74,  -6.19
200902, -11.23, -13.41, -13.23, -13.44, -11.90,  -9.48
200903,  12.97,  12.57,  13.46,  12.48,   9.62,   9.47
200904,  21.40,  21.16,  26.33,  23.63,  18.74,  18.80
200905,  12.16,   6.57,   8.51,   6.77,   6.93,   6.63
200906,   6.26,   2.22,   1.71,  -0.27,  -0.34,  -1.04
200907,   7.92,   8.90,  11.75,   7.96,   9.05,   8.73
200908,   7.95,   3.85,   6.87,   6.83,   2.27,   3.21
200909,   7.90,   5.51,   8.18,   5.26,   6.06,   5.66
200910,  -8.20,  -5.64,  -5.24,  -6.92,  -3.69,  -2.41
200911,   0.79,   0.81,   1.62,   4.59,   4.43,   5.23
200912,   6.70,   6.67,   7.91,   5.91,   5.47,   4.52
201001,   1.25,  -1.61,  -2.36,  -1.67,  -3.64,  -3.99
201002,   3.53,   3.24,   4.55,   4.04,   3.71,   4.77
201003,   8.00,   7.63,   8.73,   7.18,   6.84,   6.93
201004,  10.08,   6.92,   7.78,   4.20,   3.17,   2.68
201005,  -9.20,  -7.26,  -7.38,  -7.94,  -6.92,  -7.56
201006,  -8.70,  -7.26,  -8.45,  -6.46,  -5.78,  -6.18
201007,   5.21,   5.30,   5.64,   6.95,   7.28,   6.87
201008,  -7.37,  -7.10,  -8.30,  -5.95,  -4.79,  -4.53
201009,  10.84,  10.18,  10.62,  11.49,  10.14,  11.25
201010,   4.56,   4.15,   4.45,   2.86,   3.54,   3.60
201011,   1.52,   2.93,   2.09,   2.06,   1.58,   2.05
201012,   9.94,   7.20,   6.64,   9.16,   6.92,   5.64
201101,   3.25,   0.20,  -0.02,   2.75,   2.92,   0.99
201102,   4.10,   4.52,   3.24,   4.89,   3.46,   3.96
201103,   0.54,   1.67,   0.15,   0.10,   2.02,   2.11
201104,   0.73,   1.34,   0.60,   1.97,   3.23,   3.63
201105,  -2.23,  -2.76,  -2.68,  -2.16,  -0.85,  -0.29
201106,  -3.48,  -1.64,  -2.14,  -3.22,  -1.85,  -1.35
201107,  -2.34,  -1.94,  -2.14,  -4.10,  -3.47,  -3.11
201108, -11.10,  -8.40,  -9.48,  -8.22,  -7.72,  -6.28
201109, -11.60,  -9.64, -11.33, -10.52, -10.23,  -9.66
201110,  10.43,  12.28,  13.14,  15.04,  14.66,  13.54
201111,  -3.01,  -0.76,  -1.14,  -0.50,  -0.14,  -0.41
201112,  -0.33,   0.93,   0.43,  -0.84,   0.01,  -0.83
201201,  10.72,   7.79,   8.80,   7.09,   5.69,   7.58
201202,   4.29,   3.01,   2.37,   5.47,   4.24,   4.09
201203,   3.79,   2.98,   3.25,   1.37,   1.32,   1.89
201204,  -2.10,  -0.77,  -1.42,  -1.68,  -0.73,  -1.03
201205,  -7.17,  -6.42,  -6.84,  -8.51,  -7.89,  -7.41
201206,   3.68,   4.16,   4.76,   3.56,   2.12,   2.18
201207,  -1.11,  -1.24,  -1.57,  -1.53,   0.75,  -0.99
201208,   2.21,   2.56,   2.55,   4.08,   2.99,   3.46
201209,   4.63,   3.63,   3.22,   2.79,   2.18,   1.86
201210,  -3.55,  -0.72,  -1.66,  -0.08,  -1.52,  -0.79
201211,  -0.58,   0.38,  -0.67,   0.43,   1.76,   2.22
201212,   1.87,   2.48,   2.77,   2.94,   2.15,   1.78
201301,   8.18,   6.68,   6.91,   6.95,   6.73,   6.76
201302,   0.95,   0.77,   1.69,   1.11,   0.94,   1.38
201303,   4.02,   3.91,   5.64,   5.24,   4.02,   4.32
201304,  -0.52,  -1.21,   0.98,   1.86,   0.09,   0.76
201305,   5.19,   4.57,   5.69,   2.57,   3.27,   3.28
201306,  -0.39,   0.02,   0.24,  -1.94,  -1.14,  -1.56
201307,   7.55,   6.74,   8.09,   6.81,   6.36,   6.36
201308,  -1.87,  -2.43,  -2.52,  -3.12,  -2.47,  -2.58
201309,   6.32,   5.12,   6.22,   5.23,   4.45,   4.78
201310,   1.03,   3.56,   3.99,   2.59,   3.59,   4.34
201311,   4.91,   4.16,   5.28,   2.66,   1.79,   2.79
201312,   3.44,   1.38,   1.72,   3.19,   3.22,   2.46
201401,   3.77,  -2.44,  -4.33,  -0.07,  -2.85,  -4.38
201402,   4.76,   3.28,   4.06,   5.08,   4.98,   5.54
201403,  -1.19,   1.88,   1.20,  -0.52,   0.73,  -0.24
201404,  -6.33,  -3.23,  -2.21,  -1.32,  -1.23,  -0.29
201405,  -1.35,   0.17,  -0.22,   1.90,   1.32,   2.06
201406,   5.29,   3.46,   3.90,   5.70,   3.57,   2.37
201407,  -5.70,  -4.58,  -5.30,  -5.20,  -3.50,  -2.34
201408,   3.87,   3.34,   4.87,   6.26,   4.29,   4.52
201409,  -5.74,  -4.76,  -4.87,  -4.40,  -3.63,  -3.39
201410,   1.70,   5.73,   3.92,   2.53,   2.39,   2.36
201411,  -1.12,  -1.12,   0.10,   0.35,   0.99,   2.43
201412,   2.43,   2.51,   2.34,  -0.92,   0.48,  -0.43
201501,  -2.87,  -4.91,  -4.58,  -1.97,  -3.37,  -2.62
201502,   6.84,   5.66,   5.59,   7.35,   6.88,   7.19
201503,  -0.92,   1.23,   1.38,  -0.98,  -0.28,  -0.64
201504,   0.55,  -0.47,   0.04,   0.53,   0.70,   0.03
201505,   0.82,   0.72,  -0.84,   2.18,   1.23,  -0.18
201506,  -0.54,   1.76,   0.77,  -2.78,  -1.86,  -1.77
201507,  -4.87,  -2.46,  -4.24,   0.83,  -0.24,   0.73
201508,  -4.07,  -3.55,  -5.52,  -6.80,  -5.18,  -5.90
201509,  -7.01,  -3.81,  -6.28,  -5.71,  -4.28,  -4.32


  Average Value Weighted Returns -- Annual
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
  1964,  16.15,  12.13,  16.97,  18.03,  12.32,  12.56
  1965,  38.99,  33.45,  33.56,  13.35,   2.29,  16.92
  1966, -10.33,  -9.03,  -8.46, -11.69, -12.54, -11.58
  1967,  73.65,  62.81,  76.73,  20.82,  11.22,  29.21
  1968,  46.24,  25.44,  34.22,  15.03,   8.35,   2.26
  1969, -27.63, -24.93, -22.18, -21.37, -13.31,  -4.29
  1970, -17.26, -10.50, -13.41,   2.58,   2.01,  -6.04
  1971,  14.10,  19.18,  25.16,   7.67,   8.97,  17.25
  1972,   3.50,   2.46,   2.24,   5.08,  10.56,  23.11
  1973, -30.88, -36.05, -43.10, -15.75, -17.15, -21.02
  1974, -26.38, -28.22, -31.90, -32.63, -25.95, -33.34
  1975,  52.60,  49.57,  57.22,  32.78,  30.18,  32.12
  1976,  48.03,  41.42,  40.87,  22.85,  20.18,  19.10
  1977,  13.08,  15.88,  17.82, -11.10,  -9.05, -10.74
  1978,  15.74,  13.48,  19.23,  -4.65,   1.96,   3.21
  1979,  43.63,  31.46,  41.25,  13.83,  12.56,  14.89
  1980,  30.48,  27.13,  41.64,  14.63,  26.38,  30.90
  1981,  -7.49,   3.06,   2.03,  -4.08,  -7.41, -12.59
  1982,  22.85,  23.82,  26.50,  24.68,   9.52,  16.07
  1983,  24.57,  34.03,  27.19,  18.15,  14.92,  16.59
  1984, -17.58,  -3.37,  -0.11,  -8.95,   3.49,   3.01
  1985,  17.81,  29.07,  38.80,  25.13,  27.97,  27.21
  1986,  -3.07,   9.28,   9.68,  12.14,  15.56,  13.68
  1987, -15.07,  -5.96,  -8.59,  -2.78,  -2.81,   3.24
  1988,  18.59,  23.55,  21.14,   8.18,  12.32,  14.07
  1989,  13.67,  15.97,  18.16,  26.72,  24.94,  27.35
  1990, -26.00, -16.30, -20.71, -14.09,  -8.17,  -4.89
  1991,  44.39,  42.12,  53.33,  24.22,  19.20,  38.93
  1992,   8.33,  19.69,  22.09,   5.27,   3.83,   6.83
  1993,  13.93,  16.94,  19.25,  21.34,  10.90,   0.87
  1994, -12.10,  -0.36,  -1.23,  -3.16,  -3.01,  -0.62
  1995,  31.82,  23.98,  29.87,  30.92,  29.70,  39.11
  1996,   8.82,  20.74,  21.94,   6.47,  15.93,  25.58
  1997,  14.01,  30.12,  28.11,  22.19,  29.00,  33.02
  1998,  -3.26,  -4.23,  -3.16,  31.41,  19.93,  29.09
  1999,  52.78,   9.71,  17.86,  31.82,  21.37,  16.91
  2000, -19.04,  14.56,   8.86, -25.02,  -2.58,  -7.22
  2001,   0.21,  17.47,  22.03, -25.06, -15.61,  -7.88
  2002, -33.80,  -6.18,  -6.27, -31.47, -23.51, -19.49
  2003,  71.00,  40.25,  46.87,  34.13,  32.42,  19.70
  2004,  10.64,  22.29,  24.27,  10.96,   8.64,   8.54
  2005,   1.05,   7.67,   5.06,   5.03,   7.23,   1.60
  2006,  13.96,  17.32,  18.29,  15.92,  12.37,  13.17
  2007,  -3.20,  -1.24,  -4.58,   2.71,   2.66,   7.13
  2008, -42.31, -30.71, -30.91, -47.13, -43.58, -30.05
  2009,  37.27,  24.85,  39.80,  27.55,  26.91,  23.01
  2010,  29.96,  25.83,  25.82,  16.08,  14.39,  12.76
  2011, -12.07,  -1.75,  -5.36, -12.49,   1.31,   1.94
  2012,  15.84,  15.82,  14.66,  18.17,  13.72,  12.39
  2013,  40.52,  39.84,  45.66,  39.13,  31.75,  29.19
  2014,   4.99,   2.08,   2.64,  12.13,   7.60,  12.55


  Average Equal Weighted Returns -- Annual
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
  1964,  20.00,  14.61,  15.58,  18.03,  13.57,  10.88
  1965,  46.01,  36.49,  41.40,  21.75,  13.12,  23.81
  1966,  -7.95,  -9.27, -10.10, -10.89, -10.16,  -7.35
  1967, 105.72,  85.42,  96.16,  35.18,  21.33,  30.35
  1968,  61.52,  34.50,  39.36,  21.67,  11.47,  11.49
  1969, -33.92, -28.60, -29.20, -20.19, -16.62, -14.00
  1970, -20.10, -12.03, -16.34,  -2.76,  -1.04,  -8.61
  1971,  15.98,  22.34,  23.53,  10.36,   9.92,  22.25
  1972,   1.90,   2.78,  -3.56,   2.69,   4.86,  13.22
  1973, -34.53, -38.85, -45.49, -19.62, -27.72, -33.72
  1974, -21.17, -24.84, -28.32, -27.83, -28.27, -33.80
  1975,  79.02,  66.18,  71.78,  40.95,  42.79,  47.88
  1976,  53.10,  47.54,  49.15,  30.14,  28.65,  27.03
  1977,  26.48,  23.56,  24.80,  -7.31,  -5.15,  -1.80
  1978,  29.94,  21.64,  28.83,   0.27,   2.98,   6.79
  1979,  45.00,  36.48,  44.02,  17.72,  20.63,  26.36
  1980,  40.75,  33.26,  47.21,  11.91,  27.37,  36.48
  1981,  -4.81,   4.55,   1.50,  -1.30,  -1.39,  -2.17
  1982,  21.34,  29.35,  28.49,  20.61,  16.24,  15.85
  1983,  41.61,  40.63,  31.57,  20.30,  20.64,  16.73
  1984, -21.31,  -5.56,  -8.70, -11.73,  -0.99,   2.22
  1985,  13.77,  26.30,  30.74,  21.28,  27.70,  33.22
  1986,   0.88,   6.01,   3.25,   9.22,  15.18,  15.83
  1987, -12.18,  -6.00, -13.55,  -2.49,  -1.12,  -1.36
  1988,  15.47,  26.19,  26.36,  14.18,  17.07,  16.90
  1989,   6.65,  12.70,  16.11,  24.00,  23.29,  20.59
  1990, -23.08, -19.27, -24.20, -17.65, -11.31, -12.46
  1991,  63.34,  47.54,  56.55,  31.11,  32.03,  41.67
  1992,  31.65,  25.75,  26.16,  13.36,   9.89,  15.65
  1993,  27.95,  21.84,  20.91,  18.08,  14.11,   6.14
  1994, -11.21,  -0.01,  -3.84,  -4.12,  -4.28,  -0.97
  1995,  31.86,  26.00,  30.89,  31.29,  29.09,  34.73
  1996,  14.11,  22.72,  21.14,   7.50,  15.12,  22.20
  1997,  11.49,  33.03,  29.30,  20.49,  25.21,  30.32
  1998,  -4.91,  -6.87,  -7.76,  13.13,   2.17,  10.63
  1999,  56.38,   8.89,  16.46,  34.56,   9.08,  11.61
  2000, -21.29,   4.26,  -2.87, -27.16,  18.23,  12.06
  2001,  30.44,  33.98,  35.32, -13.35,   7.54,   7.14
  2002, -21.04,   3.67,  -0.60, -38.25, -16.20, -13.64
  2003, 109.61,  52.48,  59.14,  48.23,  38.38,  33.80
  2004,  20.10,  22.79,  26.61,  13.50,  17.48,  16.76
  2005,  -1.96,   7.57,   6.95,   6.31,  10.93,   8.79
  2006,  14.38,  18.13,  20.47,  15.23,  11.77,  10.45
  2007, -10.79,  -8.18, -10.84,   1.01,   3.82,   4.20
  2008, -50.98, -36.59, -42.36, -47.11, -41.78, -41.42
  2009,  81.41,  39.46,  69.00,  52.07,  41.46,  48.31
  2010,  30.22,  24.53,  23.61,  26.42,  22.21,  21.41
  2011, -15.83,  -5.79, -12.62,  -6.90,  -0.05,   0.52
  2012,  16.66,  18.57,  15.73,  16.06,  13.15,  15.07
  2013,  45.67,  38.19,  53.15,  38.00,  35.04,  37.99
  2014,  -0.61,   3.62,   2.71,   9.01,   7.31,   7.97


  Number of Firms in Portfolios
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
196307,    307,    192,    195,     93,    210,    155
196308,    307,    192,    195,     93,    210,    155
196309,    307,    192,    195,     93,    210,    155
196310,    307,    192,    195,     93,    210,    155
196311,    307,    192,    195,     93,    210,    155
196312,    307,    192,    195,     93,    210,    155
196401,    307,    192,    195,     93,    210,    155
196402,    307,    192,    195,     93,    210,    155
196403,    307,    192,    195,     93,    210,    155
196404,    307,    192,    195,     93,    210,    155
196405,    307,    192,    195,     93,    210,    155
196406,    307,    192,    195,     93,    210,    155
196407,    318,    216,    193,    101,    206,    169
196408,    318,    216,    193,    101,    206,    169
196409,    318,    216,    193,    101,    206,    169
196410,    318,    216,    193,    101,    206,    169
196411,    318,    216,    193,    101,    206,    169
196412,    318,    216,    193,    101,    206,    169
196501,    318,    216,    193,    101,    206,    169
196502,    318,    216,    193,    101,    206,    169
196503,    318,    216,    193,    101,    206,    169
196504,    318,    216,    193,    101,    206,    169
196505,    318,    216,    193,    101,    206,    169
196506,    318,    216,    193,    101,    206,    169
196507,    358,    227,    219,     99,    233,    177
196508,    358,    227,    219,     99,    233,    177
196509,    358,    227,    219,     99,    233,    177
196510,    357,    227,    219,     99,    233,    177
196511,    357,    226,    219,     99,    233,    177
196512,    357,    226,    219,     99,    233,    177
196601,    357,    226,    219,     99,    233,    177
196602,    357,    226,    219,     99,    233,    177
196603,    357,    226,    219,     99,    233,    177
196604,    357,    226,    219,     99,    233,    177
196605,    357,    226,    219,     99,    233,    177
196606,    357,    226,    219,     99,    233,    177
196607,    387,    230,    251,    114,    240,    173
196608,    387,    230,    251,    114,    240,    173
196609,    387,    230,    251,    114,    240,    173
196610,    386,    230,    251,    114,    240,    173
196611,    386,    230,    251,    114,    240,    173
196612,    386,    230,    251,    114,    240,    173
196701,    386,    230,    251,    114,    240,    173
196702,    386,    230,    251,    114,    240,    173
196703,    386,    230,    251,    114,    240,    173
196704,    386,    230,    251,    114,    240,    173
196705,    386,    230,    251,    113,    240,    173
196706,    385,    230,    251,    113,    240,    173
196707,    384,    276,    285,    121,    237,    185
196708,    383,    276,    285,    121,    237,    185
196709,    382,    276,    285,    121,    237,    185
196710,    382,    276,    285,    121,    237,    185
196711,    382,    276,    285,    121,    237,    185
196712,    382,    276,    284,    121,    237,    185
196801,    380,    276,    284,    121,    236,    185
196802,    380,    276,    284,    121,    236,    185
196803,    380,    276,    284,    121,    236,    185
196804,    379,    276,    284,    121,    236,    184
196805,    379,    276,    284,    121,    236,    184
196806,    379,    276,    284,    121,    236,    183
196807,    415,    309,    329,    124,    231,    188
196808,    414,    308,    329,    124,    231,    188
196809,    414,    308,    329,    124,    230,    188
196810,    414,    308,    329,    124,    230,    188
196811,    414,    308,    329,    124,    230,    188
196812,    414,    308,    329,    124,    229,    188
196901,    413,    308,    329,    124,    229,    188
196902,    412,    308,    329,    124,    229,    188
196903,    412,    308,    329,    124,    229,    188
196904,    411,    308,    329,    124,    229,    187
196905,    411,    308,    329,    124,    229,    187
196906,    410,    308,    329,    124,    229,    187
196907,    472,    395,    326,    145,    244,    197
196908,    471,    393,    326,    145,    244,    197
196909,    471,    393,    326,    145,    244,    197
196910,    471,    393,    326,    145,    244,    197
196911,    471,    393,    326,    145,    244,    197
196912,    471,    393,    326,    145,    244,    197
197001,    470,    393,    326,    145,    244,    197
197002,    470,    393,    326,    145,    244,    197
197003,    470,    393,    325,    145,    244,    197
197004,    468,    391,    325,    145,    244,    197
197005,    465,    390,    325,    145,    244,    197
197006,    464,    390,    325,    145,    243,    197
197007,    506,    440,    358,    147,    253,    205
197008,    505,    438,    358,    147,    252,    205
197009,    505,    438,    358,    147,    252,    205
197010,    503,    437,    358,    147,    252,    205
197011,    502,    437,    357,    146,    252,    205
197012,    499,    436,    357,    146,    252,    205
197101,    498,    435,    356,    146,    252,    204
197102,    496,    435,    356,    145,    252,    203
197103,    495,    435,    356,    145,    252,    203
197104,    494,    434,    356,    145,    252,    203
197105,    490,    434,    354,    145,    252,    202
197106,    486,    434,    353,    144,    252,    202
197107,    561,    473,    350,    133,    257,    232
197108,    560,    472,    350,    133,    257,    232
197109,    559,    472,    350,    133,    257,    232
197110,    559,    472,    350,    133,    257,    232
197111,    558,    472,    349,    133,    257,    232
197112,    557,    471,    348,    133,    257,    232
197201,    554,    470,    347,    133,    257,    232
197202,    553,    470,    347,    133,    257,    232
197203,    551,    470,    346,    133,    257,    232
197204,    548,    470,    346,    133,    257,    231
197205,    547,    470,    346,    133,    257,    231
197206,    547,    469,    345,    133,    257,    231
197207,    592,    486,    377,    138,    269,    259
197208,    590,    485,    376,    138,    268,    259
197209,    588,    485,    376,    138,    268,    259
197210,    588,    484,    375,    138,    268,    259
197211,    586,    483,    375,    138,    268,    259
197212,    586,    482,    375,    138,    268,    259
197301,    585,    481,    373,    138,    268,    259
197302,    584,    479,    373,    138,    266,    259
197303,    583,    478,    372,    138,    266,    259
197304,    582,    477,    371,    138,    266,    259
197305,    575,    477,    369,    138,    266,    258
197306,    573,    477,    369,    138,    266,    257
197307,    936,    814,    838,    192,    349,    288
197308,    932,    811,    836,    192,    348,    288
197309,    929,    809,    836,    191,    348,    288
197310,    927,    809,    835,    191,    348,    288
197311,    919,    807,    835,    190,    348,    288
197312,    915,    805,    835,    190,    348,    288
197401,    908,    804,    832,    190,    347,    288
197402,    906,    803,    829,    190,    347,    287
197403,    900,    801,    829,    190,    347,    287
197404,    898,    798,    827,    190,    347,    287
197405,    892,    796,    824,    190,    346,    287
197406,    888,    793,    819,    189,    346,    287
197407,    910,    856,    851,    194,    340,    292
197408,    908,    852,    847,    194,    340,    291
197409,    904,    852,    841,    194,    339,    291
197410,    901,    851,    835,    194,    339,    291
197411,    897,    851,    832,    194,    339,    291
197412,    893,    849,    829,    194,    338,    291
197501,    887,    848,    829,    194,    338,    291
197502,    885,    847,    828,    194,    338,    290
197503,    883,    846,    828,    194,    338,    290
197504,    882,    844,    827,    194,    338,    290
197505,    881,    843,    827,    193,    338,    290
197506,    870,    840,    821,    193,    338,    289
197507,   1107,    938,    952,    194,    336,    277
197508,   1106,    938,    949,    194,    335,    277
197509,   1104,    938,    947,    194,    335,    277
197510,   1100,    936,    945,    194,    335,    277
197511,   1096,    934,    944,    194,    335,    277
197512,   1092,    930,    939,    194,    335,    277
197601,   1087,    927,    936,    194,    335,    277
197602,   1086,    924,    935,    192,    335,    277
197603,   1080,    923,    932,    192,    335,    277
197604,   1077,    922,    925,    192,    335,    277
197605,   1074,    918,    924,    191,    334,    277
197606,   1073,    917,    920,    191,    333,    277
197607,   1161,    951,    948,    172,    340,    291
197608,   1158,    945,    944,    172,    340,    291
197609,   1154,    942,    941,    172,    340,    291
197610,   1152,    941,    939,    172,    340,    291
197611,   1147,    939,    937,    172,    340,    291
197612,   1143,    936,    932,    172,    340,    290
197701,   1138,    932,    926,    171,    340,    290
197702,   1136,    931,    923,    171,    339,    288
197703,   1134,    926,    922,    171,    338,    288
197704,   1132,    926,    919,    171,    338,    288
197705,   1125,    924,    910,    171,    338,    288
197706,   1121,    923,    909,    170,    338,    288
197707,   1140,    994,    965,    198,    327,    275
197708,   1137,    992,    959,    198,    326,    274
197709,   1132,    989,    955,    198,    325,    274
197710,   1125,    986,    950,    198,    324,    274
197711,   1121,    985,    949,    198,    324,    273
197712,   1113,    979,    946,    197,    322,    273
197801,   1101,    972,    939,    197,    321,    273
197802,   1095,    969,    938,    197,    321,    273
197803,   1090,    965,    936,    197,    321,    273
197804,   1086,    959,    931,    197,    320,    273
197805,   1082,    951,    924,    196,    318,    272
197806,   1073,    944,    914,    196,    318,    271
197807,   1190,    969,    900,    196,    316,    272
197808,   1179,    965,    894,    196,    314,    271
197809,   1173,    961,    889,    195,    314,    271
197810,   1165,    957,    888,    195,    314,    269
197811,   1160,    954,    884,    193,    313,    269
197812,   1153,    950,    878,    193,    313,    269
197901,   1142,    941,    874,    193,    312,    268
197902,   1136,    938,    869,    191,    311,    267
197903,   1129,    936,    867,    191,    310,    267
197904,   1124,    927,    862,    191,    309,    267
197905,   1120,    924,    859,    191,    307,    267
197906,   1109,    917,    853,    190,    307,    266
197907,   1179,    975,    893,    204,    318,    251
197908,   1174,    966,    888,    204,    318,    250
197909,   1165,    963,    886,    202,    317,    250
197910,   1161,    962,    883,    202,    317,    250
197911,   1152,    958,    878,    201,    316,    250
197912,   1145,    951,    875,    201,    316,    248
198001,   1139,    938,    870,    199,    314,    247
198002,   1133,    933,    867,    198,    314,    246
198003,   1125,    929,    866,    197,    314,    246
198004,   1113,    924,    865,    197,    314,    246
198005,   1105,    920,    859,    195,    314,    246
198006,   1097,    914,    857,    195,    313,    246
198007,   1187,    957,    884,    199,    322,    259
198008,   1180,    954,    878,    199,    321,    259
198009,   1170,    947,    871,    199,    319,    259
198010,   1163,    946,    870,    199,    317,    259
198011,   1159,    944,    865,    196,    317,    258
198012,   1151,    942,    861,    196,    315,    258
198101,   1140,    939,    853,    196,    314,    258
198102,   1132,    935,    845,    195,    314,    258
198103,   1125,    930,    841,    195,    313,    258
198104,   1116,    925,    841,    194,    311,    256
198105,   1112,    924,    839,    193,    310,    255
198106,   1102,    917,    835,    192,    310,    254
198107,   1277,   1006,    931,    190,    292,    296
198108,   1273,   1003,    927,    189,    291,    294
198109,   1264,   1001,    922,    189,    289,    294
198110,   1256,    994,    920,    188,    289,    293
198111,   1252,    990,    917,    187,    289,    292
198112,   1246,    985,    911,    187,    288,    291
198201,   1239,    983,    906,    187,    286,    290
198202,   1229,    981,    900,    187,    286,    290
198203,   1218,    979,    896,    187,    283,    289
198204,   1207,    974,    893,    185,    282,    288
198205,   1200,    970,    889,    185,    282,    288
198206,   1191,    965,    886,    182,    280,    288
198207,   1532,    986,    838,    177,    313,    278
198208,   1524,    984,    837,    176,    312,    276
198209,   1508,    980,    830,    176,    310,    276
198210,   1497,    977,    826,    176,    310,    275
198211,   1478,    973,    822,    175,    310,    274
198212,   1471,    967,    819,    174,    308,    274
198301,   1455,    958,    812,    173,    307,    273
198302,   1446,    954,    807,    172,    306,    273
198303,   1438,    950,    802,    172,    306,    272
198304,   1428,    948,    799,    172,    306,    272
198305,   1411,    944,    797,    171,    306,    272
198306,   1393,    940,    796,    171,    306,    271
198307,   1634,   1003,    850,    177,    322,    291
198308,   1619,   1000,    845,    177,    322,    290
198309,   1612,    993,    843,    177,    321,    289
198310,   1608,    988,    839,    177,    321,    288
198311,   1598,    986,    837,    177,    321,    288
198312,   1588,    983,    832,    175,    320,    286
198401,   1570,    978,    825,    175,    319,    285
198402,   1556,    970,    821,    175,    318,    284
198403,   1547,    967,    816,    175,    318,    284
198404,   1532,    964,    814,    175,    317,    284
198405,   1517,    961,    810,    175,    317,    284
198406,   1498,    952,    803,    175,    316,    283
198407,   1794,   1054,    967,    179,    323,    272
198408,   1782,   1053,    963,    178,    322,    271
198409,   1753,   1048,    956,    177,    319,    271
198410,   1733,   1038,    950,    176,    318,    268
198411,   1706,   1032,    946,    173,    316,    267
198412,   1688,   1028,    942,    173,    316,    265
198501,   1667,   1018,    936,    173,    315,    263
198502,   1649,   1010,    935,    173,    314,    262
198503,   1638,   1001,    933,    172,    314,    261
198504,   1621,    996,    931,    172,    314,    261
