This file was created by CMPT_ME_BEME_OP_INV_RETS_DAILY using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and INV.

The portfolios are constructed at the end of June.  INV is the change
in total assets from the fiscal year ending in year t-2 to the fiscal year ending in t-1,
divided by t-2 total assets.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
20000821,      137.01,      175.35,      210.64,     5218.72,    13919.40,    11791.67
20000822,      137.29,      175.44,      211.27,     5231.34,    13998.36,    11841.09
20000823,      137.73,      175.83,      211.63,     5230.71,    13993.05,    11856.32
20000824,      138.07,      175.75,      212.65,     5246.02,    14064.02,    11961.48
20000825,      140.07,      176.67,      214.43,     5261.05,    14104.80,    12035.45
20000828,      140.92,      177.44,      215.79,     5263.14,    14137.46,    11987.88
20000829,      141.14,      177.15,      217.29,     5268.07,    14180.06,    12072.38
20000830,      141.75,      178.08,      218.74,     5253.87,    14126.40,    12110.99
20000831,      142.84,      178.47,      220.51,     5247.60,    14030.97,    12128.44
20000901,      144.56,      179.63,      223.02,     5311.03,    14131.94,    12324.69
20000905,      145.12,      180.39,      224.77,     5348.87,    14212.19,    12369.18
20000906,      144.51,      180.03,      223.96,     5333.71,    14159.79,    12179.90
20000907,      143.89,      179.65,      223.48,     5347.23,    14081.97,    11930.27
20000908,      145.82,      181.22,      225.64,     5368.41,    14119.26,    12096.31
20000911,      145.04,      179.86,      222.95,     5363.61,    14197.29,    11873.18
20000912,      144.46,      179.94,      220.90,     5373.62,    14237.98,    11743.23
20000913,      144.66,      180.09,      220.41,     5377.66,    14216.11,    11680.98
20000914,      145.00,      179.76,      220.48,     5379.05,    14177.82,    11801.50
20000915,      146.37,      180.98,      222.76,     5372.94,    14103.10,    11855.20
20000918,      145.74,      179.53,      219.47,     5347.01,    13946.15,    11691.95
20000919,      142.50,      176.40,      212.94,     5241.80,    13814.57,    11435.50
20000920,      143.10,      177.10,      214.89,     5247.53,    13835.23,    11744.46
20000921,      142.94,      176.62,      213.69,     5203.05,    13684.79,    11783.88
20000922,      141.89,      174.91,      210.46,     5211.07,    13751.53,    11627.17
20000925,      142.02,      175.04,      210.81,     5302.94,    13897.29,    11581.40
20000926,      140.84,      173.79,      209.79,     5291.20,    13902.34,    11445.45
20000927,      139.68,      172.63,      206.89,     5263.19,    13833.19,    11316.67
20000928,      138.87,      172.27,      204.70,     5276.24,    13904.73,    11242.69
20000929,      141.74,      175.24,      210.54,     5365.44,    14172.75,    11556.63
20001002,      142.88,      175.49,      210.58,     5340.39,    14126.60,    11280.08
20001003,      140.62,      172.77,      205.50,     5311.60,    14176.20,    11127.67
20001004,      138.74,      171.50,      202.46,     5284.18,    14141.18,    10891.35
20001005,      138.50,      171.84,      202.90,     5199.50,    14089.82,    11088.76
20001006,      138.38,      170.88,      200.62,     5233.80,    14183.19,    10992.19
20001009,      135.26,      168.96,      195.47,     5184.90,    13938.44,    10701.89
20001010,      133.73,      168.32,      193.89,     5185.23,    13857.12,    10678.07
20001011,      132.07,      167.41,      191.16,     5185.30,    13758.85,    10429.04
20001012,      129.89,      166.19,      187.69,     5143.26,    13613.50,    10164.42
20001013,      126.62,      164.18,      182.62,     5049.29,    13223.26,     9858.16
20001016,      130.23,      167.07,      188.25,     5105.82,    13551.50,    10452.07
20001017,      131.41,      166.36,      188.69,     5166.32,    13657.04,    10413.11
20001018,      129.06,      163.89,      184.59,     5144.90,    13426.16,    10162.84
20001019,      127.97,      163.72,      182.44,     5122.52,    13362.38,    10050.29
20001020,      131.49,      166.65,      188.55,     5164.29,    13566.12,    10678.92
20001023,      132.71,      168.23,      192.15,     5142.29,    13547.07,    10879.14
20001024,      133.61,      169.09,      193.37,     5175.09,    13568.23,    10856.69
20001025,      133.67,      168.63,      193.07,     5195.80,    13738.85,    10711.22
20001026,      131.15,      166.24,      188.27,     5164.93,    13654.45,    10267.04
20001027,      131.76,      167.48,      189.26,     5177.20,    13571.33,    10316.45
20001030,      132.20,      167.92,      189.38,     5231.86,    13691.10,    10437.90
20001031,      132.61,      169.32,      189.32,     5336.06,    14026.98,    10352.58
20001101,      136.34,      173.39,      195.00,     5432.52,    14189.09,    10801.78
20001102,      135.93,      172.52,      194.67,     5435.79,    14128.36,    10749.52
20001103,      138.81,      174.91,      198.81,     5462.30,    14173.49,    10934.30
20001106,      138.97,      175.40,      200.07,     5438.80,    14132.83,    10966.82
20001107,      139.08,      174.87,      198.78,     5476.09,    14265.27,    10919.81
20001108,      139.11,      175.69,      199.59,     5473.66,    14234.24,    10937.53
20001109,      137.91,      174.95,      196.69,     5473.65,    14193.25,    10527.18
20001110,      136.14,      173.12,      194.20,     5459.45,    14090.89,    10400.77
20001113,      133.27,      170.56,      188.32,     5407.10,    13898.08,     9963.90
20001114,      130.99,      170.77,      186.09,     5337.15,    13691.14,     9844.79
20001115,      133.57,      172.66,      190.30,     5402.66,    13883.48,    10290.81
20001116,      134.49,      174.14,      191.31,     5447.23,    13942.40,    10370.92
20001117,      132.68,      172.33,      187.55,     5398.20,    13905.02,    10084.41
20001120,      133.29,      173.41,      187.40,     5397.62,    13823.13,    10049.16
20001121,      129.65,      171.12,      182.27,     5349.54,    13586.16,     9714.79
20001122,      128.92,      170.70,      179.98,     5375.98,    13629.38,     9681.88
20001124,      126.40,      168.13,      175.44,     5294.14,    13414.65,     9421.81
20001127,      129.83,      170.95,      180.19,     5345.67,    13490.60,     9772.53
20001128,      129.42,      170.56,      180.06,     5358.55,    13646.75,     9735.48
20001129,      125.91,      168.61,      175.27,     5326.16,    13663.00,     9401.86
20001130,      124.28,      167.85,      173.24,     5353.48,    13847.85,     9332.22
20001201,      121.46,      164.98,      169.36,     5308.98,    13678.51,     9066.67
20001204,      124.20,      167.84,      172.98,     5298.58,    13670.26,     9131.67
20001205,      122.53,      166.03,      170.31,     5344.49,    13805.69,     9121.67
20001206,      126.66,      170.34,      177.49,     5441.37,    14105.51,     9814.33
20001207,      125.13,      168.57,      174.56,     5386.62,    13899.67,     9585.58
20001208,      124.25,      168.46,      172.97,     5382.56,    13907.56,     9461.13
20001211,      128.23,      173.18,      178.40,     5498.70,    14112.91,     9849.21
20001212,      129.93,      174.93,      180.79,     5503.45,    14182.25,    10075.05
20001213,      128.37,      172.48,      178.67,     5473.70,    14114.31,     9907.03
20001214,      126.26,      171.76,      176.67,     5455.06,    14123.30,     9665.73
20001215,      124.87,      169.98,      173.17,     5412.09,    13915.01,     9450.98
20001218,      123.70,      168.84,      171.58,     5362.35,    13668.54,     9214.54
20001219,      124.50,      170.55,      171.63,     5465.79,    13920.61,     9148.72
20001220,      123.31,      169.80,      169.22,     5455.15,    13895.78,     8842.80
20001221,      119.18,      164.89,      162.72,     5372.32,    13646.90,     8338.79
20001222,      119.71,      166.56,      163.18,     5370.58,    13717.66,     8408.06
20001226,      123.27,      170.36,      169.11,     5444.82,    13928.19,     8835.67
20001227,      123.95,      170.97,      170.14,     5523.09,    14069.13,     8824.44
20001228,      125.91,      174.99,      174.14,     5613.65,    14202.46,     8959.20
20001229,      129.81,      179.49,      180.09,     5683.73,    14354.96,     8990.81
20010102,      129.68,      177.95,      178.32,     5569.58,    14274.36,     8793.62
20010103,      126.02,      173.59,      172.30,     5430.75,    13973.39,     8314.45
20010104,      130.21,      179.19,      180.91,     5414.69,    14388.68,     9127.71
20010105,      128.79,      179.01,      179.61,     5289.67,    14183.69,     9042.56
20010108,      126.60,      176.30,      174.83,     5240.95,    13928.10,     8623.33
20010109,      125.98,      176.19,      173.16,     5285.01,    13871.92,     8588.23
20010110,      127.09,      177.06,      174.62,     5291.51,    13869.14,     8683.80
20010111,      129.26,      179.90,      178.70,     5340.41,    13931.58,     8900.93
20010112,      131.78,      181.74,      182.89,     5325.88,    13929.77,     9046.22
20010116,      133.11,      182.24,      185.61,     5302.00,    13874.04,     8987.14
20010117,      135.93,      185.47,      190.20,     5357.82,    14066.86,     8976.14
20010118,      135.76,      185.25,      190.70,     5323.29,    14014.71,     9103.73
20010119,      136.34,      185.09,      191.69,     5309.02,    14128.11,     9284.86
20010122,      135.26,      183.46,      189.95,     5233.11,    13985.90,     9282.36
20010123,      136.13,      184.15,      191.06,     5296.64,    14027.41,     9236.14
20010124,      138.73,      187.37,      194.98,     5372.91,    14171.16,     9433.71
20010125,      138.55,      186.84,      196.02,     5368.56,    14210.23,     9487.54
20010126,      138.02,      186.63,      194.87,     5422.28,    14257.66,     9276.83
20010129,      138.00,      186.62,      195.08,     5404.52,    14219.66,     9292.35
20010130,      140.06,      188.33,      198.59,     5416.99,    14292.34,     9408.06
20010131,      140.95,      189.35,      200.80,     5454.17,    14440.79,     9429.80
20010201,      140.17,      188.83,      200.55,     5467.64,    14414.99,     9296.15
20010202,      140.70,      189.23,      200.59,     5473.42,    14515.38,     9333.31
20010205,      139.40,      187.88,      197.18,     5435.27,    14394.53,     9034.79
20010206,      139.39,      188.04,      196.80,     5448.68,    14486.77,     9010.46
20010207,      140.61,      189.45,      198.57,     5467.81,    14461.12,     9034.49
20010208,      141.17,      190.74,      198.75,     5485.89,    14400.20,     8879.84
20010209,      140.22,      190.10,      197.30,     5464.98,    14382.30,     8757.23
20010212,      138.82,      189.01,      194.42,     5446.34,    14305.07,     8530.80
20010213,      141.15,      191.74,      196.30,     5500.74,    14522.34,     8601.50
20010214,      140.73,      192.00,      195.89,     5487.90,    14406.79,     8479.57
20010215,      140.43,      192.32,      196.05,     5457.65,    14279.44,     8585.09
20010216,      141.47,      193.55,      198.03,     5468.71,    14334.24,     8731.03
20010220,      139.29,      191.24,      194.29,     5447.60,    14281.94,     8413.29
20010221,      137.78,      190.23,      191.24,     5431.14,    14118.32,     8150.61
20010222,      135.48,      188.35,      188.01,     5355.34,    13890.31,     7966.36
20010223,      133.75,      186.35,      185.57,     5334.58,    13849.89,     7930.95
20010226,      133.43,      186.25,      185.17,     5314.46,    13763.84,     7934.04
20010227,      136.17,      189.06,      189.46,     5397.91,    14040.81,     8049.68
20010228,      134.34,      186.64,      185.99,     5397.68,    14044.80,     7854.67
20010301,      133.48,      185.22,      183.63,     5378.84,    13907.39,     7674.62
20010302,      132.91,      185.07,      182.06,     5352.15,    13841.26,     7751.17
20010305,      134.18,      186.80,      182.80,     5386.93,    13848.61,     7617.20
20010306,      134.61,      186.85,      182.24,     5430.91,    13858.67,     7700.64
20010307,      135.47,      188.35,      184.21,     5424.08,    13898.11,     7879.54
20010308,      136.97,      190.06,      185.42,     5456.48,    13980.06,     7923.91
20010309,      136.20,      190.12,      184.11,     5503.23,    14057.68,     7835.46
20010312,      134.71,      188.41,      180.88,     5449.87,    13859.09,     7516.10
20010313,      130.79,      184.27,      174.38,     5288.36,    13312.75,     7118.54
20010314,      131.15,      185.40,      175.95,     5270.44,    13449.08,     7348.08
20010315,      128.76,      182.80,      172.74,     5169.71,    13063.68,     7178.50
20010316,      128.91,      182.81,      172.54,     5169.93,    13185.87,     7159.85
20010319,      126.12,      179.73,      167.97,     5068.23,    12919.33,     7003.30
20010320,      128.14,      181.96,      170.74,     5146.15,    13124.80,     7172.56
20010321,      126.48,      180.33,      168.83,     5088.01,    12845.47,     6948.84
20010322,      124.23,      177.70,      165.71,     4997.29,    12552.28,     6863.15
20010323,      123.06,      176.33,      163.65,     4893.21,    12386.92,     6966.28
20010326,      125.65,      178.71,      168.16,     4996.98,    12690.40,     7069.93
20010327,      126.46,      179.75,      169.66,     5089.17,    12917.15,     7080.11
20010328,      127.63,      182.14,      171.93,     5147.68,    13263.65,     7285.45
20010329,      125.32,      179.74,      168.78,     5105.16,    13075.50,     6964.40
20010330,      125.31,      179.78,      168.54,     5115.51,    13068.73,     6874.47
20010402,      129.13,      184.60,      172.95,     5161.44,    13236.87,     6952.89
20010403,      125.65,      180.48,      168.17,     5099.68,    13108.65,     6830.07
20010404,      122.08,      176.88,      162.37,     4976.70,    12731.55,     6507.51
20010405,      121.69,      177.09,      161.17,     5005.71,    12752.21,     6422.69
20010406,      126.09,      182.30,      167.67,     5133.06,    13213.95,     6853.81
20010409,      124.02,      179.46,      164.65,     5039.48,    13021.94,     6650.36
20010410,      125.57,      181.40,      167.43,     5098.97,    13114.44,     6706.88
20010411,      128.17,      184.07,      171.48,     5181.65,    13364.08,     7006.92
20010412,      127.71,      182.65,      170.77,     5119.39,    13266.02,     7087.98
20010416,      129.57,      184.38,      173.22,     5179.29,    13417.84,     7249.03
20010417,      129.17,      183.84,      172.14,     5186.29,    13417.61,     7160.06
20010418,      130.91,      185.70,      174.12,     5234.32,    13579.46,     7246.10
20010419,      132.67,      187.38,      178.67,     5286.37,    13988.78,     7698.97
20010420,      133.83,      189.00,      181.11,     5292.56,    14033.55,     7954.20
20010423,      132.87,      187.47,      180.17,     5250.89,    13887.12,     7898.09
20010424,      132.07,      186.66,      178.56,     5226.23,    13784.29,     7639.23
20010425,      133.23,      187.41,      179.65,     5210.83,    13624.58,     7521.79
20010426,      135.81,      190.90,      183.42,     5291.73,    13875.68,     7647.48
20010427,      137.31,      192.63,      185.62,     5357.21,    13991.12,     7626.71
20010430,      139.03,      194.99,      187.86,     5425.03,    14199.75,     7755.76
20010501,      139.72,      196.02,      189.57,     5421.55,    14086.15,     7816.99
20010502,      141.67,      197.36,      191.59,     5438.79,    14241.75,     7988.88
20010503,      142.18,      197.47,      193.00,     5399.11,    14216.23,     8082.45
20010504,      141.02,      196.24,      191.18,     5360.44,    14082.75,     7871.52
20010507,      142.74,      198.75,      193.37,     5423.43,    14259.81,     8017.46
20010508,      142.33,      198.02,      193.19,     5423.50,    14231.53,     7970.67
20010509,      143.54,      198.69,      194.23,     5414.18,    14153.72,     8009.36
20010510,      143.57,      198.47,      194.41,     5427.08,    14147.75,     7905.37
20010511,      143.65,      199.38,      195.11,     5449.22,    14177.50,     7869.37
20010514,      143.50,      199.05,      193.68,     5424.60,    14075.15,     7803.80
20010515,      144.00,      199.51,      193.28,     5468.61,    14158.49,     7765.74
20010516,      145.43,      200.72,      194.78,     5482.92,    14162.75,     7769.77
20010517,      147.11,      202.52,      197.85,     5613.01,    14542.82,     8024.42
20010518,      149.64,      204.44,      200.50,     5655.67,    14575.13,     8071.70
20010521,      150.70,      205.29,      201.47,     5654.09,    14601.91,     8098.69
20010522,      153.32,      207.11,      205.26,     5724.31,    14740.20,     8353.64
20010523,      154.10,      207.51,      206.08,     5687.92,    14709.97,     8348.17
20010524,      152.02,      204.87,      203.28,     5624.01,    14522.05,     8154.04
20010525,      153.16,      206.30,      205.28,     5630.07,    14541.26,     8225.40
20010529,      153.61,      206.07,      204.98,     5601.59,    14375.43,     8123.32
20010530,      152.55,      204.99,      202.79,     5597.75,    14383.63,     7932.90
20010531,      150.32,      203.71,      199.27,     5547.15,    14296.65,     7685.30
20010601,      150.76,      204.49,      200.95,     5596.15,    14362.19,     7773.10
20010604,      152.44,      206.45,      202.36,     5620.77,    14403.66,     7835.63
20010605,      154.35,      208.51,      204.57,     5652.47,    14479.82,     7868.15
20010606,      157.12,      210.82,      207.94,     5714.77,    14611.96,     8074.73
20010607,      155.90,      209.09,      206.85,     5653.35,    14479.28,     7992.91
20010608,      156.38,      209.64,      208.02,     5649.34,    14501.24,     8103.58
20010611,      155.83,      208.34,      207.50,     5620.77,    14389.35,     7988.46
20010612,      154.61,      207.64,      206.35,     5570.64,    14274.79,     7892.51
20010613,      154.62,      208.14,      206.28,     5575.35,    14309.94,     7883.12
20010614,      154.60,      207.78,      206.06,     5552.09,    14203.07,     7737.66
20010615,      151.66,      205.10,      201.93,     5468.89,    14046.19,     7501.43
20010618,      151.61,      205.07,      201.26,     5476.22,    13976.95,     7449.89
20010619,      150.08,      203.57,      199.10,     5467.71,    13973.03,     7361.35
20010620,      149.38,      202.87,      198.50,     5457.84,    14022.62,     7405.32
20010621,      150.54,      205.31,      201.03,     5508.17,    14181.05,     7505.89
20010622,      150.90,      207.10,      202.17,     5523.97,    14321.28,     7605.72
20010625,      149.10,      204.44,      199.60,     5470.65,    14207.65,     7539.06
20010626,      148.24,      203.75,      199.65,     5425.40,    14071.66,     7545.81
20010627,      151.04,      206.18,      202.23,     5439.68,    13994.96,     7578.55
20010628,      152.13,      207.90,      204.40,     5427.03,    13920.46,     7580.53
20010629,      153.66,      210.13,      207.57,     5462.41,    14078.47,     7733.23
20010702,      140.27,      211.08,      248.23,     6992.42,    13319.33,    11766.50
20010703,      137.33,      207.30,      240.66,     7035.08,    13486.04,    11825.14
20010705,      137.45,      207.15,      238.92,     7007.41,    13472.10,    11795.45
20010706,      136.88,      206.48,      235.92,     6958.67,    13372.29,    11573.99
20010709,      135.20,      203.97,      230.60,     6829.37,    13136.48,    11228.25
20010710,      135.65,      205.02,      232.29,     6865.30,    13192.57,    11321.73
20010711,      134.18,      203.52,      227.71,     6770.33,    13032.85,    11123.31
20010712,      133.73,      203.07,      225.39,     6799.91,    13017.96,    11101.78
20010713,      136.09,      206.98,      232.96,     6885.57,    13267.91,    11482.26
20010716,      136.45,      208.04,      234.17,     6928.94,    13359.80,    11528.59
20010717,      135.29,      206.85,      231.07,     6882.27,    13262.03,    11345.47
20010718,      136.98,      209.43,      234.24,     6940.94,    13376.81,    11488.66
20010719,      135.81,      207.58,      230.08,     6937.46,    13362.90,    11344.50
20010720,      136.88,      208.75,      231.75,     6956.51,    13399.78,    11422.98
20010723,      137.25,      209.56,      231.81,     6918.99,    13375.12,    11366.41
20010724,      136.38,      208.04,      229.25,     6829.40,    13209.04,    11135.89
20010725,      134.44,      205.75,      223.55,     6729.65,    13014.05,    10935.24
20010726,      135.15,      206.89,      224.33,     6798.63,    13165.41,    11131.84
20010727,      136.68,      208.96,      228.27,     6844.63,    13251.51,    11331.66
20010730,      136.38,      208.95,      228.67,     6852.78,    13269.75,    11370.79
20010731,      136.35,      209.18,      228.02,     6841.57,    13269.40,    11349.03
20010801,      136.76,      207.87,      228.12,     6896.78,    13433.52,    11390.35
20010802,      137.41,      209.16,      230.80,     6883.76,    13451.87,    11519.39
20010803,      137.25,      208.96,      231.27,     6900.96,    13495.86,    11607.93
20010806,      137.22,      208.68,      229.76,     6895.45,    13454.93,    11524.79
20010807,      136.00,      207.12,      226.00,     6837.16,    13306.02,    11377.51
20010808,      136.23,      207.20,      225.22,     6852.97,    13410.99,    11358.76
20010809,      134.87,      205.05,      220.81,     6771.27,    13259.37,    11087.56
20010810,      135.59,      205.44,      220.40,     6751.36,    13273.02,    11069.41
20010813,      136.09,      206.31,      220.08,     6797.35,    13377.86,    11089.65
20010814,      136.74,      207.22,      221.57,     6805.50,    13409.68,    11111.36
20010815,      138.02,      208.39,      221.67,     6826.61,    13396.47,    11035.56
20010816,      138.31,      209.19,      219.90,     6830.54,    13372.21,    10868.89
20010817,      139.27,      210.39,      220.09,     6829.66,    13412.85,    10889.61
20010820,      138.34,      208.98,      216.85,     6791.15,    13202.65,    10665.91
20010821,      138.97,      210.13,      217.45,     6829.44,    13296.59,    10759.18
20010822,      138.15,      208.53,      213.60,     6819.19,    13178.41,    10561.32
20010823,      139.36,      210.21,      215.56,     6849.13,    13288.17,    10634.91
20010824,      138.56,      209.27,      214.02,     6835.46,    13277.86,    10585.33
20010827,      140.14,      211.19,      218.37,     6908.45,    13407.94,    10895.13
20010828,      139.50,      210.09,      217.98,     6866.19,    13347.38,    10857.80
20010829,      138.65,      208.89,      215.07,     6789.40,    13172.77,    10664.14
20010830,      138.79,      208.92,      214.10,     6752.80,    13071.27,    10520.08
20010831,      137.37,      207.39,      211.13,     6715.90,    12947.34,    10251.81
20010904,      137.43,      207.41,      212.14,     6732.35,    12977.31,    10313.38
20010905,      136.97,      207.64,      210.47,     6723.88,    13037.06,    10256.47
20010906,      136.10,      206.71,      207.07,     6740.38,    13075.12,    10178.16
20010907,      133.87,      203.71,      202.43,     6647.54,    12847.61,     9898.79
20010910,      131.57,      200.68,      198.75,     6543.23,    12628.38,     9698.81
20010917,      129.52,      198.95,      196.56,     6540.42,    12661.29,     9787.54
20010918,      122.74,      189.96,      185.29,     6255.09,    12088.42,     9240.35
20010919,      120.83,      187.67,      181.02,     6217.08,    11993.36,     9179.28
20010920,      117.53,      183.68,      176.54,     6098.27,    11763.33,     9065.91
20010921,      112.59,      177.33,      169.60,     5917.60,    11399.33,     8796.74
20010924,      110.52,      173.34,      165.31,     5794.09,    11194.90,     8613.66
20010925,      114.17,      178.79,      172.61,     5991.89,    11592.37,     8975.50
20010926,      114.81,      180.84,      172.75,     6047.22,    11691.75,     9060.03
20010927,      113.67,      179.06,      168.58,     6019.80,    11693.07,     8954.39
20010928,      114.13,      180.89,      168.43,     6099.10,    11915.06,     8999.72
20011001,      117.43,      185.87,      174.50,     6208.79,    12165.66,     9222.33
20011002,      115.71,      182.82,      170.95,     6160.15,    12136.30,     9206.12
20011003,      116.95,      184.03,      173.12,     6217.55,    12268.78,     9333.88
20011004,      119.35,      187.91,      179.15,     6296.12,    12412.46,     9662.87
20011005,      120.04,      189.11,      182.03,     6269.64,    12344.29,     9677.50
20011008,      119.76,      188.52,      180.98,     6241.02,    12345.05,     9695.77
20011009,      119.34,      187.19,      180.41,     6191.52,    12226.23,     9638.67
20011010,      118.74,      185.40,      178.98,     6168.90,    12134.79,     9556.63
20011011,      121.46,      189.36,      185.04,     6276.98,    12414.24,     9797.99
20011012,      122.92,      192.00,      191.21,     6349.79,    12536.19,    10042.15
20011015,      122.40,      191.20,      190.79,     6290.17,    12487.13,     9983.00
20011016,      122.90,      192.11,      191.34,     6294.68,    12514.23,     9946.03
20011017,      124.39,      193.68,      193.70,     6347.39,    12577.91,    10044.15
20011018,      122.05,      190.73,      189.72,     6256.87,    12405.45,     9762.32
20011019,      121.38,      189.35,      188.26,     6231.10,    12285.16,     9713.55
20011022,      122.68,      191.10,      190.24,     6313.39,    12296.36,     9786.13
20011023,      123.63,      192.85,      193.40,     6408.82,    12516.79,     9915.30
20011024,      122.54,      192.04,      192.71,     6378.81,    12447.91,     9865.75
20011025,      122.81,      191.38,      193.16,     6345.51,    12482.82,     9891.41
20011026,      124.64,      194.14,      196.72,     6399.99,    12621.50,    10069.84
20011029,      126.10,      195.03,      198.66,     6449.31,    12699.62,    10079.09
20011030,      124.21,      192.28,      194.50,     6360.17,    12442.46,     9777.78
20011031,      123.17,      190.38,      190.51,     6254.01,    12261.38,     9573.13
20011101,      124.91,      192.20,      193.83,     6221.56,    12252.47,     9628.44
20011102,      126.59,      194.78,      196.08,     6333.81,    12495.27,     9869.42
20011105,      126.49,      193.97,      195.26,     6341.86,    12539.36,     9892.94
20011106,      127.16,      195.38,      197.59,     6399.82,    12671.59,    10093.99
20011107,      128.32,      197.05,      199.94,     6510.45,    12850.62,    10253.75
20011108,      127.68,      196.15,      200.58,     6497.77,    12780.46,    10251.71
20011109,      127.27,      195.69,      200.25,     6496.00,    12810.53,    10254.02
20011112,      127.53,      195.63,      200.04,     6500.45,    12799.52,    10276.51
20011113,      128.12,      196.48,      200.85,     6490.74,    12753.77,    10289.34
20011114,      129.79,      198.81,      205.65,     6598.81,    12945.85,    10526.23
20011115,      131.37,      200.87,      208.06,     6635.03,    12953.21,    10576.94
20011116,      130.93,      200.20,      206.33,     6665.78,    12941.34,    10589.66
20011119,      131.70,      201.16,      207.90,     6661.63,    12912.23,    10545.23
20011120,      133.15,      203.13,      212.01,     6714.40,    13011.99,    10715.82
20011121,      132.95,      202.70,      209.33,     6703.15,    13001.12,    10536.08
20011123,      132.84,      201.97,      208.83,     6675.57,    12965.11,    10481.74
20011126,      134.58,      204.73,      211.80,     6748.87,    13101.55,    10619.16
20011127,      135.16,      205.46,      214.07,     6780.44,    13148.67,    10753.72
20011128,      135.10,      204.78,      214.93,     6747.37,    13076.42,    10674.28
20011129,      133.70,      203.04,      210.53,     6674.23,    12909.55,    10402.16
20011130,      136.24,      206.46,      215.36,     6737.05,    13018.14,    10548.56
20011203,      136.53,      205.66,      214.79,     6754.17,    12992.42,    10534.48
20011204,      135.63,      204.77,      212.43,     6718.42,    12894.61,    10420.96
20011205,      137.98,      208.22,      217.71,     6795.63,    13001.59,    10630.72
20011206,      140.22,      211.86,      224.32,     6899.62,    13193.29,    10972.70
20011207,      141.31,      212.96,      226.15,     6889.65,    13139.81,    10991.48
20011210,      141.22,      213.01,      226.06,     6853.15,    13110.79,    10844.35
20011211,      139.76,      210.91,      223.02,     6767.20,    12966.70,    10631.74
20011212,      139.77,      211.02,      223.58,     6755.85,    12910.68,    10635.88
20011213,      139.81,      211.53,      223.60,     6730.05,    12937.29,    10645.62
20011214,      138.25,      210.03,      219.85,     6670.81,    12803.82,    10410.58
20011217,      139.51,      211.88,      219.48,     6711.52,    12880.66,    10411.58
20011218,      141.75,      214.89,      222.79,     6753.39,    12976.91,    10560.00
20011219,      143.11,      216.85,      226.18,     6807.36,    13114.63,    10629.32
20011220,      142.13,      215.85,      225.43,     6843.99,    13251.10,    10649.58
20011221,      140.50,      213.27,      221.16,     6826.16,    13204.48,    10487.61
20011224,      143.25,      216.89,      226.19,     6880.93,    13279.94,    10538.82
20011226,      143.69,      217.94,      227.10,     6885.54,    13283.72,    10534.05
20011227,      144.73,      219.70,      229.64,     6912.98,    13326.29,    10592.30
20011228,      145.24,      221.02,      231.62,     6926.48,    13405.11,    10681.15
20011231,      145.46,      220.42,      233.32,     6941.19,    13423.11,    10756.39
20020102,      145.64,      219.48,      231.79,     6896.85,    13311.21,    10614.59
20020103,      145.38,      218.93,      231.29,     6896.33,    13347.96,    10709.19
20020104,      147.82,      221.92,      235.90,     6924.64,    13398.24,    10887.04
20020107,      149.32,      223.57,      238.87,     6973.03,    13503.74,    10976.97
20020108,      148.54,      221.74,      236.54,     6934.06,    13388.27,    10915.86
20020109,      150.04,      224.07,      238.77,     6914.71,    13320.17,    10898.59
20020110,      149.42,      223.26,      237.82,     6887.92,    13274.02,    10842.93
20020111,      149.34,      223.42,      237.97,     6890.30,    13266.54,    10869.96
20020114,      148.31,      221.65,      235.69,     6856.61,    13179.01,    10771.87
20020115,      146.31,      218.86,      231.31,     6794.06,    13115.13,    10667.66
20020116,      146.98,      220.04,      231.17,     6843.52,    13207.14,    10764.61
20020117,      145.66,      218.18,      225.76,     6748.42,    13041.49,    10543.35
20020118,      147.29,      220.99,      228.18,     6810.40,    13173.86,    10665.35
20020122,      145.37,      218.85,      224.43,     6800.37,    13089.85,    10500.98
20020123,      144.36,      217.23,      220.66,     6798.41,    13035.76,    10362.68
20020124,      146.22,      220.81,      224.42,     6856.70,    13051.51,    10521.60
20020125,      146.66,      221.38,      226.27,     6918.82,    13069.93,    10588.30
20020128,      146.68,      221.80,      225.71,     6933.23,    13142.13,    10551.66
20020129,      147.31,      222.78,      225.89,     6925.09,    13135.27,    10571.99
20020130,      145.51,      220.21,      221.80,     6765.95,    12806.06,    10280.59
20020131,      146.67,      222.60,      223.63,     6822.87,    12958.24,    10416.83
20020201,      148.10,      224.48,      225.15,     6960.23,    13158.75,    10535.77
20020204,      147.43,      222.89,      224.23,     6911.78,    13114.37,    10421.56
20020205,      144.78,      220.27,      217.83,     6779.92,    12850.37,    10125.13
20020206,      144.50,      220.35,      215.52,     6738.81,    12856.39,    10071.62
20020207,      142.15,      217.87,      211.89,     6699.61,    12803.16,     9966.42
20020208,      141.79,      216.21,      209.23,     6679.01,    12778.62,     9901.66
20020211,      144.33,      218.97,      213.43,     6751.15,    12911.54,    10121.72
20020212,      145.45,      220.55,      216.02,     6829.20,    13071.55,    10278.22
20020213,      145.79,      221.01,      216.64,     6803.53,    13049.07,    10250.21
20020214,      147.39,      222.58,      219.23,     6856.14,    13199.46,    10347.96
