This file was created using the 201509 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 5 ME portfolios
and 5 BE/ME portfolios in Asia_Pacific_ex_Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
 ,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
199502       ,13.05       ,15.30       ,15.21       ,17.12       ,15.10       ,72.98       ,74.14       ,71.78       ,81.62       ,75.44      ,174.29      ,177.90      ,168.41      ,190.24      ,184.32      ,375.56      ,425.38      ,528.33      ,452.85      ,371.54     ,4521.21     ,3817.84     ,2685.82     ,2374.36     ,2452.35
199503       ,12.58       ,15.26       ,14.53       ,16.97       ,14.78       ,73.39       ,75.22       ,73.96       ,81.65       ,78.25      ,175.28      ,184.35      ,169.89      ,197.37      ,186.05      ,377.18      ,436.83      ,535.93      ,465.28      ,393.63     ,4757.91     ,4231.85     ,2798.95     ,2637.29     ,2618.85
199504       ,12.33       ,14.73       ,14.17       ,16.69       ,14.64       ,70.88       ,73.37       ,73.84       ,81.32       ,76.94      ,172.23      ,185.01      ,169.93      ,193.41      ,182.96      ,373.95      ,435.02      ,528.93      ,458.03      ,393.09     ,4935.53     ,4221.82     ,2796.70     ,2638.61     ,2643.10
199505       ,12.51       ,14.57       ,14.18       ,17.29       ,14.62       ,72.93       ,72.02       ,73.30       ,81.02       ,76.22      ,166.17      ,189.46      ,170.64      ,194.62      ,186.40      ,382.48      ,445.71      ,558.57      ,475.11      ,397.41     ,4919.21     ,4233.23     ,2922.57     ,2686.59     ,2582.30
199506       ,12.79       ,14.46       ,13.82       ,16.93       ,14.49       ,75.17       ,72.58       ,74.94       ,83.56       ,78.08      ,168.84      ,197.21      ,172.30      ,200.39      ,188.98      ,392.26      ,474.29      ,554.62      ,473.45      ,416.42     ,5279.92     ,4491.40     ,2957.93     ,2796.80     ,2649.28
199507       ,14.14       ,19.23       ,16.68       ,16.55       ,17.05      ,102.31       ,88.73       ,95.70       ,97.84       ,92.51      ,227.45      ,214.98      ,211.53      ,234.17      ,229.46      ,539.13      ,543.17      ,544.11      ,592.51      ,512.48     ,6250.07     ,3811.05     ,2943.24     ,4509.40     ,2388.32
199508       ,15.69       ,21.27       ,18.61       ,18.12       ,18.19      ,112.27       ,94.33      ,103.47      ,102.74       ,99.90      ,247.13      ,230.26      ,221.74      ,257.41      ,241.65      ,557.43      ,584.58      ,567.98      ,621.70      ,530.04     ,6539.03     ,4085.36     ,3128.65     ,4645.15     ,2436.71
199509       ,17.77       ,24.06       ,20.79       ,19.30       ,17.93      ,117.87       ,97.98      ,113.43      ,105.65       ,97.12      ,263.32      ,235.51      ,224.06      ,259.27      ,237.57      ,569.07      ,581.21      ,555.40      ,614.73      ,511.01     ,6436.80     ,3981.15     ,3153.11     ,4528.46     ,2335.18
199510       ,17.94       ,24.36       ,20.65       ,19.03       ,18.24      ,115.09       ,97.59      ,118.77      ,108.52       ,99.52      ,252.65      ,235.95      ,221.30      ,261.57      ,244.83      ,585.13      ,573.13      ,564.73      ,624.02      ,512.90     ,6440.12     ,4106.77     ,3209.51     ,4655.92     ,2421.28
199511       ,17.11       ,23.59       ,19.60       ,18.38       ,17.92      ,113.01       ,94.80      ,114.01      ,106.41       ,96.78      ,239.60      ,223.82      ,216.22      ,258.42      ,242.51      ,561.52      ,559.96      ,549.72      ,599.82      ,509.12     ,6496.74     ,4098.10     ,3180.00     ,4526.36     ,2479.93
199512       ,18.90       ,25.54       ,20.53       ,18.40       ,17.85      ,111.69       ,92.92      ,115.32      ,107.20       ,97.99      ,243.63      ,219.57      ,214.77      ,259.05      ,241.05      ,556.47      ,565.95      ,559.44      ,612.55      ,516.83     ,6520.31     ,4180.48     ,3191.26     ,4583.90     ,2498.84
199601       ,18.76       ,24.53       ,20.75       ,18.55       ,17.63      ,113.39       ,98.02      ,117.13      ,109.15       ,99.29      ,257.34      ,221.87      ,217.52      ,264.19      ,245.18      ,563.63      ,597.36      ,580.41      ,626.86      ,530.35     ,6760.85     ,4276.16     ,3103.37     ,4719.08     ,2583.49
199602       ,21.10       ,25.74       ,21.98       ,19.44       ,18.99      ,123.51      ,103.37      ,120.54      ,115.20      ,108.66      ,271.76      ,239.50      ,231.15      ,280.75      ,264.91      ,618.84      ,626.83      ,632.13      ,667.51      ,587.55     ,7217.03     ,4587.88     ,3444.20     ,5071.81     ,3040.45
199603       ,22.09       ,26.24       ,22.42       ,20.23       ,19.61      ,128.00      ,104.00      ,123.40      ,117.23      ,109.71      ,274.58      ,242.10      ,236.36      ,287.18      ,271.13      ,608.09      ,632.69      ,647.70      ,692.22      ,607.18     ,7313.23     ,4624.70     ,3399.48     ,5087.42     ,2954.71
199604       ,22.05       ,25.69       ,22.46       ,20.24       ,19.71      ,129.04      ,101.87      ,121.40      ,117.89      ,107.59      ,261.67      ,244.67      ,240.46      ,291.44      ,264.43      ,595.92      ,633.46      ,657.77      ,681.65      ,599.47     ,7289.64     ,4540.66     ,3341.74     ,5041.69     ,2950.71
199605       ,22.44       ,26.04       ,23.14       ,21.48       ,19.98      ,132.99      ,106.24      ,125.16      ,122.05      ,111.01      ,270.44      ,248.14      ,246.36      ,304.56      ,265.23      ,609.64      ,631.36      ,680.47      ,690.77      ,613.88     ,7341.05     ,4639.15     ,3401.84     ,5176.17     ,2902.67
199606       ,23.38       ,25.72       ,23.46       ,22.29       ,20.68      ,137.29      ,113.81      ,127.16      ,123.57      ,108.95      ,276.68      ,243.07      ,241.21      ,305.87      ,266.14      ,592.36      ,626.90      ,666.10      ,670.58      ,615.38     ,7482.14     ,4684.49     ,3399.63     ,5145.59     ,2939.59
199607       ,22.85       ,27.09       ,21.67       ,21.18       ,18.83      ,119.83      ,109.13      ,105.67      ,115.34      ,102.20      ,255.97      ,242.63      ,238.41      ,280.70      ,259.79      ,585.73      ,615.84      ,633.48      ,661.58      ,597.76     ,6101.32     ,6256.43     ,3427.94     ,3924.83     ,2747.98
199608       ,20.88       ,25.16       ,20.26       ,20.04       ,18.23      ,108.71      ,102.40      ,102.01      ,109.38       ,99.73      ,236.89      ,230.42      ,227.30      ,263.30      ,250.95      ,548.38      ,571.49      ,607.84      ,625.32      ,584.90     ,5756.32     ,5937.17     ,3270.27     ,3712.20     ,2644.27
199609       ,22.29       ,26.27       ,21.29       ,20.61       ,18.66      ,116.31      ,108.36      ,106.09      ,115.74      ,100.55      ,252.74      ,248.31      ,235.84      ,271.52      ,252.16      ,570.55      ,590.63      ,648.26      ,648.59      ,575.33     ,6286.93     ,6148.52     ,3468.21     ,3871.07     ,2803.44
199610       ,22.16       ,26.86       ,21.86       ,20.74       ,19.27      ,114.57      ,109.82      ,108.35      ,116.35      ,103.04      ,259.47      ,257.20      ,240.40      ,271.12      ,258.93      ,549.48      ,595.37      ,665.36      ,671.28      ,577.48     ,6379.63     ,6343.74     ,3622.36     ,3926.27     ,2909.49
199611       ,23.16       ,27.92       ,23.19       ,21.58       ,20.34      ,116.58      ,114.91      ,110.93      ,122.07      ,109.17      ,261.27      ,267.24      ,247.55      ,271.73      ,261.46      ,558.63      ,611.46      ,690.49      ,673.10      ,591.43     ,6437.64     ,6488.10     ,3749.14     ,4000.01     ,2933.51
199612       ,25.81       ,30.12       ,25.23       ,22.83       ,22.19      ,121.77      ,120.23      ,115.79      ,128.62      ,118.54      ,274.17      ,288.67      ,263.46      ,294.58      ,284.88      ,585.33      ,647.19      ,714.78      ,721.71      ,670.19     ,6535.42     ,6931.35     ,4062.44     ,4188.12     ,3359.88
199701       ,24.98       ,30.15       ,25.59       ,22.72       ,22.42      ,118.99      ,120.57      ,112.18      ,122.58      ,122.36      ,272.50      ,282.77      ,264.97      ,292.69      ,282.99      ,587.02      ,658.27      ,693.80      ,733.59      ,659.26     ,6458.25     ,6939.68     ,4030.05     ,4225.88     ,3414.66
199702       ,24.96       ,29.88       ,24.87       ,22.89       ,22.35      ,117.99      ,119.27      ,112.91      ,118.43      ,124.51      ,270.23      ,297.26      ,257.17      ,288.35      ,281.01      ,549.96      ,650.09      ,684.22      ,721.28      ,647.16     ,6538.35     ,6755.71     ,3894.61     ,4264.15     ,3351.30
199703       ,27.29       ,32.43       ,26.03       ,24.16       ,23.47      ,120.67      ,126.93      ,117.92      ,123.53      ,127.00      ,264.88      ,310.65      ,269.19      ,294.74      ,288.19      ,584.52      ,654.74      ,707.88      ,714.68      ,672.29     ,6496.41     ,6738.52     ,4007.13     ,4283.19     ,3332.87
199704       ,25.46       ,31.10       ,24.96       ,23.79       ,23.52      ,113.07      ,123.21      ,114.36      ,122.03      ,125.50      ,249.55      ,299.06      ,261.81      ,287.29      ,278.06      ,548.92      ,618.30      ,678.79      ,706.03      ,636.66     ,6084.24     ,6522.56     ,3913.44     ,4025.35     ,3067.69
199705       ,24.77       ,30.19       ,24.34       ,23.54       ,24.96      ,111.91      ,119.53      ,113.29      ,120.90      ,125.63      ,249.30      ,296.04      ,267.20      ,288.17      ,277.10      ,545.63      ,631.07      ,669.12      ,718.65      ,640.30     ,5887.19     ,6626.17     ,3962.87     ,4019.62     ,3034.47
199706       ,25.91       ,31.25       ,25.09       ,25.33       ,26.29      ,113.82      ,124.40      ,118.10      ,127.37      ,132.88      ,267.58      ,302.43      ,272.65      ,312.19      ,296.79      ,558.54      ,666.88      ,684.29      ,736.10      ,672.97     ,6488.19     ,7117.32     ,4189.25     ,4212.03     ,3340.55
199707       ,23.23       ,23.77       ,27.45       ,26.24       ,22.58      ,121.70      ,113.55      ,115.84      ,119.46      ,123.57      ,257.85      ,281.20      ,285.83      ,267.60      ,270.30      ,659.75      ,681.34      ,714.90      ,696.34      ,681.11     ,8069.99     ,4983.66     ,5502.14     ,4372.49     ,2621.25
199708       ,22.47       ,24.56       ,28.40       ,26.54       ,24.17      ,124.85      ,116.17      ,116.58      ,125.13      ,136.02      ,262.06      ,279.77      ,304.48      ,260.05      ,283.66      ,678.29      ,677.64      ,704.49      ,694.20      ,698.08     ,8468.10     ,5012.75     ,5668.58     ,4315.46     ,2587.67
199709       ,21.44       ,23.97       ,28.17       ,26.98       ,25.82      ,127.28      ,113.21      ,110.66      ,129.95      ,139.60      ,246.75      ,281.35      ,282.55      ,244.55      ,312.79      ,650.70      ,623.68      ,658.87      ,664.31      ,705.16     ,7078.30     ,4555.52     ,5222.61     ,3966.98     ,2569.84
199710       ,21.24       ,22.84       ,27.95       ,26.30       ,24.23      ,121.51      ,114.73      ,104.99      ,119.50      ,133.91      ,255.24      ,284.21      ,291.82      ,243.03      ,282.50      ,697.08      ,640.81      ,670.08      ,656.56      ,664.66     ,7785.81     ,4669.49     ,5455.25     ,4187.03     ,2618.40
199711       ,16.84       ,17.06       ,22.12       ,20.81       ,18.39       ,90.41       ,85.61       ,79.93       ,89.66       ,98.08      ,198.14      ,219.05      ,233.29      ,192.48      ,196.40      ,536.04      ,524.38      ,537.36      ,507.67      ,459.54     ,6260.90     ,3634.09     ,4256.57     ,3349.49     ,1900.65
199712       ,15.52       ,15.48       ,20.62       ,19.51       ,17.47       ,88.30       ,78.44       ,75.17       ,85.52       ,86.39      ,187.63      ,214.84      ,221.01      ,179.67      ,183.63      ,544.68      ,519.56      ,508.74      ,479.91      ,437.28     ,6327.77     ,3563.04     ,4235.19     ,3324.86     ,1870.01
199801       ,14.68       ,14.26       ,19.60       ,17.48       ,16.55       ,83.71       ,72.30       ,67.00       ,82.92       ,80.40      ,170.74      ,207.82      ,206.23      ,169.40      ,164.33      ,469.77      ,523.04      ,469.86      ,452.26      ,417.86     ,6391.98     ,3606.20     ,4172.13     ,3398.77     ,1800.20
199802       ,14.49       ,12.67       ,17.91       ,15.93       ,14.37       ,77.23       ,63.83       ,58.93       ,67.87       ,63.18      ,140.65      ,204.66      ,211.33      ,152.58      ,116.06      ,404.51      ,515.34      ,463.00      ,410.42      ,325.41     ,6003.47     ,3556.97     ,3911.54     ,3173.27     ,1460.28
199803       ,14.60       ,14.27       ,19.39       ,17.28       ,15.72       ,85.98       ,73.70       ,69.48       ,78.53       ,74.84      ,167.85      ,231.62      ,220.70      ,171.02      ,151.86      ,459.79      ,554.29      ,498.20      ,454.73      ,409.48     ,6635.20     ,3945.88     ,4294.83     ,3523.25     ,1746.22
199804       ,14.08       ,13.68       ,19.45       ,17.00       ,15.44       ,82.08       ,71.66       ,69.36       ,76.97       ,72.34      ,158.55      ,223.05      ,207.85      ,162.99      ,151.56      ,450.52      ,564.65      ,474.95      ,445.69      ,396.81     ,6429.40     ,3891.73     ,4232.19     ,3512.21     ,1739.73
199805       ,13.28       ,13.12       ,18.55       ,16.34       ,14.99       ,79.76       ,69.18       ,65.01       ,74.54       ,68.03      ,156.13      ,215.45      ,203.63      ,157.02      ,139.44      ,438.99      ,527.94      ,464.36      ,420.47      ,360.34     ,5908.38     ,3727.46     ,4079.45     ,3362.39     ,1570.75
199806       ,11.86       ,11.69       ,16.84       ,14.88       ,13.29       ,72.80       ,59.74       ,58.65       ,68.20       ,60.69      ,135.85      ,193.67      ,181.19      ,142.61      ,119.65      ,401.07      ,491.66      ,409.32      ,363.18      ,301.31     ,5239.48     ,3293.13     ,3760.92     ,2968.79     ,1348.49
199807       ,14.85       ,17.44       ,15.29       ,15.90       ,13.57       ,67.99       ,84.40       ,74.41       ,79.33       ,78.13      ,192.04      ,170.84      ,206.61      ,190.68      ,184.54      ,535.09      ,578.10      ,496.90      ,475.77      ,533.92     ,4911.50     ,6024.58     ,3081.09     ,4461.05     ,2209.49
199808       ,15.54       ,17.18       ,14.93       ,15.45       ,13.05       ,65.88       ,80.61       ,72.95       ,75.74       ,68.67      ,187.71      ,169.41      ,198.07      ,186.97      ,171.09      ,538.65      ,573.26      ,496.66      ,452.61      ,484.97     ,5141.91     ,5858.64     ,3020.22     ,4108.99     ,1928.95
199809       ,13.21       ,14.61       ,12.70       ,13.27       ,11.31       ,57.93       ,69.59       ,62.03       ,65.19       ,54.71      ,167.78      ,140.34      ,162.02      ,147.21      ,141.44      ,467.11      ,466.94      ,402.63      ,348.14      ,396.91     ,4792.41     ,5205.24     ,2518.58     ,3391.65     ,1709.84
199810       ,14.16       ,15.31       ,13.12       ,13.68       ,11.88       ,60.23       ,71.77       ,67.03       ,68.74       ,59.54      ,179.77      ,150.89      ,170.89      ,161.76      ,153.25      ,518.59      ,506.50      ,423.80      ,381.23      ,427.43     ,5368.33     ,5797.54     ,2828.31     ,3681.79     ,1928.61
199811       ,15.94       ,17.34       ,15.01       ,15.90       ,14.21       ,65.66       ,82.23       ,74.32       ,82.86       ,77.21      ,199.27      ,170.92      ,201.70      ,190.80      ,200.65      ,593.03      ,566.59      ,498.46      ,488.35      ,612.32     ,5658.48     ,6715.34     ,3470.94     ,4649.94     ,2667.64
199812       ,17.14       ,19.37       ,15.70       ,16.50       ,15.02       ,69.43       ,86.99       ,77.97       ,88.71       ,83.08      ,211.97      ,178.38      ,211.53      ,203.84      ,228.52      ,617.96      ,588.22      ,531.87      ,562.50      ,686.98     ,5668.82     ,6999.25     ,3681.12     ,4878.61     ,2633.42
199901       ,16.06       ,19.24       ,14.99       ,16.11       ,14.39       ,72.42       ,78.09       ,75.72       ,88.23       ,77.42      ,211.32      ,178.20      ,210.15      ,202.53      ,211.77      ,622.76      ,595.50      ,523.96      ,544.35      ,647.38     ,5365.31     ,6876.22     ,3736.92     ,4794.16     ,2509.04
199902       ,17.01       ,20.43       ,15.50       ,16.38       ,14.44       ,69.65       ,79.10       ,75.65       ,88.52       ,73.84      ,228.38      ,177.80      ,210.50      ,210.11      ,198.98      ,674.00      ,609.62      ,541.65      ,521.20      ,602.54     ,5313.56     ,6983.93     ,3868.89     ,4788.34     ,2260.88
199903       ,17.12       ,20.29       ,15.62       ,15.74       ,14.07       ,70.54       ,73.79       ,78.03       ,85.07       ,70.36      ,219.45      ,177.11      ,204.69      ,209.22      ,199.33      ,671.54      ,579.04      ,530.15      ,515.78      ,604.15     ,5338.00     ,6912.49     ,3759.23     ,4750.91     ,2263.92
199904       ,16.91       ,21.05       ,16.21       ,16.18       ,14.52       ,73.35       ,77.26       ,81.28       ,87.12       ,74.00      ,222.28      ,179.18      ,206.31      ,222.90      ,208.81      ,698.24      ,640.94      ,551.99      ,563.14      ,671.30     ,5643.61     ,7573.58     ,4070.14     ,5132.37     ,2606.50
199905       ,19.86       ,24.71       ,20.35       ,20.09       ,18.21       ,80.16       ,92.30       ,94.57      ,101.80       ,96.60      ,238.89      ,192.99      ,258.05      ,263.57      ,266.89      ,786.35      ,679.10      ,622.24      ,666.14      ,834.83     ,6640.95     ,8681.11     ,4634.53     ,5951.11     ,3347.31
199906       ,20.45       ,25.50       ,21.36       ,22.60       ,20.66       ,90.42       ,97.52       ,95.80      ,112.45      ,104.92      ,231.64      ,199.75      ,243.44      ,258.61      ,279.38      ,793.40      ,647.46      ,571.56      ,648.29      ,826.16     ,6109.94     ,7840.69     ,4283.42     ,5823.24     ,3077.89
199907       ,25.77       ,21.18       ,23.92       ,18.93       ,20.90      ,113.39      ,116.98      ,109.55      ,113.89      ,114.55      ,301.47      ,279.06      ,290.33      ,291.31      ,279.24      ,823.19      ,768.71      ,714.80      ,719.39      ,792.20     ,6594.53     ,8508.40     ,5312.68     ,5796.58     ,2812.29
199908       ,26.65       ,21.30       ,22.80       ,18.42       ,20.41      ,113.63      ,112.72      ,107.09      ,101.48      ,105.19      ,296.50      ,273.09      ,281.77      ,289.21      ,256.38      ,844.65      ,764.65      ,712.00      ,720.77      ,759.62     ,6468.42     ,8387.33     ,5362.96     ,5678.22     ,2662.62
199909       ,26.61       ,21.41       ,22.23       ,17.58       ,19.43      ,111.47      ,110.15      ,105.39       ,95.43      ,102.11      ,302.46      ,270.36      ,276.98      ,277.25      ,244.34      ,809.33      ,755.30      ,685.28      ,690.63      ,719.31     ,6509.68     ,8184.04     ,5009.83     ,5782.68     ,2554.67
199910       ,29.44       ,22.07       ,22.57       ,17.85       ,21.23      ,107.90      ,112.15      ,104.46       ,94.11      ,106.65      ,318.10      ,283.66      ,262.21      ,273.84      ,233.56      ,794.30      ,750.78      ,678.84      ,631.96      ,683.71     ,6344.75     ,7990.66     ,4839.30     ,5636.68     ,2425.15
199911       ,29.46       ,21.63       ,23.43       ,18.11       ,20.46      ,111.62      ,113.19       ,99.27       ,94.70      ,101.34      ,313.85      ,278.96      ,259.86      ,265.13      ,235.22      ,767.83      ,734.80      ,661.17      ,628.29      ,684.53     ,6614.99     ,7999.09     ,4918.07     ,5822.92     ,2403.14
199912       ,32.85       ,23.98       ,24.56       ,18.94       ,20.88      ,123.80      ,116.55      ,102.80      ,101.80      ,104.72      ,327.66      ,298.81      ,269.25      ,278.08      ,241.56      ,841.60      ,790.78      ,690.31      ,638.36      ,703.10     ,7123.05     ,8543.97     ,5536.88     ,6247.38     ,2352.37
200001       ,35.08       ,26.18       ,27.01       ,20.99       ,23.17      ,135.03      ,125.14      ,113.59      ,106.72      ,117.95      ,353.66      ,348.01      ,280.79      ,286.04      ,266.13      ,925.02      ,816.49      ,695.18      ,668.55      ,820.65     ,7873.33     ,9636.88     ,6140.80     ,7076.40     ,2395.92
200002       ,36.24       ,25.75       ,29.42       ,22.25       ,26.65      ,128.00      ,118.20      ,112.82      ,100.20      ,119.31      ,329.44      ,310.65      ,264.20      ,277.41      ,248.01      ,864.70      ,760.44      ,620.74      ,599.06      ,735.73     ,7072.45     ,8938.77     ,6228.09     ,6261.20     ,2057.35
200003       ,37.58       ,27.41       ,31.35       ,23.47       ,30.01      ,123.33      ,117.46      ,107.18      ,102.29      ,124.44      ,331.37      ,315.10      ,287.45      ,295.42      ,242.11      ,807.53      ,756.12      ,608.59      ,580.44      ,697.03     ,7473.45     ,8711.68     ,6397.02     ,5581.89     ,1851.06
200004       ,36.89       ,30.53       ,31.24       ,23.65       ,29.80      ,127.67      ,117.78      ,108.34       ,93.55      ,125.83      ,318.10      ,304.73      ,279.89      ,291.82      ,223.64      ,840.74      ,794.51      ,609.15      ,586.40      ,656.25     ,7015.02     ,9113.96     ,6494.47     ,5693.41     ,2008.77
200005       ,27.73       ,22.00       ,23.03       ,18.27       ,23.46      ,116.98      ,103.53       ,95.72       ,82.03      ,104.74      ,285.96      ,269.57      ,256.00      ,245.82      ,199.66      ,777.50      ,735.73      ,586.68      ,575.26      ,606.67     ,6809.16     ,8541.26     ,5909.90     ,5808.05     ,2107.05
200006       ,25.67       ,18.31       ,21.55       ,16.23       ,21.13       ,99.83       ,98.57       ,86.35       ,75.67       ,95.14      ,271.53      ,242.87      ,242.15      ,229.53      ,174.51      ,745.40      ,697.84      ,546.94      ,517.38      ,530.29     ,6372.99     ,8145.49     ,5379.97     ,4888.99     ,1979.64
200007       ,20.36       ,20.82       ,19.27       ,19.98       ,20.87      ,119.10      ,107.68      ,105.12      ,108.31      ,102.58      ,274.94      ,275.22      ,272.47      ,295.80      ,287.42      ,908.39      ,800.95      ,801.04      ,665.01      ,876.07     ,7716.96     ,7250.80    ,12004.25     ,3119.87     ,2950.34
200008       ,21.63       ,21.93       ,19.75       ,20.29       ,21.11      ,116.64      ,105.64      ,105.53      ,107.70      ,103.37      ,264.14      ,267.41      ,268.06      ,290.60      ,286.64      ,854.66      ,777.27      ,824.56      ,684.36      ,900.50     ,7670.62     ,7092.40    ,12069.86     ,3149.43     ,3198.85
200009       ,20.82       ,21.26       ,19.40       ,20.24       ,21.32      ,117.63      ,102.45      ,105.03      ,108.88      ,108.10      ,271.89      ,263.52      ,269.56      ,295.84      ,299.77      ,902.08      ,793.66      ,817.64      ,722.72      ,950.92     ,7053.64     ,7104.96    ,12885.77     ,3377.82     ,3547.71
200010       ,17.24       ,18.46       ,17.28       ,18.08       ,19.67      ,102.62       ,90.69       ,95.54       ,96.84       ,97.17      ,229.16      ,220.17      ,247.58      ,265.82      ,270.97      ,794.28      ,739.44      ,741.38      ,657.37      ,863.61     ,6323.58     ,6550.34    ,12437.76     ,3261.98     ,3342.54
200011       ,15.47       ,16.88       ,15.84       ,17.01       ,18.08       ,92.91       ,84.17       ,88.39       ,90.37       ,91.66      ,216.72      ,193.13      ,240.98      ,255.88      ,252.18      ,761.87      ,706.30      ,718.99      ,637.54      ,791.80     ,5993.05     ,6489.66    ,11313.84     ,3190.35     ,3194.65
200012       ,15.60       ,16.62       ,15.94       ,17.18       ,18.36       ,92.07       ,80.92       ,87.73       ,91.56       ,89.38      ,200.34      ,197.54      ,246.63      ,259.08      ,252.08      ,743.80      ,735.84      ,736.37      ,656.48      ,770.88     ,5606.81     ,6672.46    ,11097.54     ,3402.09     ,3439.54
200101       ,15.18       ,16.35       ,15.85       ,17.26       ,18.54       ,89.46       ,81.18       ,90.61       ,93.67       ,90.85      ,194.99      ,197.76      ,248.30      ,265.02      ,257.24      ,746.10      ,778.84      ,751.93      ,699.22      ,830.61     ,5692.31     ,6957.83    ,11779.90     ,3704.04     ,3879.26
200102       ,16.08       ,16.62       ,15.38       ,17.44       ,18.37       ,92.20       ,80.46       ,91.63       ,93.45       ,89.57      ,206.57      ,205.75      ,254.51      ,274.07      ,269.10      ,745.72      ,802.33      ,795.73      ,675.51      ,864.46     ,5984.91     ,6889.07    ,12320.16     ,3786.21     ,4248.47
200103       ,15.48       ,15.74       ,14.87       ,16.69       ,18.18       ,87.62       ,80.62       ,88.19       ,90.62       ,93.13      ,181.50      ,204.41      ,249.93      ,281.57      ,278.94      ,736.10      ,776.26      ,771.12      ,676.88      ,914.05     ,5445.45     ,6790.23    ,11811.15     ,3705.63     ,4369.95
200104       ,12.65       ,13.22       ,12.98       ,14.88       ,16.52       ,70.16       ,66.37       ,76.88       ,83.18       ,84.70      ,145.50      ,172.83      ,220.92      ,257.86      ,242.51      ,638.66      ,700.57      ,661.85      ,624.14      ,785.64     ,4492.13     ,5956.85    ,10206.50     ,3338.05     ,3927.35
200105       ,13.33       ,13.78       ,13.52       ,15.60       ,17.31       ,75.03       ,71.22       ,80.63       ,89.89       ,86.98      ,154.41      ,185.06      ,242.47      ,266.88      ,256.78      ,673.40      ,730.85      ,718.49      ,657.69      ,815.83     ,4912.30     ,6340.91    ,10983.86     ,3375.31     ,3727.55
200106       ,13.15       ,14.64       ,14.00       ,16.41       ,18.66       ,77.81       ,74.73       ,84.73       ,93.01       ,89.37      ,149.05      ,195.36      ,245.52      ,272.07      ,274.29      ,697.70      ,702.85      ,741.39      ,645.83      ,821.93     ,4913.03     ,6328.62    ,10906.64     ,3418.22     ,3684.81
200107       ,17.34       ,17.77       ,15.38       ,16.39       ,15.88       ,90.37       ,91.19       ,83.29       ,88.23       ,87.90      ,253.58      ,243.81      ,257.00      ,247.19      ,243.84      ,824.31      ,813.12      ,834.82      ,762.76      ,764.65     ,5508.07     ,8819.12     ,7991.99     ,6451.01     ,2380.23
200108       ,16.51       ,16.89       ,14.71       ,15.89       ,14.95       ,83.14       ,81.29       ,78.54       ,83.32       ,83.74      ,236.41      ,237.38      ,246.58      ,240.91      ,236.66      ,790.44      ,823.76      ,814.63      ,735.49      ,739.35     ,5410.59     ,8382.61     ,7721.89     ,6210.17     ,2388.32
200109       ,15.84       ,16.78       ,14.73       ,15.49       ,14.43       ,83.15       ,77.69       ,76.21       ,81.80       ,82.21      ,232.15      ,244.67      ,250.98      ,243.41      ,234.31      ,797.57      ,824.31      ,782.33      ,728.69      ,722.64     ,5538.73     ,8616.11     ,7348.31     ,6230.09     ,2251.83
200110       ,13.25       ,13.90       ,11.89       ,13.09       ,12.30       ,69.72       ,61.90       ,62.85       ,69.02       ,70.17      ,196.34      ,205.57      ,232.58      ,211.10      ,196.52      ,679.85      ,720.07      ,718.54      ,661.90      ,605.09     ,5026.37     ,7351.12     ,6032.55     ,5241.56     ,1861.35
200111       ,14.37       ,14.95       ,12.81       ,13.62       ,13.02       ,72.75       ,68.36       ,69.78       ,73.21       ,73.88      ,213.46      ,226.23      ,248.67      ,229.65      ,207.25      ,731.23      ,742.54      ,748.77      ,693.05      ,620.89     ,5001.59     ,8062.53     ,6431.25     ,5441.54     ,1944.09
200112       ,15.89       ,16.13       ,13.97       ,15.04       ,14.31       ,75.58       ,74.71       ,74.22       ,78.26       ,79.01      ,224.35      ,241.74      ,256.80      ,250.45      ,221.30      ,768.38      ,789.12      ,825.74      ,723.45      ,674.08     ,5308.15     ,8675.96     ,7128.72     ,5981.64     ,2156.71
200201       ,15.80       ,16.22       ,14.01       ,14.86       ,14.39       ,74.46       ,75.60       ,73.59       ,81.16       ,79.52      ,223.49      ,239.27      ,257.65      ,254.45      ,228.19      ,810.87      ,805.94      ,841.65      ,736.82      ,690.03     ,5388.45     ,8742.99     ,7452.67     ,6433.89     ,2317.11
200202       ,16.21       ,16.99       ,15.60       ,15.93       ,15.24       ,74.60       ,77.23       ,74.38       ,88.42       ,82.03      ,218.46      ,256.96      ,274.42      ,271.51      ,241.64      ,833.80      ,836.05      ,907.80      ,805.06      ,705.36     ,5379.02     ,9043.60     ,7419.94     ,6264.42     ,2187.85
