This file was created by CMPT_EP_CFP_OP_INV_NI_AC_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on AC/B.

The portfolios are constructed at the end of June. Ac/B (accruals) is the change in 
operating working capital per split-adjusted share from t-2 to t-1
divided by book equity per split-adjusted share in t-1.

Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
196907,    316.51,    691.37,    541.42,    243.25,    130.35,    145.76,    504.22,    456.95,    937.51,    769.50,    348.83,    298.38,    191.80,    123.09,    136.31
196908,    296.46,    645.44,    510.51,    224.53,    118.62,    134.07,    474.99,    422.83,    879.17,    718.37,    334.99,    275.54,    176.92,    113.44,    122.86
196909,    314.62,    674.75,    530.52,    233.13,    128.76,    145.15,    500.93,    440.18,    921.06,    742.95,    351.13,    284.63,    185.06,    121.41,    134.78
196910,    309.86,    645.24,    520.71,    232.80,    126.06,    141.51,    494.95,    428.49,    872.84,    727.62,    345.98,    283.85,    185.16,    118.99,    131.87
196911,    327.50,    668.65,    544.01,    246.91,    137.10,    150.23,    522.38,    449.91,    898.33,    747.96,    371.79,    300.83,    196.58,    128.41,    144.23
196912,    316.70,    650.96,    520.96,    239.67,    131.39,    143.63,    506.96,    434.57,    878.17,    714.50,    357.52,    290.13,    192.57,    124.86,    136.75
197001,    312.01,    638.64,    512.96,    235.16,    126.18,    138.79,    502.45,    421.86,    866.26,    704.82,    350.95,    286.74,    187.02,    122.15,    129.50
197002,    285.83,    587.99,    474.11,    216.53,    117.05,    122.58,    465.31,    390.87,    794.96,    642.42,    331.98,    263.75,    172.46,    114.13,    119.44
197003,    298.34,    621.88,    498.21,    224.58,    121.37,    130.48,    482.89,    412.21,    842.04,    674.49,    349.35,    278.95,    173.84,    117.27,    124.73
197004,    293.63,    620.38,    501.15,    222.76,    117.72,    127.14,    476.67,    408.90,    844.30,    689.10,    342.44,    277.73,    171.45,    115.08,    119.88
197005,    255.47,    571.31,    460.15,    196.49,     99.06,    109.27,    416.20,    379.86,    774.02,    632.27,    314.80,    246.13,    150.16,     97.07,    100.69
197006,    234.89,    538.72,    434.24,    180.43,     89.61,     97.34,    386.12,    357.37,    730.73,    599.07,    295.05,    227.54,    136.47,     89.55,     89.67
197007,    119.85,    565.72,    221.96,    313.40,    104.38,     88.76,    167.46,    651.30,    486.63,    217.32,    226.47,    473.58,    156.66,    141.92,     74.85
197008,    129.01,    615.95,    239.17,    327.28,    107.71,     96.81,    178.33,    713.70,    525.62,    238.24,    240.07,    493.39,    164.72,    142.86,     80.21
197009,    134.52,    639.36,    249.38,    341.83,    116.33,    100.46,    186.67,    738.02,    548.19,    247.63,    251.07,    514.72,    172.65,    152.44,     88.10
197010,    142.81,    649.74,    258.88,    369.31,    128.68,    108.93,    194.69,    753.01,    554.29,    254.63,    263.02,    558.56,    184.10,    167.69,     98.17
197011,    140.75,    642.88,    254.78,    362.61,    122.91,    106.15,    193.75,    748.76,    545.03,    249.12,    260.29,    552.28,    177.01,    161.79,     92.50
197012,    145.53,    675.92,    263.91,    380.14,    126.38,    109.37,    200.90,    784.33,    575.74,    259.05,    268.64,    577.94,    186.58,    167.32,     94.35
197101,    154.87,    713.94,    284.10,    398.91,    134.20,    117.20,    212.56,    822.97,    613.17,    280.56,    287.55,    600.84,    201.30,    180.17,     98.24
197102,    168.08,    733.00,    300.95,    419.94,    145.63,    125.91,    232.65,    847.51,    627.18,    300.05,    301.83,    632.49,    211.95,    194.49,    107.42
197103,    174.08,    734.47,    308.22,    426.66,    149.08,    131.51,    239.27,    848.01,    629.53,    305.18,    311.15,    640.79,    217.11,    198.98,    110.06
197104,    182.34,    757.83,    321.61,    449.74,    158.25,    137.77,    250.59,    873.95,    650.52,    313.16,    329.77,    679.27,    225.12,    211.91,    116.28
197105,    191.63,    785.74,    336.89,    466.68,    167.06,    146.33,    261.02,    903.60,    676.83,    329.68,    343.85,    701.61,    238.47,    223.76,    122.70
197106,    184.12,    750.11,    328.80,    444.15,    161.35,    142.04,    248.27,    857.00,    651.33,    321.93,    335.38,    666.30,    228.34,    216.87,    117.91
197107,    132.13,    607.81,    584.87,    307.75,    176.46,     98.12,    170.28,    714.49,    499.74,    612.35,    556.62,    397.67,    215.48,    203.24,    154.89
197108,    124.49,    579.32,    568.67,    289.66,    167.52,     91.57,    161.41,    673.01,    484.40,    593.04,    543.63,    373.42,    203.71,    194.87,    145.50
197109,    130.84,    594.91,    591.32,    309.54,    175.71,     96.93,    168.88,    680.87,    507.82,    611.31,    570.78,    402.00,    214.67,    203.97,    152.96
197110,    129.83,    591.74,    590.64,    304.99,    176.04,     96.09,    167.67,    682.27,    500.01,    614.50,    566.11,    397.04,    210.54,    205.55,    152.28
197111,    121.41,    570.52,    564.36,    289.21,    166.21,     90.21,    156.42,    666.72,    473.06,    587.39,    540.68,    378.43,    197.67,    196.98,    141.44
197112,    120.27,    567.24,    563.04,    289.94,    164.59,     89.47,    154.81,    662.44,    470.78,    588.32,    537.06,    382.91,    194.53,    196.62,    138.80
197201,    133.28,    615.64,    614.46,    318.58,    181.17,    100.83,    169.34,    722.35,    507.54,    641.28,    586.89,    416.62,    217.97,    214.68,    154.07
197202,    139.31,    632.88,    625.64,    326.79,    189.49,    105.05,    177.57,    754.95,    509.21,    657.52,    592.87,    424.08,    226.97,    222.24,    163.01
197203,    145.51,    637.40,    655.06,    338.64,    197.36,    108.13,    187.06,    759.58,    513.61,    684.47,    624.82,    438.94,    235.72,    234.55,    167.29
197204,    143.18,    642.05,    660.75,    342.98,    198.24,    104.63,    186.03,    767.05,    515.40,    691.27,    629.38,    445.23,    238.06,    237.03,    166.87
197205,    143.74,    642.33,    663.03,    348.41,    201.72,    105.83,    185.88,    771.67,    511.28,    690.42,    634.88,    455.17,    238.85,    241.09,    169.90
197206,    144.01,    644.02,    683.07,    352.61,    205.91,    104.51,    187.92,    780.21,    506.04,    719.00,    646.14,    457.87,    244.60,    248.49,    171.49
197207,    166.21,    514.56,    683.04,    390.23,    157.32,    153.32,    184.19,    609.12,    425.19,    690.68,    675.63,    413.92,    366.84,    218.09,    114.83
197208,    161.06,    513.26,    687.69,    391.48,    154.17,    150.72,    175.42,    616.23,    415.94,    692.10,    683.35,    416.31,    366.97,    219.76,    108.37
197209,    165.42,    529.05,    717.53,    398.99,    155.18,    157.32,    176.66,    629.42,    434.18,    716.07,    718.96,    429.76,    368.60,    220.72,    109.41
197210,    161.78,    520.98,    719.61,    395.77,    152.19,    154.84,    171.42,    621.75,    425.74,    721.14,    718.10,    425.93,    365.79,    217.91,    106.29
197211,    159.38,    516.82,    730.19,    403.70,    151.36,    149.09,    173.62,    610.49,    428.28,    728.05,    732.30,    435.90,    371.70,    217.97,    104.52
197212,    170.36,    538.63,    760.29,    417.30,    160.24,    160.33,    184.23,    626.76,    455.34,    751.84,    768.63,    451.14,    383.68,    228.48,    112.08
197301,    169.37,    548.96,    770.99,    426.22,    160.89,    159.12,    183.57,    643.79,    459.33,    763.37,    778.51,    461.35,    391.30,    228.57,    112.80
197302,    158.93,    546.61,    766.88,    411.71,    152.21,    149.23,    172.46,    655.18,    444.67,    764.45,    769.29,    450.18,    373.47,    221.75,    102.61
197303,    149.04,    526.70,    728.01,    401.06,    143.01,    141.12,    160.03,    635.25,    424.77,    725.36,    730.64,    433.08,    369.04,    213.32,     93.11
197304,    145.45,    527.11,    734.77,    393.60,    139.22,    138.41,    155.20,    634.86,    425.94,    733.75,    735.78,    428.50,    358.70,    211.43,     88.05
197305,    137.75,    500.02,    717.05,    376.23,    126.99,    132.47,    145.05,    603.08,    403.87,    713.56,    720.51,    407.85,    344.41,    195.18,     77.79
197306,    129.93,    488.74,    700.98,    372.26,    121.10,    125.30,    136.32,    586.48,    397.54,    695.22,    706.70,    399.48,    344.88,    189.16,     71.99
197307,    110.64,    468.68,    462.03,    148.47,     82.70,     75.80,    158.79,    529.14,    409.68,    425.37,    492.96,    179.58,    119.30,    140.35,     41.89
197308,    122.42,    483.53,    481.57,    163.62,     90.71,     85.86,    172.45,    542.64,    425.62,    436.12,    519.91,    196.35,    132.92,    149.66,     48.80
197309,    119.84,    461.79,    463.49,    157.39,     87.95,     82.94,    170.40,    520.71,    404.08,    419.28,    500.79,    187.75,    128.82,    144.80,     47.69
197310,    131.45,    477.85,    479.67,    169.61,     95.29,     91.64,    186.20,    525.24,    431.43,    432.71,    519.27,    200.71,    140.34,    156.25,     52.12
197311,    134.57,    483.75,    480.34,    169.05,     91.70,     91.61,    193.20,    546.34,    422.44,    434.07,    519.50,    200.25,    139.58,    150.27,     50.26
197312,    112.98,    437.64,    419.62,    146.55,     73.50,     73.46,    166.78,    498.76,    377.77,    379.54,    453.68,    175.11,    119.56,    122.32,     38.83
197401,    116.56,    447.83,    422.43,    145.34,     72.82,     73.58,    175.51,    503.70,    392.87,    384.24,    455.02,    170.73,    121.27,    120.53,     38.57
197402,    117.58,    441.21,    419.36,    147.02,     77.73,     76.87,    173.86,    485.45,    397.52,    374.20,    458.41,    172.77,    122.71,    129.22,     40.76
197403,    119.49,    440.52,    413.51,    145.98,     77.86,     77.58,    177.15,    482.75,    398.82,    366.36,    454.26,    170.19,    123.04,    128.41,     41.31
197404,    116.65,    431.80,    409.13,    142.30,     75.19,     74.58,    174.28,    471.98,    391.96,    361.27,    450.50,    165.40,    120.48,    124.66,     39.53
197405,    112.00,    416.59,    396.00,    136.73,     72.83,     71.43,    166.95,    450.21,    383.25,    345.81,    439.58,    159.89,    114.78,    121.02,     38.03
197406,    105.87,    397.18,    392.22,    132.62,     72.00,     67.54,    157.67,    422.69,    371.78,    339.40,    438.47,    155.02,    111.40,    123.36,     35.12
197407,    149.66,    383.71,    223.28,    199.79,     55.52,     69.85,    246.27,    460.05,    307.97,    220.69,    226.09,    235.97,    165.78,     72.49,     43.10
197408,    146.72,    356.57,    201.98,    175.42,     50.09,     68.47,    242.17,    431.91,    281.83,    202.00,    201.96,    205.37,    147.18,     65.69,     38.64
197409,    134.81,    328.42,    183.29,    156.67,     45.41,     64.12,    220.28,    400.02,    257.11,    182.56,    184.08,    183.55,    131.33,     58.64,     35.67
197410,    120.82,    291.19,    162.75,    135.20,     38.29,     59.03,    195.36,    358.84,    223.82,    164.58,    160.73,    157.84,    113.85,     50.27,     29.49
197411,    143.95,    338.56,    191.90,    153.86,     44.88,     68.69,    234.85,    416.87,    260.57,    187.77,    196.44,    180.33,    128.89,     58.07,     35.17
197412,    137.50,    322.45,    182.79,    144.84,     42.32,     67.33,    221.17,    395.86,    249.33,    176.32,    189.91,    165.47,    125.17,     54.61,     33.28
197501,    134.25,    316.01,    178.62,    139.26,     39.94,     65.86,    215.52,    390.48,    242.14,    175.54,    182.01,    157.46,    121.91,     50.89,     31.83
197502,    154.00,    349.73,    198.33,    162.24,     48.76,     77.39,    245.04,    427.88,    272.83,    197.86,    198.85,    183.84,    141.64,     63.47,     37.90
197503,    162.71,    374.02,    212.66,    171.56,     51.91,     80.17,    260.81,    457.82,    291.92,    206.01,    219.98,    196.52,    147.76,     66.78,     40.89
197504,    170.76,    376.79,    220.39,    180.04,     56.80,     84.28,    273.54,    457.03,    298.17,    217.09,    224.04,    203.99,    157.21,     73.03,     44.73
197505,    184.40,    393.76,    231.12,    186.83,     60.02,     89.21,    297.98,    478.99,    310.25,    230.93,    231.34,    212.26,    162.68,     77.59,     46.97
197506,    193.34,    409.46,    245.20,    197.69,     64.24,     95.01,    310.34,    492.58,    327.35,    242.81,    247.82,    225.14,    171.43,     83.50,     50.03
197507,    133.19,    336.07,    303.55,    258.78,    102.95,     78.85,    204.90,    500.15,    169.48,    315.64,    290.95,    305.73,    215.38,    160.61,     57.91
197508,    126.39,    319.01,    282.60,    241.19,     96.03,     75.38,    193.72,    476.36,    159.24,    295.13,    269.49,    289.25,    196.76,    149.10,     54.57
197509,    124.13,    311.12,    277.29,    234.65,     91.96,     74.67,    189.24,    466.31,    154.13,    290.13,    263.86,    281.87,    191.00,    143.35,     51.84
197510,    120.87,    306.24,    268.92,    223.06,     87.26,     72.54,    185.14,    462.73,    148.54,    283.10,    254.14,    270.35,    179.36,    136.97,     48.55
197511,    121.95,    323.22,    287.24,    242.10,     93.10,     71.35,    189.24,    487.76,    156.77,    300.84,    273.07,    291.97,    196.18,    147.16,     50.93
197512,    122.15,    332.85,    294.26,    249.57,     96.81,     70.26,    191.05,    499.95,    163.81,    306.56,    281.38,    303.84,    199.44,    154.30,     52.24
197601,    122.73,    332.36,    287.89,    245.94,     94.57,     70.68,    192.15,    498.47,    163.67,    305.19,    269.84,    300.32,    195.56,    148.83,     52.32
197602,    139.79,    371.82,    319.15,    279.07,    108.96,     82.45,    216.04,    555.66,    185.12,    334.96,    302.73,    339.35,    223.24,    170.79,     61.09
197603,    141.79,    372.28,    314.81,    278.52,    110.57,     84.19,    218.45,    556.13,    186.28,    327.55,    301.63,    341.63,    220.26,    169.94,     64.29
197604,    145.78,    380.48,    326.94,    284.03,    113.42,     86.63,    223.47,    570.80,    188.68,    343.84,    309.44,    350.67,    222.52,    174.61,     65.75
197605,    145.31,    380.31,    322.40,    279.27,    112.07,     86.56,    222.07,    573.10,    186.02,    336.95,    307.40,    346.34,    217.19,    173.48,     64.40
197606,    144.21,    376.91,    316.28,    275.33,    109.89,     87.09,    218.66,    571.64,    180.67,    335.26,    296.64,    339.53,    215.72,    169.45,     63.69
197607,     91.69,    286.17,    334.47,    306.94,    135.27,     57.01,    138.80,    216.12,    382.20,    206.67,    475.78,    354.47,    259.56,    236.56,     73.26
197608,     91.72,    286.28,    332.38,    304.94,    132.38,     56.64,    139.12,    214.88,    383.89,    204.82,    472.39,    354.35,    255.99,    231.66,     71.29
197609,     90.38,    284.34,    331.66,    305.31,    131.23,     55.29,    137.87,    213.57,    380.79,    202.00,    475.13,    355.11,    256.13,    230.38,     70.00
197610,     91.76,    294.99,    342.12,    312.31,    133.39,     55.96,    140.61,    221.52,    395.13,    207.65,    490.92,    362.66,    262.89,    233.19,     71.76
197611,     88.93,    286.99,    334.01,    307.42,    129.96,     53.56,    137.26,    216.62,    382.90,    202.01,    480.13,    360.19,    255.81,    229.14,     68.78
197612,     90.19,    284.83,    336.41,    304.91,    130.34,     54.55,    138.67,    215.27,    380.85,    204.56,    482.97,    364.06,    247.06,    229.15,     69.45
197701,     95.93,    304.91,    356.35,    319.07,    137.40,     59.25,    145.76,    233.18,    404.33,    218.92,    508.61,    377.25,    262.35,    240.38,     74.15
197702,     92.59,    298.13,    345.76,    301.93,    130.70,     59.11,    138.07,    229.71,    393.70,    211.27,    494.76,    360.20,    244.95,    225.69,     72.21
197703,     90.78,    288.63,    339.68,    297.22,    127.95,     58.11,    134.86,    220.72,    384.63,    205.26,    488.60,    356.47,    239.27,    221.71,     70.18
197704,     90.50,    282.90,    338.91,    292.28,    127.14,     57.64,    134.76,    214.36,    379.90,    206.59,    484.97,    349.38,    236.44,    220.91,     69.53
197705,     92.27,    289.86,    340.11,    291.38,    126.30,     60.31,    135.23,    219.98,    387.63,    208.90,    485.66,    348.66,    235.55,    218.44,     69.56
197706,     91.47,    285.99,    332.55,    287.80,    122.88,     59.67,    134.12,    217.80,    381.13,    206.27,    472.68,    346.21,    231.05,    210.46,     68.85
197707,    115.78,    394.30,    412.23,    254.02,     76.32,     68.50,    182.26,    280.85,    515.96,    477.64,    342.69,    260.04,    248.87,    137.10,     39.19
197708,    113.11,    391.24,    408.63,    250.57,     74.44,     67.18,    177.41,    278.13,    512.12,    469.07,    344.09,    256.31,    245.65,    132.52,     38.69
197709,    111.25,    386.51,    396.26,    245.63,     73.70,     66.38,    173.99,    276.77,    503.78,    455.15,    333.36,    249.27,    242.53,    130.90,     38.51
197710,    110.57,    388.90,    400.98,    245.00,     73.77,     66.35,    172.36,    277.53,    509.32,    463.31,    334.39,    248.58,    241.93,    130.97,     38.53
197711,    106.72,    374.82,    384.16,    234.75,     70.86,     63.60,    166.72,    264.76,    493.83,    441.81,    322.57,    239.05,    231.08,    126.01,     37.12
197712,    112.32,    387.18,    396.39,    243.37,     74.80,     68.45,    173.29,    275.71,    508.66,    453.18,    335.69,    249.19,    238.40,    132.00,     39.70
197801,    114.00,    390.77,    403.71,    245.11,     74.94,     69.43,    176.02,    275.77,    516.63,    462.47,    340.60,    252.77,    238.60,    132.04,     39.92
197802,    107.21,    368.02,    382.97,    231.85,     71.04,     65.36,    165.48,    256.96,    489.57,    440.31,    321.39,    239.51,    225.31,    124.43,     38.30
197803,    106.96,    359.83,    378.32,    225.76,     70.45,     66.03,    163.71,    254.28,    474.51,    438.42,    313.77,    233.35,    219.29,    121.81,     38.71
197804,    111.69,    364.11,    390.51,    234.57,     73.29,     69.55,    170.70,    260.45,    476.75,    450.81,    325.16,    243.77,    226.79,    126.29,     40.41
197805,    123.10,    402.57,    414.55,    254.66,     79.58,     76.85,    187.35,    290.18,    524.34,    474.33,    350.02,    259.42,    250.63,    136.79,     43.91
197806,    128.94,    404.27,    417.63,    261.77,     82.83,     81.93,    194.23,    295.29,    521.97,    478.45,    352.52,    264.82,    259.17,    140.83,     46.59
197807,    122.60,    524.35,    272.78,    246.37,     92.68,     86.63,    177.47,    441.04,    615.06,    292.72,    253.01,    287.90,    212.55,    150.84,     55.04
197808,    130.36,    552.11,    291.43,    259.27,     98.77,     92.60,    187.53,    468.42,    643.62,    313.62,    269.67,    302.58,    224.18,    161.03,     58.39
197809,    136.81,    571.83,    301.05,    266.13,    103.80,     97.37,    196.55,    482.50,    669.91,    322.50,    280.10,    310.73,    230.00,    166.86,     62.78
197810,    135.33,    571.22,    296.25,    263.30,    102.92,     95.99,    194.53,    473.42,    678.24,    317.45,    275.55,    309.35,    225.98,    166.09,     61.82
197811,    114.35,    524.53,    264.61,    232.32,     88.15,     79.02,    167.35,    434.42,    622.82,    282.93,    246.79,    277.11,    196.03,    144.82,     51.27
197812,    120.83,    535.14,    272.41,    238.50,     91.58,     84.22,    175.38,    445.11,    633.36,    292.23,    253.14,    283.72,    201.76,    148.10,     54.60
197901,    122.33,    545.93,    278.27,    243.05,     92.02,     86.14,    176.43,    461.40,    637.48,    296.98,    260.08,    290.24,    205.20,    147.13,     55.97
197902,    129.17,    568.34,    292.40,    254.90,     98.17,     90.52,    186.63,    480.42,    663.58,    311.70,    273.48,    304.88,    214.70,    156.89,     59.51
197903,    123.13,    552.28,    279.72,    246.44,     94.16,     86.03,    178.00,    464.86,    647.36,    300.09,    259.84,    294.13,    207.82,    149.95,     57.46
197904,    131.76,    581.81,    298.52,    262.04,    101.87,     93.23,    188.78,    495.14,    675.39,    316.15,    281.33,    312.97,    220.98,    161.43,     62.74
197905,    131.67,    581.09,    301.52,    265.63,    103.57,     94.00,    187.18,    497.66,    671.16,    321.73,    281.88,    316.77,    224.96,    163.87,     64.17
197906,    129.80,    570.42,    294.96,    259.29,    101.54,     90.96,    186.31,    494.54,    652.09,    313.65,    276.87,    310.21,    218.84,    161.46,     62.37
197907,    201.20,    484.76,    336.59,    247.03,     84.69,    122.14,    327.29,    617.87,    346.43,    342.65,    330.76,    346.76,    158.49,    140.12,     51.71
197908,    207.42,    494.40,    340.43,    248.35,     86.18,    126.98,    335.21,    631.78,    352.16,    347.30,    333.81,    345.76,    162.45,    142.59,     52.64
197909,    222.41,    512.24,    361.68,    263.80,     93.04,    137.72,    356.18,    651.90,    367.05,    367.15,    356.43,    361.93,    176.48,    153.03,     57.18
197910,    227.05,    516.55,    356.46,    261.21,     92.55,    138.18,    367.95,    661.29,    366.66,    359.06,    353.97,    356.51,    176.43,    153.68,     56.05
197911,    212.64,    489.44,    329.89,    241.51,     84.93,    130.49,    342.29,    620.80,    352.29,    333.20,    326.74,    329.16,    162.86,    142.43,     50.70
197912,    229.89,    505.52,    347.27,    256.94,     90.84,    143.24,    366.36,    640.57,    366.69,    345.43,    349.03,    351.34,    172.81,    149.33,     56.14
198001,    239.75,    507.66,    359.74,    266.41,     94.78,    152.86,    376.84,    641.25,    370.32,    357.89,    361.50,    361.09,    181.61,    154.88,     59.02
198002,    267.22,    537.44,    375.70,    281.19,    100.23,    175.85,    410.70,    683.35,    388.02,    371.75,    379.49,    380.04,    192.38,    160.82,     64.00
198003,    276.34,    548.54,    361.05,    270.94,     98.13,    173.89,    437.88,    691.31,    402.89,    354.33,    367.48,    363.75,    187.85,    157.24,     62.70
198004,    236.81,    490.29,    329.03,    238.72,     85.59,    147.17,    376.80,    619.00,    358.99,    328.76,    329.28,    318.44,    167.36,    140.40,     52.53
198005,    251.20,    519.87,    343.50,    247.91,     88.15,    154.85,    401.74,    659.62,    378.42,    345.99,    341.17,    328.58,    175.51,    142.91,     55.14
198006,    261.09,    545.06,    366.36,    262.50,     94.45,    161.31,    415.85,    691.19,    398.35,    366.88,    365.86,    345.96,    187.12,    152.33,     59.38
198007,    244.53,    404.39,    535.21,    245.97,    104.23,    156.02,    373.79,    481.57,    315.77,    560.38,    510.52,    288.33,    206.39,    158.38,     69.54
198008,    259.51,    424.51,    571.22,    271.84,    117.98,    163.82,    399.26,    505.46,    332.18,    593.02,    549.75,    315.68,    231.04,    177.77,     79.79
198009,    269.19,    429.53,    582.53,    271.26,    124.17,    172.00,    409.12,    510.80,    336.46,    607.24,    558.19,    312.49,    233.04,    184.65,     85.68
198010,    285.18,    439.13,    591.46,    277.70,    130.04,    186.93,    426.16,    525.42,    340.25,    621.58,    561.80,    317.63,    240.58,    193.00,     90.20
198011,    295.67,    442.41,    609.33,    277.16,    135.03,    194.85,    439.37,    525.61,    347.01,    650.47,    568.97,    314.93,    242.04,    198.91,     94.43
198012,    344.48,    482.89,    665.10,    297.95,    154.98,    235.40,    500.41,    570.27,    382.66,    709.65,    621.40,    333.38,    264.92,    228.56,    108.05
198101,    328.05,    460.90,    643.56,    294.63,    151.63,    220.77,    482.49,    538.36,    372.00,    682.45,    605.87,    330.94,    260.29,    227.89,    102.86
198102,    305.78,    453.05,    626.04,    285.01,    139.65,    201.07,    455.66,    537.72,    357.67,    660.57,    592.45,    320.61,    251.24,    209.09,     95.12
198103,    307.98,    455.33,    636.32,    294.66,    140.22,    199.30,    463.85,    538.44,    360.90,    666.31,    606.80,    332.42,    258.61,    210.67,     94.93
198104,    314.92,    479.91,    648.10,    315.17,    149.95,    206.10,    470.74,    569.76,    377.39,    678.28,    618.29,    349.98,    281.71,    224.33,    102.27
198105,    304.56,    471.48,    642.23,    316.87,    148.58,    195.73,    460.40,    555.36,    376.49,    674.04,    610.55,    348.14,    286.70,    218.01,    104.12
198106,    304.31,    476.18,    633.13,    321.32,    152.89,    196.73,    458.30,    559.95,    381.22,    657.59,    608.67,    349.60,    293.95,    221.09,    109.36
198107,    182.58,    467.02,    629.87,    401.73,    180.43,    127.39,    261.88,    399.09,    535.46,    567.72,    695.04,    521.59,    310.35,    235.39,    139.48
198108,    185.36,    472.93,    626.79,    402.55,    177.15,    127.16,    269.13,    407.79,    538.82,    568.87,    688.25,    525.44,    309.31,    233.62,    135.13
198109,    171.86,    442.08,    591.70,    376.46,    161.97,    117.37,    249.86,    382.46,    502.39,    544.88,    641.20,    490.73,    289.31,    214.95,    122.59
198110,    158.04,    419.80,    559.02,    345.37,    150.37,    107.92,    229.61,    352.73,    487.12,    511.95,    609.20,    440.23,    272.66,    197.80,    115.24
198111,    170.60,    441.84,    579.51,    366.86,    162.38,    110.34,    256.30,    366.88,    517.09,    530.99,    631.44,    466.75,    290.29,    214.47,    123.77
198112,    179.43,    457.80,    604.95,    376.34,    165.50,    113.10,    274.49,    386.10,    529.50,    552.13,    661.49,    475.55,    300.38,    219.43,    125.50
198201,    173.48,    444.04,    591.03,    367.57,    160.79,    110.33,    264.38,    372.47,    515.61,    547.52,    637.45,    466.39,    292.79,    214.50,    121.18
198202,    166.04,    432.19,    584.78,    366.39,    155.14,    106.36,    251.73,    356.86,    506.94,    541.27,    631.39,    470.29,    288.23,    205.83,    117.84
198203,    149.70,    405.18,    555.27,    350.12,    142.59,    100.40,    219.83,    331.52,    477.98,    513.72,    599.60,    456.65,    270.47,    188.17,    108.92
198204,    150.84,    404.35,    550.32,    347.17,    140.21,    103.17,    218.42,    326.93,    480.87,    508.13,    595.55,    457.01,    265.37,    186.14,    105.99
198205,    159.76,    421.62,    576.52,    363.75,    148.46,    108.01,    232.48,    348.84,    493.84,    534.51,    621.59,    476.45,    279.82,    195.74,    113.09
198206,    156.28,    406.91,    563.10,    350.12,    141.49,    106.40,    226.10,    341.72,    471.84,    519.57,    609.44,    457.90,    269.53,    187.20,    107.43
198207,    117.92,    358.53,    580.55,    408.72,    102.21,     67.80,    185.79,    274.90,    459.11,    725.49,    442.59,    429.99,    388.32,    142.99,     75.64
198208,    116.82,    349.08,    574.26,    394.83,     99.53,     66.77,    184.03,    270.18,    444.45,    729.67,    426.34,    414.31,    376.14,    139.99,     73.10
198209,    131.20,    391.60,    636.65,    441.47,    109.03,     74.00,    206.26,    304.58,    497.34,    806.08,    476.00,    465.46,    418.22,    151.52,     81.15
198210,    134.29,    394.98,    641.98,    445.69,    111.50,     76.30,    209.66,    306.44,    503.02,    810.82,    481.30,    469.84,    422.22,    153.92,     83.71
198211,    152.72,    434.26,    707.09,    494.26,    129.26,     87.48,    236.83,    348.12,    539.46,    884.08,    538.66,    518.19,    471.00,    175.24,     99.22
198212,    163.68,    452.79,    740.52,    498.05,    138.83,     93.64,    253.41,    368.92,    555.22,    919.06,    570.04,    527.38,    469.64,    184.28,    109.06
198301,    164.60,    457.58,    769.95,    508.34,    139.38,     92.78,    255.21,    373.00,    559.37,    958.18,    590.99,    542.02,    475.84,    184.30,    110.16
198302,    168.60,    477.31,    810.86,    523.80,    148.46,     98.44,    257.38,    397.92,    572.15,   1018.58,    612.62,    565.18,    483.88,    192.89,    119.51
198303,    176.71,    490.70,    827.46,    531.81,    154.41,    105.98,    266.38,    409.73,    588.29,   1024.93,    636.82,    571.68,    493.63,    200.06,    124.57
198304,    185.06,    508.91,    842.77,    549.85,    160.14,    113.10,    275.21,    421.92,    613.85,   1034.88,    655.88,    594.22,    507.35,    206.25,    129.90
198305,    200.10,    539.68,    906.29,    587.17,    170.64,    122.27,    296.23,    444.21,    655.35,   1124.65,    695.54,    636.61,    539.64,    216.23,    140.47
198306,    203.45,    544.75,    897.27,    588.48,    180.96,    128.04,    294.79,    446.86,    664.00,   1110.88,    691.93,    640.09,    538.52,    226.87,    150.52
198307,    202.91,    624.15,    613.56,    685.37,    220.64,    133.11,    307.28,    686.23,    553.40,    638.87,    587.15,   1052.68,    406.29,    262.79,    191.69
198308,    196.14,    620.22,    592.64,    667.25,    210.26,    127.13,    299.64,    686.54,    544.24,    618.49,    565.56,   1035.94,    388.51,    250.49,    182.64
198309,    191.10,    630.18,    601.16,    673.06,    206.28,    118.61,    299.14,    704.59,    544.92,    628.67,    572.22,   1051.21,    385.70,    246.38,    178.71
198310,    196.23,    635.03,    612.38,    687.06,    209.78,    121.69,    307.35,    703.83,    555.57,    640.91,    582.35,   1073.52,    392.50,    252.73,    180.20
198311,    191.50,    630.13,    605.29,    668.89,    199.80,    116.68,    302.79,    700.14,    549.27,    628.31,    581.16,   1050.27,    378.48,    242.59,    170.30
198312,    200.24,    634.12,    617.24,    671.02,    209.25,    123.66,    313.40,    701.74,    556.84,    648.34,    584.62,   1042.61,    388.61,    257.96,    175.77
198401,    200.38,    632.89,    615.32,    670.37,    205.26,    123.58,    312.98,    704.14,    550.75,    640.84,    588.35,   1038.91,    389.96,    252.11,    173.01
