This file was created by CMPT_VAR_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The residual return variance is measured over 60 days up to formation monthend requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
199008,   2288.75,   2117.43,    731.82,    264.18,     52.97,   1914.28,   2854.05,   2348.99,   1920.36,    925.09,    583.01,    332.44,    216.55,     98.68,     27.81
199009,   1762.87,   2066.07,    789.28,    243.10,     49.78,   1688.90,   1886.39,   2225.60,   1916.61,    965.00,    644.17,    332.06,    173.75,     98.49,     22.79
199010,   1765.20,   1966.87,    573.83,    237.52,     45.30,   1544.09,   2133.71,   2217.58,   1733.08,    568.54,    578.09,    335.05,    164.36,     89.06,     23.46
199011,   2022.66,   1448.25,    590.50,    213.23,     38.25,   1903.84,   2191.78,   1955.16,    970.93,    723.36,    479.66,    307.77,    143.78,     66.07,     20.79
199012,   2274.42,   1351.59,    557.03,    227.45,     41.10,   2179.68,   2401.55,   1691.20,   1027.54,    602.93,    512.76,    292.87,    167.02,     69.61,     21.79
199101,   2418.08,   1388.98,    564.70,    205.90,     39.44,   2524.89,   2277.45,   1823.52,    991.64,    663.78,    478.98,    300.98,    136.65,     67.31,     19.31
199102,   2481.39,   1543.11,    610.74,    217.06,     40.75,   2312.34,   2699.45,   2183.39,    998.75,    721.11,    520.58,    322.20,    146.62,     66.24,     20.61
199103,   2738.07,   1553.75,    643.09,    235.39,     41.84,   2132.20,   3649.63,   1685.84,   1432.66,    689.13,    605.87,    350.91,    158.79,     66.79,     20.85
199104,   2305.80,   2138.03,    729.46,    261.06,     49.29,   1719.48,   3144.46,   2703.93,   1618.88,    800.38,    665.09,    391.64,    175.84,     80.58,     23.94
199105,   2532.21,   1895.98,    780.58,    297.87,     49.12,   2249.09,   2944.51,   2448.57,   1415.19,    969.47,    624.23,    422.78,    207.67,     87.13,     23.64
199106,   2683.36,   1877.24,    929.43,    319.15,     55.49,   2017.23,   3671.60,   1940.17,   1818.29,   1026.69,    843.30,    483.90,    213.02,    109.58,     23.88
199107,   2838.57,   1632.95,    849.50,    321.34,     56.74,   2489.90,   3402.34,   1981.81,   1299.74,    963.17,    748.43,    468.52,    201.73,    108.01,     26.62
199108,   2914.78,   1793.20,    776.11,    356.57,     56.38,   2677.32,   3253.07,   2138.23,   1487.48,   1006.63,    606.88,    484.05,    262.09,    101.88,     27.29
199109,   3144.18,   1722.27,    871.55,    342.32,     61.17,   3050.62,   3281.14,   2038.25,   1440.67,    874.38,    869.12,    423.92,    284.63,    101.02,     31.56
199110,   3163.10,   1638.20,    902.20,    317.30,     65.03,   3033.29,   3355.28,   1942.76,   1351.63,    859.24,    941.46,    448.72,    218.85,    114.38,     31.91
199111,   2884.75,   1782.43,    861.51,    334.78,     67.44,   2793.06,   3013.27,   2482.29,   1193.80,   1080.56,    690.99,    471.25,    236.38,    124.99,     35.30
199112,   2950.48,   1709.96,    800.26,    310.14,     61.22,   2352.67,   3815.23,   1978.86,   1459.37,    986.04,    656.38,    411.69,    231.71,    114.62,     32.90
199201,   3260.90,   1883.06,    824.48,    349.98,     63.98,   2423.23,   4381.41,   2079.22,   1714.70,    945.21,    720.48,    454.84,    261.54,    114.50,     35.27
199202,   3051.75,   1983.24,    900.17,    343.43,     70.35,   2534.66,   3673.54,   2380.27,   1596.26,   1100.10,    744.66,    472.67,    246.40,    131.73,     35.42
199203,   3000.99,   1942.68,   1079.50,    313.58,     73.94,   2511.25,   3631.25,   2370.68,   1493.65,   1248.92,    927.17,    445.19,    227.80,    146.24,     38.83
199204,   3002.74,   2308.86,    912.54,    327.46,     74.11,   2541.20,   3623.95,   2600.48,   2020.99,   1126.37,    732.37,    435.56,    253.17,    146.38,     42.61
199205,   3278.38,   2041.23,   1000.46,    399.97,     72.78,   3117.42,   3493.01,   2221.91,   1833.53,   1282.91,    690.74,    468.76,    348.44,    130.11,     43.84
199206,   3126.44,   2309.14,    959.78,    385.67,     78.25,   2647.32,   3780.22,   2399.73,   2216.53,   1090.58,    836.39,    457.72,    326.07,    153.84,     43.97
199207,   3614.80,   2369.97,   1046.94,    438.79,     70.07,   3159.00,   4033.70,   2438.51,   2302.09,   1078.32,   1015.35,    542.38,    369.07,    140.18,     41.31
199208,   3888.07,   2766.30,   1263.27,    417.89,     68.11,   3445.01,   4300.48,   4122.64,   1562.08,   1622.54,    950.15,    607.46,    281.54,    141.78,     40.13
199209,   4853.53,   2116.84,   1055.11,    420.98,     63.86,   4308.74,   5368.39,   2644.23,   1636.72,   1239.75,    900.71,    536.44,    326.48,    135.70,     36.16
199210,   4795.83,   2473.34,   1015.46,    364.13,     70.10,   4934.44,   4668.58,   2971.89,   2014.95,   1158.06,    884.91,    412.90,    325.26,    170.77,     36.05
199211,   4180.85,   2611.60,   1088.28,    424.70,     73.00,   3578.17,   4764.09,   3128.19,   2114.23,   1426.71,    810.24,    548.58,    334.49,    168.35,     38.82
199212,   4142.64,   2819.90,   1192.53,    423.65,     74.38,   4365.97,   3933.88,   3697.72,   2050.83,   1621.86,    860.11,    649.76,    296.40,    159.12,     42.02
199301,   4425.82,   2930.87,   1194.61,    434.01,     77.91,   4176.73,   4668.05,   3262.37,   2607.49,   1269.07,   1123.96,    480.89,    400.56,    164.08,     41.85
199302,   4233.89,   3094.56,   1247.30,    461.48,     80.76,   3484.74,   4922.29,   4117.17,   2190.52,   1617.10,    948.89,    519.19,    421.98,    167.87,     44.86
199303,   4307.86,   2813.97,   1277.09,    487.58,     94.54,   3368.31,   5206.11,   3179.83,   2493.62,   1658.65,    974.01,    468.85,    504.29,    213.47,     45.42
199304,   4159.55,   2912.81,   1227.13,    616.45,     92.57,   2786.11,   5451.33,   2943.40,   2882.23,   1434.29,   1054.83,    827.86,    463.21,    214.03,     53.10
199305,   3907.51,   2415.40,   1359.13,    612.26,    112.66,   3584.10,   4200.12,   2389.13,   2441.18,   1470.04,   1255.61,    870.32,    411.19,    286.01,     54.27
199306,   4034.50,   2476.47,   1408.89,    608.04,    115.88,   3360.23,   4587.40,   2606.76,   2361.44,   1787.28,   1152.94,    783.46,    467.13,    289.56,     53.31
199307,   4119.01,   2731.56,   1454.88,    538.10,    103.74,   3326.60,   4772.04,   2509.15,   2935.78,   1749.85,   1179.58,    648.39,    463.52,    231.34,     55.11
199308,   4271.43,   3018.21,   1213.34,    503.46,     93.78,   4177.64,   4356.88,   3573.16,   2572.31,   1449.82,    991.44,    687.20,    390.04,    201.97,     58.09
199309,   4382.23,   2700.03,   1475.04,    540.70,    103.20,   3482.98,   5215.22,   2797.07,   2613.08,   1712.40,   1267.85,    698.76,    434.30,    219.43,     59.02
199310,   4120.21,   2756.38,   1535.18,    555.19,    110.81,   3636.18,   4575.76,   3201.11,   2309.67,   1706.11,   1372.57,    608.08,    519.67,    235.66,     65.04
199311,   3413.03,   2889.23,   1720.28,    609.51,    126.77,   3365.42,   3456.73,   3450.97,   2301.23,   2387.62,   1179.31,    773.94,    495.11,    285.79,     71.08
199312,   3636.62,   2699.78,   1623.51,    578.99,    127.72,   3815.16,   3461.65,   2952.75,   2443.33,   1985.38,   1316.40,    702.85,    480.85,    303.53,     72.47
199401,   4133.53,   2475.26,   1626.05,    579.19,    128.42,   4504.00,   3776.08,   2981.40,   2040.53,   2010.98,   1297.99,    733.29,    468.79,    335.96,     72.45
199402,   4494.56,   2873.57,   1199.48,    595.17,    118.59,   5017.08,   3925.03,   3383.06,   2368.54,   1387.64,   1053.77,    762.21,    477.59,    282.39,     67.16
199403,   4526.79,   2528.27,   1302.04,    597.93,    115.61,   5713.87,   3396.78,   2889.29,   2208.90,   1414.51,   1194.76,    774.27,    476.30,    265.81,     73.61
199404,   3845.29,   2809.34,   1250.05,    594.02,    111.21,   4727.51,   2932.35,   3777.33,   1913.52,   1450.86,   1060.76,    692.60,    513.87,    262.32,     71.04
199405,   3675.67,   2746.17,   1229.81,    657.02,    119.76,   4258.29,   3115.14,   2739.39,   2752.43,   1495.91,   1018.63,    778.37,    547.87,    288.33,     78.25
199406,   3632.42,   2701.85,   1236.12,    629.91,    125.51,   4664.06,   2531.35,   2913.04,   2476.14,   1644.46,    897.39,    760.16,    534.15,    282.87,     82.04
199407,   3537.53,   2390.50,   1475.66,    566.62,    119.97,   3437.67,   3640.16,   2824.84,   2025.02,   1483.55,   1469.06,    635.29,    515.05,    266.51,     74.94
199408,   4436.47,   2001.00,   1334.40,    678.74,    118.23,   4640.34,   4212.62,   2241.32,   1771.13,   1592.49,   1119.47,   1008.59,    436.93,    275.72,     77.88
199409,   4291.68,   2480.70,   1374.27,    663.79,    136.36,   4451.86,   4139.33,   3119.58,   1847.35,   1478.45,   1281.15,    762.71,    579.13,    311.69,     83.66
199410,   4132.03,   2513.94,   1192.48,    675.31,    124.58,   4583.65,   3664.69,   2700.43,   2319.23,   1295.93,   1105.64,    838.91,    558.13,    289.18,     77.34
199411,   3762.44,   3138.52,   1238.41,    563.17,    118.50,   3998.39,   3503.39,   3955.03,   2371.00,   1504.30,   1008.03,    633.12,    505.22,    290.85,     71.11
199412,   4211.23,   2731.29,   1107.03,    550.14,    108.41,   4478.91,   3938.28,   3153.04,   2354.60,   1418.73,    843.97,    636.31,    481.07,    274.52,     64.94
199501,   4380.66,   2753.70,   1117.54,    523.95,    100.68,   4535.98,   4218.31,   3584.07,   1991.63,   1234.94,   1020.36,    636.96,    446.92,    240.51,     62.70
199502,   4796.92,   2354.00,   1316.59,    536.16,     94.68,   4457.28,   5123.31,   2972.09,   1780.45,   1818.57,    908.82,    631.66,    466.39,    210.72,     60.21
199503,   4905.44,   2659.93,   1334.62,    520.82,     99.88,   4558.19,   5233.70,   3149.83,   2215.47,   1634.18,   1070.42,    649.32,    416.00,    219.82,     63.85
199504,   4682.69,   2799.87,   1340.96,    596.55,    102.33,   4482.68,   4879.68,   3317.67,   2357.79,   1720.05,   1028.90,    828.72,    434.50,    220.24,     67.53
199505,   4614.77,   2791.59,   1415.14,    592.51,    118.39,   4863.27,   4397.62,   3485.49,   2199.57,   1889.41,   1033.45,    809.64,    433.01,    267.50,     79.18
199506,   4186.52,   3206.92,   1361.68,    630.60,    134.35,   3623.24,   4758.22,   3805.92,   2677.83,   2010.39,    778.64,    792.88,    516.18,    338.43,     82.10
199507,   4169.39,   3096.49,   1500.36,    729.89,    151.42,   3959.31,   4375.46,   3040.09,   3147.36,   1956.84,   1083.29,    915.76,    596.93,    352.21,     93.35
199508,   4063.23,   3268.24,   1537.99,    776.95,    155.30,   3848.28,   4265.48,   3558.33,   3009.78,   1917.82,   1236.36,    768.56,    783.01,    329.65,    104.63
199509,   4566.69,   3199.20,   1421.92,    791.35,    164.48,   4507.61,   4625.21,   3580.78,   2875.76,   1835.67,   1097.65,    866.37,    730.70,    364.30,    105.33
199510,   4495.44,   3178.76,   1789.04,    786.03,    178.08,   3658.23,   5320.39,   4254.20,   2363.32,   2188.80,   1444.84,    784.79,    786.94,    416.70,    116.22
199511,   4184.83,   3221.40,   1497.68,    930.43,    178.48,   3254.15,   5080.21,   4239.87,   2337.45,   1602.62,   1402.83,   1416.28,    574.59,    379.81,    121.46
199512,   3729.23,   3366.96,   1874.33,    787.13,    182.75,   2475.68,   4851.99,   4037.50,   2763.98,   2370.27,   1407.64,   1026.22,    612.50,    376.71,    129.98
199601,   3909.78,   3608.71,   1559.79,    739.13,    181.98,   2548.84,   5199.71,   4279.42,   3007.22,   1962.63,   1228.42,    886.14,    633.88,    351.39,    131.20
199602,   3876.86,   3199.13,   1891.76,    753.65,    197.50,   2779.12,   4806.36,   3707.17,   2739.23,   2180.17,   1623.29,    864.40,    670.59,    427.58,    141.88
199603,   3784.24,   3474.60,   1686.75,    926.90,    202.43,   3048.05,   4464.70,   3759.87,   3218.56,   2115.42,   1269.29,   1146.74,    753.98,    440.11,    145.12
199604,   3109.17,   3715.67,   1856.09,    997.63,    212.62,   3105.15,   3112.81,   4549.00,   3035.86,   2040.25,   1676.42,   1132.47,    868.45,    459.61,    144.08
199605,   3423.10,   3888.50,   1713.38,   1009.43,    219.68,   3137.61,   3683.86,   4842.68,   3104.38,   1742.81,   1687.15,   1335.22,    744.57,    461.42,    149.28
199606,   4254.67,   3607.30,   1749.27,   1026.76,    213.67,   4062.16,   4426.45,   4036.29,   3203.14,   2043.51,   1508.45,   1513.54,    658.04,    455.80,    152.05
199607,   5380.40,   3051.45,   1736.69,    863.53,    195.57,   3649.52,   7052.61,   3346.06,   2770.66,   2056.28,   1479.44,   1195.51,    638.70,    409.77,    142.38
199608,   4455.49,   3393.52,   1641.57,    743.70,    198.05,   4325.22,   4585.22,   3704.04,   3113.37,   2099.77,   1237.27,   1061.47,    512.28,    454.53,    131.62
199609,   5016.13,   3279.44,   1485.80,    818.19,    218.88,   5178.59,   4838.75,   3516.77,   3024.90,   1958.45,   1079.31,   1001.96,    683.80,    477.65,    149.34
199610,   5329.79,   3249.18,   1787.44,    853.30,    242.55,   4628.55,   5997.50,   3607.61,   2909.00,   2262.45,   1349.87,    972.00,    745.90,    540.86,    162.81
199611,   5439.80,   3372.50,   1770.25,    942.76,    218.36,   5196.96,   5665.60,   4690.78,   2143.03,   1714.46,   1816.41,   1000.26,    902.66,    472.00,    151.27
199612,   5579.54,   3546.45,   1936.13,   1056.29,    225.68,   6167.92,   5001.77,   3815.19,   3307.68,   2029.57,   1858.13,   1364.64,    847.24,    460.32,    156.55
199701,   4819.54,   3736.97,   1911.86,   1114.32,    220.23,   4851.31,   4788.97,   4587.75,   3039.28,   2514.75,   1369.79,   1585.65,    758.57,    447.49,    152.86
199702,   4809.17,   4011.20,   2330.52,    940.41,    231.35,   3850.51,   5755.74,   5095.58,   3065.25,   2807.97,   1862.46,   1317.28,    703.30,    517.79,    156.34
199703,   4991.26,   4057.47,   2185.08,   1092.15,    216.56,   3887.99,   5946.53,   4338.76,   3820.84,   2881.82,   1556.23,   1191.98,   1016.75,    478.34,    143.85
199704,   4428.96,   3841.65,   2152.28,   1029.87,    215.23,   3521.94,   5323.99,   4981.59,   2951.76,   2673.75,   1709.64,   1415.01,    728.29,    494.39,    135.82
199705,   4015.46,   4257.65,   2180.47,   1184.26,    228.69,   3223.19,   4839.85,   4175.04,   4329.93,   2683.71,   1689.51,   1632.72,    874.82,    522.60,    144.74
199706,   3954.26,   5139.53,   2145.26,   1142.97,    285.27,   3845.02,   4053.18,   6315.48,   4132.17,   2342.92,   1975.46,   1564.53,    835.65,    680.75,    156.32
199707,   5066.94,   4772.27,   2540.79,    916.35,    268.59,   4291.76,   5790.02,   5902.92,   3755.87,   3016.11,   2113.94,    991.69,    858.82,    651.79,    163.68
199708,   5651.63,   4603.92,   2844.49,   1324.63,    260.23,   5545.73,   5749.62,   5004.74,   4237.77,   3498.34,   2216.17,   1977.73,    880.90,    665.41,    163.14
199709,   4896.13,   4499.01,   2999.61,   1273.69,    273.44,   4522.01,   5271.84,   4372.05,   4617.52,   3886.18,   2107.60,   1641.42,    995.44,    609.51,    174.74
199710,   5875.02,   3969.80,   3378.08,   1211.16,    294.91,   3986.83,   7594.35,   4216.58,   3756.93,   4861.28,   2117.17,   1395.02,   1059.98,    675.45,    187.69
199711,   6449.16,   5189.29,   1943.74,   1159.32,    256.18,   4586.25,   8088.83,   5200.54,   5178.46,   2424.70,   1541.26,   1219.93,   1112.24,    591.45,    173.91
199712,   6610.45,   5097.96,   2000.31,   1266.18,    281.24,   5488.87,   7679.75,   5728.38,   4503.31,   1905.57,   2084.90,   1132.96,   1381.92,    673.40,    174.25
199801,   6901.59,   4114.14,   2685.99,   1167.03,    294.17,   6194.93,   7669.02,   4696.38,   3594.48,   3109.80,   2283.61,   1303.12,   1061.90,    678.66,    169.53
199802,   6407.81,   4444.81,   2785.96,    942.25,    314.29,   5306.55,   7527.36,   4346.96,   4523.35,   2942.10,   2637.39,   1094.72,    828.67,    676.29,    177.41
199803,   6937.10,   4965.65,   2845.74,   1096.15,    293.85,   7848.68,   6080.88,   6750.00,   3410.21,   3828.95,   1901.14,   1285.02,    960.62,    584.80,    191.11
199804,   5942.46,   5967.77,   2990.42,   1261.14,    303.91,   5560.54,   6283.57,   7089.21,   5001.89,   3456.75,   2573.97,   1737.61,    941.31,    655.93,    181.08
199805,   4942.64,   6450.14,   3021.06,   1372.88,    360.62,   4628.53,   5217.33,   6729.93,   6183.66,   3164.40,   2886.70,   1230.06,   1485.73,    746.67,    207.96
199806,   4610.60,   5458.75,   3460.17,   1542.59,    365.39,   4044.76,   5137.14,   6602.09,   4552.70,   3977.06,   2938.81,   2058.39,   1178.31,    872.64,    196.19
199807,   4975.58,   5142.61,   3729.18,   1754.80,    336.49,   4666.04,   5298.32,   6226.08,   4181.87,   5233.86,   2576.10,   2642.91,   1173.18,    741.43,    215.28
199808,   4407.17,   5793.84,   3682.27,   1585.60,    293.34,   4594.60,   4223.17,   6425.71,   5208.29,   4273.08,   3145.18,   2493.09,    876.71,    620.29,    172.32
199809,   5408.97,   5190.96,   2426.11,    991.50,    193.74,   4245.07,   6577.46,   4834.18,   5573.75,   2872.41,   2052.31,   1388.99,    667.47,    400.34,    118.38
199810,   6008.47,   5268.23,   2693.99,    953.31,    207.61,   5063.50,   6906.72,   6486.52,   4036.98,   2921.89,   2493.33,   1094.70,    825.46,    388.39,    128.06
199811,   7064.25,   5227.29,   2244.22,   1107.12,    220.44,   5672.44,   8445.24,   6024.84,   4497.20,   2510.94,   2031.94,   1427.04,    884.10,    457.54,    131.47
199812,   6818.31,   5845.41,   2440.01,   1161.88,    241.05,   5703.72,   7770.27,   6336.97,   5392.00,   3211.20,   1814.10,   1622.60,    842.35,    506.98,    143.54
199901,   6644.03,   7026.71,   2484.76,   1044.10,    270.31,   5978.95,   7248.64,   7847.01,   6221.56,   2993.85,   1997.03,   1278.91,    851.96,    619.93,    154.73
199902,   5089.08,   6713.34,   4144.22,   1256.16,    320.32,   4348.21,   5697.15,   7607.47,   5908.92,   5733.16,   2744.07,   1756.81,    978.41,    662.57,    188.59
199903,   4910.11,   6690.98,   3382.03,   1232.70,    300.62,   3577.10,   6151.48,   5227.71,   7995.95,   4516.62,   2537.19,   1206.84,   1250.94,    652.58,    179.84
199904,   5124.32,   6963.47,   3057.11,   1483.07,    307.74,   3654.50,   6576.80,   7125.42,   6795.18,   3890.97,   2236.73,   1776.92,   1277.14,    526.68,    215.34
199905,   5409.59,   7562.95,   2947.74,   1337.66,    366.68,   4208.27,   6691.98,  10223.55,   4833.23,   3664.57,   2343.74,   1975.64,    906.70,    643.60,    252.79
199906,   6320.33,   5671.36,   3195.97,   1534.25,    345.11,   2974.22,   9697.05,   6995.51,   4384.81,   4174.48,   2302.55,   1694.92,   1426.46,    605.10,    237.36
199907,   5099.66,   6758.03,   4470.64,   1500.50,    414.85,   2336.39,   7854.55,   9240.13,   4464.44,   4528.27,   4415.57,   1279.22,   1675.63,    683.92,    315.69
199908,   6326.66,   6115.86,   3511.96,   1575.16,    410.65,   4048.88,   8648.68,   5775.92,   6442.03,   4146.25,   2933.75,   1985.54,   1296.82,    767.19,    287.38
199909,   5427.16,   6804.53,   3554.06,   1614.95,    411.18,   3281.91,   7586.35,   8260.48,   5343.83,   4607.35,   2636.03,   1902.01,   1400.12,    738.95,    298.69
199910,   4768.65,   7948.87,   2939.42,   1535.84,    447.19,   3848.43,   5649.78,   9677.55,   6367.55,   3425.47,   2499.92,   2019.42,   1167.67,    878.66,    286.90
199911,   5696.81,   5480.67,   4018.35,   2061.95,    482.43,   3014.74,   8601.64,   4707.53,   6197.42,   5521.89,   2832.31,   2511.04,   1726.67,    854.54,    326.07
199912,   5275.04,   6166.28,   3973.76,   1857.88,    645.14,   3936.21,   6618.08,   6980.97,   5343.70,   4725.67,   3265.27,   2664.56,   1255.32,   1288.51,    381.97
200001,   4965.88,   6317.20,   5354.82,   1632.29,    880.01,   3109.05,   6729.33,   6048.26,   6618.92,   7631.22,   3421.10,   2321.01,   1119.59,   1686.97,    605.52
200002,   3695.71,   6249.31,   4873.38,   2591.32,    878.80,   2423.44,   5235.60,   6704.59,   5786.08,   7497.61,   2733.30,   3304.10,   2022.94,   1594.31,    653.11
200003,   3621.69,   6069.04,   4481.09,   2640.81,   1121.24,   2500.64,   4873.28,   5196.56,   6853.41,   5746.63,   3394.88,   3144.58,   2262.11,   1994.85,    862.77
200004,   3039.42,   7134.00,   5049.10,   3281.65,   1105.57,   2661.77,   3411.59,   7819.41,   6458.11,   7160.71,   3290.36,   3654.33,   2967.58,   2079.62,    780.13
200005,   3000.42,   7868.97,   5666.82,   2356.63,    898.14,   3117.55,   2862.36,   8151.01,   7593.55,   5275.96,   6015.69,   1963.86,   2623.21,   1954.96,    630.63
200006,   3407.34,   6969.74,   5815.98,   2590.56,    829.30,   2638.31,   4317.67,   4622.73,   9462.89,   6472.67,   5195.32,   3367.62,   1841.18,   1807.26,    573.02
200007,   4296.99,   6922.71,   5351.48,   3119.28,    891.73,   3530.89,   5241.57,   4779.25,   8882.25,   5310.97,   5386.04,   4475.26,   2179.07,   1604.01,    704.19
200008,   4704.00,   6712.28,   5543.16,   2751.46,    790.29,   2046.24,   8267.38,   6148.43,   7242.52,   5516.97,   5566.96,   2775.64,   2732.49,   1478.69,    598.74
200009,   5031.95,   7505.48,   5497.76,   2891.93,    926.88,   2845.28,   7341.71,   8772.72,   6220.27,   6026.01,   4983.05,   2862.04,   2915.56,   1618.37,    726.10
200010,   4719.82,   7210.53,   5200.95,   2396.27,    971.03,   3609.57,   6084.43,   6758.15,   7713.53,   5853.88,   4656.52,   2662.00,   2187.37,   2092.53,    590.12
200011,   4076.62,   6226.62,   4660.76,   2907.56,   1084.05,   3251.96,   5070.65,   7421.82,   5077.55,   5264.05,   4203.61,   4784.55,   1610.67,   2643.79,    536.67
200012,   4295.31,   6385.33,   3489.94,   2887.69,    826.67,   2256.47,   7009.17,   5238.50,   7532.17,   4073.98,   3011.30,   4059.85,   2109.23,   1844.21,    472.59
200101,   4050.58,   6259.49,   4536.24,   2821.53,    803.15,   1971.49,   6585.54,   7225.26,   5251.11,   5017.45,   4064.46,   3456.30,   2300.77,   1861.31,    462.86
200102,   4943.48,   6081.78,   3865.78,   3681.14,    757.73,   2762.70,   7898.60,   5500.22,   6659.23,   3702.32,   4040.80,   4547.25,   2989.33,   1809.16,    449.24
200103,   4644.33,   7036.81,   4040.90,   2648.05,    565.12,   3987.05,   5504.21,   8593.64,   5625.06,   3197.07,   4824.83,   2573.56,   2716.20,   1334.83,    339.53
200104,   4607.97,   7529.86,   3526.25,   2284.17,    520.39,   2877.27,   6834.08,   8406.18,   6667.51,   4308.89,   2915.03,   3293.05,   1458.14,   1195.87,    311.58
200105,   4981.80,   7836.60,   4727.77,   1777.73,    677.72,   2688.81,   8017.73,   6676.65,   8931.15,   6174.06,   3429.33,   1807.60,   1749.74,   1168.25,    521.40
200106,   6095.66,   8510.82,   3472.14,   1823.96,    627.49,   3340.65,   9469.14,   7387.60,   9625.74,   4333.78,   2729.53,   1762.07,   1879.82,   1451.72,    385.36
200107,   7987.30,   7425.51,   2773.16,   1876.10,    559.52,   5006.14,  11519.19,   7691.76,   7178.89,   3707.59,   2008.87,   2757.28,   1224.25,   1323.97,    322.11
200108,   7537.76,   7270.18,   3696.86,   1697.11,    423.05,   5069.27,  10466.46,  10837.17,   4449.76,   4842.84,   2638.52,   1902.87,   1508.58,    858.12,    268.98
200109,   7893.11,   6696.85,   3064.89,   1647.64,    396.28,   6017.09,  10006.61,   8257.04,   5220.67,   4153.94,   2142.95,   2135.13,   1230.06,    780.04,    254.29
200110,   7099.16,   7174.26,   1947.06,   1464.00,    318.62,   5112.86,   9533.68,   6437.64,   7894.94,   2037.75,   1873.47,   2090.94,    994.95,    662.46,    196.14
200111,   8164.10,   5832.61,   2513.55,   1596.35,    343.33,   6816.02,   9574.40,   8368.46,   3606.02,   2768.64,   2279.91,   1410.04,   1727.64,    705.28,    209.89
200112,   8437.24,   5987.95,   2934.73,   1746.06,    394.34,   6842.22,  10306.79,   7806.77,   4282.41,   4123.96,   1932.38,   1771.87,   1726.63,    760.83,    254.28
200201,   8975.48,   6308.94,   3201.10,   1543.57,    406.78,   9357.02,   8575.99,   7322.16,   5434.52,   3615.26,   2785.59,   1865.88,   1291.49,    917.73,    223.20
200202,   9661.18,   5704.05,   3269.47,   1444.55,    390.60,   7910.87,  11610.89,   6435.15,   4956.14,   4076.09,   2477.66,   1826.45,   1145.48,    922.53,    184.70
200203,   9728.15,   4868.18,   2963.49,   1743.63,    355.85,   8863.90,  10912.05,   6036.59,   3629.75,   4269.24,   1901.38,   2131.66,   1458.79,    687.00,    195.97
200204,  10009.99,   4824.26,   2855.39,   1824.08,    451.72,   7471.56,  13272.13,   5937.11,   3817.91,   2718.39,   2972.14,   2071.56,   1648.32,    778.74,    282.21
200205,   8215.40,   5775.37,   3388.17,   1498.85,    450.05,   9214.13,   7120.39,   6033.20,   5511.03,   4425.78,   2539.52,   1764.15,   1285.37,    828.66,    268.00
200206,   8810.14,   5874.85,   3566.40,   1372.55,    431.11,   9090.71,   8537.94,   5787.59,   5945.77,   4412.20,   2739.10,   1588.75,   1214.32,    860.52,    236.23
200207,   6952.45,   5850.81,   3448.07,   1425.20,    444.76,   5968.23,   8034.21,   6923.93,   4841.51,   4724.65,   2001.82,   1764.52,   1144.95,    991.57,    215.61
200208,   5565.39,   3728.39,   3930.95,   1475.39,    471.46,   4044.75,   7404.31,   3473.05,   3996.17,   5353.54,   2586.91,   1684.94,   1296.05,   1009.39,    229.80
200209,   5067.11,   4782.64,   3264.94,   1537.43,    460.28,   3834.28,   6695.01,   6189.63,   3461.69,   3645.46,   2874.87,   2349.06,    914.67,    907.90,    244.39
200210,   3810.49,   4597.13,   3261.67,   1587.08,    297.65,   3300.91,   4571.81,   6728.38,   2511.06,   3804.03,   2768.92,   2168.83,   1146.83,    573.41,    166.64
200211,   4835.96,   4934.02,   2773.07,   1605.04,    285.93,   3742.05,   6489.44,   5296.32,   4519.37,   2575.45,   2949.51,   1869.71,   1405.16,    548.96,    160.39
200212,   4352.02,   5401.11,   2695.39,   2012.27,    343.44,   2897.46,   6711.62,   6722.33,   4017.66,   2632.06,   2758.72,   2575.96,   1506.37,    603.92,    228.11
200301,   5492.78,   3793.80,   2771.99,   1731.84,    284.25,   4240.20,   7256.98,   4086.15,   3493.57,   3097.94,   2487.04,   2464.98,   1184.21,    530.99,    173.07
200302,   6492.58,   3479.89,   2147.43,   1692.91,    269.65,   5004.24,   8309.39,   3648.46,   3314.77,   1924.18,   2385.56,   1934.82,   1526.25,    598.09,    139.06
200303,   6902.13,   3342.65,   2367.75,   1411.05,    251.46,   7781.54,   5985.13,   3692.71,   2983.87,   2502.68,   2226.13,   1862.94,   1078.12,    529.05,    117.80
200304,   7137.70,   3189.50,   2301.69,   1370.93,    246.42,   7486.91,   6754.04,   2434.80,   4025.27,   2514.00,   2116.71,   1802.06,   1054.22,    522.62,    120.39
200305,   7760.32,   3837.22,   2512.95,   1503.53,    285.46,   8559.63,   6955.60,   3848.78,   3823.79,   2596.53,   2433.72,   1902.31,   1215.77,    573.95,    149.93
200306,   8919.72,   4641.90,   2398.95,   1421.70,    402.58,  10302.77,   7520.77,   4818.06,   4475.70,   2174.65,   2591.48,   1866.44,   1060.66,    902.41,    217.24
