This file was created by CMPT_ME_BEME_NI_ACCR_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME, BEME, NI, and AC/B.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year. NI (net stock issues), the change in the natural 
log of the split-adjusted shares outstanding from the fiscal year-end in t−2 to t−1. 
Ac/B (accruals) is the change in operating working capital per split-adjusted share from t−2 to t−1
divided by book equity per split-adjusted share in t−1.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
                             Small                                                2                                                 3                                                 4                                               Big                        
                             AllBM                                             AllBM                                             AllBM                                             AllBM                                             AllBM                       
                             AllNI                                             AllNI                                             AllNI                                             AllNI                                             AllNI                       
         LoAcB        2         3         4      HiAcB     LoAcB        2         3         4      HiAcB     LoAcB        2         3         4      HiAcB     LoAcB        2         3         4      HiAcB     LoAcB        2         3         4      HiAcB   
197005  -11.7390   -8.9544   -8.7210   -9.8740  -10.0228  -10.4882  -10.3313  -10.8651  -12.2662  -11.2046   -9.7990  -10.7369   -9.6628  -10.5747  -13.9324  -10.6135   -7.7927   -8.9951   -7.1025  -11.2375   -6.6473   -4.3688   -3.9707   -7.2107   -6.7496
197006   -8.7503   -8.1133   -6.3183   -7.9158  -10.9388   -8.8710   -9.8290   -8.4918   -7.9047   -8.6921   -7.8747   -6.4808   -6.2766   -5.7976   -6.2505   -4.6310   -2.9820   -4.0058   -4.5045   -6.7883   -7.5337   -4.5403   -2.7521   -5.6408   -7.0291
197007    3.8300    6.7513    5.3656    5.6799    4.0468    8.0178   11.7062    8.1775    6.0592    6.9060    8.6324    9.2728    6.2946    7.7539    6.8472    9.5069   10.3239   10.0605    8.3497    3.3421    7.3569    8.9802    7.6947    3.9483    2.4926
197008    8.1913    6.3220    4.6887    5.8902    6.4214    8.7834    7.2557    7.7115    7.1833    9.0006    6.6743    7.0176    6.8161    3.9609    9.6049    7.2426    3.3413    6.5941    5.8046    9.9143    3.0331    4.6185    4.1467    4.5034    7.7944
197009   16.3407   12.2523   12.8005   12.9975   18.5904   14.6802   10.6214   13.7960   13.0688   16.0109    9.5459    7.2464    7.0612   11.3002   18.4748    5.5273    9.3521    7.4689    7.3099    8.3045    4.7241    0.8026    2.2537    7.7371    8.5832
197010   -6.4926   -5.9256   -7.9545   -7.0902  -10.8388   -5.1413   -4.2580   -4.8045   -6.0560   -5.8946   -3.7998   -1.6899   -5.1908   -6.8229   -8.1308   -5.5719   -4.0645   -1.8939   -3.8135   -5.9047    1.2973   -0.3922   -0.5739   -0.6097   -2.0926
197011   -0.6821   -0.9949   -0.7630   -1.5430   -3.8387    1.4718    2.2717    3.5742    1.0558    0.6294    4.3429    3.9793    3.2054    2.1296    2.3428    3.0208    6.5181    6.9244    2.8388    3.5126    4.4457    6.0572    3.6791    5.8729    4.2416
197012    8.7596    9.7641    9.1767   10.9778   10.1361    6.4225    8.8884    8.9691    9.8704   10.6169    9.5562    8.5767    8.7550   11.9657    4.3987    9.4284    8.4898    8.0847   10.3943    7.7403    5.4407    5.3067    7.5995    3.5961    5.3510
197101   15.5844   14.8517   14.1154   13.1141   16.5751   14.6428    8.7959    8.9670   11.9863    9.8974   11.1746    7.3911   11.7408    6.4540   10.2558   10.3198    7.7567    7.3583    7.2864    9.8982    6.4198    2.0960    4.5819    4.5760    6.7582
197102    5.7909    4.8079    5.1143    6.7905    6.3584    2.7557    1.6526    3.2768    3.1384    5.0085    3.5600    4.8735    2.0244    3.3971    1.4035    2.7114    4.1174    4.6998    2.4191    2.4336    4.2232    0.4776    2.3425    1.6206    2.0659
197103    8.2130    5.3498    4.9001    6.4525    5.7620    6.3758    5.9326    6.6384    2.5752    6.5051    7.0711    7.6990    8.7495    8.1990    7.8905    5.9882    3.6088    6.5964    4.7168    7.3980    3.9836    3.0401    3.5612    5.5029    5.6826
197104    1.6775    1.7717    0.7518    3.9704    2.0997    3.7165    0.8946    4.0686    4.8216    2.0266    5.3680    4.7270    6.8907    5.3535    6.3114    5.8098    6.1353    4.1950    5.7417    4.1093    5.4020    3.5972    5.0862    3.0723    6.9398
197105   -5.5761   -4.9872   -5.6793   -5.2314   -6.8834   -6.3770   -4.0791   -1.5248   -4.7805   -3.8132   -4.8824   -1.9403   -4.1189   -3.4034   -6.4074   -2.8961   -3.5374   -3.6261   -2.5222   -3.3189   -3.6139   -3.9001   -1.8003   -4.8564   -2.0287
197106   -2.2188   -0.9137   -2.8698   -1.8636   -2.6857    1.6123   -0.1846   -0.1944   -1.2462    0.4847   -1.8653   -0.0590   -2.2521   -1.2586   -1.1201    0.5392    0.4832    0.4873   -1.3472    0.6252   -0.3383   -0.0884    2.3132   -0.4911    1.2806
197107   -7.3665   -5.2259   -6.2338   -7.5636   -7.9319   -4.7674   -4.0523   -4.6112   -6.6000   -6.9969   -6.2726   -3.0449   -5.7554   -5.9135   -8.9540   -7.9341   -4.6384   -4.5321   -3.2925   -7.0035   -4.8153   -4.6408   -2.3412   -6.2367   -3.3529
197108    3.8932    3.8609    5.7376    4.9793    4.2014    6.6218    5.0911    4.3288    6.5073    6.2903    4.3245    4.2686    7.0791    8.1599    6.9979    7.4408    6.3495    5.5390    5.6909    8.8519    5.1947    3.0068    4.3208    7.5351    3.8047
197109   -0.9377   -0.1682    0.3577    0.6073    1.2049   -1.6671    2.3076   -1.7204    0.0180   -0.9875   -0.9389    0.3479   -0.9010   -1.0817    1.9099    1.2235   -1.3312   -0.3590   -0.9959    0.6042   -0.8943   -0.4884    0.0769   -1.4843    0.0304
197110   -6.0461   -6.2804   -7.7038   -6.6457   -7.4481   -6.1586   -6.2083   -7.7375   -5.7197   -4.9532  -10.0113   -5.5612   -3.7268   -4.9655   -8.4738   -4.8594   -4.5638   -5.8212   -4.4771   -4.4015   -6.1720   -3.0300   -4.0981   -5.0773   -5.2151
197111   -4.9161   -5.1115   -4.2069   -4.1111   -4.6378   -3.1479   -0.1657   -1.0131   -4.4122   -2.4657   -1.4106   -1.2067   -1.4438   -1.6945   -4.0407    0.8227   -2.4259   -3.3511   -0.5207   -0.9388    0.0179    0.4938    0.7716    1.3786    0.2928
197112   14.0267   12.3606   10.7868   13.5586   14.0586   15.8852   12.4574   14.7000   13.5602   12.2314   12.4656   11.4105   11.3843   12.6859   12.2380   10.6119   10.4140   11.1574   11.5657   12.0897    9.0007    8.1167    8.8780    9.2215    8.4438
197201   15.3201   12.6597   11.4751   11.0109   12.3794    8.6605    7.8388   14.0359    6.1280    6.9778    7.3652    3.9070    5.6506    3.9000    8.5472    2.4053    2.9610    4.2015    1.9834    7.2604    2.4576    2.5989    1.2059    2.3155    2.2880
197202    3.8323    4.4869    3.7773    3.5183    5.1225    4.8152    7.1602    1.4969    3.3485    4.7619    2.6962    3.6810    3.7778    5.1596    4.4201    3.7043    3.0851    4.4162    3.8493    2.7192    5.1558    0.9101    5.3540    3.7642    4.6987
197203   -0.7928   -0.0747   -0.1410    1.0228   -1.4111   -2.4388   -1.0954    1.7963    1.5852    1.6352    1.1148    1.6147    0.2817    4.0374    1.0717   -0.9158    0.5903    1.5842   -0.7041    1.7080   -2.0316    0.8252    0.9392    1.6739    0.1962
197204    0.4779    1.0436    0.7566   -1.5745    0.2594    2.4336    2.4681    0.6136    0.4530    1.1345    0.3283   -0.3259    0.3875   -0.8694    3.2589   -1.9877    2.4280    0.9653    0.8219    0.2863    0.9909   -0.2114    0.3024    2.3293    2.1911
197205   -2.0464   -1.8990   -1.9320   -1.4984   -3.6489   -1.6388   -1.2362   -1.8842   -2.6847   -0.6902    0.2057   -1.7969    1.1987    1.2123   -1.6991    0.1251   -0.4978    2.0930    1.1315    2.0817    1.3465    1.4070    3.9150    1.8487    3.9448
197206   -2.9650   -3.9724   -2.6636   -5.1106   -4.3370    0.8210   -1.5296   -5.0015   -2.7000   -3.5019   -2.0749   -2.1661   -6.3021   -2.7376   -0.8316   -6.4638   -5.8624   -3.5706   -4.2822   -3.4116   -3.8550   -2.0664   -1.3522   -0.4151   -0.8549
197207   -3.5194   -3.2705   -4.6127   -3.1847   -5.2765   -5.7254   -5.4174   -2.9723   -4.4848   -2.7700   -4.6849   -2.1587   -3.1793   -0.4719   -4.1104   -1.3475   -4.6164   -2.3025   -1.9579   -6.2764   -3.1727    0.6591    0.9324    1.1678   -0.0914
197208   -0.7513    0.9511    1.2369    3.2757   -2.1045   -1.1501    1.9910    1.1155   -0.2613    1.6526    3.1158    3.9213    2.8053    2.4441   -0.8005    1.9454    3.1215    4.4837    1.8022    0.0795    4.4751    3.5078    4.7905    2.2789    1.6339
197209   -4.7877   -4.1350   -4.7645   -4.0147   -4.5577   -3.5104   -2.6053   -5.8457   -3.4396   -2.4645   -2.5365   -4.1067   -2.2119   -1.7178   -0.4864   -2.8884   -3.4455   -2.9100   -2.1299   -3.2413   -1.4889   -0.9976    0.9058   -0.4412   -1.1503
197210   -2.7544   -3.3410   -2.3484   -3.3392   -3.2433   -1.8954   -1.6119   -2.4839    0.4379   -0.8241   -0.9111   -0.3538   -0.9189   -1.6398   -3.6192   -0.9334    0.3336   -0.6448   -1.9075   -2.3450   -1.3131   -0.7713    1.9757    3.2848    0.5703
197211    6.0074    3.0936    5.9567    5.3455    3.2421    6.0947    4.4740    5.5937    6.8240    5.7270    8.0398    6.3223    5.9447    4.9278    2.1463    7.8368    9.3338    8.3291    6.3249    8.3863    7.9863    4.0475    4.3417    2.9682    5.9214
197212   -1.9106   -2.2163   -2.2404    0.6553   -3.4986   -3.6566   -3.3620   -3.1566    0.2958   -0.1650   -1.3107    0.0909   -1.2396   -0.0386    1.3079    0.4621   -1.3165   -1.0481   -1.6088   -1.7338   -0.8313    2.6375    1.8946    3.1974    1.0948
197301   -2.0264   -2.7251   -2.4891   -2.3513   -6.0837   -7.0132   -5.0226   -4.4243   -7.0894   -8.2454   -7.1393   -5.9933   -6.1687   -6.8294   -7.6927  -10.3473   -4.2340   -5.8645   -6.0289   -3.8865   -5.5078    0.2205    0.2218   -2.5144   -5.2665
197302   -9.7767   -5.7972   -8.4419   -8.2303   -9.0115   -8.3464   -8.6536   -9.2705   -6.1269  -10.1647   -7.2203   -7.4639  -11.1068   -8.5172   -8.2225   -6.0244   -5.3594   -5.7065   -7.3917   -8.4081   -5.0576   -2.7300   -4.1698   -1.2132   -4.2334
197303   -1.3585   -2.9524   -2.9516   -3.3328   -3.3384   -2.8981   -3.8550   -2.7055   -1.6478   -1.1558   -2.6679   -2.0781   -2.0943   -2.8944   -7.3383   -5.0117   -1.7566   -1.9704   -4.8091   -2.1437   -1.9575    0.5577    1.3998   -1.1726   -2.6195
197304   -9.1514   -4.8862   -6.0682   -5.3037   -8.2247   -7.1633   -7.2268   -5.8052   -7.6960   -9.8291   -6.5199   -6.0884   -6.3604   -6.1601   -9.5014   -8.5232   -6.0720   -6.2470   -5.9598  -11.1773   -3.8404   -5.1960   -2.5087   -4.2086   -8.6173
197305   -8.4035   -8.3569   -9.0746   -8.4982  -10.4467   -9.6301   -9.1510  -11.4615   -7.7345   -9.7260   -8.6716   -6.5443   -8.2232   -5.5962   -9.6101   -5.6029   -5.6581   -5.5894   -6.3130   -6.5571   -4.0151   -1.1394   -1.0120    0.6381   -2.0828
197306   -1.5241   -3.3972   -4.6338   -3.5060   -5.0626   -3.5874   -2.9460   -1.3765   -4.0251   -4.8479   -3.3576   -4.5154   -3.6282   -2.5424   -5.3914   -5.2118   -1.8106   -3.0545   -5.8417   -3.8749   -1.3513   -1.0427    0.2947   -0.5879   -1.2417
197307   14.9095   13.6758   12.0299   13.4777   15.9821   11.2219   14.6178   14.1012   14.1436   15.4325   14.8327   12.8754    8.2319   13.4310   16.5107   14.3325   11.2607   10.8561    9.7614   17.2605    7.7170    1.8926    3.3952    9.6238    4.6309
197308   -5.1247   -4.0572   -6.2476   -5.1991   -6.8778   -4.5179   -4.2897   -3.7069   -5.9977   -5.0629   -2.9126   -2.9825   -3.6080   -2.0931   -2.5002   -0.9599   -3.5649   -3.9544   -1.6953    0.5951   -1.6288   -4.0004   -3.2385   -4.0473   -2.6989
197309    9.8080    7.8244    9.2235   10.1774    8.9666   10.0293    7.2487    9.7509   12.8543   13.1366   13.6583   10.6166   10.6287    9.2147   13.0933   11.3796   12.4956   11.7413    8.5640   13.0975    8.7693    1.9008    2.4290    7.0982    5.4741
197310    2.8911    2.3439    0.3543   -0.1867   -2.1792    1.1923    2.7746    1.5121   -2.5407   -2.6281   -0.7278    1.8254    1.2806   -2.1502   -0.7994    1.1933    1.0742   -0.8129   -1.2569   -2.1126    2.2214    1.3797   -0.3317    0.2054   -5.6825
197311  -19.4754  -17.3294  -17.2719  -19.8464  -22.5827  -20.6926  -16.4079  -17.0063  -20.0287  -22.9400  -25.1051  -16.8854  -15.6739  -20.9366  -22.0831  -15.4121  -18.3221  -18.5610  -16.5014  -21.6460  -14.1456   -7.4891  -11.5635   -9.9936  -16.4590
197312   -2.5668   -1.0393   -3.0755   -3.5767   -5.7652   -0.2208   -1.5441   -0.4712   -3.6907   -2.1170    1.7304    0.2518    0.7473    0.4066    0.2506    3.4485    4.6023    2.9114   -0.1289    3.5278    3.7772    2.2148    0.3997   -1.1125   -2.2680
197401   14.5374   13.5679   14.7478   14.2584   15.1102   11.8245   10.7550   10.2548    8.1070    7.0745    9.9077    4.2355    6.5870    7.5135    7.2758    4.7167    1.9687    1.7679    1.8301    0.5645   -3.0829   -2.3871   -1.9336   -0.9639    7.5705
197402    0.5947   -0.2549   -0.2981    0.4002   -0.2618    0.9386    0.4667    1.5236    1.1356    1.6849    2.3172    0.7892    0.8538   -0.8835   -0.9931    1.8058    1.2713    0.5978   -1.7875    0.4576    1.4856    0.4183   -1.2427   -0.1426    0.5113
197403    1.3220   -0.0658    1.7694    0.0688    0.4127   -0.5397    1.9339   -0.3130   -0.0767   -0.5607   -0.1920   -1.3835   -1.5404   -0.9468   -2.6134   -3.6772   -3.3407   -0.2520   -2.0035   -5.1431   -3.2260   -2.0085   -1.0495   -3.1666   -3.8954
197404   -4.8428   -5.5624   -3.6571   -5.6222   -5.1886   -4.5580   -4.2549   -5.2880   -5.0870   -5.5792   -5.4437   -4.1324   -2.9910   -7.3884   -3.5828   -4.5125   -5.4309   -4.5660   -6.4823   -5.1036   -4.1588   -3.5425   -3.1728   -2.6961   -2.2056
197405   -7.3139   -5.9725   -7.2237   -6.6857   -7.9897   -6.1084   -7.7836   -7.0271   -7.4329   -7.9080   -7.6580   -7.4946   -6.7388   -6.4970   -7.8872   -7.7666   -5.5069   -6.5849   -5.3040   -6.3378   -4.2923   -3.7382    0.0507   -1.3996    4.4200
197406   -1.7040   -1.1717   -0.3966   -2.3972   -4.0590   -2.3096   -2.2642   -0.6116   -2.4343   -1.9592   -1.0894   -1.4532   -0.1540   -2.3764   -4.4357   -1.9714   -2.4166   -1.3320   -1.5773   -4.2131   -0.9992   -0.4978   -0.8096   -0.5976   -3.3787
197407   -5.2534   -3.5697   -5.8070   -4.4241   -6.5685   -4.0100   -2.6783   -4.3706   -3.6369   -6.3935   -1.1542   -2.6892   -2.2376   -4.9612   -7.7933   -3.8561   -4.6209   -7.2243   -8.1672   -8.8070   -1.4736   -7.4256  -10.8692  -14.0210  -11.7474
197408   -6.4735   -6.2243   -5.9644   -7.7611   -9.0986   -6.8455   -7.2853   -8.4484   -8.5951   -8.7864   -4.5343   -8.0358   -8.1090  -11.3892  -10.0982   -7.5588   -8.3549  -10.9139   -8.5718  -11.6907   -8.6018   -7.0574   -8.2635  -10.8253   -8.0444
197409   -8.3543   -8.4421   -7.5873   -7.9967  -10.2546   -7.2572   -8.5363  -10.3575   -6.5417  -11.6392   -9.2596   -6.5372   -7.5643   -9.1983  -16.3648   -7.3263   -9.9768  -11.3108   -9.0099  -12.0975  -11.4514  -11.8254  -11.5852  -14.9910  -18.3573
197410    9.7123    9.3272    9.4499   10.2972    8.5213   11.9159    9.3215   12.9860    8.0902    9.0140   16.7592   12.2546   10.3929   13.0307    9.8889   15.3623   19.3494   14.7608   14.6686   12.5290   20.1548   16.7138   19.2176   14.4457   23.4413
197411   -4.7428   -4.1039   -6.0410   -6.6026   -6.9571   -4.3724   -4.2265   -3.6050   -6.7064   -6.9865   -1.2689   -2.4229   -3.3728   -3.3468   -9.5994   -0.6933   -1.1338   -3.9433   -3.4407   -5.0586   -4.9438   -4.4206   -4.0704   -5.9633   -4.0623
197412   -7.7976   -6.2336   -7.8615   -8.0135   -9.7239   -6.1157   -4.8708   -6.4484   -6.4914   -8.2974   -7.5632   -5.7201   -5.0818   -5.3416   -5.3984   -4.8916   -0.6480   -5.9277   -3.5994   -6.7982   -1.1475   -1.8813   -1.0720   -3.5949   -4.0292
197501   26.3087   27.0326   26.2838   30.5152   33.1507   25.1883   21.1924   21.5889   28.7264   33.9972   20.8361   21.7640   22.3412   21.8109   30.0844   19.7169   11.7099   24.1390   18.6094   26.8108   12.9528    9.3124    8.0839   15.1854   16.1561
197502    6.5475    6.6102    4.5575    3.5537    4.1870    6.0869    7.2473    4.4110    3.3932    6.3056    8.1899    6.8423    5.7251    5.5404    3.2494    3.5739    5.4764    5.6763    5.2527    5.3431    6.9317    7.8896    8.5364    6.7195    8.1241
197503    8.1786    6.4751    8.6584    9.6556   11.9815    9.8090    5.4866    8.2480    8.1832    6.5729    4.2004    6.4324    6.5098    8.9263   12.5160    7.5594    6.4078   11.1354    6.2607   13.2883    4.4812    0.1489    2.0482    3.9440    7.9988
197504    4.9393    3.9278    4.7907    3.3608    5.1304    5.2371    5.5323    4.7981    3.6390    3.1624    5.6025    4.5743    8.3131    6.4414    3.9432    7.9189    6.2051    6.6519    5.9198    5.8974    8.7634    4.5141    4.2468    3.2915    6.5848
197505    8.2854    8.6011    8.7775   10.3123    8.8082    8.4723   10.0879    9.2652    7.0457    9.7531    4.3132    7.6906    6.2734    5.2070    7.5081    4.1849    5.2129    5.4174    5.1395    5.8641    4.7135    3.9908    6.4225    6.0701    6.3368
197506    8.0844    5.7283    8.7284    7.9843    7.7755    7.4927    6.6138    4.3622    6.7558   10.2672    4.3605    4.6933    4.6838    7.0530    7.7030    6.9009    6.2963    6.5322    8.3000    6.5279    5.0139    3.2739    5.0205    4.9742    3.3880
197507   -0.5493   -0.6573   -0.0678   -1.0203   -0.4503   -4.2421   -4.1965   -1.0002   -3.0319   -3.4372   -3.4094   -2.3035   -5.0310   -5.1143   -5.7805   -3.3473   -6.1330   -6.0371   -5.9161   -6.7269   -5.6813   -5.2342   -7.3338   -7.3910   -7.7338
197508   -6.3089   -4.5135   -5.7033   -6.0533   -7.6855   -4.8841   -4.0962   -5.2956   -5.3683   -6.0642   -4.4279   -3.0800   -1.8619   -3.5354   -6.2758   -1.3995   -3.5759   -2.6309   -3.3753   -4.3974   -0.6619   -1.3401   -0.7508   -1.7808   -2.9038
197509   -4.2455   -2.8984   -2.7088   -2.7848   -3.5552   -3.2146   -3.5924   -3.1993   -2.4750   -4.6591   -3.0411   -4.4738   -3.5832   -2.9916   -5.1669   -2.6945   -2.4816   -3.6976   -3.8730   -3.8679   -2.5953   -1.1977   -2.8104   -5.1581   -5.3479
197510    2.3416    1.7062    2.5489    2.9782    1.4959    2.1453    4.9029    4.5398    3.1324    3.1275    1.9012    5.1631    3.4168    4.7024    2.4221    1.5641    5.0390    7.4962    8.2982    6.1524    0.9265    5.8946    7.3215    8.9311    8.3871
197511    2.1235    5.1456    2.5971    2.0946    2.3230    3.0133    3.2501    1.2304    4.8277    4.1037    2.0414    3.0988    4.7209    3.5886    3.1385    0.5827    5.2026    2.6755    5.5018    6.0423   -0.5705    3.5525    3.0865    2.7169    3.5828
197512   -1.0653   -1.3418   -1.5483   -0.7056   -1.6001   -2.6737   -0.3439   -0.5299   -0.9200   -2.0287    2.6977    0.6422   -1.9028   -1.1980   -0.9696    1.2410   -0.8317   -1.1836   -0.5094   -1.6292    0.1591   -0.0490   -2.3085   -1.9686   -2.7022
197601   22.8485   20.9595   21.7166   20.0467   23.4411   20.0535   20.0173   16.6862   19.7710   18.9242   17.3268   15.5278   15.2552   18.8686   19.9578   13.9692   12.9242   15.4555   18.0627   14.9919   12.6985   10.9371    9.5674   12.2795   13.2477
197602   14.2640    9.8032    9.9450   12.0459   12.6346    9.4398    5.8755    7.5421    7.1307   11.5638    6.2505    4.6226    4.3335    6.4985    9.2965    3.5180    1.9240    2.7062    2.3437    6.2079   -0.8861    0.1112   -2.2989   -1.3039   -3.2516
197603    1.2574    1.7101    1.1069    1.9008    2.8309    0.7456    0.5944    1.4065    2.0124    0.2509    1.2659    1.4198    1.1901    1.3691    1.7999    2.4135    0.7185    1.4136    1.6078    1.9920    2.7073    2.4819    4.9444    1.9403    3.1309
197604   -1.5136   -0.2457   -1.7486   -1.2311   -2.2575   -1.1077   -0.8221   -0.6771   -2.3449   -1.6601    0.8854    0.6625   -1.5289   -2.2266   -0.7248   -0.7436   -0.9560   -1.6492   -2.7069   -0.5381   -0.2005    0.2209   -1.4609   -1.6744   -1.7237
197605   -3.1189   -2.8847   -3.2754   -2.8031   -3.2309   -0.8560   -1.5978   -2.9695   -2.7788   -2.2996    0.3975   -2.4868   -2.3240   -1.8915   -2.9678   -0.2889   -0.5746   -4.5588    0.1530   -0.6637   -0.3071    0.2567   -1.0014   -0.9807   -1.5280
197606    3.0699    1.7592    2.1514    2.6752    3.6041    2.3884    3.3145    2.5216    4.4150    4.8410    7.6961    4.1051    5.2979    6.4404    6.2724    6.4555    5.1388    4.7741    5.6163    5.0218    6.2027    4.5987    3.3633    4.5464    2.6827
197607   -0.2986    0.2007    0.4761    0.8357   -0.9080    0.8905    1.1007   -0.0804   -0.0035    0.0116   -0.9438   -0.9083    1.3641   -0.3785   -1.0236    1.9637   -1.4720   -1.5451    0.3702   -1.1406   -0.7059    0.3281   -0.9405   -1.0433   -2.9459
197608   -2.8006   -2.6760    0.1669   -1.5417   -2.0766   -2.9986   -1.2571   -2.3033   -1.9458   -3.9697   -3.0064   -0.7438   -1.2887   -1.9663   -2.6187   -1.6003   -1.0932   -0.5154    0.7203   -1.9111   -0.8337    0.1715    0.4606    0.9285    0.2333
197609    1.7413    1.2447    2.3353    2.3799    1.8709    3.0640    1.5829    4.3630    3.6225    4.0419    3.1849    2.0743    4.2726    1.8708    3.5254    1.9661    1.8207    3.0589    2.1489    3.3241    0.8253    4.4269    3.2811    2.1269    1.2365
197610   -2.9901   -1.1189   -2.1513   -2.1324   -1.8879   -1.8885   -1.3958   -2.6861   -2.3334   -3.5462   -3.2047   -1.5065   -1.1038   -1.4673   -3.5201   -1.8829   -3.7044   -2.2765   -1.4030   -2.0518   -3.6228   -2.5654   -2.5663   -1.4311   -2.6133
197611    3.8445    3.2580    2.6789    2.5208    2.7625    5.0522    3.2911    4.4640    4.5490    2.5683    6.2109    3.0192    5.8755    4.1214    2.9965    2.8784    4.0039    3.5465    4.2081    2.1233    0.1825   -1.1597    0.3015   -0.1665   -0.2372
197612    9.8623   10.6149   11.5098    9.0124   10.1706    9.9631   10.6383    8.8589    7.8623    8.6616    6.1376    7.8122    7.4431    7.3574    8.7424    8.6832    7.7496    6.7866    6.3152    7.5398    4.7958    6.7313    4.8632    4.1528    3.9425
197701    4.5608    5.5408    4.0045    4.1320    4.5120    1.9981    4.0868    1.5618    0.4060    1.3076   -1.3252   -0.0372   -0.3912    1.1589    1.0148   -1.8691   -2.8217   -2.8436   -1.7697   -1.5525   -5.8706   -2.9600   -3.2325   -5.8250   -7.7501
197702   -0.5227    0.0806   -0.7759   -0.8036    0.1986   -0.9984   -0.4524   -1.4520   -0.5274   -0.5183   -3.8299   -1.5813   -1.9775   -2.4292   -1.9072   -1.8344   -2.2745   -2.2480   -1.6594   -3.7380   -1.7481   -2.9211   -0.7442   -0.7102   -1.8645
197703   -0.2230    0.6757    2.7970    1.1992    0.7643   -0.9093   -1.4624    1.9920    0.3216    0.2482   -0.7304   -0.3611    1.5572   -1.1424    1.8022    0.2672    0.7653   -0.0633   -0.8477    0.6832    0.0931   -2.7180   -0.5700   -1.7004   -1.1388
197704    2.4334    2.1872    0.9754    1.5771    1.4905    2.5622    2.1751    2.9590    0.6726    0.8972    2.7613    2.7690    1.5218    1.5870   -0.7953    2.4464    1.6954    1.0278    1.7423    1.5856    1.5574    1.9102   -0.9319   -1.1576   -1.7463
197705   -0.1613    1.0133    1.0871    0.5430    0.3126    1.2172   -1.1377   -0.3828    0.7738   -1.1109   -1.4654   -0.3985    0.1243    2.6521    0.5700   -0.2917   -0.3384   -1.1336   -0.7992    0.3184   -0.6332   -0.4251   -2.1137   -0.8143   -3.5525
197706    6.1389    6.1561    6.0302    6.8070    7.0527    8.1772    8.8616    6.5376    7.5527    6.5393    9.5763    5.6872    7.0997    6.7113    6.7772    4.5128    5.5576    5.5065    4.9547    6.3221    4.3535    4.8931    6.3760    3.7383    2.8703
197707    0.3607    1.3607    1.4547    1.3015    0.8066   -1.3892   -1.1511    0.8159   -0.9125   -0.0641   -2.1716   -0.2679   -1.2949   -0.9437   -0.9825   -3.3763   -1.1022   -2.1645   -1.9969   -2.7267   -2.6056   -1.1163   -0.7850   -1.6177   -4.0646
197708   -1.1727   -0.6249   -0.8803   -1.0446   -0.7983   -0.5043   -0.8544   -0.7458   -1.3081   -0.9701    0.4899    0.3875   -0.8776   -0.9730   -1.4188   -0.4738   -2.6092   -2.6218   -2.9318   -1.3697   -2.0899   -0.1823   -2.5109   -1.0449   -0.8111
197709    1.5388    3.3023    2.0074    1.4254    1.2819    0.9638   -0.7534    1.0257    0.8277    0.1058   -0.3504    2.2874    2.3886    1.6878    0.7489    0.6227   -0.3283    1.1213    0.2152    0.2979   -1.0415   -0.3154    0.8790   -0.7521    0.1112
197710   -2.2649   -2.4094   -1.2791   -2.0540   -2.8873   -2.4990   -0.6653   -3.1000   -3.2457   -3.3723   -3.5670   -1.1517   -2.9251   -3.9400   -3.4149   -4.0616   -2.0778   -4.5718   -3.1766   -3.2332   -3.1759   -3.8150   -4.0390   -4.7051   -4.4258
197711    8.7491    7.4796    8.0941    9.3226    8.2671    9.5594    7.6067   11.7848    9.4063    7.6810    7.6537    7.8016    5.6203    7.0416    8.3437    7.9825    6.3468    5.4607    6.8294    7.1555    4.0722    3.3956    2.6453    3.1184    3.3224
197712    2.9924    4.8442    4.0007    1.6552    2.1734    2.0904    2.9828    1.6988    1.4045   -0.0798    1.5993    1.9202    1.7261    0.4267    0.4799    2.5010    0.2454    0.9719    0.1419   -0.0697   -0.0182    0.4985    1.5348    0.3128   -0.2721
197801   -1.0442    0.7864   -1.3584   -2.1149   -2.4012   -4.2521   -2.9806   -4.2454   -4.7246   -3.8881   -5.9750   -4.8221   -3.7087   -4.7190   -4.4979   -6.0485   -6.0197   -4.1704   -5.3768   -5.2626   -6.8181   -5.8297   -5.7555   -5.7229   -6.6227
