This file was created by CMPT_ME_BEME_OP_INV_RETS_DAILY using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and OP.

The portfolios are constructed at the end of June.  OP is operating profits (sales - cost
of goods sold - selling, general and administrative expenses - interest expense) divided by book
at the last fiscal year end of the prior calendar year.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
19671018,       33.10,       47.38,       43.15,      667.65,      831.84,     1152.67
19671019,       33.24,       47.50,       43.26,      667.79,      832.20,     1158.96
19671020,       33.12,       47.47,       43.33,      666.54,      831.87,     1163.48
19671023,       32.98,       47.23,       43.13,      664.62,      830.74,     1165.19
19671024,       32.73,       46.98,       42.77,      662.33,      827.53,     1159.88
19671025,       32.41,       46.70,       42.38,      657.42,      823.89,     1154.26
19671026,       32.38,       46.72,       42.33,      654.55,      823.49,     1160.71
19671027,       32.62,       46.85,       42.69,      657.67,      823.72,     1170.43
19671030,       32.73,       46.86,       42.65,      657.75,      825.24,     1169.06
19671031,       32.70,       46.94,       42.66,      656.65,      824.32,     1167.02
19671101,       32.34,       46.56,       42.22,      652.16,      817.93,     1154.40
19671102,       31.98,       46.19,       41.76,      645.91,      812.03,     1133.20
19671103,       31.75,       45.93,       41.51,      642.92,      808.52,     1127.42
19671106,       31.77,       45.84,       41.58,      638.44,      803.31,     1120.84
19671108,       31.60,       45.71,       41.46,      633.34,      800.10,     1118.81
19671109,       31.48,       45.60,       41.40,      629.96,      798.64,     1113.00
19671110,       31.49,       45.69,       41.43,      632.26,      801.78,     1120.06
19671113,       31.63,       45.90,       41.76,      639.49,      804.55,     1127.15
19671114,       31.37,       45.52,       41.39,      638.07,      804.09,     1121.21
19671115,       30.88,       44.89,       40.74,      630.92,      803.36,     1110.20
19671116,       30.79,       44.91,       40.70,      633.05,      805.59,     1118.64
19671117,       31.14,       45.36,       41.08,      637.66,      809.88,     1135.01
19671120,       31.43,       45.60,       41.42,      638.80,      810.97,     1140.05
19671121,       30.74,       44.58,       40.41,      629.30,      803.25,     1122.21
19671122,       31.47,       45.64,       41.60,      638.14,      813.52,     1144.72
19671124,       31.81,       46.09,       42.06,      643.78,      817.62,     1151.81
19671127,       31.83,       46.02,       42.10,      646.13,      820.29,     1153.03
19671128,       31.94,       46.27,       42.34,      647.11,      823.14,     1157.66
19671129,       32.20,       46.49,       42.70,      651.36,      824.88,     1161.60
19671130,       32.27,       46.69,       42.85,      650.97,      825.68,     1160.70
19671201,       32.12,       46.50,       42.78,      647.07,      822.36,     1155.09
19671204,       32.48,       46.92,       43.22,      651.43,      825.00,     1160.94
19671205,       32.92,       47.36,       43.72,      655.50,      825.58,     1173.08
19671206,       32.96,       47.29,       43.58,      657.53,      825.33,     1175.09
19671207,       33.04,       47.37,       43.83,      662.17,      826.19,     1181.05
19671208,       33.10,       47.34,       43.84,      662.66,      825.08,     1179.54
19671211,       33.17,       47.35,       43.97,      659.82,      824.56,     1178.92
19671212,       33.41,       47.45,       44.28,      658.11,      821.74,     1177.44
19671213,       33.48,       47.67,       44.61,      658.80,      822.61,     1173.98
19671214,       33.67,       48.09,       45.10,      662.47,      824.37,     1179.58
19671215,       33.88,       48.36,       45.33,      663.04,      826.65,     1179.47
19671218,       33.70,       48.02,       44.82,      656.30,      825.80,     1170.33
19671219,       33.62,       48.23,       44.81,      655.15,      825.89,     1163.21
19671220,       33.68,       48.33,       44.87,      651.18,      827.01,     1161.45
19671221,       33.90,       48.49,       45.17,      652.12,      832.97,     1168.29
19671222,       34.04,       48.71,       45.36,      652.58,      838.06,     1167.37
19671226,       34.24,       48.80,       45.50,      653.23,      837.50,     1162.72
19671227,       34.51,       49.02,       45.73,      653.30,      838.17,     1164.15
19671228,       34.75,       49.33,       46.19,      658.34,      843.58,     1172.12
19671229,       34.76,       49.34,       46.11,      660.95,      843.19,     1170.07
19680102,       35.07,       49.74,       46.51,      666.25,      846.51,     1178.97
19680103,       35.23,       49.84,       46.70,      666.46,      849.29,     1166.13
19680104,       35.10,       49.61,       46.42,      667.51,      846.82,     1153.77
19680105,       35.14,       49.54,       46.15,      668.31,      848.34,     1143.08
19680108,       35.71,       50.08,       46.45,      671.81,      855.49,     1147.47
19680109,       36.13,       50.35,       46.86,      677.21,      863.91,     1152.70
19680110,       36.04,       50.42,       46.80,      675.70,      863.21,     1150.74
19680111,       36.21,       50.54,       47.07,      674.42,      863.88,     1152.95
19680112,       36.39,       50.98,       47.49,      676.05,      864.20,     1154.81
19680115,       36.89,       51.18,       47.92,      677.82,      864.83,     1159.31
19680116,       36.89,       51.36,       48.11,      676.67,      861.21,     1159.07
19680117,       36.97,       51.25,       48.08,      671.29,      857.55,     1149.93
19680118,       37.24,       51.46,       48.18,      670.43,      854.86,     1149.52
19680119,       37.46,       51.72,       48.48,      669.74,      852.64,     1150.02
19680122,       37.29,       51.48,       48.50,      665.32,      848.90,     1148.95
19680123,       36.60,       50.70,       47.66,      654.15,      840.47,     1132.57
19680124,       36.30,       50.37,       47.16,      649.96,      834.86,     1129.93
19680125,       36.20,       50.31,       47.20,      647.69,      833.44,     1121.71
19680126,       36.15,       50.22,       47.03,      649.34,      833.66,     1122.63
19680129,       36.43,       50.51,       47.36,      654.29,      834.47,     1122.37
19680130,       36.38,       50.41,       47.19,      654.39,      831.95,     1122.66
19680131,       36.12,       49.96,       46.65,      651.73,      829.43,     1114.36
19680201,       35.74,       49.51,       46.19,      647.50,      827.08,     1100.21
19680202,       35.64,       49.55,       46.11,      648.75,      830.89,     1102.88
19680205,       35.46,       49.50,       45.98,      648.90,      827.52,     1098.42
19680206,       35.14,       49.21,       45.56,      646.01,      823.25,     1094.14
19680207,       35.15,       49.17,       45.65,      648.64,      823.39,     1092.94
19680208,       35.21,       49.25,       45.64,      649.58,      824.22,     1095.73
19680209,       34.32,       48.34,       44.56,      640.59,      817.88,     1077.56
19680213,       33.70,       47.53,       43.72,      634.21,      808.06,     1064.26
19680214,       33.16,       46.74,       42.82,      624.29,      802.60,     1054.61
19680215,       33.62,       47.33,       43.45,      630.96,      809.22,     1072.71
19680216,       33.97,       47.74,       43.69,      633.28,      811.19,     1073.43
19680219,       33.87,       47.65,       43.66,      631.72,      809.10,     1066.48
19680220,       34.06,       47.78,       43.92,      632.80,      810.22,     1073.25
19680221,       34.32,       48.22,       44.41,      637.05,      812.52,     1082.55
19680223,       34.44,       48.40,       44.67,      639.45,      814.19,     1089.41
19680226,       34.31,       48.02,       44.40,      634.76,      811.47,     1085.24
19680227,       33.85,       47.43,       43.86,      629.98,      806.58,     1074.20
19680228,       33.97,       47.61,       44.09,      635.20,      808.10,     1078.88
19680229,       33.81,       47.42,       43.86,      632.13,      806.10,     1071.23
19680301,       33.47,       46.75,       43.27,      624.99,      800.55,     1061.89
19680304,       33.10,       46.30,       42.81,      623.48,      798.51,     1057.00
19680305,       32.35,       45.20,       41.66,      612.57,      789.74,     1039.94
19680306,       31.90,       44.67,       41.01,      609.34,      784.44,     1042.32
19680307,       32.66,       45.56,       41.98,      619.51,      794.42,     1064.57
19680308,       32.81,       45.65,       42.08,      618.92,      793.95,     1060.61
19680311,       32.84,       45.55,       41.93,      621.22,      794.27,     1057.02
19680312,       33.42,       46.15,       42.77,      627.63,      799.56,     1077.34
19680313,       33.56,       46.39,       43.05,      627.74,      798.58,     1081.32
19680314,       33.71,       46.34,       43.16,      627.30,      797.87,     1076.92
19680315,       32.68,       45.28,       41.87,      613.58,      783.80,     1055.09
19680318,       32.82,       45.35,       42.09,      620.54,      787.59,     1065.62
19680319,       33.09,       45.86,       42.76,      625.22,      789.94,     1073.98
19680320,       32.99,       45.62,       42.54,      620.77,      786.80,     1064.37
19680321,       32.94,       45.52,       42.43,      619.23,      785.33,     1065.95
19680322,       32.57,       45.08,       42.00,      614.11,      781.64,     1055.05
19680325,       32.49,       44.91,       41.85,      614.57,      781.15,     1057.06
19680326,       32.44,       44.78,       41.74,      614.25,      780.26,     1056.14
19680327,       32.65,       45.11,       41.90,      616.97,      783.73,     1065.61
19680328,       32.96,       45.53,       42.37,      621.57,      790.45,     1075.21
19680329,       32.95,       45.55,       42.41,      619.96,      790.38,     1074.23
19680401,       33.24,       45.86,       42.77,      623.58,      793.23,     1090.15
19680402,       33.70,       46.68,       43.62,      635.08,      810.35,     1123.76
19680403,       33.77,       46.70,       43.91,      636.38,      810.51,     1127.34
19680404,       33.94,       47.01,       44.30,      639.55,      817.20,     1139.87
19680405,       34.15,       47.33,       44.62,      646.93,      819.86,     1143.44
19680408,       34.10,       47.26,       44.57,      643.52,      815.60,     1135.66
19680410,       34.77,       47.88,       45.34,      657.62,      825.47,     1159.80
19680411,       35.08,       48.24,       45.60,      661.38,      832.94,     1168.29
19680415,       35.62,       48.72,       46.19,      664.07,      840.22,     1181.98
19680416,       35.95,       48.95,       46.62,      665.14,      841.68,     1182.41
19680417,       36.28,       49.43,       47.04,      664.47,      841.02,     1184.70
19680418,       36.68,       49.85,       47.57,      666.82,      844.19,     1184.65
19680419,       37.03,       50.19,       47.89,      669.57,      845.72,     1187.32
19680422,       36.66,       49.50,       47.36,      657.99,      834.72,     1175.87
19680423,       36.59,       49.38,       47.37,      653.45,      828.72,     1172.60
19680424,       37.28,       50.03,       48.23,      661.30,      834.80,     1192.74
19680425,       37.52,       50.30,       48.74,      664.61,      835.74,     1194.55
19680426,       37.85,       50.51,       49.06,      667.18,      837.23,     1198.73
19680429,       38.14,       50.75,       49.42,      667.48,      839.66,     1204.11
19680430,       38.36,       50.96,       49.74,      670.62,      842.00,     1205.73
19680501,       38.58,       51.21,       49.99,      670.59,      843.52,     1207.07
19680502,       38.74,       51.54,       50.18,      671.60,      845.75,     1212.61
19680503,       38.96,       51.90,       50.43,      673.12,      850.80,     1222.64
19680506,       38.88,       51.91,       50.59,      672.65,      850.82,     1224.46
19680507,       38.84,       51.98,       50.61,      671.43,      848.98,     1219.58
19680508,       39.34,       52.33,       50.95,      675.19,      853.60,     1225.23
19680509,       39.47,       52.54,       51.21,      675.66,      853.01,     1226.45
19680510,       39.29,       52.17,       50.86,      672.78,      848.69,     1219.42
19680513,       39.79,       52.61,       51.44,      674.41,      851.80,     1218.84
19680514,       39.95,       52.87,       51.56,      675.04,      847.48,     1216.75
19680515,       40.11,       52.82,       51.59,      676.31,      846.37,     1215.20
19680516,       40.06,       53.08,       51.76,      676.09,      846.02,     1213.67
19680517,       39.96,       52.97,       51.60,      672.60,      843.30,     1206.36
19680520,       39.95,       52.89,       51.48,      668.20,      841.12,     1194.10
19680521,       39.85,       52.72,       51.20,      664.39,      836.91,     1188.05
19680522,       40.28,       53.22,       51.76,      665.80,      840.45,     1196.24
19680523,       40.78,       53.66,       52.24,      668.95,      841.15,     1199.33
19680524,       40.77,       53.79,       52.48,      667.97,      841.18,     1195.39
19680527,       41.06,       54.06,       52.77,      669.56,      839.96,     1201.22
19680528,       41.31,       54.25,       53.21,      667.65,      837.82,     1201.20
19680529,       41.66,       54.64,       53.74,      671.74,      841.68,     1209.85
19680531,       41.84,       54.88,       53.97,      675.15,      839.32,     1218.65
19680603,       42.15,       55.27,       54.40,      682.14,      843.18,     1230.65
19680604,       42.58,       55.90,       54.90,      690.03,      850.05,     1258.37
19680605,       42.86,       56.44,       55.54,      694.86,      854.40,     1262.41
19680606,       42.58,       56.15,       55.41,      691.77,      850.55,     1256.95
19680607,       43.24,       56.90,       56.11,      698.93,      854.36,     1268.38
19680610,       43.62,       57.49,       56.73,      704.18,      858.34,     1277.51
19680611,       43.54,       57.56,       56.61,      701.32,      860.60,     1281.12
19680613,       43.78,       57.86,       56.79,      702.20,      862.40,     1284.06
19680614,       43.54,       57.54,       56.37,      696.82,      861.42,     1278.63
19680617,       43.48,       57.28,       56.20,      696.66,      864.71,     1271.63
19680618,       42.66,       56.51,       55.49,      691.60,      862.70,     1249.55
19680620,       42.71,       56.40,       55.44,      690.49,      864.51,     1245.34
19680621,       42.74,       56.52,       55.62,      693.86,      869.87,     1251.17
19680624,       42.73,       56.68,       55.62,      696.18,      874.05,     1248.79
19680625,       42.49,       56.47,       55.25,      696.42,      874.66,     1238.48
19680627,       42.16,       56.03,       54.83,      692.95,      871.30,     1234.84
19680628,       42.20,       55.75,       54.67,      691.49,      867.40,     1236.41
19680701,       42.72,       58.37,       52.73,      727.18,      863.23,     1261.57
19680702,       42.72,       58.22,       52.70,      723.72,      864.13,     1255.64
19680703,       43.01,       58.64,       52.93,      727.48,      866.55,     1261.48
19680708,       43.66,       59.53,       54.03,      737.07,      874.40,     1278.62
19680709,       44.26,       60.16,       54.76,      746.11,      881.83,     1292.41
19680711,       44.39,       60.39,       54.82,      749.24,      884.27,     1294.71
19680712,       44.50,       60.57,       54.88,      752.96,      888.49,     1291.21
19680715,       44.61,       60.58,       54.99,      753.56,      890.65,     1287.02
19680716,       44.60,       60.71,       54.83,      751.25,      889.92,     1284.38
19680718,       44.42,       60.43,       54.47,      751.79,      888.36,     1272.95
19680719,       44.26,       60.22,       54.13,      747.40,      887.99,     1268.31
19680722,       43.78,       59.55,       53.55,      745.41,      884.01,     1247.48
19680723,       42.97,       58.25,       52.32,      735.26,      875.53,     1230.31
19680725,       42.81,       57.86,       51.94,      732.29,      872.54,     1230.54
19680726,       42.23,       57.04,       51.25,      723.88,      865.00,     1210.47
19680729,       42.25,       56.95,       51.14,      729.03,      868.38,     1212.12
19680730,       41.61,       56.30,       50.30,      723.14,      863.69,     1200.76
19680801,       41.70,       56.36,       50.18,      724.38,      861.28,     1205.66
19680802,       41.54,       56.09,       49.92,      718.22,      855.81,     1203.13
19680805,       41.36,       55.79,       49.59,      712.54,      849.64,     1197.66
19680806,       41.60,       56.26,       50.01,      713.15,      851.83,     1201.73
19680808,       41.97,       56.74,       50.38,      717.34,      854.39,     1206.90
19680809,       41.85,       56.59,       50.25,      714.49,      854.00,     1202.71
19680812,       41.89,       56.57,       50.30,      715.22,      855.18,     1200.52
19680813,       42.50,       57.20,       50.88,      719.66,      860.97,     1215.87
19680815,       42.68,       57.43,       51.23,      724.34,      863.48,     1222.70
19680816,       42.78,       57.22,       51.29,      721.17,      860.84,     1215.73
19680819,       43.17,       57.44,       51.67,      726.86,      865.26,     1222.78
19680820,       43.43,       57.74,       51.88,      730.59,      866.91,     1226.35
19680822,       43.54,       57.69,       51.97,      731.59,      865.24,     1227.22
19680823,       43.34,       57.44,       51.87,      728.95,      863.32,     1223.06
19680826,       43.56,       57.68,       52.15,      730.76,      866.11,     1218.17
19680827,       43.59,       57.68,       52.13,      733.78,      866.76,     1220.53
19680829,       43.60,       57.64,       52.05,      734.14,      864.35,     1217.68
19680830,       43.39,       57.59,       52.05,      734.29,      862.67,     1218.04
19680903,       43.46,       57.82,       52.25,      737.70,      866.18,     1216.21
19680904,       43.52,       58.02,       52.40,      740.02,      872.68,     1218.60
19680905,       43.85,       58.27,       52.78,      743.03,      879.62,     1226.17
19680906,       44.25,       58.50,       53.08,      752.97,      882.32,     1236.85
19680909,       44.63,       58.61,       53.49,      756.72,      884.40,     1243.24
19680910,       44.84,       58.83,       53.73,      757.36,      885.36,     1243.03
19680912,       44.65,       58.65,       53.34,      753.29,      882.26,     1235.04
19680913,       44.63,       58.71,       53.51,      749.82,      879.85,     1232.61
19680916,       44.90,       59.12,       53.94,      752.53,      884.48,     1238.04
19680917,       45.15,       59.28,       54.20,      755.74,      887.24,     1243.47
19680919,       45.35,       59.25,       54.23,      759.21,      888.05,     1247.94
19680920,       45.61,       59.44,       54.40,      759.75,      887.85,     1251.01
19680923,       45.77,       59.52,       54.49,      763.33,      890.28,     1248.41
19680924,       46.09,       59.78,       54.78,      768.52,      893.83,     1258.02
19680926,       46.39,       60.16,       55.27,      771.93,      895.92,     1262.23
19680927,       46.32,       60.21,       55.38,      776.22,      893.34,     1255.90
19680930,       46.74,       60.54,       55.69,      779.08,      894.43,     1251.96
19681001,       47.05,       60.98,       56.10,      784.99,      899.32,     1252.49
19681003,       47.37,       61.20,       56.39,      784.67,      902.21,     1252.15
19681004,       47.59,       61.42,       56.43,      785.73,      905.45,     1258.50
19681007,       47.50,       61.44,       56.20,      786.77,      908.05,     1263.79
19681008,       47.34,       61.50,       56.08,      784.67,      908.78,     1264.28
19681010,       47.22,       61.32,       55.82,      783.18,      910.92,     1264.15
19681011,       47.12,       61.21,       55.52,      779.05,      907.49,     1260.16
19681014,       47.29,       61.47,       55.76,      780.98,      907.52,     1255.89
19681015,       47.34,       61.69,       56.03,      783.51,      909.94,     1255.74
19681017,       47.52,       61.92,       56.20,      787.53,      910.85,     1257.29
19681018,       47.58,       62.23,       56.40,      792.18,      914.01,     1265.49
19681021,       47.89,       62.55,       56.49,      795.87,      919.04,     1278.24
19681022,       47.99,       62.53,       56.63,      797.39,      922.45,     1278.74
19681024,       47.82,       62.43,       56.73,      797.40,      921.24,     1269.76
19681025,       47.63,       62.33,       56.80,      797.24,      915.45,     1257.14
19681028,       47.94,       62.47,       57.02,      804.60,      917.82,     1258.24
19681029,       47.72,       62.25,       56.72,      802.55,      916.08,     1251.56
19681031,       47.29,       61.70,       56.37,      798.53,      911.93,     1243.94
19681101,       47.22,       61.56,       56.41,      801.13,      912.87,     1243.59
19681104,       46.94,       61.34,       56.06,      794.47,      909.80,     1241.40
19681106,       46.79,       61.15,       56.03,      791.73,      909.05,     1246.09
19681107,       46.89,       61.42,       56.22,      792.71,      914.47,     1245.02
19681108,       46.87,       61.53,       56.20,      792.37,      915.39,     1250.83
19681112,       47.29,       62.02,       56.58,      796.59,      920.90,     1254.89
19681113,       47.74,       62.65,       57.06,      798.92,      929.51,     1264.53
19681114,       47.97,       63.27,       57.73,      803.61,      935.61,     1270.01
19681115,       48.18,       63.50,       58.13,      804.29,      936.97,     1270.01
19681118,       48.59,       63.98,       58.59,      803.64,      944.55,     1276.42
19681119,       48.65,       64.09,       58.72,      805.06,      946.83,     1277.58
19681121,       48.89,       64.33,       58.91,      808.76,      948.78,     1281.03
19681122,       49.04,       64.50,       58.94,      807.44,      948.00,     1279.91
19681125,       49.44,       64.84,       59.35,      812.78,      949.43,     1283.83
19681126,       49.64,       65.07,       59.61,      816.52,      949.92,     1286.29
19681127,       49.93,       65.45,       60.05,      824.22,      954.96,     1295.52
19681129,       50.32,       65.92,       60.35,      827.72,      955.66,     1303.69
19681202,       50.77,       66.20,       60.79,      838.54,      959.98,     1310.56
19681203,       51.01,       66.09,       60.87,      835.27,      956.73,     1308.59
19681205,       51.12,       65.94,       60.93,      837.10,      954.13,     1308.89
19681206,       51.29,       65.90,       61.02,      832.17,      953.83,     1302.17
19681209,       51.57,       66.25,       61.40,      833.12,      958.58,     1303.53
19681210,       51.85,       66.44,       61.46,      831.04,      956.98,     1298.96
19681212,       51.94,       66.58,       61.47,      830.65,      954.82,     1294.57
19681213,       52.15,       66.75,       61.53,      830.44,      955.09,     1291.54
19681216,       52.48,       67.12,       61.68,      836.16,      959.08,     1290.30
19681217,       52.35,       66.85,       61.65,      835.71,      955.39,     1282.52
19681219,       51.98,       66.41,       61.36,      832.91,      948.67,     1279.59
19681220,       52.12,       66.43,       61.52,      832.07,      951.27,     1285.64
19681223,       52.25,       66.47,       61.44,      827.19,      945.88,     1277.82
19681224,       51.84,       65.99,       60.96,      818.50,      936.49,     1262.57
19681226,       51.92,       65.93,       60.82,      816.38,      934.29,     1262.54
19681227,       52.10,       65.98,       60.93,      817.93,      936.24,     1262.02
19681230,       52.00,       65.92,       60.81,      816.92,      932.61,     1256.61
19681231,       51.16,       65.04,       59.98,      807.11,      925.18,     1244.39
19690102,       51.47,       65.25,       60.22,      807.39,      924.43,     1245.74
19690103,       51.67,       65.55,       60.46,      808.83,      925.13,     1246.96
19690106,       51.60,       65.70,       60.36,      806.52,      925.38,     1249.22
19690107,       50.57,       64.60,       59.24,      792.90,      914.83,     1228.74
19690108,       49.35,       63.37,       57.84,      780.24,      904.15,     1215.85
19690109,       48.93,       62.84,       57.36,      777.08,      900.23,     1210.28
19690110,       49.16,       63.12,       57.78,      779.99,      903.16,     1216.25
19690113,       48.90,       62.93,       57.62,      780.14,      903.12,     1207.81
19690114,       48.08,       62.19,       56.68,      776.64,      898.88,     1198.88
19690115,       48.54,       62.50,       57.05,      782.29,      902.85,     1210.84
19690116,       49.16,       63.13,       57.73,      787.05,      907.69,     1216.64
19690117,       49.56,       63.73,       58.32,      794.40,      912.19,     1221.79
19690120,       49.69,       63.84,       58.48,      792.13,      911.16,     1220.97
19690121,       49.84,       63.84,       58.58,      792.95,      909.00,     1214.89
19690122,       49.81,       63.96,       58.46,      792.18,      906.34,     1215.19
19690123,       50.25,       64.30,       58.78,      798.61,      908.25,     1217.64
19690124,       50.86,       64.79,       59.11,      802.25,      913.08,     1222.18
19690127,       50.84,       64.80,       59.03,      801.55,      913.70,     1220.84
19690128,       50.76,       64.76,       58.95,      798.30,      916.68,     1218.97
19690129,       50.88,       64.80,       58.96,      797.87,      919.53,     1216.70
19690130,       50.97,       64.76,       58.95,      799.19,      924.37,     1214.10
19690131,       50.79,       64.60,       58.82,      800.98,      924.28,     1213.50
19690203,       50.94,       64.73,       58.88,      803.75,      926.71,     1219.64
19690204,       50.89,       64.62,       58.74,      805.12,      925.66,     1215.83
19690205,       50.84,       64.78,       58.79,      805.93,      925.60,     1214.44
19690206,       50.66,       64.72,       58.86,      805.74,      930.19,     1215.51
19690207,       50.54,       64.72,       58.89,      806.25,      933.05,     1220.36
19690211,       50.56,       64.79,       58.99,      804.65,      932.93,     1222.53
19690212,       50.71,       64.84,       59.14,      803.52,      933.07,     1225.26
19690213,       50.71,       64.71,       59.21,      802.83,      933.29,     1225.20
19690214,       50.58,       64.63,       59.19,      802.50,      932.76,     1229.28
19690217,       50.43,       64.61,       59.10,      803.02,      931.49,     1227.57
19690218,       49.45,       63.63,       58.18,      791.99,      925.21,     1208.95
19690219,       48.57,       62.68,       57.14,      781.78,      914.47,     1199.48
19690220,       48.03,       62.20,       56.62,      775.22,      908.72,     1189.40
19690224,       47.22,       61.56,       55.89,      767.70,      899.53,     1182.51
19690225,       46.23,       60.44,       54.80,      758.11,      884.19,     1172.96
19690226,       45.66,       59.78,       54.13,      752.16,      877.39,     1166.57
19690227,       45.86,       59.87,       54.27,      755.54,      879.67,     1173.56
19690228,       45.49,       59.53,       53.96,      751.97,      878.07,     1167.25
19690303,       45.44,       59.57,       53.85,      751.97,      877.91,     1167.30
19690304,       45.35,       59.54,       53.71,      751.97,      880.14,     1171.63
19690305,       45.84,       60.19,       54.30,      760.93,      888.28,     1181.02
19690306,       46.11,       60.32,       54.47,      765.50,      889.60,     1187.30
19690307,       45.43,       59.60,       53.73,      757.61,      880.33,     1173.95
19690310,       45.08,       59.18,       53.23,      760.00,      880.01,     1171.36
19690311,       45.30,       59.37,       53.35,      758.29,      882.77,     1178.18
19690312,       45.58,       59.74,       53.69,      763.37,      885.56,     1181.97
19690313,       45.38,       59.65,       53.57,      761.38,      884.15,     1177.84
19690314,       45.05,       59.19,       53.09,      758.59,      880.12,     1166.91
19690317,       44.73,       58.68,       52.59,      755.44,      877.27,     1160.34
19690318,       44.77,       58.51,       52.59,      754.56,      877.62,     1168.01
19690319,       45.07,       58.76,       52.98,      758.40,      879.51,     1169.64
19690320,       45.56,       59.15,       53.27,      763.23,      885.40,     1179.94
19690321,       45.96,       59.78,       53.72,      768.03,      890.06,     1187.66
19690324,       45.98,       59.91,       53.81,      767.34,      888.76,     1183.40
19690325,       45.99,       59.78,       53.84,      765.99,      887.31,     1182.13
19690326,       46.11,       59.78,       53.93,      767.72,      887.44,     1185.05
19690327,       46.42,       59.91,       54.31,      776.08,      893.32,     1191.92
19690328,       46.77,       60.40,       54.80,      783.46,      898.76,     1199.24
19690401,       47.06,       60.83,       55.20,      787.62,      900.72,     1203.89
19690402,       47.06,       60.83,       55.13,      785.30,      900.32,     1201.60
19690403,       46.63,       60.42,       54.63,      779.00,      896.91,     1192.31
19690407,       46.58,       60.37,       54.61,      777.37,      895.71,     1192.52
19690408,       45.97,       59.77,       54.01,      770.96,      888.54,     1183.41
19690409,       46.20,       59.80,       53.97,      773.18,      891.79,     1183.96
19690410,       46.59,       60.04,       54.39,      782.14,      896.98,     1195.13
19690411,       46.84,       60.23,       54.66,      786.87,      901.52,     1200.42
19690414,       47.02,       60.33,       54.72,      787.54,      903.47,     1200.90
19690415,       46.90,       60.22,       54.61,      787.08,      903.90,     1198.10
19690416,       46.70,       60.25,       54.46,      784.77,      904.06,     1199.07
19690417,       46.28,       59.93,       54.00,      775.97,      897.28,     1188.34
19690418,       46.32,       60.00,       54.07,      776.75,      899.69,     1188.58
19690421,       46.40,       60.18,       54.18,      780.30,      905.97,     1191.08
19690422,       45.85,       59.66,       53.53,      771.90,      900.20,     1183.67
19690423,       45.95,       59.69,       53.37,      770.03,      900.49,     1190.91
19690424,       46.04,       59.93,       53.71,      772.82,      901.16,     1190.40
19690425,       46.35,       60.08,       53.83,      773.68,      905.28,     1198.37
19690428,       46.66,       60.28,       54.06,      777.62,      907.37,     1210.87
19690429,       46.85,       60.28,       54.28,      781.52,      907.89,     1217.54
19690430,       47.41,       60.75,       54.95,      784.61,      913.26,     1231.53
19690501,       48.10,       61.39,       55.45,      791.69,      920.62,     1242.47
19690502,       48.16,       61.52,       55.59,      792.70,      917.74,     1240.93
19690505,       48.40,       61.78,       55.87,      797.58,      921.80,     1246.08
19690506,       48.66,       62.31,       56.26,      801.54,      925.04,     1250.92
19690507,       48.87,       62.72,       56.51,      808.41,      928.39,     1255.86
19690508,       48.67,       62.59,       56.48,      808.01,      928.56,     1250.33
19690509,       48.80,       62.72,       56.59,      810.73,      931.33,     1256.01
19690512,       48.78,       62.67,       56.50,      813.40,      933.31,     1251.95
19690513,       48.62,       62.43,       56.21,      811.52,      931.92,     1250.08
19690514,       48.90,       62.58,       56.36,      814.72,      934.22,     1256.35
19690515,       49.14,       62.81,       56.51,      818.84,      941.23,     1266.57
19690516,       49.02,       62.66,       56.39,      816.89,      940.22,     1260.25
19690519,       48.96,       62.44,       56.39,      817.04,      940.33,     1262.41
19690520,       48.57,       62.12,       56.00,      809.18,      934.59,     1247.93
19690521,       48.24,       61.63,       55.65,      800.58,      927.52,     1237.10
19690522,       48.60,       61.83,       55.81,      803.82,      929.87,     1243.41
19690523,       48.62,       61.98,       55.78,      807.72,      929.87,     1245.39
19690526,       48.48,       62.03,       55.69,      806.18,      926.23,     1250.45
19690527,       48.36,       61.90,       55.53,      803.18,      924.86,     1247.60
19690528,       47.86,       61.45,       55.15,      794.45,      920.57,     1236.14
19690529,       47.96,       61.33,       54.96,      791.21,      917.34,     1234.50
19690602,       48.19,       61.50,       55.09,      793.18,      921.41,     1234.22
19690603,       48.00,       61.18,       54.92,      786.51,      917.47,     1228.96
19690604,       47.74,       60.81,       54.68,      784.28,      916.17,     1224.10
19690605,       47.71,       60.72,       54.70,      781.98,      917.04,     1225.38
19690606,       47.61,       60.73,       54.82,      783.20,      917.08,     1228.64
19690609,       47.17,       60.21,       54.55,      776.62,      911.53,     1221.88
19690610,       46.70,       59.40,       53.96,      766.73,      902.48,     1214.10
19690611,       46.31,       58.90,       53.59,      761.91,      895.30,     1204.76
19690612,       45.66,       58.20,       52.92,      755.88,      887.50,     1193.56
19690613,       44.76,       57.23,       51.86,      745.87,      874.31,     1179.96
19690616,       44.88,       57.28,       51.78,      748.28,      877.22,     1185.26
19690617,       44.39,       56.93,       51.45,      741.97,      875.15,     1183.64
19690618,       43.86,       56.40,       50.80,      735.04,      871.09,     1182.18
